Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	50.095880382496942E-12	732.205676953919990E-12
50.000000000000007E+0	1.353673876579602E-9	704.163917360844960E-12
51.000000000000007E+0	-743.958883133045790E-12	63.505889788337627E-12
52.000000000000007E+0	324.077793778560070E-12	153.253436861939140E-12
53.000000000000007E+0	-410.951060586083390E-12	-595.524029670208870E-12
54.000000000000007E+0	-205.235860214817660E-12	590.287917492420140E-12
55.000000000000007E+0	69.896484207943291E-12	35.442562913488956E-12
56.000000000000007E+0	509.493831420550420E-12	-33.153992052448305E-12
57.000000000000007E+0	-395.589295914666060E-12	303.168333990004690E-12
58.000000000000007E+0	539.025910393382410E-12	-413.950592029327050E-12
59.000000000000007E+0	-510.104333369011490E-12	399.604804652254090E-12
60.000000000000007E+0	1.697210165856014E-9	-69.194964670509133E-12
61.000000000000007E+0	-1.569337431580393E-9	-1.065507495401138E-9
62.000000000000007E+0	-184.795786573964250E-12	710.653547771892870E-12
63.000000000000007E+0	941.269290983435790E-12	-45.250633462703867E-12
64.000000000000014E+0	-619.587504441984560E-12	896.609085392440360E-12
65.000000000000014E+0	150.555136153765900E-12	-640.437920280794370E-12
66.000000000000014E+0	493.128114592239470E-12	-1.084212579635601E-9
67.000000000000014E+0	-494.984153458782280E-12	800.104508749120610E-12
68.000000000000014E+0	-162.323761082564910E-12	-130.038064861543340E-12
69.000000000000014E+0	-147.890125840591650E-12	872.234488491204610E-12
70.000000000000014E+0	388.659508183663490E-12	-1.659168317558417E-9
71.000000000000014E+0	-639.005659247305910E-12	236.728218520318740E-12
72.000000000000014E+0	-214.357556758937810E-12	1.836248879899388E-9
73.000000000000014E+0	1.161095121392207E-9	-1.506191676402900E-9
74.000000000000014E+0	207.112575894404670E-12	2.951721727488723E-9
75.000000000000014E+0	3.072236667138822E-9	-3.219703650775444E-9
76.000000000000014E+0	-4.799107984028127E-9	-603.933539225084020E-12
77.000000000000014E+0	6.271288996992177E-9	5.694594889078645E-9
78.000000000000014E+0	-233.173844254399500E-12	-6.892802597008481E-9
79.000000000000014E+0	-1.239413282153185E-9	-30.012178311012884E-12
80.000000000000014E+0	-60.884221450445830E-12	2.107293770202170E-9
81.000000000000014E+0	-2.638858895072132E-9	-1.513787172161166E-9
82.000000000000014E+0	9.360759296547649E-9	1.338612968803201E-9
83.000000000000014E+0	-8.699173325492417E-9	-1.114621238058746E-9
84.000000000000014E+0	12.672417898818775E-9	-1.480699508269684E-9
85.000000000000014E+0	-9.248014584241371E-9	-8.302580923978486E-9
86.000000000000014E+0	-1.989674999461931E-9	7.718064625481387E-9
87.000000000000014E+0	1.064617597212277E-9	8.630992022520449E-9
88.000000000000014E+0	12.064857323312085E-9	-10.308659718657081E-9
89.000000000000014E+0	-11.541569984304258E-9	9.553579577618566E-9
90.000000000000014E+0	10.799601840347641E-9	-1.597364958279367E-9
91.000000000000014E+0	1.048679474935771E-9	-2.548091882622654E-9
92.000000000000014E+0	-6.111045297715236E-9	2.332538099615012E-9
93.000000000000014E+0	10.826594777419733E-9	7.001124304829963E-9
94.000000000000014E+0	5.159052092929140E-9	-4.268208757465162E-9
95.000000000000014E+0	4.525618227506632E-9	-4.240445965373406E-9
96.000000000000014E+0	2.282612786020833E-9	-3.803721025309844E-9
97.000000000000014E+0	-4.287486161605296E-9	-2.002650930487177E-9
98.000000000000014E+0	6.492959064691410E-9	-3.314296456273389E-9
99.000000000000014E+0	-54.870871740388413E-9	-4.931185728696471E-9
100.000000000000010E+0	45.656495536330506E-9	84.993163260857687E-9
101.000000000000010E+0	27.971193672559603E-9	-51.747110896270233E-9
102.000000000000010E+0	-14.079444008941663E-9	1.896918063736893E-9
103.000000000000010E+0	7.382707641061625E-9	16.289941266881281E-9
104.000000000000010E+0	27.438497659369592E-9	-10.247718106759248E-9
105.000000000000010E+0	-13.451026076209315E-9	-22.856391975685415E-9
106.000000000000010E+0	-75.574678497408999E-12	19.025923866414771E-9
107.000000000000010E+0	396.301746001433120E-12	-7.415278825373569E-9
108.000000000000010E+0	1.707595492706888E-9	17.599115644190332E-9
109.000000000000010E+0	13.464571960404366E-9	5.279228112237592E-9
110.000000000000010E+0	11.385650049226896E-9	3.978053180415114E-9
111.000000000000010E+0	14.155081473163087E-9	-12.329204547777001E-9
112.000000000000010E+0	-10.908421814480956E-9	2.529760937925241E-9
113.000000000000010E+0	6.687970057579142E-9	6.149443200221008E-9
114.000000000000010E+0	18.075884370261790E-9	22.305363718442642E-9
115.000000000000010E+0	88.202150321918537E-9	-70.944062154266143E-9
116.000000000000010E+0	-122.389258200371160E-9	-85.348641321863070E-9
117.000000000000010E+0	19.041363086020783E-9	56.336606722351600E-9
118.000000000000010E+0	-20.262365872667328E-9	-36.901685735174601E-9
119.000000000000010E+0	8.974189368804932E-9	9.216099133383333E-9
120.000000000000010E+0	-15.408540109188001E-9	1.876700595107202E-9
121.000000000000010E+0	21.266472053611367E-9	37.443365937448679E-9
122.000000000000010E+0	67.714759863364093E-9	-2.176464530303274E-9
123.000000000000010E+0	4.481799005172449E-9	-64.429505985845877E-9
124.000000000000010E+0	-47.473061923571679E-9	3.120370914952450E-9
