Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	558.916934550023840E-12
50.000000000000007E+0	1.714107284124683E-9
51.000000000000007E+0	397.951776410331990E-12
52.000000000000007E+0	24.254769570356662E-12
53.000000000000007E+0	68.859292330123685E-12
54.000000000000007E+0	16.278697416048159E-12
55.000000000000007E+0	25.467598526475699E-12
56.000000000000007E+0	29.732358006435802E-12
57.000000000000007E+0	55.453759441444242E-12
58.000000000000007E+0	41.232661219228926E-12
59.000000000000007E+0	6.491674937431596E-12
60.000000000000007E+0	22.716069454611717E-12
61.000000000000007E+0	54.637721540264546E-12
62.000000000000007E+0	83.625047471500268E-12
63.000000000000007E+0	88.987559064100617E-12
64.000000000000014E+0	142.465015290115990E-12
65.000000000000014E+0	130.112334838741080E-12
66.000000000000014E+0	128.561072840561180E-12
67.000000000000014E+0	120.133231289945300E-12
68.000000000000014E+0	53.860193037512993E-12
69.000000000000014E+0	17.754103446419987E-12
70.000000000000014E+0	61.486072021292449E-12
71.000000000000014E+0	8.789545207733292E-12
72.000000000000014E+0	349.157466738917740E-12
73.000000000000014E+0	453.835939704062040E-12
74.000000000000014E+0	545.110323706464250E-12
75.000000000000014E+0	619.483040534830700E-12
76.000000000000014E+0	316.710852788674770E-12
77.000000000000014E+0	447.886884298675250E-12
78.000000000000014E+0	331.432861536927720E-12
79.000000000000014E+0	38.274043080540607E-12
80.000000000000014E+0	389.963406554516010E-12
81.000000000000014E+0	203.062976641552160E-12
82.000000000000014E+0	62.810089069861562E-12
83.000000000000014E+0	6.496288606655067E-12
84.000000000000014E+0	118.256012206970790E-12
85.000000000000014E+0	84.464322288520338E-12
86.000000000000014E+0	26.456208925550110E-12
87.000000000000014E+0	15.965401051734976E-12
88.000000000000014E+0	13.984934850713545E-12
89.000000000000014E+0	101.563257819353750E-12
90.000000000000014E+0	161.246135185809880E-12
91.000000000000014E+0	3.776300888304900E-12
92.000000000000014E+0	80.735008055748391E-12
93.000000000000014E+0	124.627624042291220E-12
94.000000000000014E+0	34.543989603331735E-12
95.000000000000014E+0	33.446218153877552E-12
96.000000000000014E+0	159.225215791032990E-12
97.000000000000014E+0	167.840056342974540E-12
98.000000000000014E+0	52.237559648304051E-12
99.000000000000014E+0	1.568211749568717E-9
100.000000000000010E+0	4.200607540682967E-9
101.000000000000010E+0	1.310933192338862E-9
102.000000000000010E+0	279.680522854791480E-12
103.000000000000010E+0	245.001432248526240E-12
104.000000000000010E+0	325.355975481695770E-12
105.000000000000010E+0	169.208385267628210E-12
106.000000000000010E+0	744.937911040972790E-12
107.000000000000010E+0	368.169700272894830E-12
108.000000000000010E+0	137.243590371538770E-12
109.000000000000010E+0	220.349769665600710E-12
110.000000000000010E+0	261.740976056429390E-12
111.000000000000010E+0	219.077156337353920E-12
112.000000000000010E+0	535.842811346160020E-12
113.000000000000010E+0	3.891378988889973E-9
114.000000000000010E+0	4.249282389853544E-9
115.000000000000010E+0	443.558630460252610E-12
116.000000000000010E+0	61.637443998437512E-12
117.000000000000010E+0	196.944968539653940E-12
118.000000000000010E+0	290.018923580335000E-12
119.000000000000010E+0	702.106584933856000E-12
120.000000000000010E+0	433.522419658735980E-12
121.000000000000010E+0	220.698332084030530E-12
122.000000000000010E+0	254.407582331593820E-12
123.000000000000010E+0	402.067080959377520E-12
124.000000000000010E+0	130.424226451860180E-12
125.000000000000010E+0	15.785106578302119E-12
126.000000000000010E+0	53.944416251847429E-12
127.000000000000010E+0	224.423850539498360E-12
