Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	212.551334271542740E-3	-27.330078528503908E-3
50.000000000000007E+0	259.007522520201210E-3	107.733612332492400E-3
51.000000000000007E+0	68.080857790923419E-3	60.166147319417961E-3
52.000000000000007E+0	-169.335124611022260E-3	22.165055522792826E-3
53.000000000000007E+0	180.684861079504710E-3	157.739368282203450E-3
54.000000000000007E+0	-76.137457295562913E-3	-180.032588392272180E-3
55.000000000000007E+0	-24.240876339697494E-3	82.415964215243193E-3
56.000000000000007E+0	49.804075893101520E-3	51.231805300254729E-3
57.000000000000007E+0	14.401235563139879E-3	-51.520300005973775E-3
58.000000000000007E+0	-84.159458341624221E-3	-51.235935211673189E-3
59.000000000000007E+0	57.714416971027124E-3	139.060801040461810E-3
60.000000000000007E+0	25.115398720972248E-3	-25.369296324231592E-3
61.000000000000007E+0	28.966356577304904E-3	-122.665403457322820E-3
62.000000000000007E+0	-72.929620887818403E-3	81.235931180675569E-3
63.000000000000007E+0	66.101887128426837E-3	-32.279912907048521E-3
64.000000000000014E+0	-33.980085208980049E-3	-30.533422923150411E-3
65.000000000000014E+0	-43.018915736360144E-3	38.186593316744712E-3
66.000000000000014E+0	48.436700039749557E-3	11.411069899001001E-3
67.000000000000014E+0	-1.023183393199113E-3	-7.028661027293950E-3
68.000000000000014E+0	-7.595919471568868E-3	-18.865243132620724E-3
69.000000000000014E+0	-3.668169681064096E-3	14.735649827002392E-3
70.000000000000014E+0	995.185634410958010E-6	6.018561980796494E-3
71.000000000000014E+0	25.829778773108797E-3	-11.716520302379253E-3
72.000000000000014E+0	-35.135545150739536E-3	-8.318047596464335E-3
73.000000000000014E+0	9.309025675735978E-3	5.130337505238223E-3
74.000000000000014E+0	-382.940610573098010E-6	16.863855289238991E-3
75.000000000000014E+0	14.949347598117117E-3	-8.945997272494630E-3
76.000000000000014E+0	-5.141333922824250E-3	-10.884086859577200E-3
77.000000000000014E+0	3.929430844944054E-3	5.301999770552611E-3
78.000000000000014E+0	-18.283840951294514E-3	-4.175443512265209E-3
79.000000000000014E+0	22.727816432698670E-3	6.762016532995116E-3
80.000000000000014E+0	-9.660847989839775E-3	4.187753184122209E-3
81.000000000000014E+0	17.972102804164381E-3	-12.721118443725662E-3
82.000000000000014E+0	-18.063872473448477E-3	-4.577360577779257E-3
83.000000000000014E+0	8.817637278813965E-3	7.456212980006098E-3
84.000000000000014E+0	-6.170200429031718E-3	-3.740358647602041E-3
85.000000000000014E+0	-4.741432679928704E-3	-7.815828471765525E-3
86.000000000000014E+0	-1.683364283630715E-3	21.900535302767261E-3
87.000000000000014E+0	5.492378618645524E-3	-8.311775680327430E-3
88.000000000000014E+0	1.349546747839882E-3	942.397353430888490E-6
89.000000000000014E+0	-2.192574412011974E-3	-5.234598657095073E-3
90.000000000000014E+0	-9.072162158446971E-3	2.996580108466611E-3
91.000000000000014E+0	5.967560970887645E-3	6.772650352232902E-3
92.000000000000014E+0	-779.003485428554890E-6	-3.743209530216545E-3
93.000000000000014E+0	-689.483044346454200E-6	2.270499316810817E-3
94.000000000000014E+0	2.091303338540332E-3	571.592545676658810E-6
95.000000000000014E+0	1.330437800380840E-3	3.886059498138156E-3
96.000000000000014E+0	3.359100680282755E-3	-6.749670866744345E-3
97.000000000000014E+0	-3.086797120862214E-3	2.096786340996420E-3
98.000000000000014E+0	1.749595527013009E-3	-985.583192104555730E-6
99.000000000000014E+0	-7.858139446179465E-3	11.900855047692322E-3
100.000000000000010E+0	28.033630518749152E-3	-2.074595360583308E-3
101.000000000000010E+0	-11.752570622939423E-3	-12.513585978275451E-3
102.000000000000010E+0	3.403106261578226E-3	6.434283762686917E-3
103.000000000000010E+0	-1.850280977918363E-3	-6.813634862033427E-3
104.000000000000010E+0	153.572308798699300E-6	5.034327269133478E-3
105.000000000000010E+0	565.686478937647280E-6	-2.330686608129428E-3
106.000000000000010E+0	-2.276830442319620E-3	1.463657439947758E-3
107.000000000000010E+0	3.125046917476058E-3	3.118389165838516E-3
108.000000000000010E+0	438.544687886133710E-6	-1.420305010810930E-3
109.000000000000010E+0	2.637030512791159E-3	1.774284144578128E-3
110.000000000000010E+0	1.018339151966705E-3	-3.447176906482895E-3
111.000000000000010E+0	-4.276420690474346E-3	239.714947431490900E-6
112.000000000000010E+0	-444.278340722795240E-6	3.989785674688866E-3
113.000000000000010E+0	6.185941497225205E-3	10.192211870175790E-3
114.000000000000010E+0	10.801461259498086E-3	-9.380860860832492E-3
115.000000000000010E+0	-2.372169106476795E-3	-1.731663728136825E-3
116.000000000000010E+0	-39.669575009210571E-6	-111.338706705519380E-6
117.000000000000010E+0	3.684667059844508E-3	-205.785799391659230E-6
118.000000000000010E+0	246.496153139903560E-6	-3.176452569757724E-3
119.000000000000010E+0	-1.605239008788035E-3	-1.532432911527119E-3
120.000000000000010E+0	872.153492270193000E-6	-706.582469261860790E-6
121.000000000000010E+0	-2.094656235953963E-3	-1.253783779430942E-3
122.000000000000010E+0	222.412848513173690E-6	-1.694685929279065E-3
123.000000000000010E+0	-4.919465782920637E-3	585.414693431952510E-6
124.000000000000010E+0	-286.125138906835280E-6	3.438168903236098E-3
125.000000000000010E+0	1.814928144838916E-3	2.112486484309504E-3
126.000000000000010E+0	2.351663121323920E-3	-596.969414699967440E-6
127.000000000000010E+0	117.712236713583320E-6	-2.629571456719756E-3
128.000000000000030E+0	-1.705230332217409E-3	460.049697791304310E-6
129.000000000000030E+0	-334.169068437940850E-6	409.572046477871060E-6
130.000000000000030E+0	398.604468296753090E-6	814.502580427994560E-6
131.000000000000030E+0	-328.343387497710010E-6	195.494110396400920E-6
132.000000000000030E+0	1.320257868134490E-3	349.319139200660070E-6
133.000000000000030E+0	-591.702160746475420E-6	-1.506839391066022E-3
134.000000000000030E+0	-498.825900968573990E-6	31.799459532538647E-6
135.000000000000030E+0	-1.258052184353561E-3	-309.901446147502640E-6
136.000000000000030E+0	-575.967626514772720E-6	1.063431582089911E-3
137.000000000000030E+0	69.532042027041377E-6	1.164667196856023E-3
138.000000000000030E+0	1.070302268168218E-3	303.000001786768910E-6
139.000000000000030E+0	328.820952962878600E-6	82.540493241588516E-6
140.000000000000030E+0	767.550302808735860E-6	-290.370577958391570E-6
141.000000000000030E+0	-37.533491315544477E-6	-665.605301696541330E-6
142.000000000000030E+0	-171.224852552103800E-6	182.709299133964890E-6
143.000000000000030E+0	608.760386630112330E-6	-214.105575195178210E-6
144.000000000000030E+0	-226.941255792152870E-6	-739.000679175804320E-6
145.000000000000030E+0	-755.338946446305590E-6	165.971952588444460E-6
146.000000000000030E+0	-210.279573020388230E-6	814.300203590168490E-6
147.000000000000030E+0	386.564561280916700E-6	786.025803536347580E-6
148.000000000000030E+0	749.686419382265740E-6	380.287362959039110E-6
149.000000000000030E+0	-322.946397329195760E-6	-962.572814625783140E-6
150.000000000000030E+0	-1.312731254646698E-3	1.184477566720479E-3
151.000000000000030E+0	127.652742256726860E-6	681.378047670895500E-6
152.000000000000030E+0	294.054854658281940E-6	846.548780876991680E-6
153.000000000000030E+0	368.108310984591940E-6	-188.096763159429460E-6
