Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	114.174778730003190E-12	2.486113697064950E-9
50.000000000000007E+0	154.320954234381480E-12	1.961089768708324E-9
51.000000000000007E+0	35.149786769728455E-12	4.258015866619051E-9
52.000000000000007E+0	47.144329132273595E-12	1.616432006647149E-9
53.000000000000007E+0	93.854754681149677E-12	1.631441525618523E-9
54.000000000000007E+0	84.306334996573910E-12	2.206472759347460E-9
55.000000000000007E+0	26.834420235632309E-12	3.636094763432106E-9
56.000000000000007E+0	26.754502862055991E-12	5.240695198556959E-9
57.000000000000007E+0	18.530558573670743E-12	6.475283798347656E-9
58.000000000000007E+0	74.508195209902581E-12	7.674978405262866E-9
59.000000000000007E+0	259.400120378474550E-12	11.443015520171124E-9
60.000000000000007E+0	19.154902547580220E-12	15.030709582271442E-9
61.000000000000007E+0	275.061698340520960E-12	17.314885933182673E-9
62.000000000000007E+0	342.399031479426380E-12	28.729556613740599E-9
63.000000000000007E+0	149.830450448780670E-12	27.687660034944698E-9
64.000000000000014E+0	83.777658315622329E-12	40.143853981052904E-9
65.000000000000014E+0	171.926992986890410E-12	51.959851807304844E-9
66.000000000000014E+0	137.289566327135170E-12	55.440819445817274E-9
67.000000000000014E+0	3.873646035153635E-12	76.783436018613827E-9
68.000000000000014E+0	35.369553975174000E-12	85.517282684283072E-9
69.000000000000014E+0	25.285528434577737E-12	109.653485422920420E-9
70.000000000000014E+0	4.941681138615790E-12	132.792761430162850E-9
71.000000000000014E+0	120.075526038037700E-12	149.263324383753240E-9
72.000000000000014E+0	211.246735598835520E-12	162.036750030340010E-9
73.000000000000014E+0	21.321566352998266E-12	188.722632670999180E-9
74.000000000000014E+0	63.231555784877171E-12	222.226706949876760E-9
75.000000000000014E+0	70.168770179235294E-12	231.188025457050830E-9
76.000000000000014E+0	38.460325260015368E-12	265.432791357449630E-9
77.000000000000014E+0	13.412786396699136E-12	307.974395226034530E-9
78.000000000000014E+0	108.158196834627970E-12	307.500703755920550E-9
79.000000000000014E+0	198.987959225100080E-12	353.895723577329460E-9
80.000000000000014E+0	45.096432454924334E-12	406.753253383414550E-9
81.000000000000014E+0	227.022553961853550E-12	468.258308127911920E-9
82.000000000000014E+0	178.814403350063730E-12	514.935806019335760E-9
83.000000000000014E+0	80.907636854230918E-12	606.750366935893700E-9
84.000000000000014E+0	37.431812315595395E-12	718.990041535011630E-9
85.000000000000014E+0	67.040594055586940E-12	802.224612426387220E-9
86.000000000000014E+0	425.223568145806500E-12	881.352352577183810E-9
87.000000000000014E+0	100.115834540788040E-12	1.008705095128327E-6
88.000000000000014E+0	2.902635913947273E-12	1.071324827694832E-6
89.000000000000014E+0	37.894007426853932E-12	1.176525402561819E-6
90.000000000000014E+0	104.310946827424350E-12	1.142712662524636E-6
91.000000000000014E+0	97.142225780912703E-12	1.192213281663602E-6
92.000000000000014E+0	19.629444888483029E-12	1.342784362645764E-6
93.000000000000014E+0	7.714547758075990E-12	1.370122324738369E-6
94.000000000000014E+0	7.027203400792059E-12	1.495064507210577E-6
95.000000000000014E+0	28.230584908841715E-12	1.673268301554087E-6
96.000000000000014E+0	108.564497946503760E-12	1.909947482917632E-6
97.000000000000014E+0	28.766201141854314E-12	2.065820719490751E-6
98.000000000000014E+0	9.179973387680618E-12	2.276520105246372E-6
99.000000000000014E+0	497.078685876763610E-12	2.444079847209726E-6
100.000000000000010E+0	1.946038939956900E-9	2.462753154190384E-6
101.000000000000010E+0	739.602456158369650E-12	2.509570608833469E-6
102.000000000000010E+0	138.675327257115290E-12	2.617447036221398E-6
103.000000000000010E+0	135.631562216283570E-12	2.720839487564492E-6
104.000000000000010E+0	75.151234599278313E-12	2.962438087853532E-6
105.000000000000010E+0	18.972197738889853E-12	3.298307329564614E-6
106.000000000000010E+0	27.540228356618670E-12	3.759116668109512E-6
107.000000000000010E+0	80.136731780752439E-12	4.111627748767187E-6
108.000000000000010E+0	9.651968977359401E-12	4.368221584802701E-6
109.000000000000010E+0	45.891173634112129E-12	4.542774633625626E-6
110.000000000000010E+0	59.683555554723447E-12	4.619454779362709E-6
111.000000000000010E+0	87.902132517287249E-12	4.791550616908507E-6
112.000000000000010E+0	83.979791789816586E-12	5.211030952431911E-6
113.000000000000010E+0	867.924898269910850E-12	6.105823987606332E-6
114.000000000000010E+0	1.431302120633005E-9	6.993146647375681E-6
115.000000000000010E+0	66.736017620226772E-12	7.736750830216430E-6
116.000000000000010E+0	116.103207317094380E-15	8.310905535355816E-6
117.000000000000010E+0	118.804470150794070E-12	8.723359341710799E-6
118.000000000000010E+0	94.561232291455532E-12	9.315816522736934E-6
119.000000000000010E+0	48.887419443276146E-12	9.926091567187695E-6
120.000000000000010E+0	14.299882487725861E-12	11.349919290556118E-6
121.000000000000010E+0	80.376777590842567E-12	13.487035562081679E-6
122.000000000000010E+0	44.455913929133131E-12	15.217186884386120E-6
123.000000000000010E+0	400.169920190398240E-12	16.304282162166121E-6
124.000000000000010E+0	207.752052097304900E-12	17.453941754840415E-6
125.000000000000010E+0	148.663122100202710E-12	19.166106949487480E-6
126.000000000000010E+0	125.878751368076570E-12	21.383614620146392E-6
127.000000000000010E+0	167.031783881943740E-12	24.107920970296869E-6
128.000000000000030E+0	86.094195678744934E-12	27.599103777457891E-6
129.000000000000030E+0	8.713074906999817E-12	31.182915242099252E-6
130.000000000000030E+0	27.733028410929021E-12	33.726169562795522E-6
131.000000000000030E+0	5.280797071670354E-12	36.163074191899924E-6
132.000000000000030E+0	74.625149802754967E-12	40.011238954813178E-6
133.000000000000030E+0	118.804202757048440E-12	45.333411965845831E-6
134.000000000000030E+0	12.761471539485164E-12	51.078886161952786E-6
135.000000000000030E+0	94.879710919458348E-12	56.518602315712907E-6
136.000000000000030E+0	89.926536176817207E-12	61.482956557306500E-6
137.000000000000030E+0	91.030061648357991E-12	66.870716139968211E-6
138.000000000000030E+0	91.426063937680100E-12	73.888248736297382E-6
139.000000000000030E+0	9.552624672638053E-12	83.112445435521828E-6
