Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-946.925639601669490E-12	550.796940351273530E-12
50.000000000000007E+0	-1.425242939883728E-9	153.320914835455620E-12
51.000000000000007E+0	-1.085962454163492E-9	1.633047095144079E-9
52.000000000000007E+0	210.968434598098460E-12	-544.661840788529240E-12
53.000000000000007E+0	-1.024081873349569E-9	377.194836611224010E-12
54.000000000000007E+0	730.572699149031560E-12	337.791591771554500E-12
55.000000000000007E+0	29.276445838451217E-12	201.911921118307760E-12
56.000000000000007E+0	374.116355558137940E-12	-742.956081916516060E-12
57.000000000000007E+0	-758.423316258452770E-12	-735.990113124391900E-12
58.000000000000007E+0	-917.056442320150310E-12	1.427560967769117E-9
59.000000000000007E+0	1.202122791228343E-9	-44.444394329832977E-12
60.000000000000007E+0	-1.963071364259530E-9	1.653566425280097E-9
61.000000000000007E+0	6.235146955029025E-9	-586.880884488345630E-12
62.000000000000007E+0	-3.221794828745310E-9	-3.520222466236523E-9
63.000000000000007E+0	974.819342254327010E-12	1.540148359491700E-9
64.000000000000014E+0	-2.436114042212829E-9	-715.274560610615210E-12
65.000000000000014E+0	490.794260292571370E-12	1.097145096027195E-9
66.000000000000014E+0	3.043957317775259E-9	-1.436775299252524E-9
67.000000000000014E+0	-6.696039638024342E-9	-76.699012979246565E-12
68.000000000000014E+0	4.172098923585690E-9	704.472525364499230E-12
69.000000000000014E+0	-2.459486581550719E-9	1.979667680338368E-9
70.000000000000014E+0	2.989028522392693E-9	-1.491972032534317E-9
71.000000000000014E+0	-1.944405969168224E-9	2.221511420115342E-9
72.000000000000014E+0	2.985295033015760E-9	-2.129899284818936E-9
73.000000000000014E+0	3.375502458978282E-9	-1.788932411951055E-9
74.000000000000014E+0	-7.121471554464861E-9	-2.539943117139050E-9
75.000000000000014E+0	5.885015623913858E-9	1.941446281136179E-9
76.000000000000014E+0	-1.594985271916449E-9	-2.003605896107582E-9
77.000000000000014E+0	-9.518939032228544E-9	-7.398198288706773E-9
78.000000000000014E+0	5.632590225447563E-9	14.977498859079879E-9
79.000000000000014E+0	205.664839971338210E-12	-2.529660411255225E-9
80.000000000000014E+0	6.075900087971232E-9	-3.070888188783608E-9
81.000000000000014E+0	-10.157961190193433E-9	-52.730927966469078E-12
82.000000000000014E+0	8.493632579931475E-9	10.026105873103105E-9
83.000000000000014E+0	3.826669825815606E-9	-6.316958313039015E-9
84.000000000000014E+0	-5.599492486109228E-9	7.781311762932421E-9
85.000000000000014E+0	16.147638325900304E-9	-346.322617312421780E-12
86.000000000000014E+0	-5.532009953782040E-9	-3.869456449942444E-9
87.000000000000014E+0	15.642905936733408E-9	-428.341507908085870E-12
88.000000000000014E+0	-10.893680137696611E-9	-19.398641463391127E-9
89.000000000000014E+0	-12.234271663239721E-9	4.873053339737471E-9
90.000000000000014E+0	3.194419551335945E-9	19.019465236977567E-9
91.000000000000014E+0	5.266412408431630E-9	-18.716280815215961E-9
92.000000000000014E+0	3.380035403289100E-9	16.960537806602344E-9
93.000000000000014E+0	5.141163034242662E-9	-17.090139760494490E-9
94.000000000000014E+0	-9.570958148560169E-9	-3.332499784126067E-9
95.000000000000014E+0	2.958564004349954E-9	5.928622628183640E-9
96.000000000000014E+0	-5.202102937237795E-9	-622.996612114438370E-12
97.000000000000014E+0	12.143837704933210E-9	17.638372605142899E-12
98.000000000000014E+0	-14.448460788394631E-9	-9.173899438392294E-9
99.000000000000014E+0	58.028467750763605E-9	32.314912623524398E-9
100.000000000000010E+0	-10.166736429507552E-9	-111.609259720006730E-9
101.000000000000010E+0	-44.994855165510698E-9	7.962254362758096E-9
102.000000000000010E+0	-30.552147556052445E-9	21.581089808384761E-9
103.000000000000010E+0	21.392662664600543E-9	6.769356838742426E-9
104.000000000000010E+0	-19.264828845366875E-9	-3.126744408849261E-9
105.000000000000010E+0	12.779354059365861E-9	17.054283543458538E-9
106.000000000000010E+0	-3.570443972398440E-9	-9.324145268542655E-9
107.000000000000010E+0	-4.802121512456656E-9	12.384074074556792E-9
108.000000000000010E+0	16.586331522269209E-9	2.492421537832495E-9
109.000000000000010E+0	7.673263464425228E-9	-10.229426803233893E-9
110.000000000000010E+0	-10.670758498207168E-9	-9.757431155176958E-9
111.000000000000010E+0	4.765763664902805E-9	85.552153386562658E-12
112.000000000000010E+0	3.503770001564194E-9	-5.826122250502966E-9
113.000000000000010E+0	-30.199983908050101E-9	-11.572452255869335E-9
114.000000000000010E+0	19.707423077638856E-9	30.937927341214817E-9
115.000000000000010E+0	403.721052871937590E-12	-16.643524572514380E-9
116.000000000000010E+0	5.421632321355530E-9	54.348110319274743E-9
117.000000000000010E+0	165.573097277584290E-9	-60.865871620372601E-9
118.000000000000010E+0	-95.066654840880274E-9	-144.886005358401430E-9
119.000000000000010E+0	-8.634150342097926E-9	46.921379133397140E-9
120.000000000000010E+0	6.567079495243358E-9	-57.499424430864465E-9
121.000000000000010E+0	-31.338252868657500E-9	5.549319229700094E-9
122.000000000000010E+0	-14.945685084568520E-9	-15.276854255333971E-9
123.000000000000010E+0	-17.060630663585318E-9	15.927692982736671E-9
124.000000000000010E+0	-11.281354983908787E-9	13.339203106364286E-9
125.000000000000010E+0	2.463126216397795E-9	-22.399172150050807E-9
126.000000000000010E+0	-23.816050001476781E-9	24.293381914893905E-9
127.000000000000010E+0	57.582130772833444E-9	-34.081329245533756E-9
128.000000000000030E+0	-56.146138471164316E-9	-67.686641488528883E-9
129.000000000000030E+0	-32.503956015185743E-9	11.606260514504695E-9
130.000000000000030E+0	-57.279428476126838E-9	32.243563355639009E-9
131.000000000000030E+0	967.124395637436030E-12	73.015813441814536E-9
132.000000000000030E+0	97.063205318966802E-9	3.165551912134209E-9
133.000000000000030E+0	-118.516862797347190E-9	-120.153451111248460E-9
134.000000000000030E+0	-15.077150486137680E-9	123.441483255027460E-9
135.000000000000030E+0	-12.652383660758407E-9	-87.375027116500864E-9
136.000000000000030E+0	-92.742387000386576E-9	27.601624350392001E-9
137.000000000000030E+0	-56.442814417363889E-9	105.059680358109320E-9
138.000000000000030E+0	40.248488695325489E-9	74.738987643572176E-9
139.000000000000030E+0	46.182851949113605E-9	101.649575173883220E-9
140.000000000000030E+0	170.025274248880070E-9	-38.462479452856306E-9
141.000000000000030E+0	-19.925992991107101E-9	-121.685445555415270E-9
142.000000000000030E+0	59.152994783016538E-9	-3.315807125470745E-9
143.000000000000030E+0	94.346556495708240E-9	-151.518983394980210E-9
144.000000000000030E+0	-64.710430267848110E-9	-254.030141832289850E-9
145.000000000000030E+0	-194.372482666827420E-9	-39.009289566719832E-9
146.000000000000030E+0	-42.709294128888130E-9	-3.514810730766116E-9
147.000000000000030E+0	-105.899260523212180E-9	-88.278397067041945E-9
148.000000000000030E+0	-90.249634828976507E-9	16.865060048526152E-9
149.000000000000030E+0	-232.944372031335530E-9	45.655848704719388E-9
150.000000000000030E+0	208.077973364250610E-9	364.014195584195780E-9
151.000000000000030E+0	332.255681880683170E-9	-159.654162517286480E-9
152.000000000000030E+0	-30.501210305435002E-9	-213.838652666412010E-9
153.000000000000030E+0	-183.929457715894800E-9	143.464914564770680E-9
154.000000000000030E+0	29.138084849473000E-9	73.262102908453752E-9
155.000000000000030E+0	-102.330823958726260E-9	-28.138445774738007E-9
156.000000000000030E+0	-256.156563654964320E-9	-55.731833936927087E-9
157.000000000000030E+0	-197.030114846747870E-9	301.055745863650030E-9
158.000000000000030E+0	192.081567984016340E-9	248.915993718311210E-9
