Memory Length,4000,
Trigger Level,2.000E-02,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,5.000E-06,
Horizontal Position,8.080E-05,
Horizontal Mode,Main,
Sampling Period,2.000E-08,
Firmware, V1.24,
Time, ,
Mode,Fast,
Waveform Data,
3,
3,
0,
-2,
-2,
-4,
-5,
-2,
0,
2,
3,
5,
8,
11,
12,
14,
15,
16,
13,
14,
12,
10,
8,
6,
4,
0,
-2,
2,
0,
-2,
0,
2,
2,
0,
4,
6,
7,
12,
12,
12,
13,
13,
13,
13,
11,
12,
10,
9,
7,
6,
5,
5,
4,
2,
3,
2,
4,
5,
3,
7,
8,
8,
9,
10,
12,
12,
11,
10,
10,
9,
9,
8,
9,
9,
8,
5,
5,
6,
6,
7,
7,
5,
7,
7,
8,
8,
8,
8,
8,
8,
8,
9,
6,
7,
7,
6,
6,
4,
6,
4,
4,
4,
4,
6,
5,
6,
4,
8,
5,
7,
5,
7,
7,
8,
5,
8,
5,
6,
6,
4,
5,
3,
4,
4,
4,
4,
6,
7,
5,
4,
6,
5,
6,
6,
6,
7,
5,
6,
6,
4,
5,
4,
4,
6,
3,
4,
6,
4,
8,
7,
8,
10,
8,
7,
9,
11,
9,
12,
10,
10,
8,
9,
6,
7,
7,
6,
7,
4,
5,
4,
4,
5,
8,
6,
8,
7,
8,
8,
8,
11,
9,
9,
12,
8,
9,
9,
8,
10,
8,
7,
7,
8,
9,
6,
6,
6,
6,
8,
5,
8,
5,
6,
8,
5,
8,
6,
7,
9,
8,
7,
9,
8,
7,
6,
6,
9,
8,
6,
6,
8,
6,
7,
8,
6,
5,
5,
6,
5,
5,
6,
5,
6,
9,
8,
8,
7,
7,
7,
8,
8,
8,
7,
4,
8,
8,
8,
7,
7,
6,
8,
8,
8,
7,
8,
8,
8,
7,
8,
7,
6,
8,
8,
8,
7,
6,
8,
6,
7,
7,
8,
8,
9,
8,
8,
9,
8,
8,
8,
8,
7,
7,
6,
8,
6,
5,
6,
3,
4,
5,
7,
4,
6,
5,
6,
8,
6,
8,
7,
9,
7,
8,
10,
9,
6,
7,
8,
8,
6,
6,
8,
5,
6,
8,
6,
6,
6,
6,
8,
7,
6,
8,
8,
10,
8,
9,
10,
8,
10,
10,
8,
8,
9,
8,
10,
5,
7,
8,
5,
8,
4,
6,
6,
6,
5,
6,
6,
8,
8,
8,
10,
8,
8,
8,
8,
8,
6,
8,
7,
8,
7,
6,
5,
6,
6,
6,
4,
5,
4,
6,
6,
7,
6,
8,
6,
5,
8,
8,
8,
7,
8,
6,
5,
7,
6,
4,
5,
5,
6,
6,
5,
4,
4,
6,
5,
8,
8,
6,
7,
8,
6,
9,
6,
5,
6,
6,
6,
6,
6,
7,
6,
5,
5,
4,
4,
6,
6,
7,
4,
6,
6,
7,
7,
8,
8,
7,
9,
8,
8,
8,
10,
6,
8,
8,
6,
8,
6,
7,
6,
7,
6,
7,
8,
9,
8,
8,
6,
9,
8,
8,
8,
8,
8,
8,
9,
6,
7,
6,
8,
9,
6,
7,
5,
6,
9,
7,
9,
8,
8,
6,
8,
8,
9,
9,
8,
8,
7,
10,
6,
8,
9,
7,
9,
7,
6,
5,
8,
6,
5,
6,
7,
8,
8,
8,
7,
7,
8,
6,
8,
5,
8,
8,
6,
9,
8,
6,
8,
7,
5,
8,
8,
6,
6,
8,
7,
8,
6,
7,
6,
4,
6,
7,
6,
5,
8,
6,
8,
7,
7,
7,
8,
9,
9,
8,
9,
7,
7,
6,
4,
6,
7,
6,
4,
7,
5,
4,
6,
5,
4,
6,
5,
6,
6,
8,
6,
7,
6,
8,
6,
7,
8,
6,
8,
5,
8,
6,
6,
5,
8,
6,
8,
7,
6,
6,
6,
4,
7,
6,
6,
6,
5,
7,
7,
5,
7,
6,
6,
6,
9,
6,
8,
8,
8,
8,
7,
9,
7,
11,
8,
6,
8,
6,
6,
8,
6,
5,
4,
4,
5,
6,
6,
6,
5,
8,
6,
9,
7,
7,
6,
9,
10,
10,
9,
9,
6,
8,
7,
8,
8,
7,
6,
6,
3,
6,
4,
6,
7,
8,
8,
8,
8,
6,
8,
8,
8,
9,
8,
6,
6,
7,
8,
6,
6,
6,
7,
5,
4,
6,
5,
4,
6,
5,
4,
5,
7,
7,
8,
8,
7,
7,
6,
8,
8,
8,
8,
8,
5,
6,
8,
6,
9,
6,
5,
4,
5,
4,
6,
4,
6,
4,
7,
8,
6,
8,
7,
8,
6,
10,
7,
6,
8,
9,
8,
9,
8,
8,
7,
7,
8,
8,
4,
6,
6,
3,
5,
8,
4,
6,
6,
6,
7,
7,
8,
7,
8,
8,
8,
8,
10,
8,
8,
8,
7,
8,
7,
8,
6,
6,
4,
4,
4,
6,
6,
4,
5,
8,
5,
8,
8,
9,
7,
8,
6,
8,
8,
8,
6,
8,
7,
8,
6,
8,
6,
7,
8,
6,
