0,
0,
-5,
-5,
4,
5,
0,
-2,
4,
2,
4,
0,
-8,
2,
5,
3,
0,
3,
2,
2,
0,
-1,
1,
2,
-1,
2,
4,
4,
3,
6,
0,
4,
0,
4,
1,
0,
4,
-1,
2,
2,
4,
0,
-6,
-6,
2,
5,
0,
-1,
-1,
4,
-2,
-5,
-2,
5,
1,
0,
3,
8,
5,
-6,
-4,
7,
10,
-2,
-12,
1,
7,
0,
-2,
-1,
3,
0,
-6,
0,
-4,
0,
-1,
-1,
-4,
-1,
-3,
7,
8,
0,
-3,
-1,
7,
0,
2,
2,
2,
-1,
-2,
0,
0,
2,
-3,
5,
5,
-4,
2,
-2,
3,
0,
-2,
-4,
4,
0,
-2,
-1,
2,
5,
0,
0,
1,
2,
-2,
3,
6,
5,
-3,
-9,
0,
3,
0,
-2,
-2,
3,
4,
-1,
2,
-1,
-2,
1,
2,
1,
0,
0,
3,
2,
0,
-5,
4,
4,
6,
-4,
-1,
5,
7,
4,
3,
3,
0,
2,
0,
4,
-1,
1,
-1,
0,
3,
0,
2,
-3,
-2,
2,
1,
-1,
2,
5,
1,
-1,
0,
5,
-3,
-2,
-4,
-1,
2,
5,
6,
-4,
-7,
2,
7,
4,
-5,
-2,
4,
8,
5,
4,
-1,
-6,
6,
8,
0,
-1,
2,
3,
5,
-1,
5,
0,
0,
0,
-7,
5,
12,
6,
-4,
-4,
8,
6,
-2,
-5,
3,
2,
-2,
2,
6,
0,
0,
-2,
7,
4,
3,
-2,
-1,
5,
1,
-2,
-10,
8,
4,
0,
-1,
1,
7,
5,
-3,
-6,
0,
4,
3,
-5,
-3,
6,
2,
4,
-4,
-1,
8,
4,
0,
-6,
2,
11,
4,
-3,
-3,
2,
5,
0,
-3,
3,
-1,
3,
-2,
-3,
3,
3,
-1,
-5,
-1,
3,
-2,
-2,
0,
4,
2,
2,
0,
0,
3,
2,
2,
-1,
1,
7,
1,
-1,
-2,
2,
4,
4,
-3,
1,
8,
4,
-1,
0,
2,
0,
2,
1,
3,
1,
-1,
-4,
3,
-2,
4,
2,
0,
-6,
-3,
4,
2,
-4,
-4,
2,
4,
-4,
-5,
-2,
7,
4,
-2,
-3,
3,
5,
4,
-6,
-6,
4,
10,
-1,
-6,
3,
5,
2,
-1,
0,
0,
7,
0,
-1,
0,
8,
3,
0,
-1,
2,
3,
2,
-2,
-1,
0,
5,
4,
-3,
-4,
0,
4,
3,
1,
-6,
5,
4,
-1,
-4,
1,
2,
0,
2,
0,
4,
1,
1,
1,
-1,
1,
7,
-2,
1,
4,
3,
-1,
-5,
3,
2,
1,
0,
2,
7,
0,
-2,
0,
-1,
0,
-5,
-1,
-1,
-5,
-5,
-1,
7,
-5,
-3,
0,
6,
5,
0,
-2,
1,
7,
4,
0,
-10,
-2,
5,
7,
4,
-3,
3,
5,
2,
-6,
-5,
4,
11,
4,
-6,
-1,
0,
-1,
1,
0,
6,
4,
4,
1,
2,
6,
6,
2,
-3,
3,
0,
4,
-3,
2,
4,
1,
-4,
2,
0,
-1,
-6,
1,
8,
10,
-4,
-6,
0,
10,
2,
-8,
-5,
4,
3,
-2,
0,
7,
2,
3,
-5,
0,
4,
9,
3,
-2,
-6,
5,
8,
4,
-4,
-4,
1,
5,
4,
-2,
-5,
3,
4,
-4,
0,
-1,
6,
0,
-5,
1,
0,
8,
2,
-4,
-1,
4,
0,
-1,
2,
3,
7,
1,
-2,
-2,
-1,
5,
5,
-2,
0,
1,
2,
3,
-3,
2,
10,
0,
-3,
2,
2,
2,
-5,
-1,
1,
6,
4,
-1,
4,
6,
4,
-1,
-4,
0,
-1,
-1,
0,
0,
2,
-2,
2,
3,
4,
-3,
-3,
0,
4,
0,
-2,
2,
1,
4,
2,
-4,
-4,
0,
8,
8,
-6,
-4,
6,
5,
6,
-2,
0,
4,
0,
-4,
-7,
3,
6,
4,
0,
-5,
4,
4,
-1,
1,
-1,
0,
-4,
-1,
1,
2,
-2,
-2,
-2,
3,
0,
-1,
-3,
-8,
3,
0,
0,
5,
-1,
5,
-2,
-4,
4,
-2,
-1,
1,
8,
6,
-1,
-7,
-2,
4,
2,
1,
-2,
0,
8,
4,
-1,
-5,
3,
2,
1,
-2,
-1,
3,
-4,
-2,
2,
5,
-2,
-1,
-3,
5,
2,
-1,
-4,
4,
5,
4,
1,
0,
-1,
0,
3,
