Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	314.689137515411780E-3	321.889601204910280E-3
50.000000000000007E+0	-238.938564585472660E-3	-1.027331724469567E+0
51.000000000000007E+0	-85.394572860117895E-3	165.652084976581570E-3
52.000000000000007E+0	-140.796020164562270E-3	-27.478271847094227E-3
53.000000000000007E+0	-71.008717112282363E-3	10.900064769100919E-3
54.000000000000007E+0	5.222578870494617E-3	112.102540801144860E-3
55.000000000000007E+0	59.075418866364159E-3	-13.554497336210940E-3
56.000000000000007E+0	-32.216524038936017E-3	-31.906266733037564E-3
57.000000000000007E+0	8.487926537361891E-3	17.989389486097795E-3
58.000000000000007E+0	4.957843494405403E-3	30.721867725779475E-3
59.000000000000007E+0	11.351790773998100E-3	-66.432221082064702E-3
60.000000000000007E+0	-37.554694032498191E-3	15.747756164265866E-3
61.000000000000007E+0	-9.703975228893371E-3	49.454782027679257E-3
62.000000000000007E+0	53.938224850100615E-3	-12.570255604803720E-3
63.000000000000007E+0	-21.476056777217072E-3	-31.705903883398945E-3
64.000000000000014E+0	-1.696454045571495E-3	4.951591034123091E-3
65.000000000000014E+0	-11.409183716417652E-3	9.141478245678007E-3
66.000000000000014E+0	1.071448819811572E-3	-7.023207750619110E-3
67.000000000000014E+0	6.643241949692207E-3	8.000295510357287E-3
68.000000000000014E+0	1.822039786029879E-3	-10.338929550645908E-3
69.000000000000014E+0	-14.546044806355135E-3	-937.328361251029170E-6
70.000000000000014E+0	11.253600620668432E-3	10.522277025838340E-3
71.000000000000014E+0	-1.710967672483309E-3	-5.050294409734048E-3
72.000000000000014E+0	-3.266902562557222E-3	-9.297980122407861E-3
73.000000000000014E+0	-8.588855680729779E-3	14.437885364491462E-3
74.000000000000014E+0	14.414410745006878E-3	5.721776740128764E-3
75.000000000000014E+0	-3.331293621275914E-3	-9.956910452964851E-3
76.000000000000014E+0	-2.946744879043899E-3	6.451536708350268E-3
77.000000000000014E+0	5.415688732791638E-3	6.808458285150905E-3
78.000000000000014E+0	7.802561833439778E-3	1.096770840116459E-3
79.000000000000014E+0	1.495305782528929E-3	-5.671609369939370E-3
80.000000000000014E+0	-171.487240209937910E-6	-4.599928907549428E-3
81.000000000000014E+0	-2.441066999496969E-3	7.534348516540033E-3
82.000000000000014E+0	754.884181347382690E-6	-1.914490720011053E-3
83.000000000000014E+0	-175.989580396683990E-6	-986.160580821265680E-6
84.000000000000014E+0	-75.226860745774733E-6	10.021536486921143E-3
85.000000000000014E+0	6.274932031907970E-3	-7.254623979881488E-3
86.000000000000014E+0	-3.825765799634316E-3	5.281687383362156E-3
87.000000000000014E+0	5.192867389689161E-3	-2.738372506671070E-3
88.000000000000014E+0	-2.463856810844726E-3	-1.326354340326610E-3
89.000000000000014E+0	-921.170481815123950E-6	-301.202858949380460E-6
90.000000000000014E+0	-1.225372862617814E-3	1.320141163413389E-3
91.000000000000014E+0	104.062698483095480E-6	2.191268889520470E-3
92.000000000000014E+0	2.009388855756824E-3	-336.184237827445680E-6
93.000000000000014E+0	1.148245836438779E-3	-2.701442368035206E-3
94.000000000000014E+0	-1.957313443279800E-3	175.469321252842970E-6
95.000000000000014E+0	-1.287457827842825E-3	555.483009787208110E-6
96.000000000000014E+0	2.767020699021061E-3	1.437562524142943E-3
97.000000000000014E+0	31.317846873063225E-6	-122.688173699848180E-6
98.000000000000014E+0	2.721588862546980E-3	-616.044430280062720E-6
99.000000000000014E+0	2.142486896225263E-3	-6.224938287063898E-3
100.000000000000010E+0	-10.134058592303997E-3	-1.259996368024254E-3
101.000000000000010E+0	1.828572538506031E-3	5.337808028406675E-3
102.000000000000010E+0	1.215450307681547E-3	-3.984869014605081E-3
103.000000000000010E+0	-3.741801675862422E-3	-1.336368273323165E-3
104.000000000000010E+0	-1.634782781833620E-3	4.195186311714856E-3
105.000000000000010E+0	5.805054067948442E-3	-4.554273763990439E-3
106.000000000000010E+0	-5.275740954933482E-3	-1.045865582424932E-3
107.000000000000010E+0	224.012052482034910E-6	480.385244732261530E-6
108.000000000000010E+0	-574.602840394580870E-6	410.585264204168460E-6
109.000000000000010E+0	-1.320268069748784E-3	3.281658977627014E-3
110.000000000000010E+0	4.362517195094083E-3	2.419727189004884E-3
111.000000000000010E+0	3.073062705139527E-3	-1.532073396608811E-3
112.000000000000010E+0	-1.606211641147285E-3	-472.906788795211320E-6
113.000000000000010E+0	2.922728320251838E-3	6.857070850969918E-3
114.000000000000010E+0	7.736101177253206E-3	-4.780651859236915E-3
115.000000000000010E+0	-2.216547068678181E-3	-1.756713690784515E-3
116.000000000000010E+0	-35.082824747748205E-6	-551.511179849268370E-6
117.000000000000010E+0	-457.525359923606080E-6	1.236982638498299E-3
118.000000000000010E+0	333.088016950058810E-6	-660.400901646501390E-6
119.000000000000010E+0	-1.234910680072763E-3	1.215126753247848E-3
120.000000000000010E+0	132.287187657812040E-6	483.337035191070950E-6
121.000000000000010E+0	1.147060940078031E-3	880.612646920097910E-6
122.000000000000010E+0	458.240884281230710E-6	-1.054006057333196E-3
123.000000000000010E+0	92.153621827653249E-6	8.396273068108485E-6
124.000000000000010E+0	942.181397451371020E-6	31.374688232848317E-6
125.000000000000010E+0	587.480283995548680E-6	-305.839291246234400E-6
126.000000000000010E+0	806.136025210491400E-6	-1.094293643054571E-3
127.000000000000010E+0	-951.910831514620330E-6	-1.100245048439580E-3
128.000000000000030E+0	-1.196886636996555E-3	-465.741801699211670E-6
129.000000000000030E+0	-2.382122143647102E-3	799.191938653871520E-6
