Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	176.712183717643000E-3
21.000000000000004E+0	12.720439088893403E-3
22.000000000000004E+0	302.581133949265890E-3
23.000000000000004E+0	55.238847904964194E-3
24.000000000000004E+0	161.727980345580200E-3
25.000000000000004E+0	426.841538272500650E-3
26.000000000000004E+0	161.454603096322840E-3
27.000000000000004E+0	11.502941544922228E-3
28.000000000000004E+0	633.711386315684020E-3
29.000000000000004E+0	317.742915256857660E-3
30.000000000000004E+0	298.758375554133540E-3
31.000000000000004E+0	295.772394293509880E-3
32.000000000000007E+0	347.470943042151650E-3
33.000000000000007E+0	125.979305939134450E-3
34.000000000000007E+0	430.297696971103430E-3
35.000000000000007E+0	253.013822565097300E-3
36.000000000000007E+0	178.407213494494320E-3
37.000000000000007E+0	270.596558825386470E-3
38.000000000000007E+0	452.349851466909420E-3
39.000000000000007E+0	359.790426947334100E-3
40.000000000000007E+0	130.004911555450020E-3
41.000000000000007E+0	183.719791785107500E-3
42.000000000000007E+0	151.128692798512380E-3
43.000000000000007E+0	275.240959747605260E-3
44.000000000000007E+0	571.662137493531230E-3
45.000000000000007E+0	163.616053729579850E-3
46.000000000000007E+0	155.934372334219640E-3
47.000000000000007E+0	308.260085670564290E-3
48.000000000000007E+0	218.066053182771920E-3
49.000000000000007E+0	276.105448573529420E-3
50.000000000000007E+0	329.349122553707190E-3
51.000000000000007E+0	235.447644836576600E-3
52.000000000000007E+0	162.597153157495150E-3
53.000000000000007E+0	613.646910189705630E-3
54.000000000000007E+0	71.677643317891920E-3
55.000000000000007E+0	54.371371820706525E-3
56.000000000000007E+0	18.491345416092944E-3
57.000000000000007E+0	56.100580267145463E-3
58.000000000000007E+0	63.496445493052070E-3
59.000000000000007E+0	269.198879745136340E-3
60.000000000000007E+0	7.859434043064977E-3
61.000000000000007E+0	428.985625021389590E-3
62.000000000000007E+0	418.236268441977200E-3
63.000000000000007E+0	8.131304311902803E-3
64.000000000000014E+0	213.105471627934330E-3
65.000000000000014E+0	262.925672809519780E-3
66.000000000000014E+0	284.172209869387020E-3
67.000000000000014E+0	146.830613884621870E-3
68.000000000000014E+0	212.677482872746960E-3
69.000000000000014E+0	446.560563359625350E-3
70.000000000000014E+0	63.689426255735163E-3
71.000000000000014E+0	9.864596336037866E-3
72.000000000000014E+0	101.086364838861200E-3
73.000000000000014E+0	219.392358293852010E-3
74.000000000000014E+0	158.128086765470880E-3
75.000000000000014E+0	511.857524426616250E-3
76.000000000000014E+0	152.201770689978530E-3
77.000000000000014E+0	50.366385457533663E-3
78.000000000000014E+0	286.339841865363990E-3
79.000000000000014E+0	165.790303677026430E-3
80.000000000000014E+0	277.579470741173060E-3
81.000000000000014E+0	19.779831140931389E-3
82.000000000000014E+0	104.799661315043520E-3
83.000000000000014E+0	292.871950045885230E-3
84.000000000000014E+0	63.547481349454413E-3
85.000000000000014E+0	33.176625496571729E-3
86.000000000000014E+0	17.061915558735402E-3
87.000000000000014E+0	88.201336363119373E-3
88.000000000000014E+0	170.332058326737810E-3
89.000000000000014E+0	108.071128118009340E-3
90.000000000000014E+0	15.187348483825041E-3
91.000000000000014E+0	79.267316618321509E-3
92.000000000000014E+0	130.331134980821660E-3
93.000000000000014E+0	189.535943120571680E-3
94.000000000000014E+0	171.830843993968610E-3
95.000000000000014E+0	509.817210672281580E-3
96.000000000000014E+0	53.125961818898941E-3
97.000000000000014E+0	188.257943426384740E-3
98.000000000000014E+0	286.871234414877000E-3
99.000000000000014E+0	348.424986085375590E-3
100.000000000000010E+0	655.880396190034800E-3
101.000000000000010E+0	174.792117731064040E-3
102.000000000000010E+0	7.515526243139958E-3
103.000000000000010E+0	176.620993378238690E-3
104.000000000000010E+0	295.701175373795200E-3
105.000000000000010E+0	623.874345445160740E-3
106.000000000000010E+0	67.257346138789351E-3
107.000000000000010E+0	362.644168359322450E-3
108.000000000000010E+0	15.953158395195673E-3
109.000000000000010E+0	121.265494474539380E-3
110.000000000000010E+0	154.957766714113020E-3
111.000000000000010E+0	345.583072707177360E-3
112.000000000000010E+0	377.501552994462640E-3
113.000000000000010E+0	630.270084759914200E-3
114.000000000000010E+0	207.643926029733420E-3
115.000000000000010E+0	308.473757787398990E-3
116.000000000000010E+0	370.725805158759580E-3
117.000000000000010E+0	180.385237372325760E-3
118.000000000000010E+0	197.612197012921710E-3
119.000000000000010E+0	287.121832748785060E-3
120.000000000000010E+0	850.927031441901520E-3
121.000000000000010E+0	691.438337241498170E-3
122.000000000000010E+0	378.236096996780620E-3
123.000000000000010E+0	331.261778114596120E-3
124.000000000000010E+0	519.840484326154710E-3
125.000000000000010E+0	707.591942207105860E-3
126.000000000000010E+0	542.339419433897070E-3
127.000000000000010E+0	659.219602117490980E-3
128.000000000000030E+0	512.821484583523170E-3
129.000000000000030E+0	668.066029533224030E-3
130.000000000000030E+0	752.615180471217230E-3
131.000000000000030E+0	754.061224524807730E-3
132.000000000000030E+0	790.550214020385610E-3
133.000000000000030E+0	840.938389011185560E-3
134.000000000000030E+0	750.274154423986480E-3
135.000000000000030E+0	963.637877241418690E-3
136.000000000000030E+0	829.689501675569980E-3
137.000000000000030E+0	922.660502383860990E-3
138.000000000000030E+0	871.166630981675350E-3
139.000000000000030E+0	855.461891365048800E-3
140.000000000000030E+0	765.907022988854490E-3
141.000000000000030E+0	832.103181366482870E-3
142.000000000000030E+0	818.694358390023470E-3
143.000000000000030E+0	840.029963255005560E-3
144.000000000000030E+0	920.093012065164690E-3
145.000000000000030E+0	972.727756827479690E-3
146.000000000000030E+0	704.694015499371500E-3
147.000000000000030E+0	911.107411720402660E-3
148.000000000000030E+0	836.694101432001620E-3
149.000000000000030E+0	478.054152637995390E-3
150.000000000000030E+0	762.022379682574470E-3
151.000000000000030E+0	612.361257080346940E-3
152.000000000000030E+0	323.487917842522010E-3
153.000000000000030E+0	439.046497109447600E-3
154.000000000000030E+0	916.809046388331830E-3
155.000000000000030E+0	917.032308214339670E-3
156.000000000000030E+0	842.928610222867140E-3
157.000000000000030E+0	922.905965703803790E-3
158.000000000000030E+0	954.001491464691820E-3
159.000000000000030E+0	926.224048738554680E-3
160.000000000000030E+0	965.005909126337210E-3
161.000000000000030E+0	945.895663059159510E-3
162.000000000000030E+0	981.004257507805620E-3
163.000000000000030E+0	969.500203390168290E-3
164.000000000000030E+0	989.975179448091880E-3
165.000000000000030E+0	985.152660277157530E-3
166.000000000000030E+0	975.668181229416230E-3
167.000000000000030E+0	988.040179293385940E-3
168.000000000000030E+0	974.183346367644250E-3
169.000000000000030E+0	954.258486132892770E-3
170.000000000000030E+0	972.856341842021850E-3
171.000000000000030E+0	980.375412171807900E-3
172.000000000000030E+0	932.248844561846310E-3
173.000000000000030E+0	948.906331549884680E-3
174.000000000000030E+0	916.809324082887840E-3
175.000000000000030E+0	958.943903963907940E-3
176.000000000000030E+0	991.277255923469710E-3
177.000000000000030E+0	951.589085331653760E-3
178.000000000000030E+0	959.119767118452260E-3
179.000000000000030E+0	858.827514431615650E-3
180.000000000000030E+0	875.148850807054070E-3
181.000000000000030E+0	725.617414780936660E-3
182.000000000000030E+0	729.859234514287690E-3
183.000000000000030E+0	738.446147334624330E-3
184.000000000000030E+0	9.437344403878148E-3
185.000000000000030E+0	512.525968527012040E-3
186.000000000000030E+0	675.226025136212440E-3
187.000000000000030E+0	974.956078090212900E-3
188.000000000000030E+0	980.759062947643480E-3
189.000000000000030E+0	987.065819663750510E-3
190.000000000000030E+0	995.899468718731030E-3
191.000000000000030E+0	993.792821931553050E-3
192.000000000000030E+0	991.734957776949750E-3
193.000000000000030E+0	995.626806675508510E-3
194.000000000000030E+0	996.381454023778760E-3
195.000000000000030E+0	993.982954441848140E-3
196.000000000000030E+0	995.257928166018990E-3
197.000000000000030E+0	995.321103066961860E-3
198.000000000000030E+0	988.979242333380970E-3
199.000000000000030E+0	977.917683734623840E-3
200.000000000000030E+0	960.026474856146670E-3
201.000000000000030E+0	891.188198666998610E-3
202.000000000000030E+0	957.460963790366710E-3
203.000000000000030E+0	950.385416102357600E-3
204.000000000000030E+0	972.093896866950580E-3
205.000000000000030E+0	964.797767199004230E-3
206.000000000000030E+0	932.337285153668760E-3
207.000000000000030E+0	958.447800445187620E-3
208.000000000000030E+0	959.096580071606030E-3
209.000000000000030E+0	983.537840718520020E-3
210.000000000000030E+0	931.628029336664660E-3
211.000000000000030E+0	968.126951241659260E-3
212.000000000000030E+0	974.611158166425740E-3
213.000000000000030E+0	951.032076128372480E-3
214.000000000000030E+0	857.951281485492820E-3
215.000000000000030E+0	886.042713529395680E-3
216.000000000000030E+0	916.513149181404360E-3
217.000000000000030E+0	927.521254741107690E-3
218.000000000000030E+0	946.873399366408570E-3
219.000000000000030E+0	942.286742112292350E-3
220.000000000000030E+0	972.130930785323530E-3
221.000000000000030E+0	959.422958883544560E-3
222.000000000000030E+0	939.516036803224260E-3
223.000000000000030E+0	830.743213349185550E-3
224.000000000000030E+0	824.473835336032800E-3
225.000000000000030E+0	757.688619051220650E-3
226.000000000000030E+0	519.293466141102500E-3
227.000000000000030E+0	671.765413580508120E-3
228.000000000000030E+0	869.108386589763970E-3
229.000000000000030E+0	951.396972149056940E-3
230.000000000000030E+0	908.257008077432810E-3
231.000000000000030E+0	976.703782227504090E-3
232.000000000000030E+0	970.045780644447460E-3
233.000000000000030E+0	995.596238417409300E-3
234.000000000000030E+0	980.859277626707330E-3
235.000000000000030E+0	992.258813016287600E-3
236.000000000000030E+0	987.585124901658950E-3
237.000000000000030E+0	980.330522866838750E-3
238.000000000000030E+0	992.488698255149290E-3
239.000000000000030E+0	978.310736615612410E-3
240.000000000000030E+0	966.211789924702360E-3
241.000000000000030E+0	981.700194226398090E-3
242.000000000000030E+0	980.655877470313800E-3
243.000000000000030E+0	950.072311536836470E-3
244.000000000000030E+0	883.986912631686160E-3
245.000000000000030E+0	792.932374623425920E-3
246.000000000000030E+0	412.646056009806190E-3
247.000000000000030E+0	281.121731391067940E-3
248.000000000000030E+0	826.965813695740400E-3
249.000000000000030E+0	872.263297877579390E-3
250.000000000000030E+0	935.211444017313380E-3
251.000000000000030E+0	930.548989205636560E-3
252.000000000000030E+0	970.572004536700230E-3
253.000000000000030E+0	985.792791079119990E-3
254.000000000000030E+0	995.713043018618520E-3
255.000000000000030E+0	991.783601325111010E-3
256.000000000000060E+0	990.687562226723270E-3
257.000000000000060E+0	980.546354663600740E-3
258.000000000000060E+0	981.414192768843340E-3
259.000000000000060E+0	984.224687391813240E-3
260.000000000000060E+0	973.589929635129580E-3
261.000000000000060E+0	983.866383328846570E-3
262.000000000000060E+0	975.199997162317640E-3
263.000000000000060E+0	966.510692171272610E-3
264.000000000000060E+0	976.940858292556830E-3
265.000000000000060E+0	989.197245272722240E-3
266.000000000000060E+0	985.867109205756600E-3
