Freq (Hz)	micro/hp_Real	micro/hp_Imag
20.000000000000004E+0	-4.766088116282857E+0	-338.805848051240870E-3
21.000000000000004E+0	-2.063057950373769E+0	-10.965840892043309E+0
22.000000000000004E+0	-1.470263519996574E+0	708.693301779034450E-3
23.000000000000004E+0	-2.408589038806481E+0	1.073207805329763E+0
24.000000000000004E+0	319.148761198002840E-3	-1.304623628366798E+0
25.000000000000004E+0	44.245837430209385E-3	-650.666663111388100E-3
26.000000000000004E+0	662.901775890929690E-3	373.705203417865840E-3
27.000000000000004E+0	1.242570643856124E+0	19.629323286038270E-3
28.000000000000004E+0	267.221265664071780E-3	164.133380038754970E-3
29.000000000000004E+0	259.222355670125410E-3	200.959927143719880E-3
30.000000000000004E+0	186.428531397663800E-3	81.060203079425047E-3
31.000000000000004E+0	-186.957783342024700E-3	307.810748403151920E-3
32.000000000000007E+0	-305.100629335580080E-3	92.219324658936924E-3
33.000000000000007E+0	-197.530577095573310E-3	-332.135829728801010E-3
34.000000000000007E+0	-92.441375739527765E-3	-363.814503264838720E-3
35.000000000000007E+0	-146.966582715739090E-3	-183.051711392639480E-3
36.000000000000007E+0	-268.977627416503500E-3	-83.629437334669335E-3
37.000000000000007E+0	276.967542554737990E-3	-79.158152684832617E-3
38.000000000000007E+0	-42.331771312893646E-3	224.950003906658040E-3
39.000000000000007E+0	174.606632087972950E-3	-182.675619537447630E-3
40.000000000000007E+0	-79.062305126931492E-3	-182.868746536546280E-3
41.000000000000007E+0	204.810957401311170E-3	-20.412956871519287E-3
42.000000000000007E+0	-108.208576227136590E-3	82.955877656457982E-3
43.000000000000007E+0	-113.082528284049120E-3	633.164470909305010E-6
44.000000000000007E+0	-37.633768299843828E-3	88.934285109249930E-3
45.000000000000007E+0	-103.178853209252870E-3	-7.735241430107368E-3
46.000000000000007E+0	-4.582316636026963E-3	-97.391386292069296E-3
47.000000000000007E+0	12.950435864329111E-3	-79.560378373040877E-3
48.000000000000007E+0	-77.023660240984490E-3	73.644606606146745E-3
49.000000000000007E+0	-113.537786182165770E-3	-45.986001604726649E-3
50.000000000000007E+0	-24.300590265208585E-3	-38.274150156139129E-3
51.000000000000007E+0	83.362555777241609E-3	-44.941152818206466E-3
52.000000000000007E+0	-153.607143361666000E-3	-155.462173731951010E-3
53.000000000000007E+0	64.218744544372278E-3	109.742537952846790E-3
54.000000000000007E+0	202.768683896445400E-3	-12.949679691466681E-3
55.000000000000007E+0	119.962561129041310E-3	104.445501737997770E-3
56.000000000000007E+0	98.074788575476537E-3	-361.054883678911250E-3
57.000000000000007E+0	-127.885668399831200E-3	-194.599794478138440E-3
58.000000000000007E+0	-44.221719100115228E-3	48.473994519397767E-3
59.000000000000007E+0	66.921304787497943E-3	-19.321410612773308E-3
60.000000000000007E+0	110.643711094115750E-3	191.435882291975140E-3
61.000000000000007E+0	31.276083751000758E-3	31.281238862529086E-3
62.000000000000007E+0	41.249435240859368E-3	46.643939213299630E-3
63.000000000000007E+0	-266.906824203190510E-3	5.240462946763820E-3
64.000000000000014E+0	57.850396037226734E-3	-24.508073638071053E-3
65.000000000000014E+0	91.811614404310335E-3	54.382502958414722E-3
