Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	4.778115249221851E+0	3.212560051733340E+0
21.000000000000004E+0	11.158220045159963E+0	4.526427713366265E+0
22.000000000000004E+0	1.632152264410152E+0	2.692433952167019E+0
23.000000000000004E+0	2.636868626094113E+0	2.722424390228380E+0
24.000000000000004E+0	1.343092976478982E+0	4.952306222463118E+0
25.000000000000004E+0	652.169303643163720E-3	4.780285231090707E+0
26.000000000000004E+0	760.982485699202460E-3	6.796517321506924E+0
27.000000000000004E+0	1.242725679828694E+0	6.298981343206998E+0
28.000000000000004E+0	313.603206721574820E-3	6.833997124574183E+0
29.000000000000004E+0	327.995612770625670E-3	6.942646234748525E+0
30.000000000000004E+0	203.288843378989560E-3	6.693332135347570E+0
31.000000000000004E+0	360.139791726312770E-3	8.399809208090252E+0
32.000000000000007E+0	318.733113845294460E-3	9.131250239606228E+0
33.000000000000007E+0	386.435684528938560E-3	10.459040054589043E+0
34.000000000000007E+0	375.375013465811150E-3	10.746750581653856E+0
35.000000000000007E+0	234.749026577143360E-3	10.319086274716323E+0
36.000000000000007E+0	281.678623327232200E-3	9.726219068174553E+0
37.000000000000007E+0	288.057342842160280E-3	12.287988944683317E+0
38.000000000000007E+0	228.898412227111330E-3	14.323174633509275E+0
39.000000000000007E+0	252.701123746007620E-3	11.758391939440681E+0
40.000000000000007E+0	199.228076715686900E-3	10.587499227450547E+0
41.000000000000007E+0	205.825695868810800E-3	12.467031370250709E+0
42.000000000000007E+0	136.347987175672150E-3	15.053904004505060E+0
43.000000000000007E+0	113.084300857192330E-3	15.702364190319521E+0
44.000000000000007E+0	96.569185480357464E-3	14.537481266650637E+0
45.000000000000007E+0	103.468399569910230E-3	15.782792539413833E+0
46.000000000000007E+0	97.499126917341541E-3	17.231743735100565E+0
47.000000000000007E+0	80.607490941832033E-3	17.440119354853298E+0
48.000000000000007E+0	106.565342954887200E-3	14.944988454535560E+0
49.000000000000007E+0	122.497107046399730E-3	16.092796743569611E+0
50.000000000000007E+0	45.336842164096905E-3	16.713066644273898E+0
51.000000000000007E+0	94.704925544256177E-3	18.355116021908508E+0
52.000000000000007E+0	218.548946355718530E-3	16.499363347399068E+0
53.000000000000007E+0	127.151373516715740E-3	13.607718449429223E+0
54.000000000000007E+0	203.181774215130280E-3	12.502592930983791E+0
55.000000000000007E+0	159.059356549500320E-3	13.282732043709254E+0
56.000000000000007E+0	374.138067005372440E-3	11.260808486225379E+0
57.000000000000007E+0	232.860095750657330E-3	10.414173275884826E+0
58.000000000000007E+0	65.614697932979166E-3	8.593538450263820E+0
59.000000000000007E+0	69.654705099717301E-3	6.002110488583441E+0
