Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	617.686936449298730E-3	-29.088473158475587E+0
50.000000000000007E+0	509.809041169186460E-3	-30.507996339129217E+0
51.000000000000007E+0	518.130393553828620E-3	-32.269226762504879E+0
52.000000000000007E+0	237.624599982751430E-3	-34.031038699343441E+0
53.000000000000007E+0	63.154383588646737E-3	-36.493507215967639E+0
54.000000000000007E+0	117.372800376205870E-3	-33.920426079046969E+0
55.000000000000007E+0	159.006137071839390E-3	-36.135508344173957E+0
56.000000000000007E+0	30.152030363049732E-3	-37.484640954869903E+0
57.000000000000007E+0	96.686638077393652E-3	-37.959895395653028E+0
58.000000000000007E+0	36.581052388167459E-3	-39.390013607280657E+0
59.000000000000007E+0	41.990221697240537E-3	-40.366719628866711E+0
60.000000000000007E+0	29.370500251242562E-3	-40.968753314126594E+0
61.000000000000007E+0	74.846572642275844E-3	-42.713881705275462E+0
62.000000000000007E+0	95.652007760008831E-3	-45.098699779081812E+0
63.000000000000007E+0	60.770024632888615E-3	-42.062835834043987E+0
64.000000000000014E+0	33.565744690404013E-3	-39.050855251330141E+0
65.000000000000014E+0	32.730550106486456E-3	-36.092368445049175E+0
66.000000000000014E+0	29.153203460677648E-3	-33.352289893950669E+0
67.000000000000014E+0	13.109184753539904E-3	-30.816823056192842E+0
68.000000000000014E+0	13.897453926022893E-3	-32.336275633939771E+0
69.000000000000014E+0	14.231882344654664E-3	-34.412737691326456E+0
70.000000000000014E+0	10.279509665242794E-3	-34.919354406663587E+0
71.000000000000014E+0	10.599171650975261E-3	-37.333508338198925E+0
72.000000000000014E+0	5.265860947650992E-3	-39.011223953615115E+0
73.000000000000014E+0	2.188930671361916E-3	-39.557647428797800E+0
74.000000000000014E+0	13.053495972189027E-3	-41.454651384025503E+0
75.000000000000014E+0	19.460262251076554E-3	-43.796760377990715E+0
76.000000000000014E+0	17.075246702152224E-3	-45.454836165966277E+0
77.000000000000014E+0	19.108786092629150E-3	-47.937300038633865E+0
78.000000000000014E+0	21.298171908176761E-3	-44.814252860529294E+0
79.000000000000014E+0	17.963575156165000E-3	-47.434407765177163E+0
80.000000000000014E+0	15.806724408759347E-3	-49.185454728505100E+0
81.000000000000014E+0	17.686419535479309E-3	-51.230830130036658E+0
82.000000000000014E+0	7.108287831581427E-3	-53.334680123271624E+0
83.000000000000014E+0	4.814178780341844E-3	-53.977782094786313E+0
84.000000000000014E+0	5.528368795782682E-3	-56.219772046242653E+0
85.000000000000014E+0	4.240957977194206E-3	-53.131614860953071E+0
86.000000000000014E+0	11.710596792274548E-3	-50.048629815153866E+0
87.000000000000014E+0	10.673923870424405E-3	-52.657260189038553E+0
