Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	377.027758324484820E-3	-23.401366104711865E+0
50.000000000000007E+0	316.877144593311840E-3	-22.403223554249045E+0
51.000000000000007E+0	138.291177349679250E-3	-23.078438637466448E+0
52.000000000000007E+0	90.571557046792345E-3	-25.130819221825043E+0
53.000000000000007E+0	52.276138510935086E-3	-27.654125643175782E+0
54.000000000000007E+0	101.215325129910940E-3	-30.314980597713372E+0
55.000000000000007E+0	104.830153264919250E-3	-33.364238317109915E+0
56.000000000000007E+0	93.023001476907674E-3	-30.829010707138892E+0
57.000000000000007E+0	85.469511039749160E-3	-33.738986351445526E+0
58.000000000000007E+0	65.220441637300716E-3	-36.607687609356049E+0
59.000000000000007E+0	52.001183640901422E-3	-39.033823774456636E+0
60.000000000000007E+0	85.441812484915627E-3	-40.866956631819534E+0
61.000000000000007E+0	97.410347974814154E-3	-43.087139717331304E+0
62.000000000000007E+0	70.842224827050423E-3	-45.289201137537034E+0
63.000000000000007E+0	25.187053355265061E-3	-47.781335313297035E+0
64.000000000000014E+0	12.018527155603581E-3	-48.103677906861137E+0
65.000000000000014E+0	22.365564301126770E-3	-50.964867186646316E+0
66.000000000000014E+0	24.275591387315783E-3	-48.023791618879784E+0
67.000000000000014E+0	21.609268127594027E-3	-50.839987633156085E+0
68.000000000000014E+0	13.369705737814402E-3	-53.392342018094865E+0
69.000000000000014E+0	3.938568048793593E-3	-55.941663014066243E+0
70.000000000000014E+0	1.984920865379146E-3	-57.242007675033761E+0
71.000000000000014E+0	14.595546967094284E-3	-59.441651843418434E+0
72.000000000000014E+0	18.216751527596574E-3	-62.071249879149683E+0
73.000000000000014E+0	5.332209730489102E-3	-60.122826606667878E+0
74.000000000000014E+0	18.556178473265864E-3	-57.113034036847367E+0
75.000000000000014E+0	14.442987614341308E-3	-59.539647688102093E+0
76.000000000000014E+0	6.193887329038727E-3	-61.396798764738747E+0
77.000000000000014E+0	5.604930192175448E-3	-64.379338656987954E+0
78.000000000000014E+0	9.476958302356836E-3	-67.172677582048649E+0
79.000000000000014E+0	6.750478689734856E-3	-68.591415115767802E+0
80.000000000000014E+0	5.591448773582495E-3	-69.941151562932774E+0
81.000000000000014E+0	4.109672273998969E-3	-72.359842446769647E+0
82.000000000000014E+0	6.067772484385713E-3	-74.382779198917589E+0
83.000000000000014E+0	3.579771900899351E-3	-75.316173975131747E+0
84.000000000000014E+0	5.230485237350264E-3	-76.221624517370913E+0
85.000000000000014E+0	2.074474055117666E-3	-78.730467542112677E+0
86.000000000000014E+0	4.314362167487684E-3	-76.689109989828168E+0
87.000000000000014E+0	6.483642024585866E-3	-79.261213737513145E+0
88.000000000000014E+0	3.804907347285498E-3	-81.114867964805640E+0
89.000000000000014E+0	4.340545237848126E-3	-82.027351774376839E+0
90.000000000000014E+0	3.565011170113836E-3	-83.446942210566505E+0
91.000000000000014E+0	3.341715628956698E-3	-83.064553543296100E+0
92.000000000000014E+0	7.541894268171691E-3	-84.706580823491890E+0
93.000000000000014E+0	4.898776560387437E-3	-86.831160036244924E+0
94.000000000000014E+0	6.415422809782031E-3	-87.973515255712883E+0
95.000000000000014E+0	7.923420844957264E-3	-89.895485030927915E+0
96.000000000000014E+0	2.119796887064037E-3	-91.675532419424073E+0
97.000000000000014E+0	2.846322797979317E-3	-93.430122340466141E+0
98.000000000000014E+0	4.541101959213765E-3	-95.759820784540636E+0
99.000000000000014E+0	13.011116991881153E-3	-96.053456781920246E+0
100.000000000000010E+0	26.892936816373326E-3	-97.966401992458529E+0
101.000000000000010E+0	11.064405439549448E-3	-100.072949581150070E+0
102.000000000000010E+0	3.821196096417225E-3	-99.221199991893684E+0
103.000000000000010E+0	3.374763673744532E-3	-101.849138607028270E+0
104.000000000000010E+0	1.059250224329925E-3	-102.419079306574570E+0
105.000000000000010E+0	713.355549082801410E-6	-99.854106930525475E+0
106.000000000000010E+0	4.353100332630350E-3	-102.616818749654380E+0
107.000000000000010E+0	2.509023801104215E-3	-105.392052436438210E+0
108.000000000000010E+0	3.147664907245650E-3	-108.442095712247990E+0
109.000000000000010E+0	3.912552003272825E-3	-110.362979248581690E+0
110.000000000000010E+0	5.219984654091840E-3	-112.109507370003830E+0
111.000000000000010E+0	7.526803131582117E-3	-113.494257628333430E+0
112.000000000000010E+0	7.100379839008724E-3	-115.011877458678530E+0
113.000000000000010E+0	2.045576002669482E-3	-116.320692371324370E+0
114.000000000000010E+0	2.738501858566257E-3	-116.523507914422280E+0
115.000000000000010E+0	3.289041518720485E-3	-118.134675653541850E+0
116.000000000000010E+0	3.396926808967887E-3	-120.385128860251670E+0
117.000000000000010E+0	11.937960004205612E-3	-123.399704993750280E+0
118.000000000000010E+0	13.780292342733948E-3	-125.421009433386470E+0
119.000000000000010E+0	2.039986111974892E-3	-127.393017853432650E+0
120.000000000000010E+0	3.212334527377065E-3	-126.057235589973470E+0
121.000000000000010E+0	3.188867392900226E-3	-127.662094697735980E+0
122.000000000000010E+0	1.835572160552410E-3	-129.346908688525330E+0
123.000000000000010E+0	287.251862674170470E-6	-131.585494549271060E+0
124.000000000000010E+0	647.531729172260890E-6	-131.990568143173250E+0
125.000000000000010E+0	1.696969549657494E-3	-133.510535938727120E+0
126.000000000000010E+0	813.250838461855020E-6	-135.249686752979730E+0
127.000000000000010E+0	830.124227512504940E-6	-132.791332922241200E+0
128.000000000000030E+0	936.845511252354530E-6	-133.934537629142480E+0
129.000000000000030E+0	596.606116745320940E-6	-135.177217676646220E+0
130.000000000000030E+0	761.219929540677550E-6	-138.079447854313000E+0
131.000000000000030E+0	1.664966226874549E-3	-140.351288065135320E+0
132.000000000000030E+0	1.148317740645990E-3	-142.360799575626000E+0
133.000000000000030E+0	274.565762254039670E-6	-139.939938627366640E+0
134.000000000000030E+0	253.493068673091230E-6	-140.314428160313810E+0
135.000000000000030E+0	1.150932372618717E-3	-141.048840776378710E+0
136.000000000000030E+0	1.096149602741788E-3	-142.663454156463590E+0
137.000000000000030E+0	477.693216239717380E-6	-145.427970199966130E+0
138.000000000000030E+0	337.478588494572030E-6	-147.072210321815130E+0
139.000000000000030E+0	636.863807728256670E-6	-147.138297482815860E+0
140.000000000000030E+0	521.527650245250480E-6	-147.761514780858790E+0
141.000000000000030E+0	350.726937519139950E-6	-147.961900272099170E+0
142.000000000000030E+0	531.325047462053090E-6	-148.200608348878180E+0
143.000000000000030E+0	366.380270021550610E-6	-150.138270413671880E+0
144.000000000000030E+0	224.091010534212710E-6	-149.350675316468340E+0
145.000000000000030E+0	701.016445025018620E-6	-151.270569557538720E+0
146.000000000000030E+0	646.124949944909830E-6	-152.927803731120380E+0
147.000000000000030E+0	422.561561327258990E-6	-154.402683200485090E+0
148.000000000000030E+0	421.098600175106400E-6	-156.979194119674640E+0
149.000000000000030E+0	1.089416286557308E-3	-158.338030437914940E+0
150.000000000000030E+0	1.758100784778095E-3	-159.737685200739410E+0
151.000000000000030E+0	1.256813147464441E-3	-161.495305582184670E+0
152.000000000000030E+0	512.200562473689350E-6	-163.242770897243590E+0
153.000000000000030E+0	409.868505232575910E-6	-164.241868091183870E+0
154.000000000000030E+0	323.626133596892260E-6	-165.743578740893720E+0
155.000000000000030E+0	136.365474083373900E-6	-164.922473806948800E+0
156.000000000000030E+0	431.369359949621510E-6	-165.519564959802040E+0
157.000000000000030E+0	426.410456158802250E-6	-166.304392857904020E+0
158.000000000000030E+0	280.893883279216850E-6	-167.256674189935810E+0
159.000000000000030E+0	139.100725290216010E-6	-170.040884292188960E+0
160.000000000000030E+0	601.948970090399550E-6	-172.753715003832440E+0
161.000000000000030E+0	814.910200351849110E-6	-174.382653991620400E+0
162.000000000000030E+0	302.680432089504150E-6	-175.775913747309940E+0
163.000000000000030E+0	55.895484823162891E-6	-178.270382294868880E+0
164.000000000000030E+0	135.647725876504710E-6	-179.467888606940330E+0
165.000000000000030E+0	176.287764265241660E-6	-181.789986600690840E+0
166.000000000000030E+0	272.128420144928190E-6	-183.642095064520330E+0
167.000000000000030E+0	224.598431622639220E-6	-185.308795121045140E+0
168.000000000000030E+0	179.083417341859310E-6	-186.290029664153880E+0
169.000000000000030E+0	141.287137212931970E-6	-187.317533508394770E+0
170.000000000000030E+0	142.864613634748350E-6	-189.264859485769650E+0
171.000000000000030E+0	192.454131004928990E-6	-190.493326509297450E+0
172.000000000000030E+0	123.592912223394510E-6	-191.348421292633760E+0
173.000000000000030E+0	61.567165711689259E-6	-191.980963569585240E+0
174.000000000000030E+0	88.156583734152894E-6	-190.101694069064850E+0
175.000000000000030E+0	265.426768158907280E-6	-191.894110153467210E+0
176.000000000000030E+0	318.189581927642060E-6	-193.599626200451470E+0
177.000000000000030E+0	199.263425533568510E-6	-195.353798678534190E+0
178.000000000000030E+0	197.511355410050880E-6	-197.246251061636540E+0
179.000000000000030E+0	159.822621436143810E-6	-198.659212817629940E+0
180.000000000000030E+0	85.965588899654377E-6	-200.511029536475720E+0
181.000000000000030E+0	92.535754211766223E-6	-202.794954833043050E+0
182.000000000000030E+0	265.047335401662520E-6	-204.538480018399780E+0
183.000000000000030E+0	157.480266646758780E-6	-205.499258197705300E+0
184.000000000000030E+0	153.941217419549640E-6	-203.758020644569800E+0
185.000000000000030E+0	173.675531267867460E-6	-205.171739358991910E+0
186.000000000000030E+0	117.376818491891930E-6	-206.621643602109430E+0
187.000000000000030E+0	55.978443921628330E-6	-206.327052504023380E+0
188.000000000000030E+0	70.648872753061178E-6	-209.094180249742890E+0
189.000000000000030E+0	154.466605283519320E-6	-210.476648000521720E+0
190.000000000000030E+0	77.495756228417509E-6	-212.233201865800140E+0
191.000000000000030E+0	100.227408347229610E-6	-214.833378607638200E+0
192.000000000000030E+0	136.869257031045960E-6	-216.740124400226730E+0
193.000000000000030E+0	120.329620937257590E-6	-218.260181821324890E+0
194.000000000000030E+0	11.962670226015629E-6	-217.343625548604710E+0
195.000000000000030E+0	96.793099677402013E-6	-219.079033840422680E+0
196.000000000000030E+0	186.555002338597610E-6	-220.508295843902350E+0
197.000000000000030E+0	134.456148375080070E-6	-222.337635673606200E+0
198.000000000000030E+0	220.759425719303970E-6	-223.492043402025300E+0
199.000000000000030E+0	108.554047360857860E-6	-224.189992076718510E+0
200.000000000000030E+0	83.151227175764559E-6	-221.214224405825690E+0
201.000000000000030E+0	44.398631821106641E-6	-221.968252543526200E+0
202.000000000000030E+0	90.851318299098817E-6	-220.055366551468860E+0
203.000000000000030E+0	161.661640062088060E-6	-221.064243591060720E+0
204.000000000000030E+0	102.634422705713660E-6	-221.388254957933160E+0
205.000000000000030E+0	195.771511810200040E-6	-220.866866796945000E+0
206.000000000000030E+0	385.436748856784920E-6	-221.339333811237990E+0
207.000000000000030E+0	383.472386776424190E-6	-221.878594084367310E+0
208.000000000000030E+0	223.933743863635940E-6	-222.230926192389600E+0
209.000000000000030E+0	172.096897988413090E-6	-222.434435461755470E+0
210.000000000000030E+0	151.846048352255840E-6	-222.976682031889680E+0
211.000000000000030E+0	96.853579204060462E-6	-223.273441948995440E+0
212.000000000000030E+0	134.325598518781740E-6	-222.999455446089170E+0
213.000000000000030E+0	59.598328058268750E-6	-222.829056806394700E+0
214.000000000000030E+0	113.638512569481360E-6	-221.712612282887560E+0
215.000000000000030E+0	129.345412676668200E-6	-222.152724242531580E+0
216.000000000000030E+0	130.750703967388240E-6	-222.886775982697830E+0
217.000000000000030E+0	351.614899361130200E-6	-224.638800580518880E+0
218.000000000000030E+0	439.139013741273210E-6	-225.249211690595270E+0
219.000000000000030E+0	136.542923777119060E-6	-224.721945170018610E+0
220.000000000000030E+0	150.072635419188870E-6	-224.140734864794920E+0
221.000000000000030E+0	90.810560893682580E-6	-224.160839627811550E+0
222.000000000000030E+0	101.562390290982860E-6	-225.211017453326040E+0
223.000000000000030E+0	101.407323566649260E-6	-226.572823085432080E+0
224.000000000000030E+0	80.501193348774607E-6	-224.448150537009580E+0
225.000000000000030E+0	234.108137224328650E-6	-225.116147204707000E+0
226.000000000000030E+0	198.012549302781520E-6	-225.531795892565470E+0
227.000000000000030E+0	145.522135458994260E-6	-225.152131967882780E+0
228.000000000000030E+0	137.825432240570970E-6	-225.685470562490200E+0
229.000000000000030E+0	117.880941559012690E-6	-227.102584856024180E+0
230.000000000000030E+0	124.130643173670590E-6	-224.148667654024190E+0
231.000000000000030E+0	290.852303792305410E-6	-224.879479761807940E+0
232.000000000000030E+0	124.713805527116480E-6	-224.442120920826200E+0
233.000000000000030E+0	207.545851131104860E-6	-224.384239218044940E+0
234.000000000000030E+0	187.610723163677980E-6	-225.009097905665410E+0
235.000000000000030E+0	114.449237752544690E-6	-224.348782442822450E+0
236.000000000000030E+0	56.664268916588154E-6	-224.902550911717870E+0
237.000000000000030E+0	71.674512119535044E-6	-226.409708408058090E+0
238.000000000000030E+0	53.506254725400243E-6	-229.134908477045290E+0
239.000000000000030E+0	107.659525279593040E-6	-229.436926791085620E+0
240.000000000000030E+0	190.725870564393290E-6	-226.842466028047680E+0
241.000000000000030E+0	327.700806983683810E-6	-227.381010031851360E+0
242.000000000000030E+0	192.760271377543420E-6	-228.826410992772080E+0
243.000000000000030E+0	127.278975277918870E-6	-228.916906620301720E+0
244.000000000000030E+0	118.881096498299110E-6	-227.686091603225860E+0
245.000000000000030E+0	205.288849957192820E-6	-225.646136535947960E+0
246.000000000000030E+0	317.656345978253950E-6	-225.592324487805940E+0
247.000000000000030E+0	144.351595469285020E-6	-226.261372701800750E+0
248.000000000000030E+0	271.980547400259030E-6	-227.599585113476910E+0
249.000000000000030E+0	416.432916931939450E-6	-227.481853016937180E+0
250.000000000000030E+0	334.282257938309260E-6	-227.711726977072860E+0
251.000000000000030E+0	186.629755321008810E-6	-229.593596107616520E+0
252.000000000000030E+0	225.496437247028190E-6	-230.823412576344420E+0
253.000000000000030E+0	86.148330033919846E-6	-233.013583506389490E+0
254.000000000000030E+0	110.532162456303390E-6	-233.790902053053340E+0
255.000000000000030E+0	206.717336771918300E-6	-232.861648883376290E+0
256.000000000000060E+0	292.702499989294970E-6	-233.362985429691490E+0
257.000000000000060E+0	248.370849290012480E-6	-234.138812102673450E+0
258.000000000000060E+0	80.146646637641099E-6	-234.391674287838840E+0
259.000000000000060E+0	47.289490689819832E-6	-236.909594847600940E+0
260.000000000000060E+0	264.154301570817800E-6	-235.793483318820820E+0
261.000000000000060E+0	318.552302567911420E-6	-235.632955701109150E+0
