Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	396.191923286957630E-3
21.000000000000004E+0	263.322645529304900E-3
22.000000000000004E+0	136.881377650813010E-3
23.000000000000004E+0	467.805241938033740E-3
24.000000000000004E+0	112.967160601300410E-3
25.000000000000004E+0	428.289362919043900E-3
26.000000000000004E+0	157.435679734148460E-3
27.000000000000004E+0	630.614136093157860E-3
28.000000000000004E+0	357.966047981886970E-3
29.000000000000004E+0	429.597038353208340E-3
30.000000000000004E+0	412.920276331558480E-3
31.000000000000004E+0	164.501056331751330E-3
32.000000000000007E+0	2.957136127858273E-3
33.000000000000007E+0	357.627968815589060E-3
34.000000000000007E+0	57.829720806441588E-3
35.000000000000007E+0	172.739695862566910E-3
36.000000000000007E+0	2.088272554790134E-3
37.000000000000007E+0	75.520525018997031E-3
38.000000000000007E+0	547.641857794378130E-3
39.000000000000007E+0	39.366565540718906E-3
40.000000000000007E+0	483.412611230231100E-3
41.000000000000007E+0	322.449178106307020E-3
42.000000000000007E+0	401.099593492287240E-3
43.000000000000007E+0	255.583121001257570E-3
44.000000000000007E+0	179.588601354521400E-3
45.000000000000007E+0	276.705452073253370E-3
46.000000000000007E+0	251.736232238128690E-3
47.000000000000007E+0	160.156559702005260E-3
48.000000000000007E+0	32.501051227031702E-3
49.000000000000007E+0	288.645712733044570E-3
50.000000000000007E+0	252.942961139898230E-3
51.000000000000007E+0	420.593922028694330E-3
52.000000000000007E+0	290.545647673677960E-3
53.000000000000007E+0	144.768968399378140E-3
54.000000000000007E+0	7.823361839663034E-3
55.000000000000007E+0	56.561664496383245E-3
56.000000000000007E+0	178.946749443784000E-3
57.000000000000007E+0	41.914923832580754E-3
58.000000000000007E+0	144.560157488319100E-3
59.000000000000007E+0	141.381413428689840E-3
60.000000000000007E+0	143.538734144837280E-3
61.000000000000007E+0	2.949667589383728E-3
62.000000000000007E+0	69.810493936228915E-3
63.000000000000007E+0	79.854886073306083E-3
64.000000000000014E+0	299.211983004193990E-3
65.000000000000014E+0	294.713514568711200E-3
66.000000000000014E+0	32.796650699952933E-3
67.000000000000014E+0	379.161993850181790E-3
68.000000000000014E+0	164.872573953747490E-3
69.000000000000014E+0	85.191250934755311E-3
70.000000000000014E+0	124.126983131991250E-3
71.000000000000014E+0	496.670314685578600E-3
72.000000000000014E+0	572.991663563792830E-3
73.000000000000014E+0	187.013685754376770E-3
74.000000000000014E+0	467.288333692276290E-3
75.000000000000014E+0	162.572129134056390E-3
76.000000000000014E+0	154.731415422427100E-3
77.000000000000014E+0	717.615816746270280E-3
78.000000000000014E+0	13.064082262635057E-3
79.000000000000014E+0	595.553081527567360E-3
80.000000000000014E+0	13.582187432691425E-3
81.000000000000014E+0	353.358735186891540E-3
82.000000000000014E+0	9.462521684417049E-3
83.000000000000014E+0	596.243144133331020E-3
84.000000000000014E+0	482.375979978362840E-6
85.000000000000014E+0	229.997586350788540E-3
86.000000000000014E+0	134.808413670451540E-3
87.000000000000014E+0	43.823629815950324E-3
88.000000000000014E+0	128.908376825503100E-3
89.000000000000014E+0	439.601160345067410E-3
90.000000000000014E+0	213.332040066765650E-3
91.000000000000014E+0	101.627924243972180E-3
92.000000000000014E+0	107.004632631768130E-3
93.000000000000014E+0	338.747036315143800E-3
94.000000000000014E+0	451.570709551863620E-3
95.000000000000014E+0	141.095841252581760E-3
96.000000000000014E+0	109.114907011853640E-3
97.000000000000014E+0	53.719554385417256E-3
98.000000000000014E+0	66.899398146529315E-3
99.000000000000014E+0	17.272806981274182E-3
100.000000000000010E+0	524.511315407949040E-3
101.000000000000010E+0	98.831713761425896E-3
102.000000000000010E+0	186.286716999177570E-3
103.000000000000010E+0	297.190803079766140E-3
104.000000000000010E+0	8.522803574467256E-3
105.000000000000010E+0	37.741343963766862E-3
106.000000000000010E+0	197.232081362980040E-3
107.000000000000010E+0	176.187106249837360E-3
108.000000000000010E+0	229.319541287428040E-3
109.000000000000010E+0	61.595172598309614E-3
