Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	64.758650826085457E-9	11.075121031594022E-9
21.000000000000004E+0	30.316410358792426E-9	12.910586117234565E-9
22.000000000000004E+0	19.044072985766596E-9	13.905973358170233E-9
23.000000000000004E+0	8.098397714444953E-9	15.472533773008212E-9
24.000000000000004E+0	3.011992742195414E-9	15.995000336630599E-9
25.000000000000004E+0	2.168094138302009E-9	17.036187537104324E-9
26.000000000000004E+0	785.232073544014390E-12	17.150603491745737E-9
27.000000000000004E+0	721.470738972028920E-12	19.076007871581891E-9
28.000000000000004E+0	578.186233708784010E-12	20.881846389792229E-9
29.000000000000004E+0	1.516827404573772E-9	22.176432033757649E-9
30.000000000000004E+0	602.166804707523550E-12	24.969115528773208E-9
31.000000000000004E+0	818.439540605014410E-12	23.826952800722466E-9
32.000000000000007E+0	552.716918731416640E-12	27.037139860976394E-9
33.000000000000007E+0	2.260017949775873E-9	28.737632037668022E-9
34.000000000000007E+0	3.293433493697964E-9	31.634447583824550E-9
35.000000000000007E+0	1.425176547598622E-9	34.583223010707675E-9
36.000000000000007E+0	2.406513249410632E-9	38.383669478454824E-9
37.000000000000007E+0	7.132682963258405E-9	39.396141395684731E-9
38.000000000000007E+0	4.491948537733959E-9	42.844494652855536E-9
39.000000000000007E+0	1.715514827712892E-9	47.462981050705963E-9
40.000000000000007E+0	914.404424379557390E-12	50.343037757931167E-9
41.000000000000007E+0	1.541967063175358E-9	56.551104124916264E-9
42.000000000000007E+0	1.029571387526318E-9	64.081493275328991E-9
43.000000000000007E+0	816.998576833028340E-12	70.950346225401073E-9
44.000000000000007E+0	844.373363654567410E-12	77.143254683846292E-9
45.000000000000007E+0	637.068687782814860E-12	82.540976451000618E-9
46.000000000000007E+0	1.617319580826355E-9	87.755208024312195E-9
47.000000000000007E+0	427.447209551074020E-12	98.200075263120607E-9
48.000000000000007E+0	878.882279345330580E-12	110.552704001824270E-9
49.000000000000007E+0	798.784521141157570E-12	126.048169738890900E-9
50.000000000000007E+0	279.794963105771450E-12	220.138614219259470E-9
51.000000000000007E+0	936.503053804531160E-12	151.514539119154630E-9
52.000000000000007E+0	164.218806838301510E-12	159.427957838517450E-9
53.000000000000007E+0	2.169231970413093E-9	170.308552255375040E-9
54.000000000000007E+0	949.882645251978370E-12	180.658628428809240E-9
55.000000000000007E+0	1.163691568947264E-9	193.731222614474030E-9
56.000000000000007E+0	2.324140961505963E-9	210.451784167809160E-9
57.000000000000007E+0	1.106945012335669E-9	232.173829859117420E-9
58.000000000000007E+0	344.445159267967320E-12	247.468550029438220E-9
59.000000000000007E+0	615.843448572516090E-12	261.691518378295510E-9
60.000000000000007E+0	617.793350669872600E-12	274.787303844338960E-9
61.000000000000007E+0	848.825003487211490E-12	281.322841136275760E-9
62.000000000000007E+0	459.837673755745120E-12	292.848421886375800E-9
63.000000000000007E+0	344.059482197133210E-12	310.090875829742610E-9
64.000000000000014E+0	338.345554253309260E-12	332.665515006180760E-9
65.000000000000014E+0	650.444103956512550E-12	362.783691103515540E-9
66.000000000000014E+0	1.080190505031662E-9	395.757371170514810E-9
67.000000000000014E+0	226.348980308180620E-12	427.398677016369970E-9
68.000000000000014E+0	855.815622463826600E-12	460.014760830621010E-9
69.000000000000014E+0	788.227799910600180E-12	496.147241826352270E-9
70.000000000000014E+0	550.205810860617170E-12	528.491174568859030E-9
71.000000000000014E+0	617.896871713850210E-12	578.171513406468700E-9
72.000000000000014E+0	438.417772383521210E-12	638.563196109258800E-9
73.000000000000014E+0	498.381871114206750E-12	709.430376956447480E-9
74.000000000000014E+0	378.653416772349020E-12	791.065477768164610E-9
75.000000000000014E+0	1.065111376488755E-9	872.888460789945790E-9
76.000000000000014E+0	269.215032278875110E-12	952.009312852780340E-9
77.000000000000014E+0	484.276151789434770E-12	1.027039840948409E-6
78.000000000000014E+0	458.606891673940210E-12	1.109921925825491E-6
79.000000000000014E+0	1.016003011128721E-9	1.192732824163364E-6
80.000000000000014E+0	1.519133822385944E-9	1.287235097428580E-6
81.000000000000014E+0	785.072603152985700E-12	1.382404320802948E-6
82.000000000000014E+0	1.208528719034465E-9	1.474188889304794E-6
83.000000000000014E+0	2.013836914455130E-9	1.564166737605111E-6
84.000000000000014E+0	533.486290456999090E-12	1.620829893978108E-6
85.000000000000014E+0	643.104579475804700E-12	1.677699151148349E-6
86.000000000000014E+0	508.799267318175910E-12	1.712978000761028E-6
87.000000000000014E+0	581.822089720897230E-12	1.763702081898973E-6
88.000000000000014E+0	340.503863388066900E-12	1.811340817930078E-6
89.000000000000014E+0	323.127653900944040E-12	1.835783877062120E-6
90.000000000000014E+0	808.786732911772910E-12	1.839516229838597E-6
91.000000000000014E+0	1.878236025126965E-9	1.808567949693983E-6
92.000000000000014E+0	2.357707709818749E-9	1.735199059010372E-6
93.000000000000014E+0	4.574397170094649E-9	1.636030648069584E-6
94.000000000000014E+0	1.754365083949593E-9	1.531659868499762E-6
95.000000000000014E+0	1.137601162723639E-9	1.445676761013222E-6
96.000000000000014E+0	1.801634389358104E-9	1.365078643402649E-6
97.000000000000014E+0	727.852555724777850E-12	1.275072652758903E-6
98.000000000000014E+0	1.016739283164660E-9	1.173699985328704E-6
99.000000000000014E+0	1.509995288907324E-9	1.012887556795893E-6
