Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	2.681865369602516E+0	11.334354809802587E+0
21.000000000000004E+0	1.886279694422061E+0	11.029731698706835E+0
22.000000000000004E+0	1.798010383225465E+0	9.491821756978224E+0
23.000000000000004E+0	776.291315542375070E-3	7.422610475050363E+0
24.000000000000004E+0	718.474041579266420E-3	8.002635522374538E+0
25.000000000000004E+0	389.287468423947180E-3	11.024726736322055E+0
26.000000000000004E+0	312.086225392766260E-3	11.673361767760817E+0
27.000000000000004E+0	199.666392286808410E-3	12.520067701644509E+0
28.000000000000004E+0	188.837143721206550E-3	13.076177141007808E+0
29.000000000000004E+0	285.216897288035950E-3	13.229574691649921E+0
30.000000000000004E+0	170.730606554676400E-3	14.935660876790244E+0
31.000000000000004E+0	266.063068094369140E-3	13.675385625380665E+0
32.000000000000007E+0	1.318523042749500E+0	14.960808393683218E+0
33.000000000000007E+0	318.321151443727520E-3	16.404766202985833E+0
34.000000000000007E+0	709.666889010247770E-3	16.588807533340773E+0
35.000000000000007E+0	286.402731545854720E-3	14.048911247893656E+0
36.000000000000007E+0	2.745385127326406E+0	15.178709359439495E+0
37.000000000000007E+0	832.637225668507950E-3	16.143183980785928E+0
38.000000000000007E+0	338.580566811284120E-3	15.741172230406534E+0
39.000000000000007E+0	497.960294506135880E-3	15.461822281443826E+0
40.000000000000007E+0	143.771377429817580E-3	12.408442053999650E+0
41.000000000000007E+0	192.280552990380190E-3	12.089897808208638E+0
42.000000000000007E+0	140.208654328510120E-3	13.845757943722830E+0
43.000000000000007E+0	133.254774600526180E-3	14.068761587214640E+0
44.000000000000007E+0	145.606066901506460E-3	14.670206550203453E+0
45.000000000000007E+0	106.613005833754510E-3	15.964122400528968E+0
46.000000000000007E+0	169.344632539149910E-3	14.286895462305363E+0
47.000000000000007E+0	95.631192525255371E-3	17.311327142402771E+0
48.000000000000007E+0	255.324489369914140E-3	14.671791862345401E+0
49.000000000000007E+0	95.470133571924146E-3	12.694402096520992E+0
50.000000000000007E+0	44.408063739025151E-3	12.937788982496118E+0
51.000000000000007E+0	86.106493665234804E-3	14.497969507299608E+0
52.000000000000007E+0	38.420710547295844E-3	16.427166296862779E+0
53.000000000000007E+0	169.779356242233980E-3	14.468985423715910E+0
54.000000000000007E+0	413.107746751017300E-3	15.782557648350540E+0
55.000000000000007E+0	172.156290785556660E-3	15.950653718480051E+0
56.000000000000007E+0	146.439154678373120E-3	17.772537273570006E+0
57.000000000000007E+0	175.701032470161530E-3	20.007113164338357E+0
58.000000000000007E+0	56.154473266539932E-3	17.501557565824932E+0
59.000000000000007E+0	73.628335096380448E-3	15.088103815397243E+0
60.000000000000007E+0	71.558233583271527E-3	12.960776031064238E+0
61.000000000000007E+0	507.188256807264200E-3	14.480056202015270E+0
62.000000000000007E+0	80.222710830333541E-3	14.630437919414859E+0
63.000000000000007E+0	63.643920810048341E-3	13.183623348746178E+0
64.000000000000014E+0	37.873625136259026E-3	10.537120025830237E+0
65.000000000000014E+0	50.492255705336053E-3	8.091615420918195E+0
66.000000000000014E+0	148.972377700469390E-3	5.154027080626824E+0
67.000000000000014E+0	25.771848530298316E-3	7.987371867833051E+0
68.000000000000014E+0	61.869760782882560E-3	7.014214705969282E+0
69.000000000000014E+0	74.096786519770488E-3	4.602416529716318E+0
70.000000000000014E+0	51.474957130137125E-3	1.982996841992366E+0
71.000000000000014E+0	34.712964213104325E-3	4.155205797636343E+0
72.000000000000014E+0	27.224781759876457E-3	1.364453970987890E+0
73.000000000000014E+0	36.376027007022887E-3	-1.172134462285271E+0
74.000000000000014E+0	23.480520696101872E-3	140.329535573059990E-3
75.000000000000014E+0	50.359916380623877E-3	-2.074715225741385E+0
76.000000000000014E+0	24.682593517848291E-3	-3.180011157424442E+0
77.000000000000014E+0	22.014201111663540E-3	-4.201519104726522E+0
78.000000000000014E+0	90.082730592587701E-3	-2.206076355828991E+0
79.000000000000014E+0	30.171502308793920E-3	-2.148658388935623E+0
80.000000000000014E+0	149.387133725366410E-3	-4.989282705214144E+0
81.000000000000014E+0	27.127663431802954E-3	-7.715863215256291E+0
82.000000000000014E+0	148.562322708677560E-3	-8.673778324929261E+0
83.000000000000014E+0	37.087535556578288E-3	-9.674251876385046E+0
84.000000000000014E+0	413.218277276996840E-3	-7.134784276330067E+0
85.000000000000014E+0	25.107090210079574E-3	-10.100265668983802E+0
86.000000000000014E+0	26.633693534985101E-3	-11.563954844778952E+0
87.000000000000014E+0	45.281983733926646E-3	-14.375917031530690E+0
88.000000000000014E+0	21.555051507340401E-3	-11.374222931332365E+0
89.000000000000014E+0	14.403202457545367E-3	-11.175949058817967E+0
90.000000000000014E+0	27.541451473996462E-3	-11.452252941047128E+0
91.000000000000014E+0	55.680878751030935E-3	-8.479988578661608E+0
92.000000000000014E+0	62.371829436741438E-3	-6.783516312257773E+0
93.000000000000014E+0	60.813779024927309E-3	-7.344470718940927E+0
94.000000000000014E+0	36.553093667905594E-3	-7.781064935541586E+0
95.000000000000014E+0	42.608322275980999E-3	-10.218119044431262E+0
96.000000000000014E+0	60.990051313168855E-3	-12.901587347562931E+0
97.000000000000014E+0	54.310410222358947E-3	-13.857455275830906E+0
98.000000000000014E+0	60.702785646910104E-3	-12.271486768057397E+0
99.000000000000014E+0	149.428404023733530E-3	-14.201748370877466E+0
100.000000000000010E+0	60.121720799535060E-3	-16.629064885797675E+0
101.000000000000010E+0	76.885793742591607E-3	-18.199617987719890E+0
102.000000000000010E+0	91.265212427818723E-3	-15.927719961954633E+0
103.000000000000010E+0	50.677962235080441E-3	-17.186593512259201E+0
104.000000000000010E+0	291.923913776665540E-3	-15.504368161340174E+0
105.000000000000010E+0	175.848242405206080E-3	-17.283840892969959E+0
106.000000000000010E+0	87.999875482806897E-3	-19.139565776340810E+0
107.000000000000010E+0	154.685189976908640E-3	-18.228426923021932E+0
108.000000000000010E+0	203.897220984200930E-3	-19.637013975314385E+0
109.000000000000010E+0	506.305890100722470E-3	-16.912871574524853E+0
110.000000000000010E+0	69.368095568646426E-3	-17.382983184714806E+0
111.000000000000010E+0	15.886458269695727E-3	-18.460064482979348E+0
112.000000000000010E+0	25.201424453797531E-3	-19.921247478905411E+0
113.000000000000010E+0	37.049362045113637E-3	-18.576337495922747E+0
114.000000000000010E+0	15.515030929623592E-3	-17.574870750533904E+0
115.000000000000010E+0	13.896166139950657E-3	-18.573147493840576E+0
116.000000000000010E+0	5.701641850095350E-3	-17.865161144030903E+0
117.000000000000010E+0	7.718686105674895E-3	-16.934090159801659E+0
118.000000000000010E+0	5.480623768111886E-3	-17.768685550691014E+0
119.000000000000010E+0	5.577752915447111E-3	-17.981366109782169E+0
120.000000000000010E+0	16.904731414397842E-3	-20.929212314688542E+0
121.000000000000010E+0	2.093786823877834E-3	-18.036370845109175E+0
122.000000000000010E+0	5.919671943267848E-3	-18.124282556701448E+0
123.000000000000010E+0	4.054219367532226E-3	-17.950012688884069E+0
124.000000000000010E+0	4.761824759378251E-3	-17.932397466300941E+0
