Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	59.556238214708228E-3
21.000000000000004E+0	85.435403872642424E-3
22.000000000000004E+0	85.800352264154944E-3
23.000000000000004E+0	197.242829650792620E-3
24.000000000000004E+0	99.416693073853951E-3
25.000000000000004E+0	139.990247529976240E-3
26.000000000000004E+0	178.981882028338700E-3
27.000000000000004E+0	43.999038315149216E-3
28.000000000000004E+0	382.180027982193190E-3
29.000000000000004E+0	105.763243142647840E-3
30.000000000000004E+0	163.157481964773730E-3
31.000000000000004E+0	13.112446010922176E-3
32.000000000000007E+0	565.151984476012560E-3
33.000000000000007E+0	506.232402530553350E-3
34.000000000000007E+0	186.319861729880460E-3
35.000000000000007E+0	7.829725365133005E-3
36.000000000000007E+0	22.487578940513151E-3
37.000000000000007E+0	68.645689358427145E-3
38.000000000000007E+0	128.773376400368180E-3
39.000000000000007E+0	113.980479331141300E-3
40.000000000000007E+0	62.173606995143446E-3
41.000000000000007E+0	30.128567939592392E-3
42.000000000000007E+0	292.609376257396800E-3
43.000000000000007E+0	726.984765837672130E-3
44.000000000000007E+0	179.259631257718740E-3
45.000000000000007E+0	27.877471174835841E-3
46.000000000000007E+0	79.383434288243043E-3
47.000000000000007E+0	196.017338606146810E-3
48.000000000000007E+0	270.477238712298730E-3
49.000000000000007E+0	209.247380819750110E-3
50.000000000000007E+0	125.196622091062280E-3
51.000000000000007E+0	349.345981799565830E-3
52.000000000000007E+0	89.922228014022193E-3
53.000000000000007E+0	17.938890453317428E-3
54.000000000000007E+0	117.572181149868620E-3
55.000000000000007E+0	154.181957605389330E-3
56.000000000000007E+0	198.825220422491540E-3
57.000000000000007E+0	5.174293443797201E-3
58.000000000000007E+0	83.789944776351377E-3
59.000000000000007E+0	96.218389295493895E-3
60.000000000000007E+0	196.163350873940350E-3
61.000000000000007E+0	77.028643841065142E-3
62.000000000000007E+0	103.098639965755430E-3
63.000000000000007E+0	201.625548242949450E-3
64.000000000000014E+0	160.524972994384370E-3
65.000000000000014E+0	86.687265455832496E-3
66.000000000000014E+0	345.594526670751800E-3
67.000000000000014E+0	182.046294046615040E-3
68.000000000000014E+0	432.316885165111800E-3
69.000000000000014E+0	208.878447666685530E-3
70.000000000000014E+0	120.657367700062450E-3
71.000000000000014E+0	201.731368591642760E-3
72.000000000000014E+0	256.361354336823220E-3
73.000000000000014E+0	412.504664370786030E-3
74.000000000000014E+0	259.371474848236080E-3
75.000000000000014E+0	90.590539006069351E-3
76.000000000000014E+0	40.943578836921429E-3
77.000000000000014E+0	257.127231905381450E-3
78.000000000000014E+0	37.953558389906474E-3
79.000000000000014E+0	31.764756105660374E-3
80.000000000000014E+0	514.730568441131190E-3
81.000000000000014E+0	163.643746711259970E-3
82.000000000000014E+0	220.272844171356920E-3
83.000000000000014E+0	57.557579099253769E-3
84.000000000000014E+0	181.551130475183400E-3
85.000000000000014E+0	64.150231175545400E-3
86.000000000000014E+0	295.775345554274760E-3
87.000000000000014E+0	532.435342209297450E-3
88.000000000000014E+0	30.164143215143494E-3
89.000000000000014E+0	126.234930073509970E-3
90.000000000000014E+0	5.333664090596432E-3
91.000000000000014E+0	295.318567732189400E-3
92.000000000000014E+0	91.366871637507702E-3
93.000000000000014E+0	222.972263446561430E-3
94.000000000000014E+0	45.622838725805352E-3
95.000000000000014E+0	504.851268214490110E-3
96.000000000000014E+0	253.644050764034120E-3
97.000000000000014E+0	122.902757763903580E-3
98.000000000000014E+0	41.967614596850028E-3
99.000000000000014E+0	314.397974568290330E-3
100.000000000000010E+0	564.874335194114450E-3
101.000000000000010E+0	203.845981601740220E-3
102.000000000000010E+0	445.334068001843000E-3
103.000000000000010E+0	246.016501377622240E-3
104.000000000000010E+0	107.962028617157770E-3
105.000000000000010E+0	364.385846607000300E-3
106.000000000000010E+0	166.017473062399250E-3
107.000000000000010E+0	483.472743235993150E-3
108.000000000000010E+0	39.723974020199164E-3
109.000000000000010E+0	401.138414787723500E-3
110.000000000000010E+0	55.213158011811626E-3
111.000000000000010E+0	333.125899403121650E-3
112.000000000000010E+0	193.492894658815360E-3
113.000000000000010E+0	90.203649534487493E-3
114.000000000000010E+0	57.509984105883649E-3
115.000000000000010E+0	180.137773201550530E-3
116.000000000000010E+0	144.486237292016290E-3
117.000000000000010E+0	247.292049021687780E-3
118.000000000000010E+0	581.865291609440560E-3
119.000000000000010E+0	33.091864735293151E-3
120.000000000000010E+0	940.574142232925350E-3
121.000000000000010E+0	119.309078074583740E-3
122.000000000000010E+0	167.002430135307000E-3
123.000000000000010E+0	795.572103561891340E-3
124.000000000000010E+0	686.497709190981630E-3
125.000000000000010E+0	733.398439437131450E-3
126.000000000000010E+0	761.309909893836840E-3
127.000000000000010E+0	644.760962494740570E-3
128.000000000000030E+0	920.641933789759450E-3
129.000000000000030E+0	716.027495246019160E-3
130.000000000000030E+0	716.244555255726170E-3
131.000000000000030E+0	846.463776725789980E-3
132.000000000000030E+0	790.587984191861600E-3
133.000000000000030E+0	708.821765377283700E-3
134.000000000000030E+0	858.831946625532080E-3
135.000000000000030E+0	873.354635525598780E-3
136.000000000000030E+0	879.937277273507230E-3
137.000000000000030E+0	907.652954505665630E-3
138.000000000000030E+0	788.749964974164160E-3
139.000000000000030E+0	759.032994897125720E-3
140.000000000000030E+0	880.756294853341610E-3
141.000000000000030E+0	706.338371452793990E-3
142.000000000000030E+0	620.176644574102820E-3
143.000000000000030E+0	860.275652154203980E-3
144.000000000000030E+0	607.435121639533060E-3
145.000000000000030E+0	799.118804545102650E-3
146.000000000000030E+0	459.729722783170590E-3
147.000000000000030E+0	228.831469029639190E-3
148.000000000000030E+0	173.193920334592600E-3
149.000000000000030E+0	283.854909972195370E-3
150.000000000000030E+0	872.783397666902380E-3
151.000000000000030E+0	905.978777346336030E-3
152.000000000000030E+0	951.537485504900030E-3
153.000000000000030E+0	978.974592233742610E-3
154.000000000000030E+0	982.610402235973730E-3
155.000000000000030E+0	982.486490202523990E-3
156.000000000000030E+0	977.638330211192290E-3
157.000000000000030E+0	982.325939214414240E-3
158.000000000000030E+0	991.623816159931670E-3
159.000000000000030E+0	984.644063160609590E-3
160.000000000000030E+0	981.093089775374680E-3
161.000000000000030E+0	978.455292844575440E-3
162.000000000000030E+0	984.862954279887460E-3
163.000000000000030E+0	996.481206580922650E-3
164.000000000000030E+0	991.162355124642350E-3
165.000000000000030E+0	995.384332481572540E-3
166.000000000000030E+0	984.075530836568180E-3
167.000000000000030E+0	994.763697978327530E-3
168.000000000000030E+0	953.520848693633520E-3
169.000000000000030E+0	958.117233660563340E-3
170.000000000000030E+0	944.839405753281740E-3
171.000000000000030E+0	967.095236037124770E-3
172.000000000000030E+0	965.681403076706250E-3
173.000000000000030E+0	979.040405445854690E-3
