Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	231.050143250014880E-12	281.021701892957230E-12
50.000000000000007E+0	1.113711847425015E-9	17.663206729694175E-9
51.000000000000007E+0	394.825459984486600E-12	4.349825829849334E-9
52.000000000000007E+0	137.784068382935700E-12	1.495222920892727E-9
53.000000000000007E+0	171.670652124943230E-12	4.613146658129434E-9
54.000000000000007E+0	231.889684929836550E-12	6.331917615217642E-9
55.000000000000007E+0	108.443517709035380E-12	6.747860431829905E-9
56.000000000000007E+0	106.432868636648540E-12	8.789030381174636E-9
57.000000000000007E+0	234.141812319832920E-12	12.767006182465569E-9
58.000000000000007E+0	141.889251027715640E-12	15.765909872606058E-9
59.000000000000007E+0	16.259363806099428E-12	22.577971352931732E-9
60.000000000000007E+0	122.044051620487810E-12	30.334363787947335E-9
61.000000000000007E+0	319.087648689166170E-12	44.059619890148611E-9
62.000000000000007E+0	150.924907952337750E-12	47.231916773179028E-9
63.000000000000007E+0	364.122172580683860E-12	54.302420586923105E-9
64.000000000000014E+0	188.452846339571190E-12	94.440247859028932E-9
65.000000000000014E+0	107.114609853363670E-12	95.285527337094418E-9
66.000000000000014E+0	47.096193589618047E-12	112.110685118767970E-9
67.000000000000014E+0	59.399911314088417E-12	160.186047514509930E-9
68.000000000000014E+0	77.504407451203005E-12	188.723992465828850E-9
69.000000000000014E+0	77.733854303683116E-12	215.231746784217210E-9
70.000000000000014E+0	4.587990639938409E-12	254.513366095317150E-9
71.000000000000014E+0	43.980636953034629E-12	288.741905528997920E-9
72.000000000000014E+0	20.988497531262679E-12	326.754966093510580E-9
73.000000000000014E+0	22.837455618943092E-12	402.142822293580080E-9
74.000000000000014E+0	14.310043940725226E-12	470.121319547999610E-9
75.000000000000014E+0	220.283738707730320E-12	457.605167292906290E-9
76.000000000000014E+0	241.970729388296100E-12	518.264172590453670E-9
77.000000000000014E+0	85.484696130950286E-12	577.183076762950920E-9
78.000000000000014E+0	14.659118226775903E-12	645.640924904072590E-9
79.000000000000014E+0	58.141508938756379E-12	749.302125842975610E-9
80.000000000000014E+0	86.434548613250336E-12	823.796648838411710E-9
81.000000000000014E+0	66.746386246087896E-12	889.258814214458360E-9
82.000000000000014E+0	173.062246248700060E-12	1.050810278591496E-6
83.000000000000014E+0	147.369964552314940E-12	1.210056733501413E-6
84.000000000000014E+0	103.786417709279150E-12	1.395557520431944E-6
85.000000000000014E+0	57.523405002418553E-12	1.567312613411180E-6
86.000000000000014E+0	44.682435697990825E-12	1.645295563595558E-6
87.000000000000014E+0	65.770474727585183E-12	1.924578080642703E-6
88.000000000000014E+0	12.906146984283815E-12	2.142794379398377E-6
89.000000000000014E+0	35.274493535089516E-12	2.191123960427736E-6
90.000000000000014E+0	45.203688803013089E-12	2.167537024770148E-6
91.000000000000014E+0	133.068053354883330E-12	2.307896770477435E-6
92.000000000000014E+0	174.298518244659800E-12	2.434831054179748E-6
93.000000000000014E+0	41.906428773732389E-12	2.476307727523029E-6
94.000000000000014E+0	4.939274087383945E-12	2.678062942517575E-6
