Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-713.712369332080000E-12	471.340961481596780E-12
50.000000000000007E+0	-1.280902985689352E-9	1.085678073811086E-9
51.000000000000007E+0	-444.368416050950860E-12	1.144078491300072E-9
52.000000000000007E+0	-92.281738097207330E-12	-662.159935607740700E-12
53.000000000000007E+0	-97.012003267326908E-12	296.675573631984440E-12
54.000000000000007E+0	365.336803107403450E-12	-38.458972453259274E-12
55.000000000000007E+0	-654.661520652448780E-12	-333.828593391497690E-12
56.000000000000007E+0	-214.895673210662720E-12	752.886987369102020E-12
57.000000000000007E+0	1.143270949993700E-9	-884.148657584668300E-12
58.000000000000007E+0	-1.593298718465677E-9	760.570178550468820E-12
59.000000000000007E+0	1.206057091159544E-9	-813.397908007527460E-12
60.000000000000007E+0	-872.867149937181760E-12	171.750039979682920E-12
61.000000000000007E+0	-687.607083263429750E-12	1.180995998829659E-9
62.000000000000007E+0	2.286394808663881E-9	-321.747438351413860E-12
63.000000000000007E+0	-197.739786907663450E-12	-1.954178478743397E-9
64.000000000000014E+0	-2.032303793059420E-9	1.904085070461846E-9
65.000000000000014E+0	353.037216030310950E-12	-1.497687220942425E-9
66.000000000000014E+0	-1.087755813859622E-9	3.790292417064992E-9
67.000000000000014E+0	2.691992753836630E-9	-992.948023945635430E-12
68.000000000000014E+0	-593.251392844967960E-12	-2.888008109226570E-9
69.000000000000014E+0	-1.488135884429787E-9	6.353332394554274E-9
70.000000000000014E+0	4.446660633806730E-9	-4.912942354698933E-9
71.000000000000014E+0	-3.745007973567434E-9	908.580681246996910E-12
72.000000000000014E+0	800.963345056504190E-12	-1.316792848750317E-9
73.000000000000014E+0	-2.208496818985368E-9	4.933457324508014E-9
74.000000000000014E+0	4.248906284316920E-9	-5.149515116503716E-9
75.000000000000014E+0	-5.041498000282664E-9	5.493837785897347E-9
76.000000000000014E+0	6.600662559521673E-9	93.055885567652290E-12
77.000000000000014E+0	4.610419391444890E-9	-7.648736707461303E-9
78.000000000000014E+0	-10.985774107941444E-9	-503.193359779729220E-12
79.000000000000014E+0	5.511724103455811E-9	3.849563912148738E-9
80.000000000000014E+0	1.283367590826729E-9	-2.018415244918368E-9
81.000000000000014E+0	56.577006940694909E-12	-3.158681431071536E-9
82.000000000000014E+0	-3.899631809552753E-9	-2.746719287593967E-9
83.000000000000014E+0	-271.211458487891790E-12	4.746930043483773E-9
84.000000000000014E+0	-1.793454530526454E-9	-2.788239609902064E-9
85.000000000000014E+0	3.624501874861730E-9	2.182975014992254E-9
86.000000000000014E+0	-6.356260118737793E-9	-8.156689076106233E-9
87.000000000000014E+0	-8.287437102786118E-9	6.754094913039821E-9
88.000000000000014E+0	2.414678820743790E-9	1.725647960914439E-9
89.000000000000014E+0	-3.304448332603326E-9	9.420119197657680E-9
90.000000000000014E+0	8.887862912238929E-9	-8.220101152237788E-9
91.000000000000014E+0	-5.156444578355455E-9	3.209271421111734E-9
92.000000000000014E+0	-1.531405151775625E-9	-4.767825463554252E-9
93.000000000000014E+0	-1.072196236672320E-9	5.464147821023624E-9
94.000000000000014E+0	3.853766355547760E-9	619.780157852657630E-12
95.000000000000014E+0	2.657927650849649E-9	-9.266932932565639E-9
96.000000000000014E+0	-3.974088439729191E-9	-4.007124611136810E-9
