Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-264.140900654852630E-12	110.010285751622760E-12
50.000000000000007E+0	-612.284332099042290E-12	2.328668065189325E-9
51.000000000000007E+0	293.351597839140490E-12	-12.385716787181146E-12
52.000000000000007E+0	-51.635670764913335E-12	-278.006407059211400E-12
53.000000000000007E+0	-79.324546728398423E-12	170.255453974953660E-12
54.000000000000007E+0	-398.982755238919460E-12	186.985889595919130E-12
55.000000000000007E+0	366.486828136565600E-12	-333.031546585959790E-12
56.000000000000007E+0	-227.721949871847380E-12	919.498205489377470E-12
57.000000000000007E+0	675.830680058988690E-12	-823.554146660951760E-12
58.000000000000007E+0	-1.078154044012777E-9	-100.472682071142680E-12
59.000000000000007E+0	608.874577641394280E-12	322.429513205733740E-12
60.000000000000007E+0	277.344819845568600E-12	533.106517591853730E-12
61.000000000000007E+0	-1.205265025262600E-9	-1.861898170755574E-9
62.000000000000007E+0	366.307075532753740E-12	2.227680100894520E-9
63.000000000000007E+0	-276.637820494858260E-12	-528.368242545460590E-12
64.000000000000014E+0	402.994281305450150E-12	-463.679677497453790E-12
65.000000000000014E+0	-1.046868498342086E-9	2.101627672480398E-9
66.000000000000014E+0	2.377849557636440E-9	-803.380403803142980E-12
67.000000000000014E+0	-1.123094761257826E-9	-2.317605316757659E-9
68.000000000000014E+0	-1.421810781402685E-9	1.783206543157368E-9
69.000000000000014E+0	1.389057265864148E-9	-750.035041895577180E-12
70.000000000000014E+0	-1.205671342863627E-9	1.630023978454172E-9
71.000000000000014E+0	1.862040661934099E-9	-2.751725375923941E-9
72.000000000000014E+0	-4.322804610293430E-9	2.047567970327311E-9
73.000000000000014E+0	3.070556995356073E-9	446.344739234248560E-12
74.000000000000014E+0	617.440447680774190E-12	507.962223730707230E-12
75.000000000000014E+0	-1.180127856740834E-9	-2.529355236894817E-9
76.000000000000014E+0	211.539263349205560E-12	3.129053892514610E-9
77.000000000000014E+0	5.797129497043331E-9	-5.188938452049279E-9
78.000000000000014E+0	-10.938479993167916E-9	-2.003434022955310E-9
79.000000000000014E+0	2.221022247233250E-9	8.115880716104496E-9
80.000000000000014E+0	10.440049192385660E-9	-1.187012928712648E-9
81.000000000000014E+0	-2.626614209148818E-9	-11.314913849055731E-9
82.000000000000014E+0	-12.637971328048412E-9	2.100575792860204E-9
83.000000000000014E+0	8.531961999837119E-9	15.351022102974441E-9
84.000000000000014E+0	9.477595207962603E-9	-8.271377457873886E-9
85.000000000000014E+0	8.910907483335015E-9	-5.675915287497384E-9
86.000000000000014E+0	-14.787793066665359E-9	-12.986729046967292E-9
87.000000000000014E+0	-2.850110794640392E-9	10.662012525600719E-9
88.000000000000014E+0	9.996322731361930E-9	9.389210771518883E-9
89.000000000000014E+0	6.743289743540855E-9	-23.776906590077567E-9
90.000000000000014E+0	-16.945708425317505E-9	8.020788038465955E-9
91.000000000000014E+0	3.702030006510526E-9	-390.275787860467750E-12
92.000000000000014E+0	4.071317352508673E-9	6.856411897567735E-9
93.000000000000014E+0	8.716176034869597E-9	-4.944249365719606E-9
94.000000000000014E+0	1.670314308317886E-9	-16.388107079635829E-9
95.000000000000014E+0	-14.623120661198518E-9	-4.350871567852591E-9
96.000000000000014E+0	2.591552779079217E-9	10.289380722876440E-9
97.000000000000014E+0	-70.678752911972505E-12	-11.900297634272858E-9
98.000000000000014E+0	-11.052300092093483E-9	8.619590873729740E-9
99.000000000000014E+0	46.060718844719231E-9	24.437876137627763E-9
100.000000000000010E+0	3.864783610946141E-9	-75.202653116274741E-9
101.000000000000010E+0	-30.454521938751389E-9	2.265525963908458E-9
102.000000000000010E+0	-7.639842815538623E-9	12.177522647988461E-9
103.000000000000010E+0	13.962528232969243E-9	-1.921385958946066E-9
104.000000000000010E+0	-5.450487273171815E-9	-10.401706822889252E-9
105.000000000000010E+0	9.571306597961435E-9	1.727193548410705E-9
106.000000000000010E+0	-16.284303129010982E-9	-8.504688242324392E-9
107.000000000000010E+0	9.044399859927946E-9	5.646941632450962E-9
108.000000000000010E+0	-2.509100266105118E-9	1.027477416266444E-9
