Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	322.286515214109410E-12	254.036934544154650E-12
50.000000000000007E+0	904.956750550262710E-12	6.406479710374353E-9
51.000000000000007E+0	235.095572630072210E-12	366.695829150130570E-12
52.000000000000007E+0	39.626279307340198E-12	2.017696494823428E-9
53.000000000000007E+0	21.751914495685412E-12	1.621894170689262E-9
54.000000000000007E+0	71.683706756509324E-12	2.708439207050167E-9
55.000000000000007E+0	59.918625576984274E-12	4.092593978210858E-9
56.000000000000007E+0	187.087416213535310E-12	4.796336677863114E-9
57.000000000000007E+0	165.081807083044150E-12	6.875309645844193E-9
58.000000000000007E+0	117.917171005880650E-12	9.943512827365907E-9
59.000000000000007E+0	42.068618911058976E-12	11.283684954993534E-9
60.000000000000007E+0	24.424203586745983E-12	14.785444565736051E-9
61.000000000000007E+0	252.695641560322970E-12	19.467405725752803E-9
62.000000000000007E+0	163.004745853298610E-12	31.267430152578211E-9
63.000000000000007E+0	12.382875279009338E-12	28.725273851517072E-9
64.000000000000014E+0	9.065239870634769E-12	41.631908198212117E-9
65.000000000000014E+0	97.342589128753013E-12	56.632688486072234E-9
66.000000000000014E+0	103.963280549035290E-12	60.594361381232594E-9
67.000000000000014E+0	82.341319401746542E-12	80.550521842712378E-9
68.000000000000014E+0	57.765639566582777E-12	90.042653603391205E-9
69.000000000000014E+0	21.128956922008977E-12	117.943950622827780E-9
70.000000000000014E+0	29.862626088646159E-12	137.651040639758560E-9
71.000000000000014E+0	68.903131340886630E-12	160.213153689419630E-9
72.000000000000014E+0	132.818454721253870E-12	172.259000753328770E-9
73.000000000000014E+0	48.830871220247475E-12	197.161009979690760E-9
74.000000000000014E+0	2.718760751304225E-12	235.128569832052810E-9
75.000000000000014E+0	32.378610009111518E-12	240.601423917540230E-9
76.000000000000014E+0	35.006778951559133E-12	280.966356139461300E-9
77.000000000000014E+0	186.950539368261810E-12	323.785065660643830E-9
78.000000000000014E+0	382.115874667899960E-12	323.629821851152210E-9
79.000000000000014E+0	194.196808691854180E-12	364.580963496089040E-9
80.000000000000014E+0	260.311047934298170E-12	424.121940687776840E-9
81.000000000000014E+0	275.022698939163280E-12	490.600878166431510E-9
82.000000000000014E+0	305.570300928109010E-12	537.129221824272670E-9
83.000000000000014E+0	486.166567982251830E-12	634.449745182673080E-9
84.000000000000014E+0	211.743276304807380E-12	747.322412017610360E-9
85.000000000000014E+0	131.931310712750460E-12	846.048492388812230E-9
