Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	635.950247816494120E-3	-22.976287130471725E+0
50.000000000000007E+0	331.040790583215390E-3	-22.873202179629693E+0
51.000000000000007E+0	545.910499758902380E-3	-23.998743493417148E+0
52.000000000000007E+0	129.441664599481560E-3	-21.048296692373661E+0
53.000000000000007E+0	147.904720978062560E-3	-24.115254883540647E+0
54.000000000000007E+0	98.180041734444709E-3	-26.356315185080621E+0
55.000000000000007E+0	7.975305411008785E-3	-27.908008889703382E+0
56.000000000000007E+0	103.610063407355980E-3	-28.659752051960165E+0
57.000000000000007E+0	139.448059291450790E-3	-31.242056284293909E+0
58.000000000000007E+0	110.022673339674720E-3	-33.259473806048312E+0
59.000000000000007E+0	35.152988248537888E-3	-34.823648816522329E+0
60.000000000000007E+0	84.186366929813308E-3	-36.265594769427267E+0
61.000000000000007E+0	145.888777550527010E-3	-38.790109152255191E+0
62.000000000000007E+0	121.151782640455720E-3	-40.111956656056911E+0
63.000000000000007E+0	170.416971117100750E-3	-42.003184743780203E+0
64.000000000000014E+0	64.285753775701629E-3	-44.608273837033785E+0
65.000000000000014E+0	24.806419666833512E-3	-46.691060918627045E+0
66.000000000000014E+0	20.859524775596116E-3	-49.275785075210180E+0
67.000000000000014E+0	15.410267090620577E-3	-47.986588968988016E+0
68.000000000000014E+0	20.243561474481139E-3	-50.312141149809818E+0
69.000000000000014E+0	23.154449510258985E-3	-51.091475284085597E+0
70.000000000000014E+0	35.385151772078606E-3	-53.186599619297780E+0
71.000000000000014E+0	25.423609609443319E-3	-55.781261903735142E+0
72.000000000000014E+0	23.465289021713978E-3	-58.265503169865539E+0
73.000000000000014E+0	12.419038825773675E-3	-60.395062049848029E+0
74.000000000000014E+0	6.675463673976307E-3	-60.057438687046343E+0
75.000000000000014E+0	10.453454752720165E-3	-57.243891017356496E+0
76.000000000000014E+0	24.953230001279577E-3	-60.015735676014849E+0
77.000000000000014E+0	21.159918325660981E-3	-61.932500506422436E+0
78.000000000000014E+0	4.822448135129944E-3	-63.343854126251067E+0
79.000000000000014E+0	8.311337261210560E-3	-63.599191120327788E+0
80.000000000000014E+0	9.648595910986294E-3	-66.710030591265166E+0
81.000000000000014E+0	12.908132842944861E-3	-68.661658983580679E+0
82.000000000000014E+0	19.307730915781727E-3	-70.332459107971999E+0
83.000000000000014E+0	21.423742115346041E-3	-72.636331840770097E+0
84.000000000000014E+0	19.353325154069349E-3	-74.936895636144840E+0
85.000000000000014E+0	9.993783456301631E-3	-77.158635391161582E+0
86.000000000000014E+0	6.509808705199047E-3	-74.151263396255430E+0
87.000000000000014E+0	11.184833831734254E-3	-76.485529736898073E+0
88.000000000000014E+0	9.147382233099469E-3	-78.441582804238123E+0
89.000000000000014E+0	6.108752272600643E-3	-79.888393287059003E+0
90.000000000000014E+0	6.712757807347636E-3	-80.981078801984879E+0
91.000000000000014E+0	8.535123278484449E-3	-82.310715979239660E+0
92.000000000000014E+0	5.796788539076852E-3	-83.309568219966891E+0
93.000000000000014E+0	7.826456291368810E-3	-84.450696553299863E+0
94.000000000000014E+0	6.177835101708573E-3	-87.153763998405935E+0
95.000000000000014E+0	8.446638130287138E-3	-89.496058391075678E+0
96.000000000000014E+0	8.558896984722526E-3	-91.335898535981798E+0
97.000000000000014E+0	9.838024460973241E-3	-93.116205623164262E+0
98.000000000000014E+0	11.207442182954747E-3	-94.928379939649858E+0
99.000000000000014E+0	11.881210391038229E-3	-92.209354834484898E+0
100.000000000000010E+0	25.107383101484085E-3	-94.643326321920725E+0
101.000000000000010E+0	10.317941186201199E-3	-96.553181038105990E+0
102.000000000000010E+0	1.520032630015347E-3	-97.137265356882921E+0
103.000000000000010E+0	2.801811941155483E-3	-94.926609315032564E+0
104.000000000000010E+0	4.813772102889411E-3	-98.051876788259918E+0
105.000000000000010E+0	5.087786456888825E-3	-100.481135379443860E+0
106.000000000000010E+0	1.473132053186637E-3	-97.545473577474155E+0
107.000000000000010E+0	5.117876223927354E-3	-100.346399044149900E+0
108.000000000000010E+0	6.304999129223760E-3	-102.015854344575130E+0
109.000000000000010E+0	2.358841528385100E-3	-104.351343837224830E+0
110.000000000000010E+0	2.844553400481534E-3	-101.496703189988100E+0
111.000000000000010E+0	3.869206004037346E-3	-103.937741250040570E+0
112.000000000000010E+0	6.866303299331005E-3	-105.914398855404710E+0
113.000000000000010E+0	7.026353043297256E-3	-107.453905802730790E+0
114.000000000000010E+0	5.745736867520689E-3	-109.278798747166110E+0
115.000000000000010E+0	12.832346849033255E-3	-111.728736106553570E+0
116.000000000000010E+0	17.791106595681904E-3	-113.676975368347380E+0
117.000000000000010E+0	8.964522437634891E-3	-115.467751982360480E+0
118.000000000000010E+0	3.032918759366690E-3	-116.839424033469060E+0
119.000000000000010E+0	2.684046251460473E-3	-118.164416404652230E+0
120.000000000000010E+0	1.739780886178617E-3	-119.689585425070730E+0
121.000000000000010E+0	1.685911382042478E-3	-118.094007534655960E+0
122.000000000000010E+0	3.132862681836323E-3	-120.165663012406130E+0
123.000000000000010E+0	2.354356942195560E-3	-122.553969776349750E+0
124.000000000000010E+0	2.684121586794311E-3	-124.463028941804920E+0
125.000000000000010E+0	2.130212960044315E-3	-126.496994569695540E+0
126.000000000000010E+0	632.163647879829900E-6	-129.393516912338950E+0
127.000000000000010E+0	1.900676571937131E-3	-126.827477605699500E+0
128.000000000000030E+0	1.470276920360582E-3	-129.178919478310800E+0
129.000000000000030E+0	1.693113409566349E-3	-132.200892826339700E+0
130.000000000000030E+0	1.299135265394320E-3	-133.484364931220940E+0
131.000000000000030E+0	973.739210207690930E-6	-133.991292872308010E+0
132.000000000000030E+0	1.396776986012892E-3	-133.787703709672970E+0
133.000000000000030E+0	1.431737592266987E-3	-135.555453254124390E+0
134.000000000000030E+0	624.242809534066960E-6	-133.308745472976430E+0
135.000000000000030E+0	1.350224156647151E-3	-135.900254272304440E+0
136.000000000000030E+0	523.118887134196770E-6	-137.177562290194910E+0
137.000000000000030E+0	1.673384652591293E-3	-136.946859085015400E+0
138.000000000000030E+0	2.618629932769131E-3	-138.312588658626370E+0
139.000000000000030E+0	947.616459640491120E-6	-139.426205030169370E+0
140.000000000000030E+0	1.549856126289662E-3	-138.601370561352330E+0
141.000000000000030E+0	866.922330482462470E-6	-140.257626832909440E+0
142.000000000000030E+0	656.561350622845700E-6	-138.009290544344400E+0
143.000000000000030E+0	523.665541075984240E-6	-138.401420538626610E+0
144.000000000000030E+0	786.587141501231030E-6	-139.132390992740370E+0
145.000000000000030E+0	247.034335935360400E-6	-139.026581249453530E+0
146.000000000000030E+0	546.675032617066650E-6	-139.981370098181770E+0
147.000000000000030E+0	778.742361456807000E-6	-137.007069173865460E+0
148.000000000000030E+0	1.209883919576615E-3	-138.552211572455090E+0
149.000000000000030E+0	901.853023496473420E-6	-138.752856289422450E+0
150.000000000000030E+0	1.333917725719385E-3	-139.397625469083100E+0
151.000000000000030E+0	732.965873751475600E-6	-140.637070838060170E+0
152.000000000000030E+0	78.380805967834849E-6	-138.927802579268420E+0
153.000000000000030E+0	256.520429724885980E-6	-140.668855713546580E+0
154.000000000000030E+0	122.445718532038580E-6	-143.607062756681270E+0
155.000000000000030E+0	341.486744699997910E-6	-145.615798129596270E+0
156.000000000000030E+0	86.613981339483584E-6	-142.772591528121500E+0
157.000000000000030E+0	532.745177394850270E-6	-145.091809646386760E+0
158.000000000000030E+0	650.865251502802130E-6	-146.933213110061700E+0
159.000000000000030E+0	536.806771433668920E-6	-148.545415285208090E+0
160.000000000000030E+0	14.049503904916450E-6	-147.129640813375910E+0
161.000000000000030E+0	600.964713982669380E-6	-148.718569743299530E+0
162.000000000000030E+0	734.625399821277790E-6	-150.263256227541010E+0
163.000000000000030E+0	341.067907999572520E-6	-151.775738842532120E+0
164.000000000000030E+0	173.227676773443680E-6	-152.584020902331930E+0
165.000000000000030E+0	292.259958862913180E-6	-153.608390557710150E+0
166.000000000000030E+0	66.110291621499846E-6	-154.568581605922530E+0
167.000000000000030E+0	89.156940445681574E-6	-154.220214827131230E+0
168.000000000000030E+0	132.884786470147170E-6	-151.183926759050220E+0
169.000000000000030E+0	26.463802728159271E-6	-153.648445711977300E+0
170.000000000000030E+0	162.071089093360060E-6	-150.712600435849200E+0
171.000000000000030E+0	243.450607676913220E-6	-150.937537297233600E+0
172.000000000000030E+0	399.725004010694630E-6	-151.705343440541300E+0
173.000000000000030E+0	307.277300511030720E-6	-152.380857748665760E+0
174.000000000000030E+0	173.143406196270170E-6	-153.098743971258980E+0
175.000000000000030E+0	237.614812359490850E-6	-155.646424401486170E+0
176.000000000000030E+0	471.414511873656440E-6	-156.802461863477650E+0
177.000000000000030E+0	456.450671153881120E-6	-158.149449919425480E+0
178.000000000000030E+0	394.609442361842280E-6	-160.243102464444350E+0
179.000000000000030E+0	260.653139747458460E-6	-162.624879667797980E+0
180.000000000000030E+0	400.989977532937220E-6	-165.420417542022280E+0
181.000000000000030E+0	446.961793523664700E-6	-166.615008617148820E+0
