Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	49.458129934629166E-12
50.000000000000007E+0	444.348268214980290E-12
51.000000000000007E+0	357.880120916664360E-12
52.000000000000007E+0	141.545195772326040E-12
53.000000000000007E+0	8.865855477289649E-12
54.000000000000007E+0	30.724930543227688E-12
55.000000000000007E+0	44.852113272552985E-12
56.000000000000007E+0	19.791415028793388E-12
57.000000000000007E+0	139.898007930455270E-12
58.000000000000007E+0	282.081051599446150E-12
59.000000000000007E+0	249.961169961084850E-12
60.000000000000007E+0	620.664797193204010E-12
61.000000000000007E+0	415.273027606755560E-12
62.000000000000007E+0	371.264061053364220E-12
63.000000000000007E+0	216.425874780862590E-12
64.000000000000014E+0	74.592996018553682E-12
65.000000000000014E+0	143.681059817990730E-12
66.000000000000014E+0	44.978503909933135E-12
67.000000000000014E+0	40.330413849475260E-12
68.000000000000014E+0	101.669821820990730E-12
69.000000000000014E+0	197.247226380628590E-12
70.000000000000014E+0	22.849689804944329E-12
71.000000000000014E+0	47.138907384181968E-12
72.000000000000014E+0	13.821004624517690E-12
73.000000000000014E+0	7.992272126558683E-12
74.000000000000014E+0	148.244649698102350E-12
75.000000000000014E+0	19.337124667602653E-12
76.000000000000014E+0	60.614632752123998E-12
77.000000000000014E+0	1.051299609572367E-9
78.000000000000014E+0	1.556063473816601E-9
79.000000000000014E+0	458.206490880473060E-12
80.000000000000014E+0	23.281886815523204E-12
81.000000000000014E+0	9.008950460684294E-12
82.000000000000014E+0	664.037468066134050E-12
83.000000000000014E+0	837.160344637652930E-12
84.000000000000014E+0	384.056191739739500E-12
85.000000000000014E+0	276.286520750677610E-12
86.000000000000014E+0	59.789102297679147E-12
87.000000000000014E+0	51.690830002394958E-12
88.000000000000014E+0	331.471964915649200E-12
89.000000000000014E+0	249.985844704300640E-12
90.000000000000014E+0	74.321669692535508E-12
91.000000000000014E+0	1.792252283675718E-12
92.000000000000014E+0	60.178171693334637E-12
93.000000000000014E+0	67.445997966844262E-12
94.000000000000014E+0	117.162645937870700E-12
95.000000000000014E+0	93.590624154722409E-12
96.000000000000014E+0	51.141665980404204E-12
97.000000000000014E+0	1.653448403172096E-12
98.000000000000014E+0	25.975312767286179E-12
99.000000000000014E+0	3.693568723545669E-9
100.000000000000010E+0	13.613391227866136E-9
101.000000000000010E+0	3.205071019959037E-9
102.000000000000010E+0	46.792234518123625E-12
103.000000000000010E+0	271.344784181052610E-12
104.000000000000010E+0	292.482332311402360E-12
105.000000000000010E+0	99.000244017370411E-12
106.000000000000010E+0	9.059969512493355E-12
107.000000000000010E+0	32.018479232460839E-12
108.000000000000010E+0	129.153398585697870E-12
109.000000000000010E+0	71.333215696712079E-12
110.000000000000010E+0	2.027658553999064E-12
111.000000000000010E+0	1.822619210379402E-12
112.000000000000010E+0	19.689772165388533E-12
113.000000000000010E+0	41.608649305608657E-12
114.000000000000010E+0	10.686713926321842E-12
115.000000000000010E+0	159.733614279629960E-12
116.000000000000010E+0	412.126240742229420E-12
117.000000000000010E+0	5.252621859493560E-9
118.000000000000010E+0	5.096346794488670E-9
119.000000000000010E+0	154.632792267143660E-12
120.000000000000010E+0	85.371430828044005E-12
121.000000000000010E+0	34.051073555929026E-12
122.000000000000010E+0	67.021837829180204E-12
123.000000000000010E+0	9.632272271328963E-12
124.000000000000010E+0	214.099964201762890E-12
125.000000000000010E+0	218.818407804630650E-12
126.000000000000010E+0	111.543942651395810E-12
127.000000000000010E+0	131.372124542328350E-12
128.000000000000030E+0	43.443385947102812E-12
129.000000000000030E+0	128.887093181116420E-12
130.000000000000030E+0	132.284948043893970E-12
131.000000000000030E+0	18.024161647364363E-12
132.000000000000030E+0	24.292620529774342E-12
133.000000000000030E+0	107.729190397102070E-12
134.000000000000030E+0	25.671770197810473E-12
135.000000000000030E+0	203.265387018910040E-12
136.000000000000030E+0	131.800050240813360E-12
137.000000000000030E+0	280.349537263779010E-12
138.000000000000030E+0	325.429108255055050E-12
139.000000000000030E+0	85.033432819782212E-12
140.000000000000030E+0	322.462712702467270E-12
141.000000000000030E+0	613.264179048353640E-12
142.000000000000030E+0	765.190298235744530E-12
143.000000000000030E+0	224.772871566789740E-12
144.000000000000030E+0	64.494417456311482E-12
145.000000000000030E+0	24.560476079230898E-12
146.000000000000030E+0	78.799967366366567E-12
147.000000000000030E+0	319.210773469024000E-12
148.000000000000030E+0	57.187343766454779E-12
149.000000000000030E+0	967.738085135565660E-12
150.000000000000030E+0	2.345984012232352E-9
151.000000000000030E+0	126.668835812917940E-12
152.000000000000030E+0	222.958401515420060E-12
153.000000000000030E+0	100.404197621713740E-12
154.000000000000030E+0	180.040430048285820E-12
155.000000000000030E+0	116.207354876863640E-12
156.000000000000030E+0	107.928188957864040E-12
157.000000000000030E+0	58.594597762538657E-12
158.000000000000030E+0	59.643867967614015E-12
159.000000000000030E+0	47.089085987180980E-12
160.000000000000030E+0	499.581881192016730E-12
161.000000000000030E+0	899.499686282924440E-12
162.000000000000030E+0	480.425922394394310E-12
163.000000000000030E+0	260.192253661036510E-12
164.000000000000030E+0	87.242247657354447E-12
165.000000000000030E+0	76.979704784866937E-12
166.000000000000030E+0	10.013557617999912E-12
167.000000000000030E+0	13.402774911049832E-12
168.000000000000030E+0	113.334617253501580E-12
169.000000000000030E+0	699.714082171219890E-12
170.000000000000030E+0	357.726228344826970E-12
