Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-381.551274969478100E-12	355.200694067167140E-12
50.000000000000007E+0	945.293244553068550E-12	1.058161544186688E-9
51.000000000000007E+0	-198.240753994054550E-12	-325.942756373704050E-12
52.000000000000007E+0	-149.679316349395550E-12	-578.729793740786790E-15
53.000000000000007E+0	122.676890917850010E-12	506.547467683684360E-12
54.000000000000007E+0	72.052788692186190E-12	-108.787219803878630E-12
55.000000000000007E+0	213.255971651657310E-12	-216.370210039605310E-12
56.000000000000007E+0	-112.172956552902400E-12	-276.374634219765940E-12
57.000000000000007E+0	-959.667951460677320E-12	164.052583280356260E-12
58.000000000000007E+0	282.606438832999720E-12	1.481733276766559E-9
59.000000000000007E+0	716.446793925043260E-12	-247.982566149343270E-12
60.000000000000007E+0	105.991839759137950E-12	-570.810448297035350E-12
61.000000000000007E+0	1.603620690330472E-9	733.711589401359350E-12
62.000000000000007E+0	-2.426754765876104E-9	-1.626249929726211E-9
63.000000000000007E+0	1.614179406843723E-9	1.321481018043423E-9
64.000000000000014E+0	472.280371071656160E-12	784.258475859597170E-12
65.000000000000014E+0	1.782291712184899E-9	-3.604246717823263E-9
66.000000000000014E+0	-2.278706054531489E-9	2.323984520721576E-9
67.000000000000014E+0	1.198562489300481E-9	-1.633479903810072E-9
68.000000000000014E+0	1.101190715158871E-9	1.154251030266404E-9
69.000000000000014E+0	-2.511347445535631E-9	-3.793786885655238E-9
70.000000000000014E+0	2.528284073219899E-9	866.107192968311170E-12
71.000000000000014E+0	-7.386725430946089E-9	-1.470963151489293E-9
72.000000000000014E+0	2.978619937342778E-9	4.145617607339491E-9
73.000000000000014E+0	-2.670834013201900E-9	-1.149205580183662E-9
74.000000000000014E+0	2.679441185400724E-9	2.140190794858568E-9
75.000000000000014E+0	2.899870928744802E-9	-994.667948203088260E-12
76.000000000000014E+0	-9.129388027568690E-9	-7.085274912414572E-9
77.000000000000014E+0	-2.350112387243414E-9	11.772126744757413E-9
78.000000000000014E+0	2.707003324112408E-9	2.475781335107234E-9
79.000000000000014E+0	5.655293661032474E-9	5.153370376178635E-9
80.000000000000014E+0	8.164714111096757E-9	-3.960015484100588E-9
81.000000000000014E+0	1.477222208991567E-9	-5.778743784327556E-9
82.000000000000014E+0	-9.967670166294717E-9	-6.710424165487148E-9
83.000000000000014E+0	4.427494020634200E-9	14.764932333736414E-9
84.000000000000014E+0	8.709635110788011E-9	-12.400551638292995E-9
85.000000000000014E+0	-8.954932823566769E-9	-5.476920310481715E-9
86.000000000000014E+0	-10.454021844387050E-9	2.169831799471987E-9
87.000000000000014E+0	5.814383143966233E-9	6.477430173701880E-9
88.000000000000014E+0	2.140557681759379E-9	6.571950988993156E-9
89.000000000000014E+0	13.147249116663611E-9	-20.949606675271592E-9
90.000000000000014E+0	-16.279184363519868E-9	-8.300810812236278E-9
91.000000000000014E+0	-19.141169082659970E-9	-4.949115067608077E-9
92.000000000000014E+0	-8.956725051536830E-9	17.936609158851359E-9
93.000000000000014E+0	8.859378890809921E-9	9.818341556405319E-9
94.000000000000014E+0	3.787791363134871E-9	-9.711810487967186E-9
95.000000000000014E+0	-18.410733616393783E-9	11.450269942094995E-9
96.000000000000014E+0	30.753739525460004E-9	8.054794764453749E-9
97.000000000000014E+0	-3.521808501745723E-9	-15.083586900591855E-9
98.000000000000014E+0	122.832044772241750E-12	-4.198365995791388E-9
99.000000000000014E+0	-44.162054554665019E-9	-16.571465650670854E-9
100.000000000000010E+0	16.331259798019067E-9	72.091050868943125E-9
101.000000000000010E+0	17.268096622288984E-9	-10.261100440877341E-9
102.000000000000010E+0	26.846741845606764E-9	-1.608214521879751E-9
103.000000000000010E+0	-11.422162674924182E-9	-15.481632553407028E-9
104.000000000000010E+0	-1.411116540304032E-9	3.706804657390605E-9
105.000000000000010E+0	-7.201202478499668E-9	11.384750940068113E-9
106.000000000000010E+0	19.365404712099962E-9	-6.808493195647617E-9
107.000000000000010E+0	-19.066646425203155E-9	-2.118982453950318E-9
108.000000000000010E+0	9.864242470172245E-9	7.741000236640552E-9
109.000000000000010E+0	-3.504172031605731E-9	-4.354448956786260E-9
110.000000000000010E+0	-12.726597500508770E-9	185.140078548193040E-12
111.000000000000010E+0	9.140286207777273E-9	30.433222052652398E-9
112.000000000000010E+0	26.144098524288586E-9	-23.755801395774666E-9
113.000000000000010E+0	-40.196079924748108E-9	63.494930528754770E-9
114.000000000000010E+0	139.041069169861070E-9	5.314684700433661E-9
115.000000000000010E+0	-13.949270243120579E-9	-47.377657126811866E-9
116.000000000000010E+0	10.956130400453733E-9	9.430637611712213E-9
117.000000000000010E+0	30.196228145749079E-9	-7.083389599120545E-9
118.000000000000010E+0	-24.337969864157541E-9	-2.977681999610690E-9
119.000000000000010E+0	28.474473878468860E-9	12.800252803398116E-9
120.000000000000010E+0	-11.791575785774794E-9	-9.973894254138645E-9
121.000000000000010E+0	-1.036886387880627E-9	-16.648617299396556E-9
122.000000000000010E+0	-34.736316360865161E-9	31.075903054276758E-9
123.000000000000010E+0	2.799858642657508E-9	-3.663551383480996E-9
124.000000000000010E+0	142.230232763304730E-12	39.927513301845106E-9
125.000000000000010E+0	24.964551829147782E-9	1.451311569458869E-9
126.000000000000010E+0	33.584586267242355E-9	-17.001250964063223E-9
127.000000000000010E+0	-18.062349954315174E-9	-46.330108755278593E-9
128.000000000000030E+0	-51.141698993604420E-9	8.111450253503263E-9
129.000000000000030E+0	-32.669004071086619E-9	24.989823213937140E-9
130.000000000000030E+0	-366.967906918726440E-12	10.292013703808108E-9
131.000000000000030E+0	-17.386375098795469E-9	10.531880539297852E-9
132.000000000000030E+0	-4.599233120911343E-9	-36.110921870367192E-9
133.000000000000030E+0	-33.589790074459296E-9	16.774420103854647E-9
134.000000000000030E+0	54.136529210988313E-9	57.061954949728621E-9
