Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	953.745957916044310E-12
50.000000000000007E+0	3.586264246763714E-9
51.000000000000007E+0	505.464754151465940E-12
52.000000000000007E+0	282.905827675591500E-12
53.000000000000007E+0	17.066204086194603E-12
54.000000000000007E+0	13.243191044239186E-12
55.000000000000007E+0	565.474880110759830E-12
56.000000000000007E+0	169.130118782799990E-12
57.000000000000007E+0	365.599648598428530E-12
58.000000000000007E+0	433.498638169007840E-12
59.000000000000007E+0	263.622858000929700E-12
60.000000000000007E+0	219.325511175508220E-12
61.000000000000007E+0	984.513345413113290E-12
62.000000000000007E+0	646.959760200643070E-12
63.000000000000007E+0	11.477088247708360E-12
64.000000000000014E+0	418.026871165631140E-12
65.000000000000014E+0	385.778374945879620E-12
66.000000000000014E+0	912.309724768792410E-12
67.000000000000014E+0	1.733583856800071E-9
68.000000000000014E+0	1.219365769852541E-9
69.000000000000014E+0	659.622980537478990E-12
70.000000000000014E+0	337.518821426345070E-12
71.000000000000014E+0	107.742272324873950E-12
72.000000000000014E+0	276.670249003732720E-12
73.000000000000014E+0	379.972967762823520E-12
74.000000000000014E+0	122.902586682243900E-12
75.000000000000014E+0	230.063523095052100E-12
76.000000000000014E+0	611.178770608034260E-12
77.000000000000014E+0	5.097074180976469E-9
78.000000000000014E+0	3.919070203546733E-9
79.000000000000014E+0	556.388367923114770E-12
80.000000000000014E+0	129.006877964060390E-12
81.000000000000014E+0	656.004236803270130E-12
82.000000000000014E+0	910.253566014700280E-12
83.000000000000014E+0	242.320075017697290E-12
84.000000000000014E+0	157.380942549517170E-12
85.000000000000014E+0	54.592395616833929E-12
86.000000000000014E+0	854.551341122912760E-12
87.000000000000014E+0	1.034815951665858E-9
88.000000000000014E+0	256.430275634441480E-12
89.000000000000014E+0	3.866230362587116E-12
90.000000000000014E+0	225.561615445006890E-12
91.000000000000014E+0	170.794582615761350E-12
92.000000000000014E+0	54.336635079809784E-12
93.000000000000014E+0	84.817447221536407E-12
94.000000000000014E+0	47.489799684765317E-12
95.000000000000014E+0	54.446874294600448E-12
96.000000000000014E+0	1.226721714967355E-9
97.000000000000014E+0	1.727932053571497E-9
98.000000000000014E+0	665.429159788055260E-12
99.000000000000014E+0	16.831735505918978E-9
100.000000000000010E+0	61.490123079187640E-9
101.000000000000010E+0	16.162240407348606E-9
102.000000000000010E+0	131.595744503909650E-12
103.000000000000010E+0	4.772490548193507E-12
104.000000000000010E+0	77.392044233480963E-12
105.000000000000010E+0	299.840541873124390E-12
106.000000000000010E+0	97.198504077841896E-12
107.000000000000010E+0	176.596575686057720E-12
108.000000000000010E+0	474.901849949187800E-12
109.000000000000010E+0	67.955808735197509E-12
110.000000000000010E+0	871.625076097349070E-12
111.000000000000010E+0	401.178386522984620E-12
112.000000000000010E+0	754.410277847576150E-12
113.000000000000010E+0	3.197838595302298E-9
114.000000000000010E+0	2.702888491684894E-9
115.000000000000010E+0	212.447235638389700E-12
116.000000000000010E+0	98.922589905683071E-12
117.000000000000010E+0	229.612295525390830E-12
118.000000000000010E+0	192.292978384416070E-12
119.000000000000010E+0	306.987465792488730E-12
120.000000000000010E+0	183.719105014906190E-12
121.000000000000010E+0	441.263999833629800E-12
122.000000000000010E+0	241.733196617297040E-12
123.000000000000010E+0	250.139601037856950E-12
124.000000000000010E+0	17.445452398207739E-12
125.000000000000010E+0	54.396448333179684E-12
126.000000000000010E+0	210.056973317832260E-12
127.000000000000010E+0	301.341922781736890E-12
128.000000000000030E+0	14.241758804353857E-12
129.000000000000030E+0	50.654139888423539E-12
130.000000000000030E+0	303.916633026804620E-12
131.000000000000030E+0	436.228259423828540E-12
132.000000000000030E+0	196.364766910086160E-12
133.000000000000030E+0	487.079305079571610E-12
134.000000000000030E+0	1.269308008306881E-9
135.000000000000030E+0	573.467610150390000E-12
136.000000000000030E+0	104.705763277963330E-12
137.000000000000030E+0	1.329801348436312E-9
138.000000000000030E+0	1.410904914565338E-9
139.000000000000030E+0	12.034963850081319E-12
140.000000000000030E+0	255.437829415046670E-12
141.000000000000030E+0	94.209408588876390E-12
142.000000000000030E+0	508.250951184776550E-12
143.000000000000030E+0	1.243499824339172E-9
144.000000000000030E+0	937.205734220889370E-12
145.000000000000030E+0	316.690056379425370E-12
146.000000000000030E+0	472.177785962040800E-12
147.000000000000030E+0	625.010133129424180E-12
148.000000000000030E+0	936.532319667540050E-12
149.000000000000030E+0	4.367726242480268E-9
