Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	130.129916919825230E-3
21.000000000000004E+0	496.507358500624940E-3
22.000000000000004E+0	387.635174092611170E-3
23.000000000000004E+0	467.358048002492140E-3
24.000000000000004E+0	165.038908023369040E-3
25.000000000000004E+0	394.610408618242090E-3
26.000000000000004E+0	36.725427640569887E-3
27.000000000000004E+0	365.932705388286760E-3
28.000000000000004E+0	45.216556596249055E-3
29.000000000000004E+0	172.789134861325080E-3
30.000000000000004E+0	149.828837579151440E-3
31.000000000000004E+0	501.018409186992810E-3
32.000000000000007E+0	23.221092136753892E-3
33.000000000000007E+0	472.186264736537350E-3
34.000000000000007E+0	56.455900736198855E-3
35.000000000000007E+0	542.745581916611260E-3
36.000000000000007E+0	171.530167127001280E-3
37.000000000000007E+0	549.028992307713180E-3
38.000000000000007E+0	296.674433959159770E-3
39.000000000000007E+0	529.409446985864780E-3
40.000000000000007E+0	270.845312315080470E-3
41.000000000000007E+0	27.094886402000449E-3
42.000000000000007E+0	320.837822736278640E-3
43.000000000000007E+0	378.438907596221790E-3
44.000000000000007E+0	459.599804605628600E-3
45.000000000000007E+0	311.601712918879890E-3
46.000000000000007E+0	84.542557217736597E-3
47.000000000000007E+0	99.659976076257789E-3
48.000000000000007E+0	838.932957852745280E-6
49.000000000000007E+0	587.577280662401450E-3
50.000000000000007E+0	11.662266400946206E-3
51.000000000000007E+0	171.587942163617200E-3
52.000000000000007E+0	385.904598327542920E-3
53.000000000000007E+0	132.636695460727430E-3
54.000000000000007E+0	169.890309458594600E-3
55.000000000000007E+0	158.495858976136220E-3
56.000000000000007E+0	84.109120579240942E-3
57.000000000000007E+0	331.555503124912280E-3
58.000000000000007E+0	41.342303971613717E-3
59.000000000000007E+0	269.954736645226230E-3
60.000000000000007E+0	45.240327858389204E-3
61.000000000000007E+0	298.578236593735840E-3
62.000000000000007E+0	63.844679086879144E-3
63.000000000000007E+0	40.837891128619373E-3
64.000000000000014E+0	127.575551197290780E-3
65.000000000000014E+0	71.612157104904151E-3
66.000000000000014E+0	270.625434175291890E-3
67.000000000000014E+0	512.541955507187510E-3
68.000000000000014E+0	29.434486391595880E-3
69.000000000000014E+0	155.769504431489990E-3
70.000000000000014E+0	276.263345927383220E-3
71.000000000000014E+0	436.030453638956260E-3
