Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	420.776045782470130E-12	1.725762232813448E-9
50.000000000000007E+0	820.886131235362370E-12	4.007345812006601E-9
51.000000000000007E+0	238.144320094430140E-12	1.669992447321815E-9
52.000000000000007E+0	5.388605192014321E-12	1.751783608994547E-9
53.000000000000007E+0	80.552849649470079E-12	5.588723297317858E-9
54.000000000000007E+0	48.814370348465510E-12	6.587589465121133E-9
55.000000000000007E+0	83.954607394549134E-12	7.256780810989638E-9
56.000000000000007E+0	376.224050519712060E-12	10.499407902301593E-9
57.000000000000007E+0	207.126571492550590E-12	14.862313590683006E-9
58.000000000000007E+0	70.848447684260173E-12	16.593657044251336E-9
59.000000000000007E+0	161.896586735742090E-12	25.269838415700062E-9
60.000000000000007E+0	40.579407365190874E-12	36.702059283841497E-9
61.000000000000007E+0	5.705764667127132E-12	48.547318733380343E-9
62.000000000000007E+0	17.053150209952722E-12	52.537453434880418E-9
63.000000000000007E+0	119.877170588610900E-12	61.287310952964301E-9
64.000000000000014E+0	85.057653285816761E-12	106.673466201443510E-9
65.000000000000014E+0	50.157218671784738E-12	107.230465280743890E-9
66.000000000000014E+0	91.105001870147888E-12	122.865592195400430E-9
67.000000000000014E+0	39.550869657712371E-12	181.396957858623640E-9
68.000000000000014E+0	18.566043980803213E-12	212.685157858857150E-9
69.000000000000014E+0	106.186695214900830E-12	234.295280055309110E-9
70.000000000000014E+0	224.238448255742070E-12	282.345136465787520E-9
71.000000000000014E+0	11.030441668210410E-12	328.026388821606270E-9
72.000000000000014E+0	175.440909065451950E-12	359.432364850617470E-9
73.000000000000014E+0	139.470995226687240E-12	438.259518521396110E-9
74.000000000000014E+0	86.028232580012634E-12	519.109796063077800E-9
75.000000000000014E+0	49.546609278515693E-12	504.430036922979400E-9
76.000000000000014E+0	7.296890413211646E-12	569.508917445722250E-9
77.000000000000014E+0	27.200269865825444E-12	634.217987848965690E-9
78.000000000000014E+0	14.901618093855174E-12	704.063568306254970E-9
79.000000000000014E+0	111.956594360752390E-12	807.699768595332790E-9
80.000000000000014E+0	47.262105944687267E-12	883.278371891630900E-9
81.000000000000014E+0	11.649624834963037E-12	970.039330180145040E-9
82.000000000000014E+0	21.128930096003656E-12	1.141318266443484E-6
83.000000000000014E+0	7.861089496020461E-12	1.311285935193951E-6
84.000000000000014E+0	19.050359282072045E-12	1.514031722843726E-6
85.000000000000014E+0	248.927218939078220E-12	1.697591729540317E-6
86.000000000000014E+0	635.161196420674280E-12	1.792154498459265E-6
87.000000000000014E+0	282.183894006481360E-12	2.073471833807458E-6
88.000000000000014E+0	111.198183438976380E-12	2.313228046882237E-6
