Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-1.159367453376477E-9	1.239785250426389E-9
50.000000000000007E+0	-586.456516831314750E-12	4.604228382740906E-9
51.000000000000007E+0	-578.347706699780250E-12	-79.102516626467752E-12
52.000000000000007E+0	36.841828964703830E-12	-175.187463738252580E-12
53.000000000000007E+0	-481.550018869080780E-12	376.373619867837690E-12
54.000000000000007E+0	54.253548037976624E-12	115.492718777865730E-12
55.000000000000007E+0	310.636369750284130E-12	258.127580199400150E-12
56.000000000000007E+0	120.031438487956470E-12	-39.180800037140504E-12
57.000000000000007E+0	98.670582533936678E-12	-548.781872464922020E-12
58.000000000000007E+0	229.003029560982330E-12	76.040044110421066E-12
59.000000000000007E+0	-834.233424412524720E-12	82.603551179567927E-12
60.000000000000007E+0	260.981374271503420E-12	-772.524583748632990E-12
61.000000000000007E+0	882.934774254019920E-12	880.385703300151280E-12
62.000000000000007E+0	-2.510857169163714E-9	473.979537056556750E-12
63.000000000000007E+0	1.766806373289819E-9	-2.050875663435770E-9
64.000000000000014E+0	152.288754223319860E-12	2.212994030686861E-9
65.000000000000014E+0	-952.677029048973770E-12	-2.249781818119983E-9
66.000000000000014E+0	-818.670677655669080E-12	1.063030190575875E-9
67.000000000000014E+0	-551.314089607593740E-12	1.610436890718398E-9
68.000000000000014E+0	286.328398600320230E-12	1.032528536414921E-9
69.000000000000014E+0	3.385567620665371E-9	1.438410993482712E-9
70.000000000000014E+0	18.918574214289802E-12	-7.200218759827290E-9
71.000000000000014E+0	-6.975719874398841E-9	7.026534216835479E-9
72.000000000000014E+0	6.053743374949890E-9	-4.666827690233717E-9
73.000000000000014E+0	-2.830542190434578E-9	3.838126931775294E-9
74.000000000000014E+0	-3.148082987080385E-9	-2.329809085930362E-9
75.000000000000014E+0	3.365877850522101E-9	5.291060032315736E-9
76.000000000000014E+0	1.117764145917972E-9	-509.713842246398000E-12
77.000000000000014E+0	4.085121057234193E-9	-2.561700170240279E-9
78.000000000000014E+0	-3.760794488934121E-9	-6.301026604139513E-9
79.000000000000014E+0	-4.837147086636875E-9	7.072989514317707E-9
80.000000000000014E+0	5.634911204974105E-9	-2.261827456519635E-9
81.000000000000014E+0	-5.622702842087401E-9	-441.854151003329400E-12
82.000000000000014E+0	4.997061035680554E-9	4.188931465041738E-9
