Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	216.587771594603550E-3
21.000000000000004E+0	175.491810871125500E-3
22.000000000000004E+0	29.328921609222562E-3
23.000000000000004E+0	145.916554992112010E-3
24.000000000000004E+0	18.222462202750814E-3
25.000000000000004E+0	77.633941008212248E-3
26.000000000000004E+0	54.072424703903624E-3
27.000000000000004E+0	225.961242183681910E-3
28.000000000000004E+0	188.731428599157340E-3
29.000000000000004E+0	61.013847620127702E-3
30.000000000000004E+0	254.698721810402710E-3
31.000000000000004E+0	151.058039802060650E-3
32.000000000000007E+0	318.812468413809220E-3
33.000000000000007E+0	296.907682960055040E-3
34.000000000000007E+0	119.762084063208580E-3
35.000000000000007E+0	42.808120006965399E-3
36.000000000000007E+0	154.166710714446130E-3
37.000000000000007E+0	241.517891854697460E-3
38.000000000000007E+0	91.973586737130755E-3
39.000000000000007E+0	53.232346911630979E-3
40.000000000000007E+0	27.722288762765366E-3
41.000000000000007E+0	82.328822335722945E-3
42.000000000000007E+0	1.131028704658554E-3
43.000000000000007E+0	134.499276764284220E-3
44.000000000000007E+0	373.095818519031950E-3
45.000000000000007E+0	162.138948066200580E-3
46.000000000000007E+0	82.181596954564964E-3
47.000000000000007E+0	18.241421779742594E-3
48.000000000000007E+0	92.698262678987148E-3
49.000000000000007E+0	239.963428723672350E-3
50.000000000000007E+0	327.792785025075750E-3
51.000000000000007E+0	40.788481396616137E-3
52.000000000000007E+0	631.070842505860070E-6
53.000000000000007E+0	376.114558068189390E-3
54.000000000000007E+0	22.357357800832547E-3
55.000000000000007E+0	19.341015555985459E-3
56.000000000000007E+0	495.892596560173200E-3
57.000000000000007E+0	121.406738598023200E-3
58.000000000000007E+0	46.238941445524567E-3
59.000000000000007E+0	85.704334969073245E-3
60.000000000000007E+0	276.380492444478150E-3
61.000000000000007E+0	89.252533190605096E-3
62.000000000000007E+0	58.897958078907346E-3
63.000000000000007E+0	274.714825476169990E-3
64.000000000000014E+0	72.332401340598762E-3
65.000000000000014E+0	39.670873239558237E-3
66.000000000000014E+0	46.090228210434882E-3
67.000000000000014E+0	14.189622287755587E-3
68.000000000000014E+0	152.307876520636350E-3
69.000000000000014E+0	25.323560871961918E-3
70.000000000000014E+0	340.026916011847540E-3
71.000000000000014E+0	263.444995589846240E-3
72.000000000000014E+0	77.999542647854220E-3
73.000000000000014E+0	79.983940926929675E-3
74.000000000000014E+0	39.454135917336361E-3
75.000000000000014E+0	104.743525636318320E-3
76.000000000000014E+0	429.433530397761440E-3
77.000000000000014E+0	18.183898278309959E-3
78.000000000000014E+0	46.880287709931204E-3
79.000000000000014E+0	273.932319765133270E-3
80.000000000000014E+0	241.923869366871100E-3
81.000000000000014E+0	393.350099852512680E-3
82.000000000000014E+0	639.608865768395480E-3
83.000000000000014E+0	75.061289522994526E-3
84.000000000000014E+0	34.279953023425923E-3
85.000000000000014E+0	290.984774298900180E-3
86.000000000000014E+0	284.377307826771620E-3
87.000000000000014E+0	63.962004261867628E-3
88.000000000000014E+0	83.521839426029101E-3
89.000000000000014E+0	203.772354196512020E-3
90.000000000000014E+0	501.989891499038830E-3
91.000000000000014E+0	386.150030389290360E-3
92.000000000000014E+0	63.884399612941775E-3
93.000000000000014E+0	98.220854456846127E-3
94.000000000000014E+0	33.434202821010228E-3
95.000000000000014E+0	320.312510187440340E-3
96.000000000000014E+0	137.029806751506920E-3
97.000000000000014E+0	119.012603031700250E-3
98.000000000000014E+0	227.980234191575200E-3
99.000000000000014E+0	31.091061723590066E-3
100.000000000000010E+0	77.133673350995580E-3
101.000000000000010E+0	112.684143708524980E-3
102.000000000000010E+0	40.891190766480894E-3
103.000000000000010E+0	36.744418294254663E-3
104.000000000000010E+0	285.324151178751650E-3
105.000000000000010E+0	57.979643181138421E-3
106.000000000000010E+0	171.995310787827510E-3
107.000000000000010E+0	129.763247024424490E-3
108.000000000000010E+0	88.142873950625478E-3
109.000000000000010E+0	16.612472738312269E-3
110.000000000000010E+0	16.871910805383625E-3
111.000000000000010E+0	11.358384167227032E-3
112.000000000000010E+0	328.362590081606790E-3
113.000000000000010E+0	14.760339474656372E-3
114.000000000000010E+0	542.554855381645940E-3
115.000000000000010E+0	560.266611868820760E-3
116.000000000000010E+0	380.504681669980580E-3
117.000000000000010E+0	279.400499720121880E-3
118.000000000000010E+0	337.600123522878940E-3
119.000000000000010E+0	105.059103221949220E-3
120.000000000000010E+0	683.259630048895560E-3
121.000000000000010E+0	149.562928701020110E-3
122.000000000000010E+0	276.401744069831700E-3
123.000000000000010E+0	48.836949989869476E-3
124.000000000000010E+0	312.076377155104830E-3
125.000000000000010E+0	168.631299281394890E-3
126.000000000000010E+0	578.140217110086780E-3
127.000000000000010E+0	242.668741496766730E-3
128.000000000000030E+0	619.491984343595870E-3
129.000000000000030E+0	739.275492514477330E-3
130.000000000000030E+0	736.974769646209670E-3
131.000000000000030E+0	802.626300897337330E-3
132.000000000000030E+0	594.105595552426700E-3
133.000000000000030E+0	727.691891020357580E-3
134.000000000000030E+0	789.158855306231530E-3
135.000000000000030E+0	804.724142419261380E-3
136.000000000000030E+0	879.641000473240010E-3
137.000000000000030E+0	905.623114249940020E-3
138.000000000000030E+0	887.956644027973250E-3
139.000000000000030E+0	882.480402713392010E-3
140.000000000000030E+0	763.261711231458140E-3
141.000000000000030E+0	767.927016939880640E-3
142.000000000000030E+0	790.569829330099000E-3
143.000000000000030E+0	720.635372867419850E-3
144.000000000000030E+0	731.027217847433300E-3
145.000000000000030E+0	612.677105606075130E-3
146.000000000000030E+0	724.110121352026790E-3
147.000000000000030E+0	902.055973033211720E-3
148.000000000000030E+0	798.417601126421130E-3
149.000000000000030E+0	865.005198191599380E-3
150.000000000000030E+0	888.465952328048040E-3
151.000000000000030E+0	884.824288393843080E-3
152.000000000000030E+0	934.834027284481170E-3
153.000000000000030E+0	933.707717784702850E-3
154.000000000000030E+0	967.735354395764080E-3
155.000000000000030E+0	984.179570779579180E-3
156.000000000000030E+0	935.301433612246270E-3
157.000000000000030E+0	934.019418148098630E-3
158.000000000000030E+0	923.781010220653060E-3
159.000000000000030E+0	921.689605108437340E-3
160.000000000000030E+0	937.276180870891370E-3
161.000000000000030E+0	724.225851661208450E-3
162.000000000000030E+0	863.322187787224910E-3
163.000000000000030E+0	738.534449964659440E-3
164.000000000000030E+0	880.792967341808670E-3
165.000000000000030E+0	925.068977582024890E-3
166.000000000000030E+0	935.546195951113210E-3
167.000000000000030E+0	892.627708416873000E-3
168.000000000000030E+0	954.270773189712100E-3
169.000000000000030E+0	947.759426601874290E-3
170.000000000000030E+0	872.915544853595130E-3
171.000000000000030E+0	959.101040491484480E-3
172.000000000000030E+0	928.712983966686220E-3
173.000000000000030E+0	884.303946719505630E-3
174.000000000000030E+0	953.713717694436020E-3
175.000000000000030E+0	936.564414897785080E-3
176.000000000000030E+0	974.767012546314930E-3
177.000000000000030E+0	946.195320992831770E-3
178.000000000000030E+0	976.180557862415860E-3
179.000000000000030E+0	945.457299963979760E-3
180.000000000000030E+0	901.591717193860660E-3
181.000000000000030E+0	914.487589256133380E-3
182.000000000000030E+0	946.207896448829970E-3
183.000000000000030E+0	966.193793473350210E-3
184.000000000000030E+0	951.284142317758370E-3
185.000000000000030E+0	909.684481890414620E-3
186.000000000000030E+0	920.017154393058640E-3
187.000000000000030E+0	821.114365191621400E-3
188.000000000000030E+0	463.060761494078990E-3
189.000000000000030E+0	563.907895455022290E-3
190.000000000000030E+0	923.190369810745870E-3
191.000000000000030E+0	977.265451537016830E-3
192.000000000000030E+0	972.449378233919300E-3
193.000000000000030E+0	969.945596066211890E-3
194.000000000000030E+0	986.728918853768680E-3
195.000000000000030E+0	982.186814692308170E-3
196.000000000000030E+0	990.987606981019180E-3
