Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
20.000000000000004E+0	1.676775942287953E+0	5.092350062591747E+0
21.000000000000004E+0	2.843111043445073E+0	4.503719208152972E+0
22.000000000000004E+0	3.724926253912410E+0	2.265753551360313E+0
23.000000000000004E+0	1.242453163611384E+0	4.410081259799447E+0
24.000000000000004E+0	2.222187193097499E+0	5.466388198403927E+0
25.000000000000004E+0	1.163515868390578E+0	3.517456791686001E+0
26.000000000000004E+0	802.536193236229930E-3	6.128300588206751E+0
27.000000000000004E+0	553.353348853356850E-3	6.275654059933680E+0
28.000000000000004E+0	471.168587383687610E-3	6.919593193331427E+0
29.000000000000004E+0	486.055319569495710E-3	7.014341743325837E+0
30.000000000000004E+0	343.939315036023490E-3	6.503131295593134E+0
31.000000000000004E+0	427.635449807381770E-3	4.645412855881102E+0
32.000000000000007E+0	307.952574038486530E-3	2.686216353212934E+0
33.000000000000007E+0	388.085896585890380E-3	2.217587051042192E+0
34.000000000000007E+0	597.403130988401590E-3	2.632551070164350E+0
35.000000000000007E+0	480.970180762018750E-3	934.810665784075230E-3
36.000000000000007E+0	328.565484222264670E-3	1.763717640318079E+0
37.000000000000007E+0	381.058168636099650E-3	1.008238134935224E+0
38.000000000000007E+0	714.467607605200670E-3	2.388284545622636E+0
39.000000000000007E+0	323.589534500782820E-3	4.429448573467149E+0
40.000000000000007E+0	563.804382621594160E-3	6.165756046022462E+0
41.000000000000007E+0	276.087831163545130E-3	7.878586680198190E+0
42.000000000000007E+0	1.434882745386113E+0	8.094693060137836E+0
43.000000000000007E+0	105.953770806117150E-3	9.598903829586938E+0
44.000000000000007E+0	107.756369624063570E-3	9.925333169342494E+0
45.000000000000007E+0	131.154962733490500E-3	9.862002424683949E+0
46.000000000000007E+0	113.293780301768870E-3	10.706850081168445E+0
47.000000000000007E+0	265.055309725683420E-3	12.681191443076841E+0
48.000000000000007E+0	112.000639793044710E-3	14.556651071356571E+0
49.000000000000007E+0	108.381256016094470E-3	14.409047997888555E+0
50.000000000000007E+0	99.005422752041064E-3	14.779430600745435E+0
51.000000000000007E+0	123.259638771776020E-3	16.103530394128388E+0
52.000000000000007E+0	1.261602533805436E+0	18.476443785863463E+0
53.000000000000007E+0	47.527322971195253E-3	21.099402539854406E+0
54.000000000000007E+0	304.401653926250020E-3	22.173771191531564E+0
55.000000000000007E+0	139.940971011842550E-3	22.039530472936491E+0
56.000000000000007E+0	80.951686195491243E-3	21.371703676910858E+0
57.000000000000007E+0	82.629405262282254E-3	23.344722592030596E+0
58.000000000000007E+0	121.130854446521050E-3	21.003958004197358E+0
59.000000000000007E+0	122.367619458070160E-3	20.977690803099161E+0
60.000000000000007E+0	36.306130852046432E-3	18.860397914551484E+0
61.000000000000007E+0	75.191097395401973E-3	16.831642915077420E+0
62.000000000000007E+0	59.236925404613013E-3	17.671304437243524E+0
63.000000000000007E+0	46.700125395603587E-3	17.570189421524528E+0
64.000000000000014E+0	69.661483927354120E-3	19.498538685574360E+0
