Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	430.675158887155740E-3	-15.159492878089026E+0
50.000000000000007E+0	164.788082836319130E-3	-16.750913497389206E+0
51.000000000000007E+0	375.251268382501220E-3	-17.929361824395194E+0
52.000000000000007E+0	127.830591057506830E-3	-15.544279290617757E+0
53.000000000000007E+0	195.165128268204040E-3	-17.184530096853006E+0
54.000000000000007E+0	200.546949720540990E-3	-20.293573203966766E+0
55.000000000000007E+0	126.637867604260210E-3	-23.265537742994265E+0
56.000000000000007E+0	104.796640714355200E-3	-26.380391508365541E+0
57.000000000000007E+0	56.574597280646552E-3	-23.663908058061086E+0
58.000000000000007E+0	66.474968149693822E-3	-21.367335348520793E+0
59.000000000000007E+0	53.079574787364373E-3	-18.548238888483162E+0
60.000000000000007E+0	32.611549220653756E-3	-15.918034690456679E+0
61.000000000000007E+0	29.992127030213259E-3	-14.388259052767903E+0
62.000000000000007E+0	38.144913206813125E-3	-11.778214774940620E+0
63.000000000000007E+0	31.913992319199433E-3	-8.959941571767256E+0
64.000000000000014E+0	17.516199859670994E-3	-11.865278804150808E+0
65.000000000000014E+0	27.402817983460139E-3	-12.295555044417018E+0
66.000000000000014E+0	33.054988315152217E-3	-14.742268683921669E+0
67.000000000000014E+0	6.845711908239345E-3	-12.069296125202630E+0
68.000000000000014E+0	6.267527096553519E-3	-9.804955742183768E+0
69.000000000000014E+0	7.411746946578245E-3	-9.431663942463320E+0
70.000000000000014E+0	18.667049836229316E-3	-11.673832862365696E+0
71.000000000000014E+0	21.405335870723817E-3	-13.742271895712742E+0
72.000000000000014E+0	20.786269603515990E-3	-16.291509682988551E+0
73.000000000000014E+0	8.682762179857565E-3	-18.112988330991019E+0
74.000000000000014E+0	5.143571948677638E-3	-19.351350178057093E+0
75.000000000000014E+0	6.749309742711986E-3	-18.333501836518526E+0
76.000000000000014E+0	13.253990342808034E-3	-15.491788121903872E+0
77.000000000000014E+0	22.901005208800736E-3	-18.471234164013538E+0
78.000000000000014E+0	13.738011314587484E-3	-21.339920450686247E+0
79.000000000000014E+0	4.615224339892602E-3	-24.107965364687203E+0
80.000000000000014E+0	9.632619423435625E-3	-24.788344802022848E+0
81.000000000000014E+0	18.417346912166802E-3	-27.817241803944569E+0
82.000000000000014E+0	25.257220865262709E-3	-30.459521023123784E+0
83.000000000000014E+0	15.139289371435867E-3	-32.429250741330044E+0
84.000000000000014E+0	7.987564123522795E-3	-34.509254599242986E+0
85.000000000000014E+0	6.667049813002643E-3	-37.549379523077349E+0
86.000000000000014E+0	4.122907633091441E-3	-38.816934635817979E+0
87.000000000000014E+0	3.337413574315210E-3	-40.207268189598281E+0
88.000000000000014E+0	2.594707388041911E-3	-40.063305449490819E+0
89.000000000000014E+0	4.457637199725348E-3	-41.825918303474928E+0
90.000000000000014E+0	4.515694843367310E-3	-43.430108797503209E+0
91.000000000000014E+0	2.971710991683693E-3	-44.927654521404499E+0
92.000000000000014E+0	225.868012726009540E-6	-43.681437120615030E+0
93.000000000000014E+0	1.606003404587896E-3	-44.668873570993696E+0
94.000000000000014E+0	2.607033015954159E-3	-41.561059856007780E+0
95.000000000000014E+0	4.342897320467247E-3	-44.451065097578095E+0
96.000000000000014E+0	2.938386470217382E-3	-42.466964657982089E+0
97.000000000000014E+0	3.137971566207288E-3	-45.278729279665129E+0
98.000000000000014E+0	2.734931663719881E-3	-42.869496211395308E+0
99.000000000000014E+0	13.127396807569646E-3	-43.482107312851838E+0
100.000000000000010E+0	24.468670891194481E-3	-45.341288473035746E+0
101.000000000000010E+0	9.830836088006584E-3	-47.287439644857748E+0
102.000000000000010E+0	6.173383477806250E-3	-46.751228353173012E+0
103.000000000000010E+0	5.168689346348424E-3	-49.042939299738755E+0
104.000000000000010E+0	1.259718645977589E-3	-51.707872654932885E+0
105.000000000000010E+0	2.510988907357729E-3	-52.331297507690103E+0
