Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	25.563450765485649E-3
21.000000000000004E+0	141.710446384061550E-3
22.000000000000004E+0	245.117395765314580E-3
23.000000000000004E+0	159.314577099416290E-3
24.000000000000004E+0	14.831340305146100E-3
25.000000000000004E+0	209.147750080860340E-3
26.000000000000004E+0	622.090532887756840E-3
27.000000000000004E+0	45.315451409818304E-3
28.000000000000004E+0	86.590170765544538E-3
29.000000000000004E+0	47.703600523263293E-3
30.000000000000004E+0	196.865366749888890E-3
31.000000000000004E+0	40.336224321984165E-3
32.000000000000007E+0	120.545900295202440E-3
33.000000000000007E+0	182.371128848820700E-3
34.000000000000007E+0	29.531940186606657E-3
35.000000000000007E+0	301.920824364617480E-3
36.000000000000007E+0	27.460208546887716E-3
37.000000000000007E+0	53.420689846405273E-3
38.000000000000007E+0	330.422564686315150E-3
39.000000000000007E+0	397.077517897462430E-3
40.000000000000007E+0	297.607780041944050E-3
41.000000000000007E+0	57.747474778911297E-3
42.000000000000007E+0	581.042604438525180E-3
43.000000000000007E+0	558.873176747034410E-3
44.000000000000007E+0	401.235729585489810E-3
45.000000000000007E+0	274.644098050907390E-3
46.000000000000007E+0	91.373681064464585E-3
47.000000000000007E+0	414.571244136407830E-3
48.000000000000007E+0	150.888627902221320E-3
49.000000000000007E+0	272.207297067546710E-3
50.000000000000007E+0	255.263133647279870E-3
51.000000000000007E+0	10.433456675908653E-3
52.000000000000007E+0	547.878326785510070E-3
53.000000000000007E+0	36.377000545696370E-3
54.000000000000007E+0	235.918023357608230E-3
55.000000000000007E+0	352.424943372345640E-3
56.000000000000007E+0	25.976665980238275E-3
57.000000000000007E+0	25.496081801368496E-3
58.000000000000007E+0	200.558269695119920E-3
59.000000000000007E+0	338.338258467129340E-3
60.000000000000007E+0	214.873653334105210E-3
61.000000000000007E+0	254.401815664576090E-3
62.000000000000007E+0	107.281971573942490E-3
63.000000000000007E+0	1.407192977757483E-3
64.000000000000014E+0	9.184447205615124E-3
65.000000000000014E+0	108.479048881431840E-3
66.000000000000014E+0	13.934316285682228E-3
67.000000000000014E+0	568.087687660742800E-3
68.000000000000014E+0	200.496761544018160E-3
69.000000000000014E+0	39.755341321233560E-3
70.000000000000014E+0	139.318601300450820E-3
71.000000000000014E+0	359.623245136975240E-3
72.000000000000014E+0	76.826295883346912E-3
73.000000000000014E+0	144.856908734572380E-3
74.000000000000014E+0	316.090486909258620E-3
75.000000000000014E+0	337.339019902933300E-3
76.000000000000014E+0	187.364017187742120E-3
77.000000000000014E+0	322.563232061659820E-3
78.000000000000014E+0	208.326014165016090E-3
79.000000000000014E+0	183.904333516225760E-3
80.000000000000014E+0	41.922064922166213E-3
81.000000000000014E+0	454.910575279409480E-3
82.000000000000014E+0	344.838547942623140E-3
83.000000000000014E+0	498.469757916901850E-3
84.000000000000014E+0	449.287156532912620E-3
85.000000000000014E+0	332.672854618783820E-3
86.000000000000014E+0	300.303984732081090E-3
87.000000000000014E+0	511.372742917154510E-3
88.000000000000014E+0	481.565311241668960E-3
89.000000000000014E+0	20.871387441907259E-3
90.000000000000014E+0	107.801307571256210E-3
91.000000000000014E+0	64.682038271011003E-3
92.000000000000014E+0	111.743537304459070E-3
93.000000000000014E+0	97.799490026319727E-3
94.000000000000014E+0	213.223507339201280E-3
95.000000000000014E+0	136.951724220123920E-3
96.000000000000014E+0	209.897784079158660E-3
97.000000000000014E+0	13.285226108875213E-3
98.000000000000014E+0	23.807108254213373E-3
99.000000000000014E+0	38.691617210287958E-3
100.000000000000010E+0	77.495462758222583E-3
101.000000000000010E+0	52.095615534541222E-3
102.000000000000010E+0	168.612316151802140E-3
103.000000000000010E+0	13.109586737328944E-3
104.000000000000010E+0	217.278104003791720E-3
105.000000000000010E+0	56.094210527658311E-3
106.000000000000010E+0	42.534777160189642E-3
107.000000000000010E+0	143.905412916207900E-3
108.000000000000010E+0	102.587638740968920E-3
109.000000000000010E+0	81.983033052412765E-3
110.000000000000010E+0	88.045404816333994E-3
111.000000000000010E+0	442.233779310119090E-3
112.000000000000010E+0	29.832321033848443E-3
113.000000000000010E+0	15.214334405851552E-3
114.000000000000010E+0	203.795072753002070E-3
115.000000000000010E+0	180.536276313895490E-3
116.000000000000010E+0	134.757876278474520E-3
117.000000000000010E+0	568.026387971901970E-3
118.000000000000010E+0	136.626474525978430E-3
119.000000000000010E+0	16.216498144128112E-3
120.000000000000010E+0	916.499522202866120E-3
121.000000000000010E+0	256.945781582071540E-3
122.000000000000010E+0	266.750405161328530E-3
123.000000000000010E+0	211.928102562862850E-3
124.000000000000010E+0	477.971153811565520E-3
125.000000000000010E+0	378.832912317206620E-3
126.000000000000010E+0	629.993486550207040E-3
127.000000000000010E+0	669.395051687032500E-3
128.000000000000030E+0	822.896456401290050E-3
129.000000000000030E+0	755.542268010471310E-3
130.000000000000030E+0	739.284576394727330E-3
131.000000000000030E+0	509.845703312084230E-3
132.000000000000030E+0	712.146232903765000E-3
133.000000000000030E+0	497.975947520201080E-3
134.000000000000030E+0	900.137527017156990E-3
135.000000000000030E+0	680.464661905887060E-3
136.000000000000030E+0	807.528860925870400E-3
137.000000000000030E+0	952.104244916473390E-3
138.000000000000030E+0	781.432064113928070E-3
139.000000000000030E+0	914.750893849149870E-3
140.000000000000030E+0	819.773319626368790E-3
141.000000000000030E+0	751.693534455097460E-3
142.000000000000030E+0	590.948757485895930E-3
143.000000000000030E+0	764.118859517218140E-3
144.000000000000030E+0	765.208412584710280E-3
145.000000000000030E+0	848.147081172454850E-3
146.000000000000030E+0	732.679146994914650E-3
147.000000000000030E+0	610.067229810969500E-3
148.000000000000030E+0	821.450614874819740E-3
149.000000000000030E+0	313.781575743110330E-3
150.000000000000030E+0	20.597603906196728E-3
151.000000000000030E+0	347.465057451425140E-3
152.000000000000030E+0	714.373556748212900E-3
153.000000000000030E+0	876.364634474527840E-3
154.000000000000030E+0	894.308587809986680E-3
155.000000000000030E+0	902.711334259853170E-3
156.000000000000030E+0	943.224679050530530E-3
157.000000000000030E+0	964.358216919297350E-3
158.000000000000030E+0	958.128517434866270E-3
159.000000000000030E+0	981.320553376192280E-3
160.000000000000030E+0	976.462828743318910E-3
161.000000000000030E+0	957.423260036265540E-3
162.000000000000030E+0	981.678543158665540E-3
163.000000000000030E+0	982.914589708654640E-3
164.000000000000030E+0	973.975231967062260E-3
165.000000000000030E+0	981.737583774435980E-3
166.000000000000030E+0	985.721717977230850E-3
167.000000000000030E+0	987.571323936960570E-3
168.000000000000030E+0	963.671455837506460E-3
169.000000000000030E+0	938.540426593593490E-3
170.000000000000030E+0	940.434446616318810E-3
171.000000000000030E+0	946.469857684229310E-3
172.000000000000030E+0	934.250922452524610E-3
173.000000000000030E+0	918.710666634593330E-3
174.000000000000030E+0	937.481404518707540E-3
175.000000000000030E+0	983.454893288087660E-3
176.000000000000030E+0	983.217756029213570E-3
177.000000000000030E+0	971.767626214392610E-3
178.000000000000030E+0	906.482247990806120E-3
179.000000000000030E+0	899.179170062606610E-3
180.000000000000030E+0	404.634771711819500E-3
181.000000000000030E+0	283.796653930693250E-3
182.000000000000030E+0	385.887320489084030E-3
183.000000000000030E+0	687.577433029945120E-3
184.000000000000030E+0	607.717664328374820E-3
185.000000000000030E+0	906.232812941185740E-3
186.000000000000030E+0	923.970582312839240E-3
187.000000000000030E+0	947.843737879263570E-3
188.000000000000030E+0	985.397820488219440E-3
189.000000000000030E+0	992.757490430770000E-3
190.000000000000030E+0	990.677410295934260E-3
191.000000000000030E+0	996.116131331248650E-3
192.000000000000030E+0	995.998241499147620E-3
193.000000000000030E+0	996.023934318299940E-3
194.000000000000030E+0	990.994239889169570E-3
195.000000000000030E+0	996.646283854930480E-3
196.000000000000030E+0	992.293934032385640E-3
197.000000000000030E+0	985.773429124057410E-3
198.000000000000030E+0	941.209953514684840E-3
199.000000000000030E+0	992.918008528869580E-3
200.000000000000030E+0	957.750784986480700E-3
201.000000000000030E+0	943.568721078324680E-3
202.000000000000030E+0	899.294372696565420E-3
203.000000000000030E+0	976.870443381423700E-3
204.000000000000030E+0	947.072434030705290E-3
205.000000000000030E+0	923.374099885460820E-3
206.000000000000030E+0	669.511645231481100E-3
207.000000000000030E+0	713.800975842384890E-3
208.000000000000030E+0	662.667387024244770E-3
209.000000000000030E+0	660.123805699813440E-3
210.000000000000030E+0	749.379188748447670E-3
211.000000000000030E+0	826.486871241409180E-3
212.000000000000030E+0	872.423387010905720E-3
213.000000000000030E+0	951.815254186844320E-3
214.000000000000030E+0	959.214258367260370E-3
215.000000000000030E+0	976.238101568834280E-3
