Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	203.329923401008260E-9	12.406247294406222E-9
21.000000000000004E+0	42.070243923832452E-9	12.972061095077655E-9
22.000000000000004E+0	42.043623799771895E-9	13.298264417427449E-9
23.000000000000004E+0	38.176267312830588E-9	14.650415604567942E-9
24.000000000000004E+0	15.900218343984467E-9	15.777792112299417E-9
25.000000000000004E+0	10.045538664469303E-9	17.030954113204822E-9
26.000000000000004E+0	2.218340331438428E-9	18.071972766191606E-9
27.000000000000004E+0	1.159133494088943E-9	20.247268570999831E-9
28.000000000000004E+0	1.250413245753268E-9	20.160549185714306E-9
29.000000000000004E+0	696.800890026467860E-12	21.588663127688666E-9
30.000000000000004E+0	1.918495883290700E-9	23.665405228922781E-9
31.000000000000004E+0	2.117654401356714E-9	25.451822828149600E-9
32.000000000000007E+0	1.450547525987555E-9	27.724094996364648E-9
33.000000000000007E+0	3.830180817807735E-9	28.928618670640812E-9
34.000000000000007E+0	1.888353387313203E-9	32.759632740921608E-9
35.000000000000007E+0	4.304594580043662E-9	33.937872567069336E-9
36.000000000000007E+0	1.300669710925736E-9	37.338252422031361E-9
37.000000000000007E+0	3.021700356480940E-9	40.049943261352813E-9
38.000000000000007E+0	1.097419286507156E-9	44.147317426074066E-9
39.000000000000007E+0	1.588669524118457E-9	46.926805779758151E-9
40.000000000000007E+0	814.623427706680530E-12	52.535562471428873E-9
41.000000000000007E+0	1.294069581124342E-9	57.742183208300493E-9
42.000000000000007E+0	339.897300106382770E-12	64.614483570067365E-9
43.000000000000007E+0	546.075338110292100E-12	71.159554847436247E-9
44.000000000000007E+0	331.379279993534340E-12	75.514086728109076E-9
45.000000000000007E+0	78.103329847175193E-12	82.437577769112653E-9
46.000000000000007E+0	267.080911342409590E-12	92.373574348909170E-9
47.000000000000007E+0	631.903692900210880E-12	102.064760811696460E-9
48.000000000000007E+0	468.298135032314630E-12	111.238757473840090E-9
49.000000000000007E+0	687.749626296491160E-12	122.538326175142750E-9
50.000000000000007E+0	901.053728551193850E-12	72.814543304202410E-9
51.000000000000007E+0	1.125899496413462E-9	150.378395461947450E-9
52.000000000000007E+0	1.016170415904594E-9	158.473630633896190E-9
53.000000000000007E+0	512.668206157994350E-12	171.253867653870710E-9
54.000000000000007E+0	1.593690640486063E-9	182.253294980045960E-9
55.000000000000007E+0	624.122418915730350E-12	198.654773958630700E-9
56.000000000000007E+0	1.397985356842633E-9	215.180335783940850E-9
57.000000000000007E+0	1.900441225972392E-9	231.480194087605890E-9
58.000000000000007E+0	766.965595043641230E-12	245.192264302141830E-9
59.000000000000007E+0	259.374826538081800E-12	261.195937908108640E-9
60.000000000000007E+0	423.155608259868930E-12	271.440245808617980E-9
61.000000000000007E+0	441.448246200681510E-12	282.698800748472670E-9
62.000000000000007E+0	509.207387614957980E-12	296.946789364875290E-9
63.000000000000007E+0	462.698905416057110E-12	315.996014456874180E-9
64.000000000000014E+0	893.374180373295440E-12	341.863803684975690E-9
65.000000000000014E+0	2.221194758858827E-9	365.701116066592850E-9
66.000000000000014E+0	1.654216465939131E-9	394.415904246195180E-9
67.000000000000014E+0	959.102854134829180E-12	428.325441432210050E-9
68.000000000000014E+0	994.846894978467720E-12	463.430360017664550E-9
69.000000000000014E+0	701.381592302779790E-12	500.617077659249690E-9
70.000000000000014E+0	1.327777900844816E-9	541.778188301679590E-9
71.000000000000014E+0	498.279022038735140E-12	593.541726045688400E-9
72.000000000000014E+0	847.976428441190980E-12	651.084900429782150E-9
73.000000000000014E+0	561.778158206153140E-12	718.514780848666370E-9
74.000000000000014E+0	1.283509477783517E-9	792.370795748626850E-9
75.000000000000014E+0	953.075901094974660E-12	868.721920974173480E-9
76.000000000000014E+0	421.245904524484390E-12	954.609224102253540E-9
77.000000000000014E+0	279.965237791275980E-12	1.031098578152861E-6
78.000000000000014E+0	444.932945734297710E-12	1.117514753920741E-6
79.000000000000014E+0	164.035353490914120E-12	1.204821705580132E-6
80.000000000000014E+0	1.023138007686950E-9	1.302959357555693E-6
81.000000000000014E+0	2.132618228118493E-9	1.392717566560565E-6
82.000000000000014E+0	2.050740181565154E-9	1.477069605622540E-6
83.000000000000014E+0	3.338713047030126E-9	1.549751571908782E-6
