Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	-111.656229837442320E-12	932.393214951613320E-12
50.000000000000007E+0	-1.498441405351326E-9	67.497763299183428E-12
51.000000000000007E+0	-2.193798335684977E-9	565.637870947556010E-12
52.000000000000007E+0	553.577057896201560E-12	84.596960167075530E-12
53.000000000000007E+0	-111.734363077800930E-12	-525.172745522001100E-12
54.000000000000007E+0	-281.216711924830120E-12	-323.300472919223500E-12
55.000000000000007E+0	-96.257031772694998E-12	760.655177258471540E-12
56.000000000000007E+0	1.399544618622202E-9	-321.347196352788230E-12
57.000000000000007E+0	-916.031415904913030E-12	-617.982301644851730E-12
58.000000000000007E+0	482.238624678788150E-12	-619.014333291637930E-12
59.000000000000007E+0	-866.804026684111900E-12	-92.314884036985291E-12
60.000000000000007E+0	-784.477906054352780E-12	987.848249699265780E-12
61.000000000000007E+0	1.966081992324614E-9	-4.629767031771903E-9
62.000000000000007E+0	-4.930884582269473E-9	4.932878138302462E-9
63.000000000000007E+0	2.381620441019073E-9	-2.777762817650073E-9
64.000000000000014E+0	-2.862438251762073E-9	2.371893305040463E-9
65.000000000000014E+0	4.321333427169992E-9	603.606717673027210E-12
66.000000000000014E+0	-3.580367950471062E-9	-2.622204944352836E-9
67.000000000000014E+0	-734.349067716921580E-12	3.949291574311635E-9
68.000000000000014E+0	3.503197170367471E-9	-4.467122476596773E-9
69.000000000000014E+0	-7.677909714923710E-9	6.522009303535615E-9
70.000000000000014E+0	7.753545423208466E-9	768.678876942217730E-12
71.000000000000014E+0	875.875929723790580E-12	-3.120293092735629E-9
72.000000000000014E+0	4.080828797487835E-9	3.283953435918074E-9
73.000000000000014E+0	-3.385509620680585E-9	-9.934271075361966E-9
74.000000000000014E+0	-329.277770197979540E-12	6.211041209040065E-9
75.000000000000014E+0	-1.894386839737527E-9	-1.867432754091962E-9
76.000000000000014E+0	9.834199636015690E-9	-2.757745801366254E-9
