Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
20.000000000000004E+0	7.529567413347320E-9	2.668711674724361E-9
21.000000000000004E+0	-24.092052836935831E-12	-8.600332814077047E-9
22.000000000000004E+0	7.635988775358519E-9	-3.293722746229071E-9
23.000000000000004E+0	8.107822945937691E-9	2.044740927334902E-9
24.000000000000004E+0	2.817227749877585E-9	-445.623459980466610E-12
25.000000000000004E+0	132.588560593079710E-12	-613.957967058474880E-12
26.000000000000004E+0	-480.168673788032330E-12	708.510621642740510E-12
27.000000000000004E+0	-536.914747566993110E-12	-122.238832304167220E-12
28.000000000000004E+0	-4.211017492890149E-9	-1.271018222732595E-9
29.000000000000004E+0	-1.356544943488770E-9	-1.741663812694749E-9
30.000000000000004E+0	-1.956279427751838E-9	-3.020564853202488E-9
31.000000000000004E+0	2.458142607689322E-9	856.697161450407970E-12
32.000000000000007E+0	-366.643776647215780E-12	1.140044482247044E-9
33.000000000000007E+0	2.749925369004058E-9	1.940049227077010E-9
34.000000000000007E+0	3.125469723706275E-9	89.184792457927248E-12
35.000000000000007E+0	317.064446140356040E-12	409.225297623894160E-12
36.000000000000007E+0	-2.749019988435715E-9	-51.010517244907191E-12
37.000000000000007E+0	1.186513469197070E-9	-2.408873294834570E-9
38.000000000000007E+0	8.047691853413773E-9	4.539246986305418E-9
39.000000000000007E+0	-263.550563485058070E-12	207.968661068183850E-12
40.000000000000007E+0	783.679162447979400E-12	-1.314066230927575E-9
41.000000000000007E+0	902.352347388986630E-12	2.121272870002463E-9
42.000000000000007E+0	-1.041676057178755E-9	-2.861760640230546E-9
43.000000000000007E+0	-5.504829043593621E-9	647.324133829298520E-12
44.000000000000007E+0	-907.969452631686640E-12	-1.595770557975930E-9
45.000000000000007E+0	-1.281330347381150E-9	-2.601852426522861E-9
46.000000000000007E+0	1.677730818349406E-9	-906.226852198342610E-12
47.000000000000007E+0	372.217034132003820E-12	-828.311906437137920E-12
48.000000000000007E+0	-407.425911538114000E-12	160.185706291884460E-12
49.000000000000007E+0	9.298961065891783E-9	2.285218044834883E-9
50.000000000000007E+0	320.629506925021570E-12	2.232095910359329E-9
51.000000000000007E+0	-566.550906101832770E-12	-3.164214604318961E-9
52.000000000000007E+0	-7.216016565876288E-9	-1.526271447708043E-9
53.000000000000007E+0	-3.426880647693846E-9	-4.837990764867673E-9
54.000000000000007E+0	-4.497900621303333E-9	956.365357758509370E-12
55.000000000000007E+0	715.564042090960350E-12	-4.301135305408393E-9
56.000000000000007E+0	-7.802077563341676E-9	-9.040294089371354E-9
57.000000000000007E+0	5.577339336882612E-9	-9.507287658871133E-9
58.000000000000007E+0	2.233210755458665E-9	8.661129659835384E-9
59.000000000000007E+0	-4.699698874000584E-9	-9.949513321177710E-9
60.000000000000007E+0	-240.284432172231200E-12	-4.107826739948032E-9
61.000000000000007E+0	-3.139520047350698E-9	-3.394309880599159E-9
62.000000000000007E+0	-645.604727379671630E-12	2.883363648735747E-9
63.000000000000007E+0	-5.433889335361163E-9	12.582245403765245E-9
64.000000000000014E+0	6.699622166389762E-9	2.521506038121358E-9
65.000000000000014E+0	688.261523300023100E-12	5.266150990527728E-9
66.000000000000014E+0	3.696440831771087E-9	575.106360497412350E-12
67.000000000000014E+0	-4.661393904825358E-9	2.249185032380192E-9
68.000000000000014E+0	-7.708365833780838E-9	2.097682434104946E-9
69.000000000000014E+0	-538.195642338130310E-12	2.444352013927760E-9
70.000000000000014E+0	-2.792331446429345E-9	11.047919377264497E-9
71.000000000000014E+0	-13.509608758859698E-9	4.833729617512324E-9
72.000000000000014E+0	4.012723996063307E-9	1.594464545395010E-9
73.000000000000014E+0	-2.694702375859165E-9	-1.611667607805654E-9
74.000000000000014E+0	3.497049992106461E-9	2.607942989854624E-9
75.000000000000014E+0	-12.595627239718643E-9	9.159103084023659E-9
76.000000000000014E+0	4.893639541835671E-9	-4.599742861497652E-9
77.000000000000014E+0	6.715879648354810E-9	-6.512062571207519E-9
78.000000000000014E+0	-4.932215828270817E-9	-5.798370797139968E-9
79.000000000000014E+0	-13.555498720210590E-9	-11.245884318572780E-9
80.000000000000014E+0	-21.354093233473174E-9	18.478254228388051E-9
81.000000000000014E+0	-11.134838648229915E-9	21.428285302487979E-9
82.000000000000014E+0	-4.736785771506078E-9	-11.984483956426359E-9
83.000000000000014E+0	-10.189708245243790E-9	11.415777553493662E-9
84.000000000000014E+0	-865.116918883061050E-12	-17.441795682620923E-9
85.000000000000014E+0	4.630205192076310E-9	12.266542450681417E-9
86.000000000000014E+0	1.778371825960582E-9	1.236868567964921E-9
87.000000000000014E+0	-5.276422614677543E-9	8.298648743166476E-9
88.000000000000014E+0	-4.754296228546586E-9	13.529702231099042E-9
89.000000000000014E+0	-8.897700404589046E-9	13.110554665019071E-9
90.000000000000014E+0	-5.264258233265917E-9	-4.190601719861696E-9
91.000000000000014E+0	-7.894668555996776E-9	18.702424113508904E-9
92.000000000000014E+0	-6.553831043473349E-9	4.781200909989022E-9
93.000000000000014E+0	19.217376065076337E-9	4.177201654703389E-9
94.000000000000014E+0	-7.484465520164250E-9	-13.589949475600710E-9
95.000000000000014E+0	28.958691144630633E-9	21.406517863692248E-9
96.000000000000014E+0	-11.749678324191575E-9	-10.151924373839240E-9
97.000000000000014E+0	-15.751562798824570E-9	22.216590426176813E-9
98.000000000000014E+0	-2.245511853192262E-9	18.950053239581772E-9
99.000000000000014E+0	-1.411292383619450E-9	-9.522562890243701E-9
100.000000000000010E+0	3.879959164834009E-9	2.125086978262407E-9
101.000000000000010E+0	-2.988151799710683E-9	7.705322521377512E-9
102.000000000000010E+0	569.602848031667540E-12	4.350158912311202E-9
103.000000000000010E+0	4.722407811234175E-9	640.705124841128640E-12
104.000000000000010E+0	6.478487606743820E-9	3.529034162581348E-9
105.000000000000010E+0	-4.250473641005735E-9	5.469015944952557E-9
106.000000000000010E+0	-28.084836908824956E-12	1.055329560508775E-9
107.000000000000010E+0	-1.720336813427756E-9	10.143098304530260E-12
108.000000000000010E+0	-598.242425783251260E-12	-231.585145751223360E-12
109.000000000000010E+0	-91.413899634042501E-12	668.802949035900950E-12
110.000000000000010E+0	436.801577799417330E-12	-936.355726326356960E-12
111.000000000000010E+0	-432.710930238275740E-12	3.036521709499436E-9
112.000000000000010E+0	2.147603489624711E-9	1.048164201462920E-9
113.000000000000010E+0	2.012689909586198E-9	1.101731066302725E-9
114.000000000000010E+0	1.774102417542938E-9	4.675064514850164E-9
115.000000000000010E+0	-1.546544569631221E-9	3.209425520641567E-9
116.000000000000010E+0	-2.945248996747948E-9	164.390852387365540E-12
117.000000000000010E+0	15.718496620060981E-12	4.186157506827507E-9
118.000000000000010E+0	2.489365858183005E-9	4.104213487265440E-9
119.000000000000010E+0	6.222558286171800E-9	10.713182189248832E-9
120.000000000000010E+0	50.205699870338370E-9	15.876518457667051E-9
121.000000000000010E+0	6.224367591040464E-9	11.127040292035795E-9
122.000000000000010E+0	8.332297677501735E-9	10.166930249809931E-9
123.000000000000010E+0	-1.273179974724463E-9	14.786415317692178E-9
124.000000000000010E+0	-2.022675662563963E-9	13.481225999700869E-9
125.000000000000010E+0	500.702391141259990E-12	19.926089788483520E-9
126.000000000000010E+0	-5.246843437371453E-9	15.412795218079979E-9
127.000000000000010E+0	-11.403167418119760E-9	16.225040636368145E-9
128.000000000000030E+0	-3.256935864302562E-9	19.932409164280228E-9
129.000000000000030E+0	-2.547561448784889E-9	26.301151959705333E-9
130.000000000000030E+0	7.526647883811318E-9	27.303992541217212E-9
131.000000000000030E+0	9.016690379738202E-9	34.281326919289218E-9
132.000000000000030E+0	15.414939993088681E-9	25.053280190617137E-9
133.000000000000030E+0	7.276634654030257E-9	20.690043318778950E-9
134.000000000000030E+0	11.297477922199457E-9	37.316785333853500E-9
135.000000000000030E+0	859.744965081791890E-12	30.877619520969071E-9
136.000000000000030E+0	6.051545282996268E-9	47.442476493938722E-9
137.000000000000030E+0	1.721004465090010E-9	52.347746209232906E-9
138.000000000000030E+0	6.815534033818489E-9	59.881586929605094E-9
139.000000000000030E+0	17.229786562415240E-9	41.790826657784622E-9
140.000000000000030E+0	13.371367304155078E-9	42.486644722440165E-9
141.000000000000030E+0	9.494157251874352E-9	38.678620033831882E-9
142.000000000000030E+0	22.475559345807531E-9	53.588246709985434E-9
143.000000000000030E+0	8.695243807458702E-9	63.220155438904322E-9
144.000000000000030E+0	5.025474395947739E-9	71.348769741321986E-9
145.000000000000030E+0	18.151162268016365E-9	103.006055989777680E-9
146.000000000000030E+0	24.088600163740227E-9	120.896913475650140E-9
147.000000000000030E+0	17.125543417021935E-9	124.957537104242270E-9
148.000000000000030E+0	42.408307908036657E-9	141.998431456569310E-9
149.000000000000030E+0	64.570256393435664E-9	170.380256666444570E-9
150.000000000000030E+0	118.739057961408730E-9	158.518546244422300E-9
151.000000000000030E+0	169.267229635170120E-9	163.309276330062820E-9
152.000000000000030E+0	190.980066652813090E-9	172.469129832231310E-9
153.000000000000030E+0	220.648021133958390E-9	172.094541857686090E-9
154.000000000000030E+0	236.259666514356580E-9	123.921188921852250E-9
155.000000000000030E+0	213.282980396375660E-9	132.470783975164290E-9
156.000000000000030E+0	211.788896551850920E-9	105.009689054842150E-9
157.000000000000030E+0	192.045877425297420E-9	110.494654882531980E-9
