Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	41.220713097153528E-9	11.515005705371335E-9
21.000000000000004E+0	45.321005175971271E-9	12.820971114484424E-9
22.000000000000004E+0	22.373212317950912E-9	13.340088241660239E-9
23.000000000000004E+0	11.881082531600833E-9	15.791226110254432E-9
24.000000000000004E+0	5.400975076259401E-9	15.044200850857549E-9
25.000000000000004E+0	392.511793835985660E-12	16.670935119613361E-9
26.000000000000004E+0	1.234998440629194E-9	18.382611988670910E-9
27.000000000000004E+0	929.772057329274160E-12	19.473709321563693E-9
28.000000000000004E+0	2.750641747681285E-9	20.814982556154100E-9
29.000000000000004E+0	368.340581796445200E-12	22.727302309906306E-9
30.000000000000004E+0	803.206828975236750E-12	23.916123920913824E-9
31.000000000000004E+0	774.111891407296410E-12	24.307300247251237E-9
32.000000000000007E+0	636.779685498321610E-12	27.421057366454438E-9
33.000000000000007E+0	1.709596228953731E-9	30.588092509002286E-9
34.000000000000007E+0	2.528992925601731E-9	32.518631077595100E-9
35.000000000000007E+0	4.233868000421249E-9	34.570235418883140E-9
36.000000000000007E+0	2.347801857436609E-9	37.462198279762791E-9
37.000000000000007E+0	4.495037828331007E-9	40.841613453799604E-9
38.000000000000007E+0	5.505662483085825E-9	44.336762544023982E-9
39.000000000000007E+0	4.451050548646522E-9	46.919889716557302E-9
40.000000000000007E+0	1.552774252365767E-9	53.723281480636767E-9
41.000000000000007E+0	516.623142039943550E-12	58.407524500911200E-9
42.000000000000007E+0	386.859271775385190E-12	63.628361750531627E-9
43.000000000000007E+0	765.500358887259310E-12	70.117633583051978E-9
44.000000000000007E+0	255.163969737323450E-12	75.410723597307094E-9
45.000000000000007E+0	362.399575603354410E-12	82.743958166970836E-9
46.000000000000007E+0	362.758398738551530E-12	91.475402498423719E-9
47.000000000000007E+0	228.020901871556190E-12	101.491248853514700E-9
48.000000000000007E+0	854.702255608649390E-12	114.643491305658080E-9
49.000000000000007E+0	984.305748700662180E-12	126.326073403564730E-9
50.000000000000007E+0	180.805225989532850E-12	255.750831764618970E-9
51.000000000000007E+0	424.028945384424470E-12	146.277726093391440E-9
52.000000000000007E+0	1.070864131103993E-9	158.812465564524170E-9
53.000000000000007E+0	571.461688557872940E-12	169.941848724342610E-9
