Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	134.447488435448850E-3
21.000000000000004E+0	127.295622260711750E-3
22.000000000000004E+0	231.712085111527300E-3
23.000000000000004E+0	372.662446888003820E-3
24.000000000000004E+0	100.123282037232380E-3
25.000000000000004E+0	60.292164972805172E-3
26.000000000000004E+0	32.267342738903214E-3
27.000000000000004E+0	16.746820008262751E-3
28.000000000000004E+0	337.932134125634500E-3
29.000000000000004E+0	582.174325512106020E-3
30.000000000000004E+0	674.186096497558670E-3
31.000000000000004E+0	360.129133267502010E-3
32.000000000000007E+0	82.132462642205986E-3
33.000000000000007E+0	216.583830496203560E-3
34.000000000000007E+0	118.878741260700440E-3
35.000000000000007E+0	1.830995919062535E-3
36.000000000000007E+0	85.950935172627946E-3
37.000000000000007E+0	39.276087773742883E-3
38.000000000000007E+0	349.729498948446570E-3
39.000000000000007E+0	539.687568988656710E-6
40.000000000000007E+0	28.061849561107251E-3
41.000000000000007E+0	176.109193354241240E-3
42.000000000000007E+0	376.789739555195850E-3
43.000000000000007E+0	572.373156319846090E-3
44.000000000000007E+0	175.183180202017090E-3
45.000000000000007E+0	280.508845026838590E-3
46.000000000000007E+0	109.573463773993030E-3
47.000000000000007E+0	35.633983301067408E-3
48.000000000000007E+0	1.955945083000738E-3
49.000000000000007E+0	737.416213735317290E-3
50.000000000000007E+0	109.968337054626800E-3
51.000000000000007E+0	166.595228923923950E-3
52.000000000000007E+0	319.877085008394070E-3
53.000000000000007E+0	361.937630854807290E-3
54.000000000000007E+0	118.716649882106990E-3
55.000000000000007E+0	90.117412391817572E-3
56.000000000000007E+0	329.168543087236530E-3
57.000000000000007E+0	569.679502500623820E-3
58.000000000000007E+0	165.863022516764410E-3
59.000000000000007E+0	449.392168949325770E-3
60.000000000000007E+0	114.692410452299330E-3
61.000000000000007E+0	182.233618652411330E-3
62.000000000000007E+0	167.807146843405780E-3
63.000000000000007E+0	618.508369163297210E-3
64.000000000000014E+0	213.156996962835350E-3
65.000000000000014E+0	145.896236696220290E-3
66.000000000000014E+0	142.971647027060690E-3
67.000000000000014E+0	116.303404592421610E-3
68.000000000000014E+0	274.209947693069330E-3
69.000000000000014E+0	10.059333696661196E-3
70.000000000000014E+0	294.007939332971760E-3
71.000000000000014E+0	545.949799184211490E-3
72.000000000000014E+0	13.398866358949374E-3
73.000000000000014E+0	29.167880941044118E-3
74.000000000000014E+0	56.657605752720393E-3
75.000000000000014E+0	368.898959526523460E-3
76.000000000000014E+0	232.666553346477570E-3
77.000000000000014E+0	76.115388791177130E-3
78.000000000000014E+0	28.122740157691534E-3
79.000000000000014E+0	465.533217877235340E-3
80.000000000000014E+0	436.291999394284370E-3
81.000000000000014E+0	219.033311506877690E-3
82.000000000000014E+0	200.737608670444990E-3
83.000000000000014E+0	231.534971248568390E-3
84.000000000000014E+0	282.279623082628720E-3
85.000000000000014E+0	133.783833245398610E-3
86.000000000000014E+0	7.345021830904235E-3
87.000000000000014E+0	266.362683900260910E-3
88.000000000000014E+0	384.270181983881630E-3
89.000000000000014E+0	179.204694724959980E-3
