Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
545.000000000000110E+0	958.500407753183240E-3	75.174634579572241E-3	764.595159173595550E-3	24.997923891123236E-3	974.048887545135850E-3	-11.135356506630579E-3
546.000000000000110E+0	957.066788144607440E-3	49.460248395900713E-3	740.916902781827650E-3	21.415149203896113E-3	1.011409214403975E+0	1.294028446497626E-3
547.000000000000110E+0	975.595079989977630E-3	30.613162176416540E-3	801.564717259703020E-3	11.221920155096087E-3	1.004174451404682E+0	-7.630343805920351E-3
548.000000000000110E+0	969.323622147085670E-3	15.518900592598958E-3	780.171649183755260E-3	6.873688640468399E-3	1.005418653620451E+0	-10.413854707368954E-3
549.000000000000110E+0	1.010423481352036E+0	17.252768033729337E-3	724.973590106267940E-3	43.752302761915468E-3	996.033227824338340E-3	28.833501866548372E-3
550.000000000000110E+0	920.812154357882770E-3	20.172194338499760E-3	765.101504781122600E-3	-4.664475831597703E-3	944.749502306532430E-3	-67.958400225341317E-3
551.000000000000110E+0	966.611662476531850E-3	52.599746128283671E-3	709.845223303084860E-3	15.249426996774533E-3	1.027617844373622E+0	22.287187498943126E-3
552.000000000000110E+0	1.047545040536056E+0	72.212216692842487E-3	796.085410796300570E-3	-15.757374803066593E-3	1.027494561218643E+0	-11.119623427541411E-3
553.000000000000110E+0	930.981546758349100E-3	108.866910234644880E-3	793.056408960202800E-3	53.992342055124987E-3	977.250310118745520E-3	31.939978273444213E-3
554.000000000000110E+0	969.741668656047830E-3	-38.672885282001232E-3	709.849212011184670E-3	8.824029229890054E-3	1.059480052515700E+0	-6.128487121063194E-3
555.000000000000110E+0	1.004163089588072E+0	8.042893971888430E-3	778.084737002548650E-3	-17.654073637403137E-3	979.234308336317190E-3	11.027637066623583E-3
556.000000000000110E+0	920.570767332554500E-3	35.665855830022214E-3	748.316515543891340E-3	25.642924222698801E-3	998.399951542359610E-3	14.741371187828098E-3
