Freq (Hz)	mic1(Pa^2 )	mic2(Pa^2 )	mic3(Pa^2 )	mic4(Pa^2 )
671.000000000000110E+0	251.716694632322960E-9	219.565776150420540E-9	141.500414094121250E-9	236.164103775402890E-9
672.000000000000110E+0	167.833912320059360E-9	143.773933688701630E-9	90.877658295814271E-9	158.481655671189780E-9
673.000000000000110E+0	200.993419264167070E-9	174.154987492011920E-9	108.445533864916730E-9	187.483653205200220E-9
674.000000000000110E+0	178.007824780931330E-9	153.003960066944510E-9	99.078299090617472E-9	161.967825323594210E-9
675.000000000000110E+0	199.462991052464390E-9	172.826748042641280E-9	107.474766495756040E-9	182.286296295622850E-9
676.000000000000110E+0	187.076937828421820E-9	158.163208630414410E-9	104.636590340265440E-9	176.333099609817620E-9
677.000000000000110E+0	189.662087948183360E-9	170.273956212571020E-9	101.981643489059080E-9	175.829240133178200E-9
678.000000000000110E+0	226.715227551387640E-9	186.289095216828560E-9	123.302281386475210E-9	198.796215394498010E-9
679.000000000000110E+0	180.938508246933070E-9	158.390554391973310E-9	101.613201137136820E-9	170.495415667150510E-9
680.000000000000110E+0	164.768230187803820E-9	143.908588470305600E-9	88.140201747314506E-9	150.395790194486440E-9
681.000000000000110E+0	177.417831306695520E-9	148.992696572839590E-9	98.029583177119123E-9	155.105969031661360E-9
682.000000000000110E+0	162.325705021962590E-9	138.654077964769000E-9	87.637214306642141E-9	151.708865587740400E-9
683.000000000000110E+0	123.250529635392170E-9	109.401370103225930E-9	68.754809339619519E-9	111.095648310591280E-9
684.000000000000110E+0	141.145756251312160E-9	116.931636467302980E-9	77.933387000480216E-9	130.441766519817820E-9
685.000000000000110E+0	150.246525572978410E-9	126.682908512087510E-9	79.070627465540191E-9	136.083082827827320E-9
686.000000000000110E+0	161.362798466240180E-9	137.926477224501660E-9	87.796464711899405E-9	148.733302582033420E-9
687.000000000000110E+0	162.165545810839060E-9	135.045275685879420E-9	87.836835346018641E-9	145.295282523204200E-9
688.000000000000110E+0	145.008460885779620E-9	119.467993331697750E-9	78.545039859829896E-9	131.856115241709410E-9
689.000000000000110E+0	171.797111327859080E-9	143.269400120259810E-9	93.784996475843126E-9	154.012910644939600E-9
690.000000000000110E+0	147.576776676338930E-9	121.509894603086050E-9	79.770584844920533E-9	127.677495686239180E-9
691.000000000000110E+0	129.651365481733920E-9	110.144444846591730E-9	69.536967632348273E-9	121.283553154233430E-9
692.000000000000110E+0	130.369290829644510E-9	100.833199387863790E-9	67.884333855850962E-9	107.278057341888900E-9
693.000000000000110E+0	138.325306251905260E-9	119.954358394327260E-9	77.593413416555783E-9	122.975490095213790E-9
694.000000000000110E+0	161.036449184294860E-9	121.338023281353110E-9	84.930998513960932E-9	137.013299240640480E-9
695.000000000000110E+0	152.218749740964660E-9	125.505594060997620E-9	79.955176285083411E-9	132.160814837365760E-9
696.000000000000110E+0	148.306642289272820E-9	123.050501650553040E-9	83.413122880349347E-9	130.513251108495980E-9
697.000000000000110E+0	140.901194668878610E-9	115.320035494410470E-9	75.438963303161247E-9	122.875177621173360E-9
698.000000000000110E+0	161.612275295293360E-9	129.233673791497320E-9	85.379389158662050E-9	137.516016244824980E-9
699.000000000000110E+0	159.892752071101790E-9	124.727578009841310E-9	83.311788803161124E-9	136.181790482355170E-9
700.000000000000110E+0	170.482503816201000E-9	137.538835051099180E-9	89.576665455182043E-9	143.939488031507770E-9
701.000000000000110E+0	141.164248541455940E-9	113.510283815568750E-9	75.296464128565033E-9	120.487757552778740E-9
702.000000000000110E+0	123.371919108126060E-9	97.452718003299923E-9	66.875051092398901E-9	107.247982399507250E-9
703.000000000000110E+0	158.373787083041770E-9	117.201477273129240E-9	80.391386529027098E-9	129.792728902712260E-9
704.000000000000110E+0	148.938252442751320E-9	123.766199507130010E-9	77.567924976897867E-9	124.734022283426840E-9
705.000000000000110E+0	143.884181257166360E-9	112.318436108874340E-9	75.035144622127729E-9	125.817078327552710E-9
706.000000000000110E+0	145.567717709965840E-9	112.397637884493140E-9	78.309966612958238E-9	118.573385658735360E-9
707.000000000000110E+0	118.272414077576490E-9	89.430796020709455E-9	62.017385313522971E-9	98.508348883621266E-9
708.000000000000110E+0	129.414769506011750E-9	100.903617582169250E-9	69.624820685430905E-9	109.660587573491890E-9
709.000000000000110E+0	136.263222235915110E-9	108.612341571077690E-9	70.110888593788323E-9	114.570551664233280E-9
710.000000000000110E+0	128.101176547672730E-9	101.658086744040180E-9	63.215739970710419E-9	110.259064484190090E-9
711.000000000000110E+0	135.351320555353770E-9	102.914896267901460E-9	71.159045177659377E-9	114.694081492668800E-9
712.000000000000110E+0	127.175576282242890E-9	99.667581848750841E-9	64.480249866926173E-9	107.661849990479840E-9
713.000000000000110E+0	146.622075657041510E-9	114.293150850807370E-9	76.685355623936465E-9	124.951186048048690E-9
714.000000000000110E+0	141.777798404979520E-9	117.291524241180160E-9	71.302648636272866E-9	127.876398738698350E-9
715.000000000000110E+0	147.933511671034120E-9	116.115564467673680E-9	73.801162927415625E-9	121.581938433199750E-9
716.000000000000110E+0	121.458425856523960E-9	104.033744197663460E-9	62.967746311449452E-9	107.798194970830030E-9
717.000000000000110E+0	126.320903773614300E-9	96.981700218263580E-9	61.324788715013995E-9	107.778859268904330E-9
718.000000000000110E+0	133.897958494210460E-9	111.649449041103160E-9	69.054191432708140E-9	115.653591343963430E-9
719.000000000000110E+0	128.822777281929830E-9	106.101902259918700E-9	64.214490770857288E-9	115.675214425897410E-9
720.000000000000110E+0	136.295662311936990E-9	110.951606969099500E-9	69.429685083548394E-9	118.267127602536150E-9
721.000000000000110E+0	138.612293854177860E-9	111.260646598599180E-9	67.541697183869064E-9	117.808616789224220E-9
722.000000000000110E+0	139.846697282150440E-9	117.410425128114140E-9	69.701271295128738E-9	122.158016697953540E-9
723.000000000000110E+0	124.502225839068490E-9	99.151220447871254E-9	62.274874769091476E-9	106.885387376012530E-9
724.000000000000110E+0	122.775124459663830E-9	97.745718049815202E-9	60.448598468384561E-9	107.787429742918750E-9
725.000000000000110E+0	122.846440837654040E-9	95.829541415219661E-9	61.561528907312709E-9	102.491774785832500E-9
726.000000000000110E+0	129.121346539331650E-9	98.413513564179956E-9	63.002262316664665E-9	110.976980172922710E-9
727.000000000000110E+0	129.784991232202850E-9	105.108550065965430E-9	68.444268852152566E-9	115.664600739747390E-9
728.000000000000110E+0	148.373878765600030E-9	109.389558364541330E-9	65.985377480060273E-9	126.958931826864520E-9
729.000000000000110E+0	134.154219649161150E-9	101.621055418908600E-9	66.543323009025913E-9	123.254656946330090E-9
730.000000000000110E+0	141.527467650530930E-9	110.469384470387770E-9	71.953402391007890E-9	130.392033617895190E-9
731.000000000000110E+0	125.810112142277790E-9	115.604235535636160E-9	61.503365885244792E-9	112.073987986814020E-9
732.000000000000110E+0	119.026149523599020E-9	91.010248582222646E-9	54.039234294615443E-9	97.022417826717905E-9
733.000000000000110E+0	138.661720749042900E-9	110.997252746784590E-9	70.605380980501601E-9	128.246581886487440E-9
734.000000000000110E+0	123.671874379088340E-9	90.236835475276459E-9	57.865326382675483E-9	110.839171911938000E-9
735.000000000000110E+0	138.207122517648070E-9	112.724457331403710E-9	68.677755129234767E-9	124.181986657075510E-9
736.000000000000110E+0	140.151718732285030E-9	102.000322847014500E-9	64.967113556823632E-9	126.152824719369650E-9
737.000000000000110E+0	134.133663871285430E-9	102.496555271764560E-9	63.701326284435001E-9	121.482019678272210E-9
738.000000000000110E+0	135.801269365975210E-9	100.756496205438930E-9	63.978434035857570E-9	121.970890951999440E-9
739.000000000000110E+0	134.217171022618530E-9	104.805789246683000E-9	63.968370648167809E-9	125.378993616007020E-9
740.000000000000110E+0	145.306353329649100E-9	105.375638753308160E-9	67.284044967173000E-9	133.368971698844440E-9
741.000000000000110E+0	140.744080022596570E-9	108.657695356625090E-9	65.800557063634702E-9	130.873233857573940E-9
742.000000000000110E+0	145.699815513933060E-9	113.042968975606440E-9	69.951385850684118E-9	131.577896326389170E-9
743.000000000000110E+0	156.332925302040530E-9	127.319619631097670E-9	74.308404273384902E-9	141.277448447770800E-9
744.000000000000110E+0	144.688381371978530E-9	108.169449921246620E-9	65.152025547723728E-9	127.810742650219250E-9
745.000000000000110E+0	151.871610336177970E-9	112.345322447971570E-9	73.927720050266987E-9	135.554597223504430E-9
746.000000000000110E+0	137.097894290375450E-9	99.089210601001456E-9	59.019621648972024E-9	116.773230405966940E-9
747.000000000000110E+0	147.953727721698720E-9	109.622674664880270E-9	70.423423343475268E-9	130.939428985188540E-9
748.000000000000110E+0	153.020691111610670E-9	106.796825631020410E-9	70.061221658084913E-9	133.517963607071710E-9
