Freq (Hz)	Coh_mic2/mic1	Coh_mic3/mic1	Coh_mic4/mic1
756.000000000000110E+0	997.839478268486400E-3	996.988740064506000E-3	997.753007501855800E-3
757.000000000000110E+0	996.687502802819590E-3	996.673530297265570E-3	998.373810139778110E-3
758.000000000000110E+0	996.794131495378210E-3	997.100667013554380E-3	998.854198481830660E-3
759.000000000000110E+0	997.960732277632040E-3	997.245256176191090E-3	998.304766030364890E-3
760.000000000000110E+0	997.051098720641350E-3	996.218478673683290E-3	998.356352788086880E-3
761.000000000000110E+0	996.539741226501680E-3	995.760725892517070E-3	998.813846583074150E-3
762.000000000000110E+0	997.374874804927700E-3	998.083549536686540E-3	997.916441309351640E-3
763.000000000000110E+0	997.127293076531030E-3	998.302408745406210E-3	998.042763685622390E-3
764.000000000000110E+0	997.158547082226510E-3	997.916185218234220E-3	998.127450462098160E-3
765.000000000000110E+0	998.193937253996740E-3	998.984358728793990E-3	998.783774559941610E-3
766.000000000000110E+0	998.163910106396380E-3	998.675199353546650E-3	999.031078138599480E-3
767.000000000000110E+0	998.014896332645280E-3	998.056118330435170E-3	998.481466419479210E-3
768.000000000000110E+0	997.379023195715030E-3	996.723028231266460E-3	997.934499896576570E-3
769.000000000000110E+0	998.658510259133550E-3	996.787166873452260E-3	998.453152812622260E-3
770.000000000000110E+0	998.311597083989640E-3	997.310626318069880E-3	998.576656587307100E-3
771.000000000000110E+0	998.845869951126560E-3	997.879068596110420E-3	998.947999398267730E-3
772.000000000000110E+0	999.177220935736910E-3	997.294846590232040E-3	998.066235832346440E-3
773.000000000000110E+0	998.523109863649450E-3	996.849437367030470E-3	997.742973801388770E-3
774.000000000000110E+0	997.815279254870460E-3	994.723193470789970E-3	997.424924535910360E-3
775.000000000000110E+0	996.735222170254230E-3	995.871434547611510E-3	997.276789034601260E-3
776.000000000000110E+0	997.597602567017680E-3	997.572665027338210E-3	997.623591810649080E-3
777.000000000000110E+0	997.859804866692460E-3	997.445513149301300E-3	997.186788426048910E-3
778.000000000000110E+0	998.469675011977810E-3	998.200324109252190E-3	998.420297863304660E-3
779.000000000000110E+0	998.385242652908400E-3	997.792063182482040E-3	998.209439660829870E-3
780.000000000000110E+0	997.903471823839980E-3	996.960182458786370E-3	997.605996296462400E-3
781.000000000000110E+0	998.415820657167610E-3	997.510263472246250E-3	997.794166596927430E-3
782.000000000000110E+0	999.131567146910870E-3	998.693698551933350E-3	998.434553709666380E-3
783.000000000000110E+0	999.708518817952310E-3	998.541900792124460E-3	998.869776350480350E-3
784.000000000000110E+0	999.155452884448290E-3	998.055631414175080E-3	998.418002821196860E-3
785.000000000000110E+0	998.391941617572500E-3	997.770058639724680E-3	997.420107306441150E-3
786.000000000000110E+0	998.671504086368620E-3	998.051700918179520E-3	997.396108799346700E-3
787.000000000000110E+0	998.859026215940470E-3	998.454247521115560E-3	997.760697403921040E-3
788.000000000000110E+0	998.936803533060360E-3	998.373724083469690E-3	998.652018343065160E-3
789.000000000000110E+0	998.601793835235950E-3	998.378363811180840E-3	998.984050046026080E-3
790.000000000000110E+0	998.144811905768980E-3	997.454617654286890E-3	998.580363980722470E-3
791.000000000000110E+0	998.274123775665820E-3	998.158589147805640E-3	997.795514271700880E-3
792.000000000000110E+0	998.942520863753680E-3	998.540907025308400E-3	998.750039309452720E-3
793.000000000000110E+0	998.406575566451180E-3	998.256335810689840E-3	998.813626772786620E-3
794.000000000000110E+0	998.631135517331620E-3	998.163655090301360E-3	998.738345875947560E-3
795.000000000000110E+0	998.556355834152810E-3	998.493399431670040E-3	998.519632813295140E-3
796.000000000000110E+0	999.117523109516620E-3	997.804780705758950E-3	998.854806737709650E-3
797.000000000000110E+0	998.994198212906360E-3	998.256313879374080E-3	999.036112364891540E-3
798.000000000000110E+0	998.892267653053500E-3	998.620562306645860E-3	998.825530162147480E-3
799.000000000000110E+0	999.252261343462230E-3	998.759042056599710E-3	998.897693457211350E-3
800.000000000000110E+0	998.645038719405800E-3	998.706071013442110E-3	998.330672402032210E-3
801.000000000000110E+0	999.001069256226670E-3	998.444615624247020E-3	998.775940376684160E-3
802.000000000000110E+0	999.329350828777160E-3	997.926369025207370E-3	998.642772021260280E-3
803.000000000000110E+0	998.923137418569860E-3	999.040665961938970E-3	998.431856132366510E-3
804.000000000000110E+0	998.354760215509170E-3	998.713366863901110E-3	998.497267145164620E-3
805.000000000000110E+0	998.221123614304370E-3	998.628858554889810E-3	998.478317771949620E-3
806.000000000000110E+0	999.159788185400300E-3	999.037910794519980E-3	999.183643794667730E-3
807.000000000000110E+0	999.546512823189070E-3	999.367271305780180E-3	998.960474687430430E-3
808.000000000000110E+0	999.263969170584690E-3	998.925827363311480E-3	999.123769800411950E-3
809.000000000000110E+0	999.165877245921210E-3	999.302172177139790E-3	999.515229471009570E-3
810.000000000000110E+0	999.336603962749150E-3	998.816492083769880E-3	999.334865323598500E-3
811.000000000000110E+0	999.439963986011650E-3	998.268533053087600E-3	999.225544179636270E-3
812.000000000000110E+0	998.827556629723670E-3	998.112282221809030E-3	999.103677011898170E-3
813.000000000000110E+0	998.926815361349080E-3	998.258198896436520E-3	999.332129785480140E-3
814.000000000000110E+0	998.612591146328050E-3	998.737917950987540E-3	999.242146508430130E-3
