Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-99.289119199739276E-3	433.224982883860080E-3
50.000000000000007E+0	198.701668481415290E-3	624.206484285227290E-3
51.000000000000007E+0	-443.956151095344920E-3	275.741196096198350E-3
52.000000000000007E+0	-204.634171398732800E-3	32.838944238876691E-3
53.000000000000007E+0	-189.226346713188530E-3	70.013777245742065E-3
54.000000000000007E+0	277.194061209611930E-3	63.076084915436467E-3
55.000000000000007E+0	-50.929145477519880E-3	-142.358185216003190E-3
56.000000000000007E+0	-121.709768600481720E-3	145.096735609235220E-3
57.000000000000007E+0	96.394273454241883E-3	-89.814235862876610E-3
58.000000000000007E+0	-77.425219575760110E-3	-6.438045629910918E-3
59.000000000000007E+0	54.667063108553945E-3	97.902743766049141E-3
60.000000000000007E+0	-26.232978939404912E-3	-65.527179234047911E-3
61.000000000000007E+0	115.174316020026910E-3	82.111658833676174E-3
62.000000000000007E+0	436.369059743685620E-6	-115.532325306905090E-3
63.000000000000007E+0	-73.234350652061200E-3	-6.483051699908725E-3
64.000000000000014E+0	16.849328388924410E-3	69.948946181540184E-3
65.000000000000014E+0	16.740151186253285E-3	-25.827716918679244E-3
66.000000000000014E+0	27.935135040680459E-3	-28.569123592259271E-3
67.000000000000014E+0	-73.827253126888079E-3	22.693425845398740E-3
68.000000000000014E+0	65.962932351598738E-3	17.116603688850790E-3
69.000000000000014E+0	-11.358289160877000E-3	-37.019922255957648E-3
70.000000000000014E+0	-22.166001223110278E-3	12.358619883593268E-3
71.000000000000014E+0	10.829308428770352E-3	13.598288160798888E-3
72.000000000000014E+0	4.272170320170895E-3	-18.754250622111886E-3
73.000000000000014E+0	-12.525488705804708E-3	-677.729669902705750E-6
74.000000000000014E+0	4.439339066546734E-3	8.347115258173755E-3
75.000000000000014E+0	-11.779398066586984E-3	-9.877472386455670E-3
76.000000000000014E+0	-557.638790519300250E-6	25.074106144850242E-3
77.000000000000014E+0	29.488262746787893E-3	-13.027350578187749E-3
78.000000000000014E+0	-15.983889681572556E-3	-16.315542339654168E-3
79.000000000000014E+0	-14.523034816099819E-3	4.043292410375232E-3
80.000000000000014E+0	9.083958141122913E-3	2.226746909628033E-3
81.000000000000014E+0	-10.008670861917908E-3	-438.293516797247280E-6
82.000000000000014E+0	2.430849538226241E-3	7.549296226273097E-3
83.000000000000014E+0	12.802986417171361E-3	1.558052329717157E-3
84.000000000000014E+0	201.070485942528970E-6	-11.269363179471057E-3
85.000000000000014E+0	-555.208147937808670E-6	-10.589347338117488E-3
86.000000000000014E+0	-2.234667240102446E-3	66.567642627057811E-6
87.000000000000014E+0	-13.930138030645007E-3	-9.520577928639626E-3
88.000000000000014E+0	-5.208161582322283E-3	16.773431513186467E-3
89.000000000000014E+0	14.753290496791166E-3	-6.670200468236152E-3
90.000000000000014E+0	-14.526923451184094E-3	1.130479732791353E-3
91.000000000000014E+0	17.526774005775066E-3	-754.396308979393450E-6
92.000000000000014E+0	-13.099359982100293E-3	-15.113794718077903E-3
93.000000000000014E+0	-7.579343458569170E-3	11.452031490321431E-3
94.000000000000014E+0	2.358099022702178E-3	1.901600722582301E-3
95.000000000000014E+0	10.270244882463787E-3	-3.402442868756044E-3
96.000000000000014E+0	-9.600594158757801E-3	-1.321594501419950E-3
97.000000000000014E+0	-1.039598136988703E-3	-2.284464532489613E-3
