Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	1.238350125751679E-9
50.000000000000007E+0	5.525504873085171E-9
51.000000000000007E+0	2.289188982726484E-9
52.000000000000007E+0	182.118316650407540E-12
53.000000000000007E+0	783.438169974296450E-12
54.000000000000007E+0	243.044480637068160E-12
55.000000000000007E+0	157.662961790331730E-12
56.000000000000007E+0	64.672234229179001E-12
57.000000000000007E+0	54.329463744777120E-12
58.000000000000007E+0	12.126138653337331E-12
59.000000000000007E+0	29.442462010026990E-12
60.000000000000007E+0	63.116977592709215E-12
61.000000000000007E+0	686.725882794323550E-12
62.000000000000007E+0	1.242596192705645E-9
63.000000000000007E+0	638.644254378070100E-12
64.000000000000014E+0	314.165645123710960E-12
65.000000000000014E+0	752.747524683009340E-12
66.000000000000014E+0	812.139487570321820E-12
67.000000000000014E+0	561.650243722391700E-12
68.000000000000014E+0	175.944822282083960E-12
69.000000000000014E+0	2.205423727388801E-12
70.000000000000014E+0	66.529780901509412E-12
71.000000000000014E+0	43.651700206045758E-12
72.000000000000014E+0	147.237688673716850E-12
73.000000000000014E+0	215.461307273670280E-12
74.000000000000014E+0	147.750412097590730E-12
75.000000000000014E+0	364.474109950457450E-12
76.000000000000014E+0	932.960881941388390E-12
77.000000000000014E+0	1.501353461699408E-9
78.000000000000014E+0	1.000407056672052E-9
79.000000000000014E+0	422.533063176747920E-12
80.000000000000014E+0	350.463413524608250E-12
81.000000000000014E+0	137.777291815347260E-12
82.000000000000014E+0	6.098833574482928E-12
83.000000000000014E+0	222.641692607543520E-12
84.000000000000014E+0	205.217275093924160E-12
85.000000000000014E+0	455.650853381878650E-12
86.000000000000014E+0	2.992513813733065E-9
87.000000000000014E+0	1.636900675790577E-9
88.000000000000014E+0	368.590318473212870E-12
89.000000000000014E+0	309.611717451871820E-12
90.000000000000014E+0	266.993279192677260E-12
91.000000000000014E+0	91.490229438154800E-12
92.000000000000014E+0	206.316237074013290E-12
93.000000000000014E+0	532.089771912015970E-12
94.000000000000014E+0	410.081272232956860E-12
95.000000000000014E+0	210.417198495414170E-12
96.000000000000014E+0	356.928118838245330E-12
97.000000000000014E+0	319.207863694883400E-12
98.000000000000014E+0	178.131565808667410E-12
99.000000000000014E+0	13.649213638327992E-9
100.000000000000010E+0	49.109150830662237E-9
101.000000000000010E+0	12.242968729802754E-9
102.000000000000010E+0	347.920281607044610E-12
103.000000000000010E+0	135.684741857306510E-12
104.000000000000010E+0	173.466371146447570E-12
105.000000000000010E+0	431.385162393859600E-12
106.000000000000010E+0	128.054593627161690E-12
107.000000000000010E+0	713.588669974916560E-12
108.000000000000010E+0	147.538133152561050E-12
109.000000000000010E+0	13.444125393065192E-12
110.000000000000010E+0	393.982839568316930E-12
111.000000000000010E+0	776.948325928397190E-12
112.000000000000010E+0	679.974769265492080E-12
113.000000000000010E+0	8.008009335520852E-9
114.000000000000010E+0	31.140274127974020E-9
115.000000000000010E+0	13.693771294107696E-9
116.000000000000010E+0	572.518734158697920E-12
117.000000000000010E+0	113.406186365085920E-12
118.000000000000010E+0	143.840951518041300E-12
119.000000000000010E+0	127.344319667464410E-12
120.000000000000010E+0	14.564964627667504E-12
121.000000000000010E+0	16.050355165978252E-12
122.000000000000010E+0	18.476602512281077E-12
123.000000000000010E+0	22.820243716769236E-12
124.000000000000010E+0	322.037140654034320E-12
125.000000000000010E+0	907.937183548697590E-12
126.000000000000010E+0	584.336748358233080E-12
127.000000000000010E+0	277.332523567407700E-12
128.000000000000030E+0	219.150524793194640E-12
129.000000000000030E+0	377.952533846523410E-12
130.000000000000030E+0	656.572204548309690E-12
131.000000000000030E+0	531.077625980549680E-12
132.000000000000030E+0	371.281904887260030E-12
133.000000000000030E+0	288.604337737592640E-12
134.000000000000030E+0	56.614207293087983E-12
135.000000000000030E+0	210.546432979796100E-12
136.000000000000030E+0	1.016680467841361E-9
137.000000000000030E+0	1.481862319395784E-9
138.000000000000030E+0	2.379727102492797E-9
139.000000000000030E+0	1.446744500041599E-9
140.000000000000030E+0	534.956806983609320E-12
141.000000000000030E+0	331.485455507347280E-12
142.000000000000030E+0	190.576849004706950E-12
143.000000000000030E+0	78.200502034574292E-12
144.000000000000030E+0	13.404403736592027E-12
145.000000000000030E+0	43.412222838740815E-12
146.000000000000030E+0	35.226812134052378E-12
147.000000000000030E+0	10.769601329468201E-12
148.000000000000030E+0	97.222244922889252E-12
149.000000000000030E+0	2.423721911889748E-9
150.000000000000030E+0	12.491338214791969E-9
151.000000000000030E+0	5.335719322282665E-9
152.000000000000030E+0	181.038288137158170E-12
153.000000000000030E+0	326.551484729965570E-12
154.000000000000030E+0	300.164240530447090E-12
155.000000000000030E+0	22.174202786897985E-12
156.000000000000030E+0	191.850779123523610E-12
157.000000000000030E+0	195.242351261971570E-12
158.000000000000030E+0	69.077307496023867E-12
159.000000000000030E+0	94.535722462078680E-12
160.000000000000030E+0	477.544462701957040E-12
161.000000000000030E+0	214.945270910345550E-12
162.000000000000030E+0	2.052110621262716E-9
163.000000000000030E+0	2.346214160338441E-9
164.000000000000030E+0	697.091098752854580E-12
165.000000000000030E+0	941.624761207385920E-12
166.000000000000030E+0	1.346339773396575E-9
167.000000000000030E+0	356.971845918696570E-12
168.000000000000030E+0	244.377840701843860E-12
169.000000000000030E+0	616.449288173943500E-12
170.000000000000030E+0	311.376685533328140E-12
171.000000000000030E+0	35.622547680200762E-12
172.000000000000030E+0	105.059621098141050E-12
173.000000000000030E+0	25.305550143572182E-12
174.000000000000030E+0	544.104638144228260E-12
175.000000000000030E+0	857.068298193287400E-12
176.000000000000030E+0	174.723460554189320E-12
177.000000000000030E+0	34.225849416313122E-12
178.000000000000030E+0	23.891514661067578E-12
179.000000000000030E+0	133.422477121145810E-12
180.000000000000030E+0	789.245510251661730E-12
181.000000000000030E+0	700.957920335995870E-12
182.000000000000030E+0	316.382932525167420E-12
183.000000000000030E+0	358.179365552482520E-12
184.000000000000030E+0	711.923368132667970E-12
185.000000000000030E+0	1.709712287571180E-9
186.000000000000030E+0	2.134289087615080E-9
187.000000000000030E+0	1.115637130303069E-9
188.000000000000030E+0	430.346692243445660E-12
189.000000000000030E+0	254.276481094955480E-12
190.000000000000030E+0	62.198225393349577E-12
191.000000000000030E+0	3.641892890934176E-12
192.000000000000030E+0	27.645923725744955E-12
193.000000000000030E+0	176.063866219781450E-12
194.000000000000030E+0	232.915294877501880E-12
195.000000000000030E+0	17.080355323727555E-12
196.000000000000030E+0	51.036091107339290E-12
197.000000000000030E+0	201.824990632831870E-12
198.000000000000030E+0	6.305976444931219E-12
199.000000000000030E+0	1.387372492570181E-9
200.000000000000030E+0	2.791511310773985E-9
201.000000000000030E+0	235.753333314141660E-12
202.000000000000030E+0	212.051618528227510E-12
203.000000000000030E+0	170.004411260636370E-12
204.000000000000030E+0	341.472192670317060E-12
205.000000000000030E+0	272.081129587756520E-12
206.000000000000030E+0	430.324107800788530E-12
207.000000000000030E+0	116.361957941828700E-12
208.000000000000030E+0	293.778560088815200E-12
209.000000000000030E+0	204.173323405981890E-12
210.000000000000030E+0	131.693756676789730E-12
211.000000000000030E+0	5.903400547189047E-12
212.000000000000030E+0	299.560670787723980E-12
213.000000000000030E+0	2.794729659201994E-9
214.000000000000030E+0	5.313337212030838E-9
215.000000000000030E+0	570.192685293774370E-12
216.000000000000030E+0	101.822387939884730E-12
217.000000000000030E+0	257.408368359165210E-12
218.000000000000030E+0	441.413298296713000E-12
219.000000000000030E+0	32.000838541174351E-12
220.000000000000030E+0	307.283806090794270E-12
221.000000000000030E+0	28.287721145016461E-12
222.000000000000030E+0	306.836818139065040E-12
223.000000000000030E+0	128.404356846608060E-12
224.000000000000030E+0	13.639333590606038E-12
225.000000000000030E+0	222.222648003638310E-12
226.000000000000030E+0	302.034975787699720E-12
227.000000000000030E+0	334.248877513683970E-12
228.000000000000030E+0	1.041106847841319E-9
229.000000000000030E+0	694.900565411981110E-12
230.000000000000030E+0	1.035531486924280E-9
231.000000000000030E+0	228.041870967586120E-12
232.000000000000030E+0	160.272262932622800E-12
233.000000000000030E+0	526.035543078085530E-12
