Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	33.713997873531341E-12	46.308350397720249E-12
50.000000000000007E+0	-1.020405971659259E-9	1.494193932621273E-9
51.000000000000007E+0	283.904950478345980E-12	506.121501370564930E-12
52.000000000000007E+0	39.683941192943612E-12	61.831744320066830E-12
53.000000000000007E+0	296.093248689616520E-12	-273.421654327389100E-12
54.000000000000007E+0	-287.255541579736690E-12	-440.191501461015320E-12
55.000000000000007E+0	215.350415044907140E-12	478.821200212473520E-12
56.000000000000007E+0	-292.569755065223290E-12	-157.866534003269320E-12
57.000000000000007E+0	165.322809204052570E-12	17.460574650686978E-12
58.000000000000007E+0	176.897880951920500E-12	-832.252385946654620E-12
59.000000000000007E+0	-1.129849878341337E-9	303.897038735479120E-12
60.000000000000007E+0	449.039775812022330E-12	921.744497194920370E-12
61.000000000000007E+0	47.913247830612959E-12	-861.285739458384750E-12
62.000000000000007E+0	-734.189224855484810E-12	2.227989976529477E-9
63.000000000000007E+0	1.560608456410167E-9	-2.456394846395546E-9
64.000000000000014E+0	419.601273764401570E-12	-699.989517990027530E-12
65.000000000000014E+0	-3.656667295195856E-9	135.738618347125500E-12
66.000000000000014E+0	2.614543732605387E-9	2.720358551801689E-9
67.000000000000014E+0	1.116145653175622E-9	-1.782981681121680E-9
68.000000000000014E+0	2.235349961389037E-9	-1.966720822249353E-9
69.000000000000014E+0	-3.713740102772957E-9	-1.735974552302445E-9
70.000000000000014E+0	-1.377736501345280E-9	2.036953730033399E-9
71.000000000000014E+0	5.000371197333439E-9	781.347009771343300E-12
72.000000000000014E+0	-5.663145030018416E-9	-2.235680248732625E-9
73.000000000000014E+0	312.410098130523520E-12	-142.689186754115550E-12
74.000000000000014E+0	-2.641457041723830E-9	8.560118177269629E-9
75.000000000000014E+0	8.518837789253218E-9	-2.866674898959453E-9
76.000000000000014E+0	-1.964969422595453E-9	1.009274488312019E-9
77.000000000000014E+0	3.013651946907026E-9	-7.803926156784567E-9
78.000000000000014E+0	-9.294453804731658E-9	5.393719030919603E-9
79.000000000000014E+0	2.375215100238216E-9	-1.963470693555021E-9
80.000000000000014E+0	1.495977978343857E-9	7.849374664422201E-9
81.000000000000014E+0	4.296317532084486E-9	-2.672831243250221E-9
82.000000000000014E+0	-4.998472655378128E-9	-3.816943155690855E-9
83.000000000000014E+0	1.427462290343459E-9	5.102677534364476E-9
84.000000000000014E+0	5.134440423939072E-9	1.151808495678390E-9
85.000000000000014E+0	-9.028138068982238E-9	875.400124859764280E-12
86.000000000000014E+0	16.645596796030482E-9	4.942962185941864E-9
87.000000000000014E+0	1.807996112657688E-9	-2.830240746356121E-9
88.000000000000014E+0	1.541949049638178E-9	-11.320341997292730E-9
89.000000000000014E+0	-524.071499283538120E-12	-2.693637289987918E-9
90.000000000000014E+0	939.200917475010480E-12	-4.907007681350338E-9
91.000000000000014E+0	-17.018283751282697E-9	-5.663119310219424E-9
92.000000000000014E+0	-9.018491646775063E-9	8.988689323233224E-9
93.000000000000014E+0	6.991963901764642E-9	17.006120351821688E-9
94.000000000000014E+0	4.138747567167229E-9	-7.263529297845526E-9
95.000000000000014E+0	2.204124612677513E-9	9.477823834730725E-9
96.000000000000014E+0	8.846626331885587E-9	-9.356861062390350E-9
97.000000000000014E+0	-2.272551726059793E-9	-14.716314870221741E-9
98.000000000000014E+0	-9.121883550542343E-9	11.064313652914380E-9
99.000000000000014E+0	-7.378856095784606E-9	21.256856054556393E-9
100.000000000000010E+0	72.317206346081785E-9	-17.682216171713820E-9
101.000000000000010E+0	-30.846744097601981E-9	-43.119180657020986E-9
102.000000000000010E+0	-21.124802918472042E-9	398.609096956647280E-12
103.000000000000010E+0	3.586419012693838E-9	15.742871417000702E-9
104.000000000000010E+0	5.437575402452880E-9	-15.029484587477787E-9
105.000000000000010E+0	-26.267697217409608E-9	14.459255981282457E-9
106.000000000000010E+0	27.419416427800196E-9	4.070600870560538E-9
107.000000000000010E+0	-795.072035612581720E-12	-7.814853114800043E-9
108.000000000000010E+0	-3.940962211356352E-9	-12.545079219321332E-9
109.000000000000010E+0	-9.997954702775891E-9	-12.218245130710138E-9
110.000000000000010E+0	-12.321226726551635E-9	6.221522909843860E-9
111.000000000000010E+0	-7.230092043306443E-9	12.799321139336442E-9
112.000000000000010E+0	4.166689086020924E-9	-789.029290038248060E-12
113.000000000000010E+0	55.319267858111612E-9	83.454447266808861E-9
114.000000000000010E+0	93.768702423741693E-9	-141.296000956528180E-9
115.000000000000010E+0	-57.248884987912057E-9	-23.644506838308269E-9
116.000000000000010E+0	-10.201350237505332E-9	-24.849918091754736E-9
117.000000000000010E+0	-8.044421756015104E-9	13.469521603064680E-9
118.000000000000010E+0	9.211480362969974E-9	-17.909551700801591E-9
119.000000000000010E+0	-18.232784601545421E-9	10.461292326579757E-9
120.000000000000010E+0	3.933724953622301E-9	9.461366094182298E-9
121.000000000000010E+0	6.371977240453755E-9	16.510662358471261E-9
122.000000000000010E+0	17.027811263271960E-9	-24.011093352287824E-9
123.000000000000010E+0	-41.743775296461099E-9	-19.809900872346425E-9
124.000000000000010E+0	-36.590279137506248E-9	36.482355583966225E-9
125.000000000000010E+0	39.974360241920160E-9	21.531823592086036E-9
126.000000000000010E+0	-35.431580421193328E-9	-31.318614965508451E-9
127.000000000000010E+0	-1.497682451721869E-9	63.168202609069117E-9
128.000000000000030E+0	39.385112156890381E-9	26.878254412955004E-9
129.000000000000030E+0	60.710203309845870E-9	3.366902276496952E-9
130.000000000000030E+0	15.787296409276605E-9	-25.212141171795424E-9
131.000000000000030E+0	11.254465531862482E-9	28.773306138801543E-9
132.000000000000030E+0	50.695573238686670E-9	6.903783515492459E-9
133.000000000000030E+0	14.643897611429582E-9	-70.109934374525553E-9
134.000000000000030E+0	-141.955566265344710E-9	36.338357932722058E-9
135.000000000000030E+0	51.307941848663257E-9	132.058278949624870E-9
136.000000000000030E+0	5.366591863784914E-9	38.264033543075563E-9
137.000000000000030E+0	31.746193331060316E-9	96.756210976468876E-9
138.000000000000030E+0	70.711696997426003E-9	102.385946405726440E-9
139.000000000000030E+0	106.548405898128150E-9	-4.243506259724764E-9
140.000000000000030E+0	-14.694084395498822E-9	5.895342328985358E-9
141.000000000000030E+0	20.544338144847687E-9	-17.931233582237297E-9
142.000000000000030E+0	-78.246607628876107E-9	53.610857263920690E-9
143.000000000000030E+0	97.177286905005234E-9	52.523870464858814E-9
144.000000000000030E+0	12.856134795201374E-9	-146.979634152283590E-9
145.000000000000030E+0	-177.388941863882870E-9	-26.112962367222047E-9
146.000000000000030E+0	-15.659765395569290E-9	88.973464228697149E-9
147.000000000000030E+0	79.429020937498166E-9	33.281447304336396E-9
148.000000000000030E+0	96.774663783713038E-9	-162.386718253902140E-9
149.000000000000030E+0	8.379807587643293E-9	-125.447405453859960E-9
150.000000000000030E+0	-191.193692218333570E-9	-170.204646071752340E-9
151.000000000000030E+0	-58.611482438794456E-9	170.677637483900260E-9
152.000000000000030E+0	5.829440249743636E-9	-45.299138324463916E-9
153.000000000000030E+0	-86.834042078440838E-9	-9.278950265310904E-9
154.000000000000030E+0	-88.055887021024328E-9	1.234865762323301E-9
155.000000000000030E+0	-107.191050461474490E-9	-52.196491058346502E-9
156.000000000000030E+0	-167.318005892702800E-9	147.584202448954590E-9
