20.00000000	-9.12234758	-20.81222926
20.20000000	-16.10957415	20.26211767
20.40000000	21.10101685	8.70135502
20.60000000	10.69480918	-2.24266222
20.80000000	13.48172489	-14.36846205
21.00000000	-6.46781460	-16.81293969
21.20000000	-17.67672529	5.29223875
21.40000000	15.71284617	15.93947405
21.60000000	4.03979060	-5.83689433
21.80000000	16.38685368	-4.02819083
22.00000000	-8.49548224	-13.64059943
22.20000000	-3.97510849	5.53840863
22.40000000	3.56962028	0.00457621
22.60000000	0.35623930	-6.06850032
22.80000000	0.12791428	-1.84519935
23.00000000	-3.86084854	-6.23750356
23.20000000	-1.42102454	3.84774920
23.40000000	6.64979111	-3.14490500
23.60000000	-1.11230751	-5.97651840
23.80000000	-1.14784003	-2.94417837
24.00000000	-1.47912000	-1.80410591
24.20000000	0.82618293	-1.45975123
24.40000000	-2.21591946	-0.75977108
24.60000000	1.44409950	0.89359426
24.80000000	1.19445817	-0.67092771
25.00000000	0.10143843	-1.72456661
25.20000000	-0.49885773	-1.26471248
25.40000000	-1.55139893	-0.33489620
25.60000000	0.12635539	0.63553882
25.80000000	-0.08268757	-0.20101253
26.00000000	0.26940545	0.31725609
26.20000000	0.35641659	0.73558976
26.40000000	1.31426585	-1.09197730
26.60000000	-1.00199246	-0.48490938
26.80000000	0.12105229	-0.40270533
27.00000000	-0.72509496	0.02449196
27.20000000	1.06674123	0.01796905
27.40000000	-1.51449165	-0.58911649
27.60000000	1.46889664	1.58870929
27.80000000	-0.21255420	-2.73237711
28.00000000	-2.01213239	0.28781133
28.20000000	-0.45854778	0.52730673
28.40000000	-0.39085814	0.55560829
28.60000000	0.15475066	0.56430730
28.80000000	-0.00858468	0.25477523
29.00000000	0.10277449	0.61395161
29.20000000	0.47823659	0.42717945
29.40000000	0.56172675	-0.31523718
29.60000000	-0.79740632	0.75094008
29.80000000	2.40870360	0.93062219
30.00000000	0.53608629	-2.51180054
30.20000000	-1.62753328	-0.10493121
30.40000000	-0.71551020	1.59374398
30.60000000	0.38908165	1.28716324
30.80000000	-1.72369626	1.08557859
31.00000000	0.80356175	3.60239197
31.20000000	2.05191030	-0.13757232
31.40000000	1.04931017	-1.24609427
31.60000000	-1.32388452	-1.52141665
31.80000000	-0.49099711	0.32354020
32.00000000	-0.11418975	-0.93197025
32.20000000	-1.00311148	-0.54101389
32.40000000	-1.04192813	-0.36701239
32.60000000	-1.25154204	0.60023865
32.80000000	-0.20749066	0.93979416
33.00000000	0.17935138	0.76997643
33.20000000	0.20845993	0.73836475
33.40000000	0.46622293	0.44135663
33.60000000	0.09877689	-0.02996662
33.80000000	-0.12064197	-0.01514802
34.00000000	-0.09513372	0.11511720
34.20000000	-0.07494277	-0.10708668
34.40000000	-0.31693937	0.15012441
34.60000000	-0.07543231	0.23925880
34.80000000	0.05454502	0.32331279
35.00000000	0.16341434	-0.14434357
35.20000000	-0.52388387	0.03222027
35.40000000	-0.20874008	0.42652795
35.60000000	0.02694995	0.31370883
35.80000000	0.10470666	0.03295761
36.00000000	-0.30731112	0.21856843
36.20000000	0.09887867	0.63570297
36.40000000	0.29077641	0.19883638
36.60000000	0.07126403	0.25316992
36.80000000	0.33922031	0.25382254
37.00000000	0.37197666	0.01845988
37.20000000	0.19278244	-0.00445187
37.40000000	0.12381776	-0.02536187
37.60000000	-0.02647262	-0.08287373
37.80000000	0.06118785	-0.24808957
38.00000000	-0.38988667	-0.25395409
38.20000000	-0.38428173	0.46337568
38.40000000	-0.01916883	0.48467886
38.60000000	0.03468551	0.47199237
38.80000000	-0.04495180	0.15406554
39.00000000	-0.35134843	0.63732794
39.20000000	0.38796810	0.53070286
39.40000000	0.24231790	-0.22646042
39.60000000	-0.05653313	0.00424388
39.80000000	0.68461129	0.21748756
40.00000000	0.79124679	-0.22197092
40.20000000	0.32494174	-0.15597583
40.40000000	0.26055749	-0.08164129
40.60000000	-0.53781891	0.01585763
40.80000000	-0.04806845	1.55378361
41.00000000	0.83234154	0.41233191
41.20000000	-0.18268707	0.02864553
41.40000000	-0.02211539	0.16109238
41.60000000	-0.18233676	0.12138056
41.80000000	-0.14729920	0.38104424
