20,00000000	11,28312156	11,59583126
20,20000000	8,22897807	-4,38227194
20,40000000	0,05363055	-12,96225738
20,60000000	-9,82687409	5,48464140
20,80000000	3,03046430	0,41752569
21,00000000	-5,42688629	-0,62129528
21,20000000	7,37934444	4,50872280
21,40000000	-7,15927617	-11,43386595
21,60000000	-3,40072061	13,26169307
21,80000000	9,56750094	-1,96630042
22,00000000	6,60567571	-6,23309953
22,20000000	-8,24986305	-2,74805356
22,40000000	7,06658565	1,36407455
22,60000000	-2,02964294	-2,43934373
22,80000000	4,62259004	0,99492213
23,00000000	1,64349456	-5,08692128
23,20000000	-2,56269474	0,12488997
23,40000000	0,88461577	-1,03970666
23,60000000	0,77433831	-0,34756840
23,80000000	-3,01104180	-2,78103784
24,00000000	-0,89854385	1,25571249
24,20000000	-4,84571557	0,90639242
24,40000000	2,37333350	5,57672974
24,60000000	2,02953775	-1,99237961
24,80000000	-1,29706611	-2,18925023
25,00000000	-2,77748875	2,60126094
25,20000000	2,66339168	0,80739991
25,40000000	-0,42512138	-1,26476479
25,60000000	-0,65339392	0,40596193
25,80000000	0,58498122	0,15238820
26,00000000	-0,01722536	-0,19335061
26,20000000	-0,02860840	-0,66806646
26,40000000	-0,75995604	0,25383730
26,60000000	-0,77862988	0,44207340
26,80000000	0,62443245	2,22358622
27,00000000	2,35339461	-0,94316337
27,20000000	-0,44455215	-1,21703490
27,40000000	-0,59447191	-1,21578600
27,60000000	-1,88882283	1,27875846
27,80000000	1,59176505	0,90575826
28,00000000	0,53381848	-0,45804294
28,20000000	0,77411395	-0,89269606
28,40000000	-0,13228428	-0,91444231
28,60000000	-0,53838951	-0,69720266
28,80000000	-0,56404499	1,19763875
29,00000000	1,99136665	0,43735106
29,20000000	-0,74303339	-1,29145804
29,40000000	-0,94618096	2,02472249
29,60000000	1,25801183	1,60338248
29,80000000	2,09934812	0,67004062
30,00000000	0,86797799	-2,45492625
30,20000000	-3,31603937	1,34931849
30,40000000	1,92142221	3,06122857
30,60000000	0,03957112	-1,35233168
30,80000000	-0,95835207	1,62709405
31,00000000	0,36220955	-0,43328831
31,20000000	-1,22016860	1,74384480
31,40000000	1,77541403	0,93777250
31,60000000	0,47195709	-0,05217103
31,80000000	-0,03828631	-0,54019474
32,00000000	-0,45686225	0,30539334
32,20000000	-0,22530496	-0,46101129
32,40000000	-0,92147574	0,36906253
32,60000000	-0,07316765	0,73540617
32,80000000	0,31241449	0,41355749
33,00000000	0,20488606	-0,11941620
33,20000000	-0,15753198	-0,28410539
33,40000000	-0,59808441	-0,25106682
33,60000000	-0,53859208	0,35883310
33,80000000	-0,25005754	0,03662398
34,00000000	-0,67427162	0,57497705
34,20000000	0,08903808	0,77229064
34,40000000	0,08783583	0,27632869
34,60000000	-0,16688582	0,32438155
34,80000000	0,11870654	0,36430217
35,00000000	-0,03450468	-0,07921677
35,20000000	-0,38428205	0,17099266
35,40000000	-0,09037701	0,28333850
35,60000000	-0,11164117	0,04960170
35,80000000	-0,17049511	0,21379637
36,00000000	-0,07359970	0,04072110
36,20000000	-0,39579730	0,19902498
36,40000000	-0,00716526	0,41168482
36,60000000	-0,03054170	0,06141699
36,80000000	-0,37325914	0,35364719
37,00000000	0,09445606	0,68406797
37,20000000	0,44934281	0,11896851
37,40000000	0,12422442	-0,11405950
37,60000000	-0,00721563	-0,11180542
37,80000000	-0,29642189	-0,13931853
38,00000000	-0,49845234	0,07925094
38,20000000	-0,24229835	0,33611727
38,40000000	0,04101291	0,24116326
38,60000000	0,26526141	0,21527552
38,80000000	0,31452942	-0,09739728
39,00000000	-0,09415807	-0,20527218
39,20000000	-0,59802422	0,31339967
39,40000000	-0,04052010	0,57684041
39,60000000	-0,23135706	0,16701154
39,80000000	-0,18868679	0,50131365
40,00000000	0,08655156	0,29089878
40,20000000	-0,03836602	-0,08474715
40,40000000	-0,11915393	0,00897098
40,60000000	0,08824932	-0,51545251
40,80000000	-1,09845160	-0,42964932
41,00000000	-0,61687769	0,91671669
41,20000000	0,37710158	0,51464416
41,40000000	0,08962692	-0,03829799
41,60000000	-0,24993940	0,12313993
41,80000000	-0,12028143	0,29105019
42,00000000	0,09941789	0,20314835
42,20000000	0,00408969	0,13370472
42,40000000	-0,14179784	0,60383881
42,60000000	0,63685726	1,12467963
42,80000000	0,94615936	0,33904779
43,00000000	0,47857640	-0,00507101
43,20000000	0,01860498	-0,18159304
43,40000000	-0,25562959	0,12521934
43,60000000	-0,15768668	0,46901675
43,80000000	0,32313737	0,62049454
44,00000000	0,49047027	0,21223115
44,20000000	0,08990996	0,06416527
44,40000000	-0,10735178	0,18419139
44,60000000	-0,07801387	0,23331685
44,80000000	0,05243533	0,21075418
45,00000000	-0,01098444	0,09395612
45,20000000	-0,16386143	0,19513916
45,40000000	-0,13542930	0,25627183
45,60000000	-0,04693720	0,42680658
45,80000000	0,22071344	0,30246878
46,00000000	-0,02586810	0,13755435
46,20000000	-0,00412182	0,33791288
46,40000000	0,08864280	0,21909466
46,60000000	0,08293352	0,31481073
46,80000000	0,14464445	0,22682098
47,00000000	0,04952570	0,34379771
47,20000000	0,22121561	0,34867671
47,40000000	0,21155552	0,28468944
