Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	550.587408490488260E-3	-22.238544170485920E+0
50.000000000000007E+0	179.843709216617710E-3	-22.842935027392954E+0
51.000000000000007E+0	118.116014004388090E-3	-24.051356622780226E+0
52.000000000000007E+0	276.554967517382900E-3	-24.607162594853850E+0
53.000000000000007E+0	152.640765874236220E-3	-26.882321165727603E+0
54.000000000000007E+0	31.823240954780514E-3	-29.462597932928080E+0
55.000000000000007E+0	136.153640802510610E-3	-28.098916042027728E+0
56.000000000000007E+0	144.702813575627230E-3	-30.463282158067322E+0
57.000000000000007E+0	46.628480464655488E-3	-31.723982464074865E+0
58.000000000000007E+0	13.823219498931255E-3	-33.772584539308085E+0
59.000000000000007E+0	41.121475159966725E-3	-32.440798755237040E+0
60.000000000000007E+0	24.944943065393917E-3	-32.340013703982422E+0
61.000000000000007E+0	61.457370750563817E-3	-34.686341603080578E+0
62.000000000000007E+0	22.255400032800281E-3	-37.416177158674216E+0
63.000000000000007E+0	13.503862302471973E-3	-39.750575131973569E+0
64.000000000000014E+0	19.612417565889013E-3	-41.735231737069398E+0
65.000000000000014E+0	11.683565357975786E-3	-43.887256881862037E+0
66.000000000000014E+0	2.871453433141646E-3	-41.134881768689688E+0
67.000000000000014E+0	5.012722445440602E-3	-44.083593085037272E+0
68.000000000000014E+0	11.808623972980482E-3	-45.978605827902136E+0
69.000000000000014E+0	13.113465222082215E-3	-48.065836161289596E+0
70.000000000000014E+0	16.969661571370236E-3	-50.245320244322393E+0
71.000000000000014E+0	15.650712592265782E-3	-52.362312323933153E+0
72.000000000000014E+0	11.210582611887209E-3	-54.136543505022693E+0
73.000000000000014E+0	6.845286695307259E-3	-55.376763005795489E+0
74.000000000000014E+0	8.712757832977690E-3	-56.643109232495867E+0
75.000000000000014E+0	3.885459076018723E-3	-57.751430357825896E+0
76.000000000000014E+0	7.559562306720357E-3	-58.431295897088042E+0
77.000000000000014E+0	16.007059194197034E-3	-60.735731277331077E+0
78.000000000000014E+0	16.654425069182289E-3	-63.253522691747463E+0
79.000000000000014E+0	7.261956603281770E-3	-66.338011763554903E+0
80.000000000000014E+0	7.565924392143630E-3	-69.113740315237280E+0
81.000000000000014E+0	3.908545754545850E-3	-71.521335326559409E+0
82.000000000000014E+0	11.755202891472383E-3	-69.175733545612431E+0
83.000000000000014E+0	17.987215985573440E-3	-71.592337294949345E+0
84.000000000000014E+0	8.952301397914223E-3	-74.051405968296194E+0
85.000000000000014E+0	901.898803679539200E-6	-75.551304574551196E+0
86.000000000000014E+0	819.153052608065890E-6	-75.797782872429963E+0
87.000000000000014E+0	3.681515074757524E-3	-76.949593563756267E+0
88.000000000000014E+0	5.324204054295205E-3	-79.157041855857372E+0
89.000000000000014E+0	2.551753847094998E-3	-81.422649737083617E+0
90.000000000000014E+0	2.307854157631020E-3	-79.193630186604594E+0
91.000000000000014E+0	1.935046967127253E-3	-80.560110717063750E+0
92.000000000000014E+0	2.206808868407407E-3	-80.948193546929957E+0
93.000000000000014E+0	3.154682603038880E-3	-82.298201102925560E+0
94.000000000000014E+0	4.554162158240825E-3	-85.064928973443017E+0
95.000000000000014E+0	3.422715716426946E-3	-87.775487521796464E+0
96.000000000000014E+0	3.943358435767127E-3	-85.739367141976785E+0
97.000000000000014E+0	5.278490193762293E-3	-88.233195378266885E+0
98.000000000000014E+0	1.125737040711285E-3	-88.020296826571624E+0
99.000000000000014E+0	7.118417314215962E-3	-87.246820280432374E+0
100.000000000000010E+0	22.696071429662613E-3	-89.007493551882490E+0
101.000000000000010E+0	13.509395710942514E-3	-91.112086278072752E+0
102.000000000000010E+0	6.382073261757657E-3	-88.811020206830676E+0
103.000000000000010E+0	6.424185060982693E-3	-91.230260742151188E+0
104.000000000000010E+0	3.300754848656702E-3	-88.363143625349664E+0
105.000000000000010E+0	3.034949173479817E-3	-90.987169990097811E+0
106.000000000000010E+0	1.131684682943609E-3	-91.612582861768303E+0
107.000000000000010E+0	1.896952996826948E-3	-94.075667533748131E+0
108.000000000000010E+0	4.378531239358374E-3	-96.477297724477538E+0
109.000000000000010E+0	4.041905863402340E-3	-98.752997706892174E+0
110.000000000000010E+0	4.225021692256625E-3	-95.720687975750820E+0
111.000000000000010E+0	4.558885651485607E-3	-98.049185233350826E+0
112.000000000000010E+0	3.133957176316551E-3	-101.022928130955050E+0
113.000000000000010E+0	2.981081427837010E-3	-103.401484288682680E+0
114.000000000000010E+0	706.112658762474860E-6	-105.945499768898050E+0
115.000000000000010E+0	1.492473458637551E-3	-109.051581073490680E+0
116.000000000000010E+0	2.511478417403707E-3	-108.784529637467630E+0
117.000000000000010E+0	12.777899422612758E-3	-110.182297340621090E+0
118.000000000000010E+0	12.514968223396287E-3	-111.911736571238260E+0
119.000000000000010E+0	2.101365457878489E-3	-114.068278802226130E+0
120.000000000000010E+0	1.251760990257522E-3	-111.860899771408750E+0
121.000000000000010E+0	692.769345581144630E-6	-109.565697617055490E+0
122.000000000000010E+0	1.002013714263569E-3	-112.083789681760450E+0
123.000000000000010E+0	295.780709889326460E-6	-114.275196501996080E+0
124.000000000000010E+0	1.491868716656374E-3	-113.042754221926260E+0
125.000000000000010E+0	2.492635910101049E-3	-114.773396800625590E+0
126.000000000000010E+0	964.448968916160970E-6	-115.924771919195090E+0
127.000000000000010E+0	1.133396066343008E-3	-115.868361431535320E+0
128.000000000000030E+0	717.540669317174190E-6	-117.953537321214430E+0
129.000000000000030E+0	813.519380304965220E-6	-120.207263990110600E+0
130.000000000000030E+0	1.229290197066514E-3	-121.636563564241370E+0
131.000000000000030E+0	570.770071914791570E-6	-123.418900857552490E+0
132.000000000000030E+0	588.025006244638860E-6	-121.681376089972400E+0
133.000000000000030E+0	571.182076526988680E-6	-123.554654145854600E+0
134.000000000000030E+0	304.854688801996520E-6	-124.640315161623110E+0
135.000000000000030E+0	263.592485874955440E-6	-126.505301645861140E+0
136.000000000000030E+0	458.460043347513510E-6	-128.657043349548790E+0
137.000000000000030E+0	368.164515737922560E-6	-130.332133680808060E+0
138.000000000000030E+0	371.185688146713170E-6	-127.735485503637010E+0
139.000000000000030E+0	172.751480416355340E-6	-130.712441568962420E+0
140.000000000000030E+0	463.478146625121410E-6	-127.715914595272540E+0
141.000000000000030E+0	471.596996469757800E-6	-128.754956670953530E+0
142.000000000000030E+0	925.882526672009120E-6	-129.724132950921590E+0
143.000000000000030E+0	949.311691959571660E-6	-131.076189981265680E+0
144.000000000000030E+0	441.393953358143830E-6	-132.912498626118690E+0
145.000000000000030E+0	416.053184119255430E-6	-135.663668749333620E+0
146.000000000000030E+0	316.558922137468310E-6	-136.688628381245910E+0
