Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	-404.411023449474440E-3	-133.785471282524160E-3
50.000000000000007E+0	65.500900050440847E-3	320.403944994388460E-3
51.000000000000007E+0	150.792375136313660E-3	-228.964879041342250E-3
52.000000000000007E+0	-831.629311941959960E-6	-137.758140577205900E-3
53.000000000000007E+0	-51.455973312115211E-3	70.423251762491382E-3
54.000000000000007E+0	17.864866448090003E-3	-98.213646494158188E-3
55.000000000000007E+0	-16.421498745288265E-3	71.373596899135805E-3
56.000000000000007E+0	-12.113574174406070E-3	-26.162801711237312E-3
57.000000000000007E+0	12.272395791043576E-3	-21.756483032080085E-3
58.000000000000007E+0	-42.079671504288103E-3	28.800057066938761E-3
59.000000000000007E+0	36.009218058448672E-3	17.302270648145691E-3
60.000000000000007E+0	-4.864712258836298E-3	-22.909046688637885E-3
61.000000000000007E+0	-6.787127652096678E-3	20.878458770855753E-3
62.000000000000007E+0	9.115234518833740E-3	-18.688144223315842E-3
63.000000000000007E+0	-25.255608109643803E-3	35.818678868830688E-3
64.000000000000014E+0	35.517237059815618E-3	-9.141609151742098E-3
65.000000000000014E+0	-1.052473341514432E-3	640.769259843540470E-6
66.000000000000014E+0	-7.613220142309882E-3	-13.750445628158182E-3
67.000000000000014E+0	-11.125091164719282E-3	5.013542674819635E-3
68.000000000000014E+0	12.378436162341704E-3	13.752967534164216E-3
69.000000000000014E+0	-4.623707309246469E-3	-9.746244166650700E-3
70.000000000000014E+0	14.654366556761843E-3	2.939830215690544E-3
71.000000000000014E+0	-7.514663371667321E-3	-8.091188972487437E-3
72.000000000000014E+0	-3.962484047448344E-3	-4.788077176291618E-3
73.000000000000014E+0	-3.167305817176499E-3	501.955899617481750E-6
74.000000000000014E+0	-7.139153743296951E-3	9.295465645304604E-3
75.000000000000014E+0	6.295258011563596E-3	-1.215061469154174E-3
76.000000000000014E+0	8.181679171494939E-3	2.809944004275960E-3
77.000000000000014E+0	-13.437371342773301E-3	-13.151536719822280E-3
78.000000000000014E+0	1.021130603183783E-3	11.339757399370935E-3
79.000000000000014E+0	-387.026240314425970E-6	2.200837429291871E-3
80.000000000000014E+0	4.453828971512601E-3	-8.264657034884059E-3
81.000000000000014E+0	-8.502901522881566E-3	11.751313802685383E-3
82.000000000000014E+0	11.441580002419108E-3	-7.958968854211596E-3
83.000000000000014E+0	-12.699998728480025E-3	-8.526707861809490E-3
84.000000000000014E+0	-6.322206487873289E-3	19.873435649433707E-3
85.000000000000014E+0	12.056885350618983E-3	-2.464800315479835E-3
86.000000000000014E+0	-2.306191469208796E-3	-3.085844870859295E-3
87.000000000000014E+0	-37.637083251275671E-6	5.333939148936838E-3
88.000000000000014E+0	280.278103221063010E-6	-3.185618122209163E-3
89.000000000000014E+0	3.886216008480351E-3	2.698679797167802E-3
90.000000000000014E+0	-6.861218421820605E-3	-1.692462565694124E-3
91.000000000000014E+0	8.859595194675121E-3	5.797339693389446E-3
92.000000000000014E+0	1.460494335671395E-3	-9.533371393615061E-3
