Freq (Hz)	Gxymic1/mic2_Real	Gxymic1/mic2_Imag	Gxymic3/mic2_Real	Gxymic3/mic2_Imag	Gxymic4/mic2_Real	Gxymic4/mic2_Imag
945.000000000000110E+0	2.034480913169043E-9	-251.993186336127570E-12	907.185317416150890E-12	-161.144520271893460E-12	1.271169620821249E-9	-57.942680551003848E-12
946.000000000000110E+0	4.705581209411829E-9	-1.136596709554295E-9	1.633747233774103E-9	-177.007191879548700E-12	2.973322870936664E-9	-63.615518748061427E-12
947.000000000000110E+0	3.698101529248297E-9	-467.725519362659400E-12	1.107595272879950E-9	186.477270160394790E-12	2.367971227257806E-9	-16.166309933888281E-12
948.000000000000110E+0	6.855108805932282E-9	-894.764222304810560E-12	2.382960680854283E-9	302.965569874154860E-12	4.605271524421347E-9	-618.044133959278970E-12
949.000000000000110E+0	10.002355083733104E-9	-1.655908110704395E-9	3.024564186438251E-9	-92.837543388034428E-12	6.555708626395728E-9	-958.477586315035270E-12
950.000000000000110E+0	10.968065352168245E-9	-1.833787971867097E-9	3.297304329416684E-9	-124.839253133185700E-12	7.270034226597266E-9	-1.001808761949109E-9
951.000000000000110E+0	3.276319867787494E-9	-299.091939396801190E-12	1.054296785451268E-9	-154.226731516742210E-12	2.454339742828431E-9	-327.058612682724480E-12
952.000000000000110E+0	1.097052016983192E-9	200.562465145498610E-12	283.900753000523800E-12	47.060217118653533E-12	789.383867716985530E-12	74.992238750013893E-12
953.000000000000110E+0	1.568479320871793E-9	-161.719563147875520E-12	434.014975391475240E-12	-34.782608682614155E-12	1.128632499627368E-9	-251.416327858129730E-12
954.000000000000110E+0	3.821920602989646E-9	-492.573889634081500E-12	1.129582196322794E-9	68.069082812047192E-12	2.210696040654967E-9	-542.630997181481560E-12
955.000000000000110E+0	3.343660435797753E-9	-709.465446105537440E-12	1.119376993675585E-9	83.416225534795058E-12	2.067544198932261E-9	-426.861611049976900E-12
956.000000000000110E+0	4.277173177631200E-9	189.154437092206940E-12	1.273705464004401E-9	58.641190588615358E-12	2.639247885065391E-9	274.875196457321980E-12
957.000000000000110E+0	9.837539509269343E-9	-943.970112229137050E-12	3.063879212595260E-9	-303.793671386250330E-12	6.655984394946148E-9	-43.119698733694142E-12
958.000000000000110E+0	13.513657435987038E-9	-2.060622182385817E-9	4.390504098530567E-9	116.788893426209530E-12	9.687151110554849E-9	-1.045180024585179E-9
959.000000000000110E+0	17.547868706979451E-9	-2.358414109460902E-9	5.579469599000250E-9	-434.472319260574770E-12	12.232305356304664E-9	-2.194074920199714E-9
960.000000000000110E+0	24.189221879227247E-9	-3.044621817901491E-9	7.734438510597620E-9	-310.644243479750250E-12	15.571062869447945E-9	-2.963410086703344E-9
961.000000000000110E+0	19.135894133531140E-9	-2.165437317566615E-9	5.993378056829345E-9	-127.995808300897320E-12	12.551220330966204E-9	-1.978682477396580E-9
962.000000000000110E+0	9.517841802835266E-9	-712.853045752922320E-12	3.003450103171712E-9	-80.094248283902772E-12	6.296266059788059E-9	-774.435587403865900E-12
963.000000000000110E+0	4.148026849045258E-9	-403.747883913408480E-12	1.363182411609120E-9	60.731785330505025E-12	2.486336250886781E-9	-298.230019394506530E-12
964.000000000000110E+0	8.314351922037349E-9	-1.290901304926133E-9	2.546280563958159E-9	-34.660903210553123E-12	5.060542156654070E-9	-1.046506985344818E-9
965.000000000000110E+0	21.436403680172476E-9	-1.875036219609317E-9	6.167152740831484E-9	-266.778263256495290E-12	13.477151592044510E-9	-2.439121209738411E-9
966.000000000000110E+0	21.593788108361871E-9	-2.238558867773864E-9	5.884831632851202E-9	-488.030325573605830E-12	13.398320793735601E-9	-2.878132666296990E-9
967.000000000000110E+0	20.111560582720780E-9	-1.759664923656911E-9	6.082081408052905E-9	-752.976331702846220E-12	12.118698263435674E-9	-2.896119787091643E-9
968.000000000000110E+0	45.997890130316499E-9	-3.799450908396693E-9	13.851577765308199E-9	-2.972470897135565E-9	27.967748221438154E-9	-5.777322628547080E-9
969.000000000000110E+0	28.439754010088347E-9	-3.533823384342416E-9	8.548306092482280E-9	-2.158935402829465E-9	17.791814730940254E-9	-4.708967406630046E-9
970.000000000000110E+0	7.462727547346431E-9	-806.455240792476680E-12	2.080073809876606E-9	-519.253642848583300E-12	4.697995914638617E-9	-1.334033500742420E-9
971.000000000000110E+0	8.101460741587550E-9	-972.889267492554370E-12	2.623261457871897E-9	-390.226645170004800E-12	4.945738784772964E-9	-1.287066167838944E-9
972.000000000000110E+0	12.344579658559633E-9	-1.191739380233370E-9	3.959038127529966E-9	-781.055888973603360E-12	7.798480869320851E-9	-2.276697383985826E-9
973.000000000000110E+0	13.746181838729792E-9	-989.767908776306620E-12	4.831523191613338E-9	-1.607860208031991E-9	8.744344992506460E-9	-2.516629933568575E-9
974.000000000000110E+0	13.928238225114825E-9	75.247613180046468E-12	4.254974303165862E-9	-1.733168176704486E-9	8.791985142891836E-9	-2.552038368269932E-9
975.000000000000110E+0	9.775122857805587E-9	-329.168425711090180E-12	2.950359252703131E-9	-1.575600223440936E-9	6.193933513352567E-9	-2.231521757220522E-9
976.000000000000110E+0	13.362311378493990E-9	222.813435837791820E-12	4.128539032947978E-9	-2.521944492269088E-9	8.072776506380531E-9	-2.494189033109641E-9
977.000000000000110E+0	13.024714384699034E-9	992.078990379116520E-12	3.900035902097154E-9	-2.360844937477986E-9	7.973588892586475E-9	-2.334350008108923E-9
978.000000000000110E+0	10.816899962106255E-9	481.006815650595180E-12	3.440084796628982E-9	-2.592358759805450E-9	6.546182459010120E-9	-2.473186459621376E-9
979.000000000000110E+0	14.214580608430417E-9	152.270437187087570E-12	4.084038842379377E-9	-4.027915950958928E-9	8.193105515599763E-9	-3.557573322307904E-9
980.000000000000110E+0	12.777928913578172E-9	178.084554845477120E-12	3.834572126105175E-9	-4.236860033476508E-9	7.629951972060616E-9	-3.727066400296601E-9
981.000000000000110E+0	25.344170770715712E-9	3.072433469400253E-9	7.624014806198666E-9	-8.850999609259765E-9	14.897184397610418E-9	-5.957830022561041E-9
982.000000000000110E+0	24.649324529988752E-9	3.479109377966669E-9	6.761927373057702E-9	-9.454906076178255E-9	14.313351580851262E-9	-6.335712750897671E-9
983.000000000000110E+0	12.082875608131309E-9	2.024444803851845E-9	3.049467995961851E-9	-5.074788473059773E-9	6.645504017057627E-9	-3.590335562614329E-9
984.000000000000110E+0	3.913412941208646E-9	420.148275237910960E-12	880.331035320523550E-12	-1.741347209990148E-9	1.981175903731534E-9	-1.188784754226761E-9
985.000000000000110E+0	795.116092820968260E-12	96.461958238618576E-12	213.351093620688800E-12	-411.593215589281730E-12	371.491146570842510E-12	-313.272241770027180E-12
986.000000000000110E+0	1.569151139261240E-9	447.287920973852560E-12	27.629027415868371E-12	-928.925197996580900E-12	625.629125294720800E-12	-577.318044294929860E-12
987.000000000000110E+0	2.843278535552751E-9	573.305256206868520E-12	-175.285804948065000E-12	-1.896076280979769E-9	879.883446501552430E-12	-966.065656406098820E-12
988.000000000000110E+0	3.093085399093648E-9	976.760303864055260E-12	-154.317591715473440E-12	-1.931223508962929E-9	1.035240814531126E-9	-1.073843611811246E-9
989.000000000000110E+0	1.516286246926099E-9	384.175854943841620E-12	-279.474298872688630E-12	-841.810826644976720E-12	340.062858254627490E-12	-501.415279352928120E-12
990.000000000000110E+0	1.138882472173460E-9	218.114105557857320E-12	-289.596160526665040E-12	-592.977034144544370E-12	124.031583351427860E-12	-400.176506554924910E-12
991.000000000000110E+0	678.506190312003270E-12	240.279138755449450E-12	-280.065209114447530E-12	-419.584602203148860E-12	5.523099082892166E-12	-327.422648158514040E-12
992.000000000000110E+0	920.500710969081200E-12	-73.060601178053866E-12	-442.875591451304950E-12	-216.265915635490990E-12	-69.931898141787385E-12	-283.930538475110480E-12
993.000000000000110E+0	1.293379887751694E-9	40.223853998079415E-12	-508.582397111955610E-12	-286.841852053203400E-12	-40.054147976577725E-12	-254.426785530866390E-12
994.000000000000110E+0	1.719914925127347E-9	-77.650387745756929E-12	-887.382900044658840E-12	-276.429013680684970E-12	38.027275112801554E-12	-215.950855749754570E-12
995.000000000000110E+0	1.623897951371965E-9	-74.009762482536627E-12	-917.495282926008050E-12	-219.771517489480120E-12	17.930047408091169E-12	-114.090396853244130E-12
996.000000000000110E+0	873.706386585483240E-12	278.350239628769980E-12	-423.425568762551160E-12	-221.073642785437520E-12	61.412102576179760E-12	34.957112111856010E-12
997.000000000000110E+0	1.144785870631707E-9	190.597653385852460E-12	-494.424664085413420E-12	-166.706763277725950E-12	50.326185085963870E-12	-108.605518212986220E-12
998.000000000000110E+0	1.543034748734628E-9	-87.259347759718084E-12	-829.820408543103430E-12	-125.434980830867720E-12	15.305325866423702E-12	-214.166432641065030E-12
999.000000000000110E+0	1.445974078833308E-9	-216.246159682030260E-12	-811.774858701269790E-12	-12.250509481821984E-12	35.405264541674032E-12	-83.132240513582796E-12
1.000000000000000E+3	1.234982003855664E-9	-510.178478216252360E-12	-614.650564824297510E-12	315.793192999688290E-12	16.913510694453295E-12	63.614233957875958E-12
1.001000000000000E+3	1.620849551180549E-9	-273.521790047704040E-12	-828.829967575730590E-12	177.522489819244000E-12	-74.115738038064041E-12	71.194224276370591E-12
1.002000000000000E+3	2.130115893359341E-9	-110.403805787763360E-12	-1.052348483855618E-9	92.359382496926139E-12	83.803464190160325E-12	21.357043231195941E-12
1.003000000000000E+3	2.557213702311648E-9	-540.227829181108100E-12	-1.294483270430693E-9	383.878098724030310E-12	129.356372245908730E-12	32.770545156512800E-12
1.004000000000000E+3	2.560440389204257E-9	-861.441305431206150E-12	-1.305155124042387E-9	595.365611952620910E-12	212.296140100929920E-12	1.632398475962022E-12
1.005000000000000E+3	13.470232594591267E-9	-3.000167483369476E-9	-6.259388291610775E-9	2.558640536426606E-9	642.138066741589160E-12	854.858256010281760E-12
1.006000000000000E+3	55.813987527162262E-9	-12.777658660576789E-9	-25.582314315860162E-9	10.057859362290718E-9	3.021782411109894E-9	3.122496916348215E-9
1.007000000000000E+3	63.582836329186340E-9	-14.843125443199259E-9	-28.626535372461188E-9	11.157582540883363E-9	3.809171077815244E-9	3.350628251804277E-9
1.008000000000000E+3	31.083149255772450E-9	-5.736333120415563E-9	-13.543827119636743E-9	5.015199694044746E-9	1.432654902362232E-9	1.421135249265829E-9
1.009000000000000E+3	6.397004662782313E-9	-1.028247929188985E-9	-2.885629471909151E-9	1.060867713935577E-9	121.987543815223940E-12	350.106260407477940E-12
1.010000000000000E+3	2.883357906592848E-9	-540.183836395077850E-12	-1.370464067645443E-9	526.077666021740880E-12	83.505866070299155E-12	150.774413614803510E-12
1.011000000000000E+3	8.420992763688858E-9	-2.175377605042192E-9	-3.452980532222932E-9	1.588952801812373E-9	585.746487771121560E-12	371.627742361928470E-12
1.012000000000000E+3	21.409982948026716E-9	-5.919038517159905E-9	-8.947792409413473E-9	4.599602757396133E-9	1.535197939856283E-9	1.121101546242875E-9
1.013000000000000E+3	7.367232739603684E-9	-2.165935226371839E-9	-3.134590881496449E-9	1.444968792378517E-9	530.650791871191970E-12	285.461937688581110E-12
1.014000000000000E+3	69.004532864086815E-9	-15.680334860046066E-9	-30.104883038321017E-9	12.990646346585411E-9	3.767399554555857E-9	3.570597371363045E-9
1.015000000000000E+3	74.545288065091804E-9	-16.053174359598577E-9	-32.272729971375025E-9	13.934061616092568E-9	3.981274292748070E-9	4.229397321527386E-9
1.016000000000000E+3	8.651952838282155E-9	-1.229330493566485E-9	-3.805853888683330E-9	1.269926378217835E-9	395.256677417597480E-12	297.603112106523360E-12
1.017000000000000E+3	2.970607839518902E-9	-782.323938611399510E-12	-1.339643179155835E-9	389.695846734742090E-12	189.329963723604770E-12	65.155226162348756E-12
1.018000000000000E+3	1.905501067742096E-9	-328.863916628997500E-12	-940.973460169828670E-12	178.788209346807730E-12	-7.437845897566100E-12	101.779749631061970E-12
1.019000000000000E+3	5.104272584085163E-9	-1.377882892284964E-9	-2.238925293963344E-9	917.287488942643490E-12	58.859234936535829E-12	423.424914409801250E-12
1.020000000000000E+3	13.338053081401877E-9	-5.179764635828263E-9	-5.879547543075172E-9	3.240398598031580E-9	404.468030674076830E-12	977.742550995501900E-12
1.021000000000000E+3	19.611801626209188E-9	-6.380183641686915E-9	-8.796885665872014E-9	4.354813356989047E-9	615.301797403165820E-12	1.248634548422132E-9
1.022000000000000E+3	15.860986651431948E-9	-5.072717039650479E-9	-7.199977917978864E-9	3.580494490479318E-9	944.531997844187680E-12	862.240407278125360E-12
1.023000000000000E+3	15.895037438471819E-9	-4.118847291568930E-9	-7.458282064117107E-9	3.308251645040378E-9	800.650485343452220E-12	867.649593073012710E-12
1.024000000000000E+3	10.795083471822491E-9	-2.970685480863464E-9	-5.225487013290314E-9	2.265317606581409E-9	470.565230352613140E-12	763.321533233194140E-12
1.025000000000000E+3	19.247069252347376E-9	-5.689589633558072E-9	-9.055587001125474E-9	4.347333203220382E-9	929.737922865289710E-12	1.262318911752004E-9
1.026000000000000E+3	24.017295331240956E-9	-7.639574794967636E-9	-11.361077350319893E-9	5.274612606424189E-9	966.595495255041540E-12	1.258457584452578E-9
1.027000000000000E+3	17.512845226258838E-9	-5.477515602760983E-9	-8.257316827761628E-9	3.824427550189507E-9	586.241056193022100E-12	1.125414494160515E-9
1.028000000000000E+3	16.286290459137323E-9	-6.327186960427206E-9	-7.526713803490616E-9	4.001015813441132E-9	434.563901550474680E-12	1.134351479396998E-9
1.029000000000000E+3	18.876599116864569E-9	-5.927840860533505E-9	-8.926998989004650E-9	4.002231367426327E-9	438.727925764953420E-12	810.328389548353180E-12
1.030000000000000E+3	25.117624983202010E-9	-8.623917270243160E-9	-12.077303249609952E-9	6.006215757739172E-9	520.636862549172690E-12	1.243459341104238E-9
1.031000000000000E+3	30.142125054834342E-9	-9.329020497523364E-9	-14.511739825228728E-9	6.557092551438028E-9	307.103293010922720E-12	1.753395990592249E-9
1.032000000000000E+3	21.769979004524723E-9	-6.439340858783269E-9	-10.489305682902291E-9	4.547577715808308E-9	-87.421218214252793E-12	1.388221655738159E-9
1.033000000000000E+3	59.544217938739504E-9	-20.317100214086672E-9	-29.445864311768814E-9	14.031474366352957E-9	-193.046575265647750E-12	3.859836719875736E-9
1.034000000000000E+3	74.801267654527529E-9	-25.831138912030741E-9	-37.572923171353005E-9	17.495293418093500E-9	-386.209657023422300E-12	4.861671662280640E-9
1.035000000000000E+3	25.562831334682108E-9	-8.953648487227624E-9	-13.175712761973104E-9	5.918317662052854E-9	-94.881175448044368E-12	1.791654569993145E-9
1.036000000000000E+3	10.220374935782991E-9	-4.448860181114963E-9	-5.257150325935669E-9	2.625532581959087E-9	-359.250343029640490E-12	983.453199423115070E-12
1.037000000000000E+3	14.921824014668794E-9	-4.409270237475909E-9	-7.683756875067626E-9	3.011360478111157E-9	-695.006888549225670E-12	989.296111848765130E-12
1.038000000000000E+3	6.872414277741489E-9	-2.592055002041678E-9	-3.342924833064229E-9	1.558694534268344E-9	-67.714735528609736E-12	390.930595955768040E-12
1.039000000000000E+3	9.220570940317800E-9	-1.627300679083973E-9	-4.792321343769674E-9	1.091856897682483E-9	-262.571084556988460E-12	434.947248514985690E-12
1.040000000000000E+3	15.273450519640874E-9	-3.361004878447785E-9	-8.291129269343119E-9	2.331725277961764E-9	-530.814387010558270E-12	863.546147587769690E-12
1.041000000000000E+3	45.490876177386606E-9	-13.377388341194745E-9	-24.889763780674295E-9	9.141435353364534E-9	-2.313251376055560E-9	3.238661901307140E-9
1.042000000000000E+3	59.379495254726631E-9	-17.756614052076354E-9	-32.006394080855583E-9	12.142687296992197E-9	-3.340427080099351E-9	4.052504100557889E-9
1.043000000000000E+3	37.111211506703458E-9	-9.306872582322976E-9	-20.115150480248719E-9	6.502149590254899E-9	-2.240544706803105E-9	2.558634355623542E-9
1.044000000000000E+3	29.443626117649639E-9	-8.710111891515498E-9	-16.177519061019231E-9	5.999494481557153E-9	-2.022924936601554E-9	2.437550098220071E-9
1.045000000000000E+3	31.032190353957437E-9	-8.590561321496090E-9	-17.052305358722960E-9	5.888601635400718E-9	-2.249566983099184E-9	2.381358681107862E-9
1.046000000000000E+3	74.069046882268625E-9	-21.796497277958155E-9	-41.701670628981175E-9	14.708748513328181E-9	-5.692859238502490E-9	4.534400097605755E-9
1.047000000000000E+3	330.695176179755410E-9	-98.398503597929680E-9	-189.249417201437120E-9	66.318919421444310E-9	-27.616872817311164E-9	22.936858548521526E-9
1.048000000000000E+3	263.060500891597300E-9	-79.847724725354182E-9	-151.395082947751460E-9	53.448609454300842E-9	-23.725211967294126E-9	18.859855913303751E-9
1.049000000000000E+3	44.461772131221098E-9	-13.049017827051065E-9	-26.265602743736231E-9	9.007179347116742E-9	-4.504206582115056E-9	3.557082571387060E-9
1.050000000000000E+3	45.981130391341287E-9	-12.089755534241180E-9	-26.701953376293005E-9	8.187209844203513E-9	-4.658116805083320E-9	4.044398505237814E-9
1.051000000000000E+3	46.850406504387212E-9	-7.894303029334923E-9	-27.797514648391015E-9	5.520795428591514E-9	-5.623873243342010E-9	3.481663968081570E-9
1.052000000000000E+3	393.679731775251400E-9	-90.742951464600974E-9	-234.822738469865360E-9	61.078142475698453E-9	-46.955012223257652E-9	29.764074054547011E-9
1.053000000000000E+3	441.059557396499230E-9	-100.797755481310620E-9	-263.331555755838140E-9	67.484244078607472E-9	-54.099516242231940E-9	32.870465240417214E-9
1.054000000000000E+3	319.168550698418630E-9	-71.373564489909160E-9	-192.175913335328710E-9	47.899507691399918E-9	-41.471504805878240E-9	23.529208945792405E-9
1.055000000000000E+3	421.906094767721720E-9	-91.591358409858243E-9	-256.817564103941000E-9	60.307610013583683E-9	-57.763099809101112E-9	31.770051858576668E-9
1.056000000000000E+3	643.143069412179460E-9	-119.311435869649410E-9	-394.592771132087730E-9	79.828367478614193E-9	-94.264976924665975E-9	46.696341916461839E-9
1.057000000000000E+3	578.793679485140040E-9	-104.189522571978660E-9	-356.605703092892820E-9	68.115275332179048E-9	-87.945121263363057E-9	40.664578381848744E-9
1.058000000000000E+3	363.832788987053050E-9	-63.293987737082065E-9	-224.262784382106100E-9	41.232996029202428E-9	-57.909161723574501E-9	25.928889953095946E-9
1.059000000000000E+3	291.993465823914490E-9	-39.825890889435582E-9	-182.646280889588270E-9	26.001038158981743E-9	-51.985530411955991E-9	18.423592631598342E-9
1.060000000000000E+3	3.432536049974014E-6	-452.470117909424050E-9	-2.153432807629331E-6	291.447603957369010E-9	-639.510458494050500E-9	230.244879371874270E-9
1.061000000000000E+3	4.719400179652809E-6	-618.699867749240400E-9	-2.963018435021356E-6	396.691595089781000E-9	-887.181149513248250E-9	320.323837632978980E-9
1.062000000000000E+3	904.662057073011060E-9	-109.530060291313110E-9	-572.164122787372800E-9	68.503948701236421E-9	-178.809804312778990E-9	59.507333559147163E-9
1.063000000000000E+3	1.265066001748056E-6	-135.035688785110390E-9	-807.109363721248500E-9	85.619903908076322E-9	-276.482582408458450E-9	77.017727507729506E-9
1.064000000000000E+3	1.406464498046906E-6	-127.097701306051150E-9	-899.733139088946170E-9	78.695216018754640E-9	-316.614111295547380E-9	86.628490021414399E-9
1.065000000000000E+3	812.212085850997840E-9	-44.305763264750451E-9	-520.503566920157890E-9	23.818233391441639E-9	-195.953377423002110E-9	49.903658806128163E-9
1.066000000000000E+3	654.901422639724540E-9	-30.211349825452732E-9	-420.512351019389590E-9	15.347706636872723E-9	-169.271228613388930E-9	40.942513893447486E-9
1.067000000000000E+3	756.076225085815660E-9	-13.808288649633242E-9	-487.460639169720990E-9	2.182108395807300E-9	-212.444044718930190E-9	46.268396497843636E-9
1.068000000000000E+3	1.066500752357996E-6	35.759564135439388E-9	-692.680640435416890E-9	-35.891792832687493E-9	-327.109841382737640E-9	58.164723039780180E-9
1.069000000000000E+3	976.219138527759800E-9	64.018849258473050E-9	-636.457087305147790E-9	-55.414584463416500E-9	-325.506480332080110E-9	48.180787218158379E-9
1.070000000000000E+3	2.441593040043631E-6	269.537471213192740E-9	-1.596621072356502E-6	-213.921853119224970E-9	-896.625253099353830E-9	109.378630163104040E-9
1.071000000000000E+3	2.979316640943349E-6	381.775764384666520E-9	-1.954000846768380E-6	-300.519750079959790E-9	-1.176678523115510E-6	131.365162710295170E-9
1.072000000000000E+3	2.088032947649300E-6	359.123732516653980E-9	-1.369366659422056E-6	-274.560577008954430E-9	-911.230618820121820E-9	86.948118248247235E-9
