Freq (Hz)	mic1/mic2_Mod	mic1/mic2_Phase(rad)	mic3/mic2_Mod	mic3/mic2_Phase(rad)	mic4/mic2_Mod	mic4/mic2_Phase(rad)
954.000000000000110E+0	1.544075383046592E+0	-128.174685902556210E-3	476.719591404889340E-3	60.187623904362664E-3	939.304249081347460E-3	-240.698425553819590E-3
955.000000000000110E+0	1.643730223805677E+0	-209.081366560445380E-3	536.585605008020990E-3	74.382739408461060E-3	1.009190059134559E+0	-203.597658223235470E-3
956.000000000000110E+0	1.634450910785838E+0	44.195373695478123E-3	523.160668286577590E-3	46.007347541675028E-3	1.023939995163068E+0	103.774926546191860E-3
957.000000000000110E+0	1.713816155161048E+0	-95.663026212973512E-3	541.575628185819390E-3	-98.830245099352287E-3	1.164556932303156E+0	-6.478244683668154E-3
958.000000000000110E+0	1.696258942236931E+0	-151.318805768178830E-3	551.833884060988540E-3	26.594066818844846E-3	1.208831995122364E+0	-107.477674461066990E-3
959.000000000000110E+0	1.751758546882364E+0	-133.598331980519400E-3	557.562117541581800E-3	-77.713001470184478E-3	1.233571097303452E+0	-177.479974220408290E-3
960.000000000000110E+0	1.656115140636253E+0	-125.208443831770850E-3	531.215574493578700E-3	-40.142198835734971E-3	1.085344976231704E+0	-188.066155491823040E-3
961.000000000000110E+0	1.612327929265153E+0	-112.681673896437560E-3	508.588173564974650E-3	-21.352958768099114E-3	1.068025159952256E+0	-156.361730894480770E-3
962.000000000000110E+0	1.544580070957730E+0	-74.756926596474135E-3	496.709384272252640E-3	-26.661095494359136E-3	1.038694831196636E+0	-122.384477602183380E-3
963.000000000000110E+0	1.561490831859636E+0	-97.029274447308245E-3	552.717964853092320E-3	44.522032974980259E-3	971.365353726125760E-3	-119.377251033533430E-3
964.000000000000110E+0	1.653375017452458E+0	-154.031954812906520E-3	513.178166247923340E-3	-13.611525411213904E-3	1.029914940684577E+0	-203.922900772172790E-3
965.000000000000110E+0	1.737651592240511E+0	-87.247662565135053E-3	498.764096490992630E-3	-43.230978415604138E-3	1.107487095642704E+0	-179.043910870864940E-3
966.000000000000110E+0	1.713354017098402E+0	-103.297811961061180E-3	469.058906253577710E-3	-82.740875793660129E-3	1.081616982236727E+0	-211.597356924104890E-3
