Freq (Hz)	micro/hp_Real	micro/hp_Imag
49.000000000000007E+0	124.776649684700420E-3	211.096384273563360E-3
50.000000000000007E+0	283.741965235578260E-3	38.485606435984213E-3
51.000000000000007E+0	-393.767112762502370E-3	135.615382715793570E-3
52.000000000000007E+0	25.924131298531182E-3	62.757535980692294E-3
53.000000000000007E+0	22.719537146797496E-3	102.649632113105890E-3
54.000000000000007E+0	42.061321413318864E-3	-97.650151793511872E-3
55.000000000000007E+0	-164.848730410387560E-3	90.430925714690261E-3
56.000000000000007E+0	224.145162779831990E-3	-60.469802299861056E-3
57.000000000000007E+0	-179.410610728368110E-3	209.740750078561200E-6
58.000000000000007E+0	36.090817123761151E-3	51.687888916376469E-3
59.000000000000007E+0	10.862214138199024E-3	35.704978788531662E-3
60.000000000000007E+0	40.336760100656538E-3	-36.961522652023487E-3
61.000000000000007E+0	-48.039220056846625E-3	28.503956421092352E-3
62.000000000000007E+0	70.517222999847112E-3	8.431195959390595E-3
63.000000000000007E+0	-23.988027121404722E-3	-53.867822126923898E-3
64.000000000000014E+0	-988.310995358272640E-6	47.957041406130808E-3
65.000000000000014E+0	26.046361544348844E-3	-71.261878215575281E-3
66.000000000000014E+0	-43.076030010534151E-3	27.722125438783381E-3
67.000000000000014E+0	1.029513780138132E-3	9.456086919171608E-3
68.000000000000014E+0	2.533818497955763E-3	-9.669957294947136E-3
69.000000000000014E+0	-14.984433463847943E-3	10.473444647323268E-3
70.000000000000014E+0	16.978596057901498E-3	22.815183739628646E-3
71.000000000000014E+0	12.443259505315324E-3	-24.076830652937784E-3
72.000000000000014E+0	-21.825465183991068E-3	-1.405812081193107E-3
73.000000000000014E+0	7.049627364388068E-3	14.380122973079484E-3
74.000000000000014E+0	-5.841603207110946E-3	2.880727817294797E-3
75.000000000000014E+0	28.686864673374560E-3	2.985739022694607E-3
76.000000000000014E+0	-8.414588414482692E-3	-18.018116568537697E-3
77.000000000000014E+0	-9.714952816243282E-3	-4.473056303816052E-3
78.000000000000014E+0	-2.556043844445025E-3	12.426722584781075E-3
79.000000000000014E+0	5.160993079875994E-3	-7.052899776893442E-3
80.000000000000014E+0	-4.975930181772213E-3	2.525367752637200E-3
81.000000000000014E+0	5.616440814212491E-3	-964.768317419670700E-6
82.000000000000014E+0	-11.579884682471595E-3	-3.436740864508479E-3
83.000000000000014E+0	11.124477454930459E-3	10.949698300572734E-3
84.000000000000014E+0	-9.227060853669398E-3	-11.077989819658256E-3
85.000000000000014E+0	1.542635941176015E-3	14.982189553132793E-3
86.000000000000014E+0	12.392350741520848E-3	180.827676020264560E-6
87.000000000000014E+0	-1.586478327547688E-3	-6.919115491349418E-3
88.000000000000014E+0	3.546763296398786E-3	5.220907429885235E-3
89.000000000000014E+0	2.277082970986490E-3	-7.157932038421511E-3
90.000000000000014E+0	2.902938001288064E-3	1.205238972525168E-3
91.000000000000014E+0	-4.601389338911390E-3	-2.965491023489864E-3
92.000000000000014E+0	2.746632064431261E-3	-2.397328039127896E-3
93.000000000000014E+0	-7.172910791605579E-3	4.679455508510676E-3
94.000000000000014E+0	5.893417879998435E-3	-1.799031038418824E-3
95.000000000000014E+0	-3.696061297116948E-3	1.386106247215637E-3
96.000000000000014E+0	3.731370999830930E-3	-1.066262612007241E-3
97.000000000000014E+0	-4.728970879035030E-3	580.670415347333280E-6
98.000000000000014E+0	5.136440703624230E-3	-251.653391713029650E-6
99.000000000000014E+0	-8.313961797006299E-3	8.785454806739078E-3
100.000000000000010E+0	24.529184450537544E-3	2.493834726870372E-3
101.000000000000010E+0	-3.724611187516817E-3	-12.169159310692738E-3
102.000000000000010E+0	-963.358875954413270E-6	-1.233145973193497E-3
103.000000000000010E+0	704.758911464417930E-6	1.421406547225535E-3
104.000000000000010E+0	-85.023873933381394E-6	1.547105106403586E-3
105.000000000000010E+0	3.553314308367178E-3	-3.060559327635998E-3
106.000000000000010E+0	-2.940879503875490E-3	1.125347891391509E-3
107.000000000000010E+0	1.966193833563751E-3	1.353130964244561E-3
108.000000000000010E+0	782.660064725018010E-6	-2.428097957975560E-3
109.000000000000010E+0	-1.465608286101394E-3	2.072897723507045E-3
