Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	444.527343178782230E-3	-26.034297631855491E+0
50.000000000000007E+0	60.317938771994685E-3	-25.228640179624168E+0
51.000000000000007E+0	466.647268341500390E-3	-25.794999436985048E+0
52.000000000000007E+0	41.604861397934220E-3	-23.361004160410243E+0
53.000000000000007E+0	145.400193548240100E-3	-22.741166973428506E+0
54.000000000000007E+0	257.335314196598330E-3	-19.742377958167346E+0
55.000000000000007E+0	152.491197193164810E-3	-22.695119873862307E+0
56.000000000000007E+0	126.679602373983650E-3	-20.603347081841662E+0
57.000000000000007E+0	203.649394252597760E-3	-23.398336611496276E+0
58.000000000000007E+0	89.678577609653781E-3	-25.148515729829391E+0
59.000000000000007E+0	41.789626941392675E-3	-26.481493833831156E+0
60.000000000000007E+0	37.604355348146087E-3	-23.973180410555287E+0
61.000000000000007E+0	63.074453101139891E-3	-26.163084628811475E+0
62.000000000000007E+0	47.606326951841728E-3	-27.741678227512505E+0
63.000000000000007E+0	25.866422911588065E-3	-28.965289398412963E+0
64.000000000000014E+0	17.296582583410217E-3	-29.933312779407871E+0
65.000000000000014E+0	16.551283065222806E-3	-32.085775068665391E+0
66.000000000000014E+0	30.329579343037250E-3	-34.912557928969285E+0
67.000000000000014E+0	5.651855248183179E-3	-36.817472520077864E+0
68.000000000000014E+0	21.900679109816135E-3	-37.335887406608414E+0
69.000000000000014E+0	28.441265222136539E-3	-34.266603370628722E+0
70.000000000000014E+0	40.330514776150628E-3	-37.051952493206791E+0
71.000000000000014E+0	35.360431162512841E-3	-39.402559117094825E+0
72.000000000000014E+0	23.528232816871674E-3	-41.826963312328701E+0
73.000000000000014E+0	16.324961148605474E-3	-38.891716722698902E+0
74.000000000000014E+0	14.658025867643134E-3	-41.333531392062845E+0
75.000000000000014E+0	7.322299928739688E-3	-42.802407159060749E+0
76.000000000000014E+0	11.864606419510544E-3	-41.375030828780346E+0
77.000000000000014E+0	25.541694248752859E-3	-43.490149018067257E+0
78.000000000000014E+0	8.739457692413497E-3	-46.257202040418633E+0
79.000000000000014E+0	20.662134352901151E-3	-44.179865258935706E+0
80.000000000000014E+0	11.330230801381949E-3	-46.762376435579185E+0
81.000000000000014E+0	9.818990606809706E-3	-44.784636225365880E+0
82.000000000000014E+0	11.124911702920416E-3	-47.439926763008565E+0
83.000000000000014E+0	15.961345700406155E-3	-49.802466561117761E+0
84.000000000000014E+0	20.471854499922049E-3	-51.834784015114195E+0
85.000000000000014E+0	4.249620092933564E-3	-53.831635255793564E+0
86.000000000000014E+0	13.579789008941977E-3	-52.537852857068628E+0
87.000000000000014E+0	12.030517114571936E-3	-54.262691052299097E+0
88.000000000000014E+0	3.897585124841795E-3	-55.344091818001949E+0
89.000000000000014E+0	3.253061460863969E-3	-55.941486806254922E+0
90.000000000000014E+0	4.185683789207921E-3	-58.322553520583867E+0
91.000000000000014E+0	9.778238946903026E-3	-61.182585161757011E+0
92.000000000000014E+0	11.362556090745789E-3	-62.990043949413447E+0
93.000000000000014E+0	8.049011773636433E-3	-64.204535295857738E+0
94.000000000000014E+0	5.098607327307376E-3	-61.363258853292649E+0
95.000000000000014E+0	10.977374362767037E-3	-63.561824153392393E+0
96.000000000000014E+0	7.299738721851489E-3	-64.839366930358224E+0
97.000000000000014E+0	7.368146755336852E-3	-66.867199533283156E+0
98.000000000000014E+0	11.308715173858244E-3	-69.144816778716120E+0
99.000000000000014E+0	11.185127058925905E-3	-69.522805224665433E+0
100.000000000000010E+0	24.953014853337379E-3	-70.906324303150285E+0
101.000000000000010E+0	10.496597196769280E-3	-72.621415565885584E+0
102.000000000000010E+0	3.539955681089447E-3	-72.460382513123363E+0
103.000000000000010E+0	172.541168790612360E-6	-72.068930461258532E+0
104.000000000000010E+0	2.165485079630819E-3	-73.004924199884741E+0
105.000000000000010E+0	404.462799884670560E-6	-72.397698473929282E+0
106.000000000000010E+0	1.235787072034159E-3	-72.224573730328302E+0
107.000000000000010E+0	1.776150658999620E-3	-73.282641295023822E+0
108.000000000000010E+0	2.170420194450713E-3	-72.540522441754959E+0
109.000000000000010E+0	3.808234164739823E-3	-75.207408640509456E+0
110.000000000000010E+0	3.155537995114504E-3	-77.387080160448093E+0
111.000000000000010E+0	3.289984749740416E-3	-79.700034936897566E+0
112.000000000000010E+0	5.112061844112394E-3	-82.087572425926609E+0
113.000000000000010E+0	8.856957452564582E-3	-79.651690580947346E+0
114.000000000000010E+0	13.736865239127221E-3	-81.692419546312465E+0
115.000000000000010E+0	4.748286829727473E-3	-83.165380752839255E+0
116.000000000000010E+0	1.363856403888702E-3	-84.155198291292336E+0
117.000000000000010E+0	1.359128182408376E-3	-82.629808233372316E+0
118.000000000000010E+0	1.743622376666148E-3	-84.806390349028533E+0
119.000000000000010E+0	817.057755344677800E-6	-83.914414050404161E+0
120.000000000000010E+0	1.752111194101703E-3	-84.559396518370022E+0
121.000000000000010E+0	1.259094145526045E-3	-85.916782575345834E+0
122.000000000000010E+0	964.088280552721130E-6	-83.535415453659439E+0
123.000000000000010E+0	1.473293648288866E-3	-85.224647254124576E+0
124.000000000000010E+0	1.199290470525959E-3	-88.075882117593977E+0
125.000000000000010E+0	2.658249575384657E-3	-90.644401528102676E+0
126.000000000000010E+0	1.787374610738596E-3	-92.607761776560665E+0
127.000000000000010E+0	804.163437851944150E-6	-92.293719910480746E+0
128.000000000000030E+0	1.736047435517382E-3	-93.900909701443425E+0
129.000000000000030E+0	500.735667177170910E-6	-96.342793449603647E+0
130.000000000000030E+0	391.107574758295290E-6	-94.177157604735285E+0
131.000000000000030E+0	1.516790910122201E-3	-92.024793993095685E+0
132.000000000000030E+0	2.920547243635172E-3	-93.760985392636897E+0
133.000000000000030E+0	2.195309509384147E-3	-95.288616880492697E+0
134.000000000000030E+0	1.099859391755230E-3	-96.791958847951903E+0
135.000000000000030E+0	847.203712843602760E-6	-99.543257143825940E+0
136.000000000000030E+0	1.621404246204414E-3	-101.788186594514500E+0
137.000000000000030E+0	2.296524644425755E-3	-103.726283984579680E+0
138.000000000000030E+0	2.592665209562221E-3	-105.551281758145510E+0
139.000000000000030E+0	1.385472713087714E-3	-107.299741907702170E+0
140.000000000000030E+0	470.439466324499700E-6	-109.017899751882540E+0
141.000000000000030E+0	1.027374986768237E-3	-110.120006712645620E+0
142.000000000000030E+0	1.174857194370587E-3	-111.563615080449030E+0
143.000000000000030E+0	280.155642944519000E-6	-114.670767051877260E+0
144.000000000000030E+0	1.033691790753657E-3	-116.716198055121610E+0
145.000000000000030E+0	779.915780885550180E-6	-117.924353803538470E+0
146.000000000000030E+0	289.241719235686230E-6	-115.693836131373300E+0
147.000000000000030E+0	985.847117167235530E-6	-117.356557722853410E+0
148.000000000000030E+0	841.312543580267150E-6	-119.124193855230300E+0
149.000000000000030E+0	858.829530946277150E-6	-121.890123476763530E+0
150.000000000000030E+0	1.257257745022875E-3	-123.425561555663720E+0
151.000000000000030E+0	790.623122902429830E-6	-124.641823556748750E+0
152.000000000000030E+0	511.437117747466940E-6	-127.562947008869440E+0
153.000000000000030E+0	748.117468734215470E-6	-129.290654353932690E+0
154.000000000000030E+0	508.689290174430920E-6	-130.757483516565540E+0
155.000000000000030E+0	261.769955602049120E-6	-132.090631954418970E+0
156.000000000000030E+0	160.672395756839400E-6	-129.898653752898010E+0
157.000000000000030E+0	399.934866345666170E-6	-131.372559367025190E+0
158.000000000000030E+0	501.393262426990010E-6	-133.380213397413830E+0
159.000000000000030E+0	478.275201517061510E-6	-135.194481305020670E+0
160.000000000000030E+0	297.700243380187450E-6	-137.407955604030210E+0
161.000000000000030E+0	212.025190425843840E-6	-140.411346671926510E+0
162.000000000000030E+0	444.726728137631780E-6	-142.483098848141910E+0
163.000000000000030E+0	247.926072011752070E-6	-143.321912903963690E+0
164.000000000000030E+0	385.460405283839320E-6	-144.237667422402670E+0
165.000000000000030E+0	594.652627033671170E-6	-145.807767503955030E+0
166.000000000000030E+0	410.035625017888520E-6	-147.431583603925650E+0
167.000000000000030E+0	270.200588349259130E-6	-148.976140145398720E+0
168.000000000000030E+0	161.708270484771860E-6	-150.251800644909050E+0
169.000000000000030E+0	72.423628137758896E-6	-152.867881796803910E+0
170.000000000000030E+0	244.595522251467720E-6	-155.940592740883370E+0
171.000000000000030E+0	322.667095918826650E-6	-157.451458015572800E+0
172.000000000000030E+0	167.746988918639010E-6	-160.492685338052100E+0
173.000000000000030E+0	402.312513119755170E-6	-162.217851212022250E+0
174.000000000000030E+0	299.267078200649770E-6	-163.213669582411340E+0
175.000000000000030E+0	50.066904889815014E-6	-165.023230994699190E+0
176.000000000000030E+0	263.830483474864360E-6	-167.565613058373600E+0
177.000000000000030E+0	229.202351743290600E-6	-168.028070591007660E+0
178.000000000000030E+0	286.839438983622130E-6	-168.426357282579830E+0
179.000000000000030E+0	285.650084267151880E-6	-169.647056671571820E+0
180.000000000000030E+0	279.101216254012120E-6	-170.115657145653070E+0
181.000000000000030E+0	392.728863339874700E-6	-171.181072603536930E+0
182.000000000000030E+0	249.488476441506550E-6	-172.596455350274650E+0
183.000000000000030E+0	90.429243469618338E-6	-171.428891479445440E+0
184.000000000000030E+0	352.551222696813240E-6	-172.405974888712110E+0
185.000000000000030E+0	309.210232704461900E-6	-173.943170159834860E+0
186.000000000000030E+0	178.229100649868420E-6	-175.977702639908950E+0
187.000000000000030E+0	66.198915797081634E-6	-174.641075076929640E+0
188.000000000000030E+0	126.298509201954260E-6	-175.551153944706980E+0
189.000000000000030E+0	68.020147435943123E-6	-176.886359820009460E+0
190.000000000000030E+0	155.699338913727410E-6	-178.409402736041530E+0
