Freq (Hz)	Gxymicro/hp_Real	Gxymicro/hp_Imag
49.000000000000007E+0	136.407233459420110E-12	46.887022465497840E-12
50.000000000000007E+0	46.760496549690078E-12	-7.194255676955241E-12
51.000000000000007E+0	411.591267881447600E-12	99.853813422569281E-12
52.000000000000007E+0	239.548756745818860E-12	-600.366726796878920E-12
53.000000000000007E+0	-700.765010307374990E-12	-77.814211858908981E-12
54.000000000000007E+0	466.562558538402070E-12	482.612710519701890E-12
55.000000000000007E+0	155.961704571471370E-12	75.041606352632759E-12
56.000000000000007E+0	274.747353184790980E-12	-253.910459471221830E-12
57.000000000000007E+0	349.306064507713900E-12	195.488700536675700E-12
58.000000000000007E+0	-220.119411390066830E-12	-976.307323229944830E-12
59.000000000000007E+0	-548.471491160363260E-12	679.774687755659780E-12
60.000000000000007E+0	438.527501386913120E-12	-562.688738032859990E-12
61.000000000000007E+0	-400.212210105803510E-12	1.810246821540098E-9
62.000000000000007E+0	508.081736324034240E-12	-1.560094876769988E-9
63.000000000000007E+0	671.724962888464450E-12	1.735140968290996E-9
64.000000000000014E+0	198.405904004002810E-12	-1.110108780586952E-9
65.000000000000014E+0	-351.942303712571910E-12	-328.158597810284020E-12
66.000000000000014E+0	1.384943663703777E-9	358.211535285460140E-12
67.000000000000014E+0	152.195786724422870E-12	-1.885361063593204E-9
68.000000000000014E+0	-3.223705692111875E-9	-1.273607425187802E-9
69.000000000000014E+0	-1.107047474857580E-9	4.102027121784750E-9
70.000000000000014E+0	3.762394659510853E-9	310.467650582613800E-12
71.000000000000014E+0	-3.624002022621074E-9	-1.441499793412500E-9
72.000000000000014E+0	2.583533641804643E-9	3.775492324873293E-9
73.000000000000014E+0	2.331718661326290E-9	-2.433035150781532E-9
74.000000000000014E+0	-1.911657881356098E-9	-2.146995495523061E-9
75.000000000000014E+0	-2.636268653287412E-9	1.750835758836826E-9
76.000000000000014E+0	-495.747990308508390E-12	486.528457869378930E-12
77.000000000000014E+0	1.106743866136528E-9	2.589652173314983E-9
78.000000000000014E+0	-2.514347961094507E-9	-858.299956023070970E-12
79.000000000000014E+0	3.462008553779044E-9	2.505715432242530E-9
80.000000000000014E+0	-3.279907054706939E-9	-5.299856385036404E-9
81.000000000000014E+0	-5.510362557812378E-9	2.140889629581435E-9
82.000000000000014E+0	-5.984547794497835E-9	10.935073409448687E-9
83.000000000000014E+0	8.356980281541184E-9	3.173644704548075E-9
84.000000000000014E+0	9.569583701013004E-9	1.022874348941672E-9
85.000000000000014E+0	1.667516540757492E-9	-6.210372117570005E-9
86.000000000000014E+0	-9.873496893848828E-9	-12.937288727138088E-9
87.000000000000014E+0	-709.901606114085840E-12	13.809862536540809E-9
88.000000000000014E+0	-1.414003666442190E-9	-6.624674356189664E-9
89.000000000000014E+0	197.225853631413000E-12	2.747393639519880E-9
90.000000000000014E+0	-2.001501210317726E-9	-2.924904466978090E-9
91.000000000000014E+0	-5.653103391464179E-9	-3.171065522724423E-9
92.000000000000014E+0	-6.961243840391966E-9	13.377893756629000E-9
93.000000000000014E+0	13.756795796944537E-9	4.908028318500568E-9
94.000000000000014E+0	-2.369294518436385E-9	-7.250097718975245E-9
95.000000000000014E+0	5.298546147535537E-9	166.845510182278530E-12
96.000000000000014E+0	-13.964359385582176E-9	2.479904100501621E-9
97.000000000000014E+0	10.620321322760650E-9	4.339619545236671E-9
98.000000000000014E+0	-7.128804085721777E-9	1.404453609515099E-9
99.000000000000014E+0	-33.996181172102791E-9	-9.302231658038278E-9
100.000000000000010E+0	8.725232782138376E-9	78.117685873977337E-9
101.000000000000010E+0	33.488767160097060E-9	-17.939661325846420E-9
102.000000000000010E+0	7.541507767879456E-9	-4.440710548065502E-9
103.000000000000010E+0	-14.799917065272093E-9	-14.121345894490918E-9
104.000000000000010E+0	-11.306753942339437E-9	19.361351099834139E-9
105.000000000000010E+0	11.622409584665027E-9	588.676032958399130E-12
106.000000000000010E+0	-5.730106244610873E-9	-6.767284283516888E-9
107.000000000000010E+0	-4.360791682956891E-9	564.687913928506280E-12
108.000000000000010E+0	-9.832956829584843E-9	7.089699889614637E-9
109.000000000000010E+0	10.852112850024024E-9	4.622189529966344E-9
110.000000000000010E+0	3.891677136044264E-9	4.308653021147078E-9
111.000000000000010E+0	4.938276542009897E-9	-8.988779402201764E-9
112.000000000000010E+0	4.674380825466803E-9	1.315965405965536E-9
113.000000000000010E+0	4.461766016618262E-9	-9.656495079254890E-9
114.000000000000010E+0	-23.563466425453708E-9	-3.884073720283000E-9
115.000000000000010E+0	82.019165274384866E-9	-22.037513439304942E-9
116.000000000000010E+0	-132.670654533037360E-9	-110.741910467126680E-9
117.000000000000010E+0	-25.855435322713596E-9	89.180344272704453E-9
118.000000000000010E+0	-7.659556735951473E-9	-750.591817016785150E-12
119.000000000000010E+0	-652.361892900816990E-12	22.782285993710920E-9
120.000000000000010E+0	15.657062572710858E-9	10.560413630593969E-9
121.000000000000010E+0	14.252259344845105E-9	-10.514442421947152E-9
122.000000000000010E+0	-13.337959809012902E-9	3.128871891245795E-9
123.000000000000010E+0	24.410572613492916E-9	15.833813327245109E-9
124.000000000000010E+0	21.369427824374175E-9	-6.852844658332044E-9
125.000000000000010E+0	21.974729230604471E-9	-6.427176450107078E-9
126.000000000000010E+0	18.582394523504491E-9	-29.265345300882211E-9
127.000000000000010E+0	-5.973892742527010E-9	-8.506867137420544E-9
128.000000000000030E+0	7.758994285524048E-9	-34.179677676365561E-9
129.000000000000030E+0	-15.464672985423193E-9	-10.254097050897344E-9
130.000000000000030E+0	-222.618674371640510E-12	-13.411722998801710E-9
131.000000000000030E+0	15.612550190543418E-9	-15.532986791027803E-9
132.000000000000030E+0	8.421362359119218E-9	-5.672470051470800E-9
133.000000000000030E+0	39.787787218357232E-9	-44.719071324566307E-9
134.000000000000030E+0	-53.773859896908319E-9	-23.275907295165547E-9
135.000000000000030E+0	7.585687735740435E-9	41.474419512746394E-9
136.000000000000030E+0	31.395113185835942E-9	28.696163954758171E-9
137.000000000000030E+0	21.620378472912790E-9	-18.471826010052470E-9
138.000000000000030E+0	10.670010162655243E-9	71.472415863567112E-9
139.000000000000030E+0	48.164180375729526E-9	25.652605885688558E-9
140.000000000000030E+0	49.799425242069226E-9	6.020192231585902E-9
141.000000000000030E+0	-53.587629037751452E-9	21.831307891154454E-9
142.000000000000030E+0	63.870684262691858E-9	18.085979674084321E-9
143.000000000000030E+0	-48.163603316464164E-9	-8.682531135667957E-9
144.000000000000030E+0	117.931048445475700E-9	11.436549651666237E-9
145.000000000000030E+0	-21.094312709720334E-9	-190.639229685075430E-9
146.000000000000030E+0	-157.645723065096210E-9	-15.075495978609106E-9
147.000000000000030E+0	-55.332137405335721E-9	93.539866123569831E-9
148.000000000000030E+0	83.105481842809945E-9	35.334803098798358E-9
149.000000000000030E+0	126.346679454905440E-9	-119.139483050078240E-9
150.000000000000030E+0	-112.626849434716020E-9	-194.029254519858630E-9
151.000000000000030E+0	-18.986097859387730E-9	133.080952387117840E-9
152.000000000000030E+0	143.018710983502420E-9	-42.590063262377326E-9
153.000000000000030E+0	24.632636762040797E-9	7.408666866435208E-9
154.000000000000030E+0	105.010789434744800E-9	-35.098102523807617E-9
155.000000000000030E+0	3.040118684433044E-9	-120.776130363466140E-9
156.000000000000030E+0	-157.304760316846700E-9	-154.808154707514600E-9
157.000000000000030E+0	-247.274304938158720E-9	126.631308612129240E-9
158.000000000000030E+0	65.651710519926536E-9	74.630660617633594E-9
159.000000000000030E+0	-91.717677649405040E-9	-119.549842309479020E-9
160.000000000000030E+0	-135.013156333562640E-9	79.996442884931887E-9
161.000000000000030E+0	188.274089335056600E-9	228.496550676832710E-9
162.000000000000030E+0	226.861745364220290E-9	-140.699758898230110E-9
163.000000000000030E+0	-68.771806216255955E-9	-1.447240979709988E-9
164.000000000000030E+0	-66.965007387909409E-9	-126.312498351495810E-9
165.000000000000030E+0	-336.702090684916030E-9	73.788109027785549E-9
166.000000000000030E+0	99.399901370416747E-9	188.189228577331120E-9
167.000000000000030E+0	128.052022428591570E-9	-84.096890799231384E-9
168.000000000000030E+0	48.554123347629874E-9	-54.345204315974874E-9
