Freq (Hz)	mic2/mic1_Mod	mic2/mic1_Phase(rad)	mic3/mic1_Mod	mic3/mic1_Phase(rad)	mic4/mic1_Mod	mic4/mic1_Phase(rad)
1.212000000000000E+3	275.513045602610860E-3	-6.859771908799739E+0	246.899054268190750E-3	-2.157195444668227E+0	338.171914455184690E-3	-161.437819293268920E-3
1.213000000000000E+3	270.788552245894710E-3	-6.839707827442414E+0	242.548760742045870E-3	-2.175576192122584E+0	337.216460275477860E-3	-161.220214412775260E-3
1.214000000000000E+3	266.715376150623520E-3	-6.819731542292994E+0	238.630581905918460E-3	-2.194244520114891E+0	335.752338355776670E-3	-160.478553074231090E-3
1.215000000000000E+3	263.074966581646640E-3	-6.800030470250899E+0	234.893010531708300E-3	-2.213800518147029E+0	333.852627765438730E-3	-158.467791688499450E-3
1.216000000000000E+3	259.697827352673490E-3	-6.779993900151180E+0	231.223683649680180E-3	-2.233593146997352E+0	331.786843025307090E-3	-155.982066971178170E-3
1.217000000000000E+3	256.500064724981440E-3	-6.759735644879592E+0	227.659330521820640E-3	-2.253847468298874E+0	329.685755403045230E-3	-152.902602353379550E-3
1.218000000000000E+3	253.523208827874210E-3	-6.739529641335133E+0	224.356669056876650E-3	-2.276635777545043E+0	327.123742671547040E-3	-149.035812136719790E-3
1.219000000000000E+3	250.879048215981840E-3	-6.718955224939516E+0	221.369546470328110E-3	-2.301282386385313E+0	324.171420698417200E-3	-144.740689049587310E-3
1.220000000000000E+3	248.569046870795590E-3	-6.698383216783667E+0	218.560886728787040E-3	-2.326878652726587E+0	320.833008330822010E-3	-139.747318050168180E-3
1.221000000000000E+3	246.237552066359690E-3	-6.678424084038606E+0	215.884750638635020E-3	-2.354860451982161E+0	317.069699871461220E-3	-133.677224415964690E-3
1.222000000000000E+3	243.695649927272880E-3	-6.658746411208106E+0	213.444350848519480E-3	-2.386023096399411E+0	313.022022120087120E-3	-126.184131836206410E-3
1.223000000000000E+3	241.192053892921120E-3	-6.638959469110524E+0	211.147540530513460E-3	-2.419111176175828E+0	308.877008002377220E-3	-116.615808072146800E-3
1.224000000000000E+3	238.891504067644340E-3	-6.617796308690559E+0	208.841988120008180E-3	-2.454667958357834E+0	304.370024073031150E-3	-104.626788076425050E-3
1.225000000000000E+3	236.453175762900560E-3	-6.594879577691405E+0	206.663635379634200E-3	-2.492851584308662E+0	299.732352550915510E-3	-91.310331131042644E-3
1.226000000000000E+3	234.106291202108300E-3	-6.572254426082917E+0	204.636104887325370E-3	-2.533311190252277E+0	295.276793599757890E-3	-75.779458442362474E-3
1.227000000000000E+3	232.335537681185140E-3	-6.548567464241648E+0	202.800966014123450E-3	-2.575641181381313E+0	290.772923519228620E-3	-58.720520295199669E-3
1.228000000000000E+3	230.700266934509040E-3	-6.522685987630950E+0	201.046181611213460E-3	-2.619993549426782E+0	286.465143545532260E-3	-40.000948021987510E-3
1.229000000000000E+3	229.081051987907430E-3	-6.496737275192732E+0	199.573809481071010E-3	-2.668173753239877E+0	281.925312193270110E-3	-18.105782245837223E-3
1.230000000000000E+3	227.862994993619700E-3	-6.470604421468829E+0	198.444640965752210E-3	-2.718863457430866E+0	277.267377284837630E-3	5.641574314749858E-3
1.231000000000000E+3	227.007409704280210E-3	-6.443542921626416E+0	197.316360096779500E-3	-2.771521833997104E+0	273.127783812700030E-3	32.103932820291801E-3
1.232000000000000E+3	226.522974326594910E-3	-6.416122199904089E+0	196.306050415823300E-3	-2.826679499087259E+0	269.412436433362100E-3	62.360802383769953E-3
1.233000000000000E+3	226.259402036549400E-3	-6.388412211613067E+0	195.722255528082150E-3	-2.883714717310431E+0	265.850818934814880E-3	95.185223351028927E-3
1.234000000000000E+3	226.100418875069540E-3	-6.361121284781428E+0	195.528069177930420E-3	-2.941620310948625E+0	262.849854758707810E-3	129.501777197190280E-3
1.235000000000000E+3	226.347199248238930E-3	-6.333707488985485E+0	195.721575223098550E-3	-3.001456970993268E+0	260.543879181564800E-3	166.933708573459350E-3
1.236000000000000E+3	227.061569697196260E-3	-6.305138379016699E+0	196.532290639934740E-3	-3.062877042634410E+0	258.620665767552160E-3	207.125551481384780E-3
1.237000000000000E+3	228.064706558703340E-3	-6.276441457728705E+0	197.832133687595780E-3	-3.126129556161323E+0	257.356651294553100E-3	250.272794960185120E-3
1.238000000000000E+3	229.432182565732920E-3	-6.248706481349199E+0	199.896177396425100E-3	-3.190874800188229E+0	256.716609433702390E-3	296.004526079877210E-3
1.239000000000000E+3	231.222741620345560E-3	-6.222191923271434E+0	202.361539134532030E-3	-3.254999990628229E+0	257.354782453043880E-3	342.625902141865000E-3
1.240000000000000E+3	233.382178552935080E-3	-6.196436285648670E+0	205.285768808252030E-3	-3.321156188872750E+0	259.360276834706970E-3	392.560920362982180E-3
1.241000000000000E+3	235.549793065360530E-3	-6.170602144014262E+0	209.339617555931890E-3	-3.388488243824683E+0	262.160507539024420E-3	444.444118876562880E-3
1.242000000000000E+3	237.927829921039780E-3	-6.145790837002936E+0	213.974794882821280E-3	-3.455680589707365E+0	266.420443651570300E-3	495.404704628500560E-3
1.243000000000000E+3	240.927119124615400E-3	-6.121807149636364E+0	218.896466639092620E-3	-3.523623885819677E+0	272.598181563240390E-3	545.186000178780940E-3
1.244000000000000E+3	244.264471869454240E-3	-6.098746253139095E+0	224.194867269420090E-3	-3.592128457444694E+0	280.706334881218490E-3	594.085651785506100E-3
1.245000000000000E+3	247.776887099585790E-3	-6.076875955192252E+0	230.195953352695190E-3	-3.659611515778693E+0	290.005782866714080E-3	641.247597916276170E-3
1.246000000000000E+3	251.434366473045290E-3	-6.056484616057372E+0	236.575915250967130E-3	-3.724361617552310E+0	300.476639289168400E-3	683.245819119062240E-3
1.247000000000000E+3	255.467326318090770E-3	-6.037471269021947E+0	243.349040423818610E-3	-3.788759674309250E+0	312.857359242297070E-3	721.402012254578120E-3
1.248000000000000E+3	259.802677244481530E-3	-6.018536077441039E+0	251.233686979658980E-3	-3.852693048942242E+0	326.774707262004190E-3	758.441271253616040E-3
1.249000000000000E+3	264.237913239304070E-3	-6.000915521207888E+0	260.072716781172770E-3	-3.914893742483769E+0	341.922509848763100E-3	793.021732629776490E-3
1.250000000000000E+3	269.068414438812800E-3	-5.985435541568122E+0	269.361021617605560E-3	-3.976544831572050E+0	358.778962611879640E-3	822.892060577195440E-3
1.251000000000000E+3	274.256290682477870E-3	-5.971431882195617E+0	278.915195178936540E-3	-4.039701139204484E+0	378.037890845179360E-3	847.136912829466130E-3
1.252000000000000E+3	279.652581412010440E-3	-5.959082499715167E+0	289.266742368849640E-3	-4.103593597224764E+0	399.382859118636470E-3	867.979567794274990E-3
1.253000000000000E+3	285.144750928269690E-3	-5.949206549330036E+0	299.896254066170380E-3	-4.164961093593881E+0	421.390483978553500E-3	884.523272500440160E-3
1.254000000000000E+3	290.597707897806760E-3	-5.942011644082533E+0	310.186706069378760E-3	-4.225539330396861E+0	444.561650432779010E-3	894.766402601035460E-3
1.255000000000000E+3	295.778085920655300E-3	-5.936657439268423E+0	320.808623094053450E-3	-4.286897094019237E+0	469.842198808028690E-3	900.592972633628470E-3
1.256000000000000E+3	300.608976641291550E-3	-5.932320113121404E+0	332.146402062711400E-3	-4.346984848525780E+0	496.262471915997320E-3	903.946618816369840E-3
1.257000000000000E+3	305.125314750889610E-3	-5.929402616332119E+0	343.296486842506630E-3	-4.405302715541523E+0	522.861628423821560E-3	903.035282611045930E-3
1.258000000000000E+3	309.701628881378810E-3	-5.928726133337622E+0	354.102059969675200E-3	-4.464673315960497E+0	550.635777760061670E-3	897.562673339884150E-3
1.259000000000000E+3	313.916761493344130E-3	-5.929229909272170E+0	365.014847054683570E-3	-4.524607854113784E+0	579.964051552468880E-3	888.823856347651600E-3
1.260000000000000E+3	316.984846215613850E-3	-5.931926973876605E+0	375.607794192922950E-3	-4.583048823116991E+0	610.078163780254920E-3	877.365685220087510E-3
1.261000000000000E+3	319.206275712753840E-3	-5.936503298390609E+0	385.259035232550780E-3	-4.639828076363961E+0	639.959890726522930E-3	862.500184007154340E-3
1.262000000000000E+3	320.457768553977230E-3	-5.941352669725217E+0	394.005750293477230E-3	-4.696457278879201E+0	670.149706197562870E-3	843.390729882421590E-3
1.263000000000000E+3	320.394014286329190E-3	-5.946666489452909E+0	402.772909961212510E-3	-4.753084063741544E+0	701.780956360352200E-3	821.931006659832990E-3
1.264000000000000E+3	319.016759151708300E-3	-5.952220917269482E+0	411.017884792933830E-3	-4.807183476230310E+0	732.970789874373140E-3	799.034270711539540E-3
1.265000000000000E+3	315.968203627947590E-3	-5.956818336147627E+0	417.635931952081540E-3	-4.860124173176171E+0	763.306542064861700E-3	772.193474667824180E-3
1.266000000000000E+3	310.804991546920820E-3	-5.959150426533744E+0	423.442000199184430E-3	-4.913044892233031E+0	794.322132271707120E-3	742.036114651388520E-3
1.267000000000000E+3	303.205316280264310E-3	-5.957103437813735E+0	428.887563576987210E-3	-4.963527679769215E+0	825.531644178153060E-3	710.124123734309110E-3
1.268000000000000E+3	293.533177125307460E-3	-5.948315144606330E+0	433.027004314673610E-3	-5.011208909230749E+0	855.435798983799620E-3	675.571831580954570E-3
1.269000000000000E+3	282.091084298224330E-3	-5.926408092337074E+0	435.578336610595420E-3	-5.057958560345485E+0	883.992639338358140E-3	635.819730491035910E-3
1.270000000000000E+3	268.793945509748170E-3	-5.886550615111528E+0	436.985254229182050E-3	-5.103154302661602E+0	912.023381953981250E-3	591.512573208207270E-3
1.271000000000000E+3	255.663596067388980E-3	-5.826200253402629E+0	437.245575596534040E-3	-5.143974783759971E+0	937.375673341159340E-3	545.348654324935960E-3
1.272000000000000E+3	245.642072003761170E-3	-5.734498930639958E+0	435.867486715224740E-3	-5.179456972264653E+0	957.610717214286370E-3	495.024617982137590E-3
1.273000000000000E+3	242.382045369295330E-3	-5.600643814262632E+0	433.991351404537600E-3	-5.210383078561357E+0	974.119368097222100E-3	437.519885004654330E-3
1.274000000000000E+3	252.670335434252660E-3	-5.442179157030911E+0	433.415254883593280E-3	-5.234649029968149E+0	985.076210161648590E-3	375.693396266215840E-3
1.275000000000000E+3	283.116719965843200E-3	-5.308291648091694E+0	434.373960291900280E-3	-5.252980423050388E+0	983.238843030112330E-3	311.607160107410410E-3
1.276000000000000E+3	333.146442812945640E-3	-5.235756957988855E+0	437.765767112341330E-3	-5.269121589846707E+0	964.867481165407990E-3	246.766104779244880E-3
1.277000000000000E+3	393.808159357416920E-3	-5.221843959492872E+0	444.272323782350210E-3	-5.285154101703427E+0	932.931269499644440E-3	186.498581989787110E-3
1.278000000000000E+3	452.434274428843540E-3	-5.252450251003159E+0	452.738275496880230E-3	-5.303924323432473E+0	892.326894542424090E-3	140.292195720326280E-3
1.279000000000000E+3	502.872905455985290E-3	-5.313355426089042E+0	461.717550234895410E-3	-5.328699122231085E+0	847.045670213552040E-3	112.669631459356280E-3
1.280000000000000E+3	544.484264741751490E-3	-5.385674810568341E+0	470.404808410777140E-3	-5.359055847224241E+0	803.349430890198720E-3	101.224948391753740E-3
1.281000000000000E+3	575.917571496747380E-3	-5.454993935710243E+0	478.067585392142560E-3	-5.391757516981640E+0	767.797255222725460E-3	102.352464212327530E-3
1.282000000000000E+3	596.704274798808500E-3	-5.519428207834041E+0	483.766546548469120E-3	-5.425518106993854E+0	742.022303774210190E-3	113.206099003982990E-3
1.283000000000000E+3	610.227714385526140E-3	-5.579947870929242E+0	487.790109889396970E-3	-5.460210793858768E+0	724.181714265324180E-3	129.454517475395550E-3
1.284000000000000E+3	619.916793922145490E-3	-5.633992486642886E+0	490.815816399819190E-3	-5.494291150846099E+0	712.244326610389610E-3	145.921299160180180E-3
1.285000000000000E+3	625.861447660314930E-3	-5.679921723809226E+0	492.779421524946860E-3	-5.526276362874492E+0	705.661964113968750E-3	160.089219359584260E-3
1.286000000000000E+3	628.076769463411510E-3	-5.721042745397304E+0	493.155023105304350E-3	-5.557174608922850E+0	702.778286922835280E-3	172.010896110633250E-3
1.287000000000000E+3	628.960355811601920E-3	-5.758909898060029E+0	492.858618188944500E-3	-5.587844186517030E+0	701.921395244626930E-3	181.202148851020040E-3
1.288000000000000E+3	629.180247947616730E-3	-5.791490668154051E+0	492.248417049005680E-3	-5.616094014839076E+0	702.145825430749880E-3	187.627292724857670E-3
1.289000000000000E+3	627.761798477794340E-3	-5.820055908954398E+0	490.708633751331280E-3	-5.642478220678960E+0	703.186484592428500E-3	191.579308773220100E-3
1.290000000000000E+3	625.547994343726430E-3	-5.846738786074177E+0	488.630697506639070E-3	-5.668045245184638E+0	704.656708723070730E-3	194.009704368465370E-3
1.291000000000000E+3	623.549659945371480E-3	-5.870767644451170E+0	486.495140075504590E-3	-5.691914121612007E+0	705.936505072319970E-3	195.415712773923030E-3
1.292000000000000E+3	620.929002562271240E-3	-5.891803593382052E+0	484.080199091232950E-3	-5.713575604738234E+0	707.220724904166430E-3	195.889773407170620E-3
1.293000000000000E+3	617.578030373394870E-3	-5.911452259192369E+0	481.095062244362270E-3	-5.734361582371832E+0	708.481047639200280E-3	195.318183109326940E-3
1.294000000000000E+3	614.446046662373790E-3	-5.929633835156150E+0	478.156610831751260E-3	-5.754653463125798E+0	709.763338941245660E-3	193.704450480805230E-3
1.295000000000000E+3	611.352389437854530E-3	-5.945531126183361E+0	475.200631759478410E-3	-5.773110058353298E+0	710.765806771848970E-3	191.773993036208900E-3
1.296000000000000E+3	607.918897170947710E-3	-5.960034515624314E+0	472.018646841410040E-3	-5.790561632960787E+0	711.530042504224910E-3	189.199489336026650E-3
1.297000000000000E+3	604.484080241452060E-3	-5.973781794043708E+0	468.845123184536080E-3	-5.807238221140744E+0	712.293924996580620E-3	186.425592650872910E-3
1.298000000000000E+3	601.238720826854700E-3	-5.986205837094840E+0	465.618875690959610E-3	-5.822892142121347E+0	712.659621963768860E-3	183.530355806708010E-3
1.299000000000000E+3	597.797398037567150E-3	-5.997231935393204E+0	462.253756650659210E-3	-5.837399182773673E+0	712.729599602662910E-3	180.350810543902400E-3
1.300000000000000E+3	594.254939381360200E-3	-6.007733991729514E+0	458.738375526758610E-3	-5.851095566279207E+0	712.635474539264570E-3	177.119588309179180E-3
1.301000000000000E+3	591.040332699920070E-3	-6.017330690555874E+0	455.360898924422000E-3	-5.863841480950274E+0	712.445181518804320E-3	174.085755943808600E-3
1.302000000000000E+3	587.776862985678770E-3	-6.025644432688958E+0	452.048419792764830E-3	-5.875302188099702E+0	712.080708199715250E-3	171.222131794485060E-3
1.303000000000000E+3	584.394001816324730E-3	-6.033376615139344E+0	448.715581331620760E-3	-5.885895945831944E+0	711.600436031452510E-3	168.320359923838260E-3
1.304000000000000E+3	581.254832461765570E-3	-6.040613760750221E+0	445.486392096220980E-3	-5.895949962083480E+0	711.134125983623130E-3	165.410028110058420E-3
1.305000000000000E+3	578.293553143760070E-3	-6.046877202720127E+0	442.436763228695350E-3	-5.905293697759114E+0	710.592199082391020E-3	162.573922259978080E-3
1.306000000000000E+3	575.288378535119830E-3	-6.052506790750630E+0	439.445801803104830E-3	-5.913790774659955E+0	709.850954908542330E-3	159.687338639567660E-3
1.307000000000000E+3	572.493872044351650E-3	-6.057810824556409E+0	436.498690095103280E-3	-5.921714661510602E+0	709.029020926964740E-3	156.747695896786420E-3
1.308000000000000E+3	569.954186886099780E-3	-6.062418109185049E+0	433.723023269680260E-3	-5.929001419889934E+0	708.109847417023210E-3	154.076021341169490E-3
1.309000000000000E+3	567.470446910232850E-3	-6.066468638777013E+0	431.076159918570570E-3	-5.935553139053740E+0	706.950100681280720E-3	151.595712094953760E-3
1.310000000000000E+3	565.119758964974130E-3	-6.070400986841935E+0	428.542238851348180E-3	-5.941618560194232E+0	705.734443086870940E-3	149.151083318778600E-3
1.311000000000000E+3	563.047106298591340E-3	-6.074023506436967E+0	426.194747881498030E-3	-5.947303762266011E+0	704.581697784065760E-3	146.986579839755550E-3
1.312000000000000E+3	561.063139913752450E-3	-6.077291364098459E+0	424.044850708181710E-3	-5.952588618373898E+0	703.356517668278560E-3	145.118881867602970E-3
1.313000000000000E+3	559.132041837277490E-3	-6.080576381919184E+0	421.973624947573400E-3	-5.957583197413839E+0	702.067523644791860E-3	143.253487391251290E-3
1.314000000000000E+3	557.350339636853540E-3	-6.083779015284959E+0	419.942296097407410E-3	-5.962536438769640E+0	700.850620652455740E-3	141.467829490751930E-3
1.315000000000000E+3	555.597417673160400E-3	-6.086607946107256E+0	417.996453327618310E-3	-5.967119226488172E+0	699.520206976630310E-3	139.964318173888710E-3
1.316000000000000E+3	553.829742642949600E-3	-6.089344183519175E+0	416.102608472022520E-3	-5.971131092732013E+0	698.108378038334590E-3	138.596003108299530E-3
1.317000000000000E+3	552.224437419402640E-3	-6.092055657247515E+0	414.294842350366620E-3	-5.974848180585106E+0	696.862245897826860E-3	137.487236784411770E-3
1.318000000000000E+3	550.655524047291460E-3	-6.094533454092513E+0	412.662411106137660E-3	-5.978410245513900E+0	695.744995380153890E-3	136.696455732011500E-3
1.319000000000000E+3	548.988836026877980E-3	-6.096939743531159E+0	411.128232342923730E-3	-5.981748431141003E+0	694.669613619577910E-3	135.872926118579510E-3
1.320000000000000E+3	547.361429636196050E-3	-6.099314395241681E+0	409.619800213484380E-3	-5.985051779604944E+0	693.769337943583750E-3	134.921845217628590E-3
1.321000000000000E+3	545.759741843598210E-3	-6.101362850230425E+0	408.108241865456240E-3	-5.988419047868188E+0	692.856382024639280E-3	134.000654471573470E-3
1.322000000000000E+3	544.070190050728430E-3	-6.103172764805977E+0	406.603867240270090E-3	-5.991515712833186E+0	691.866798977996630E-3	133.028974236516470E-3
1.323000000000000E+3	542.442534905541280E-3	-6.104753663153966E+0	405.003722572479460E-3	-5.994094595051590E+0	690.805634757739930E-3	132.137269505012280E-3
1.324000000000000E+3	540.984595453862570E-3	-6.105900835929212E+0	403.564315476781680E-3	-5.996397820849558E+0	689.761001618476640E-3	131.321553633623270E-3
1.325000000000000E+3	539.644806810562150E-3	-6.106828031129082E+0	402.323706255098060E-3	-5.998073199396152E+0	688.685385556085600E-3	130.808884490123510E-3
1.326000000000000E+3	538.466683512288770E-3	-6.107969563007554E+0	401.121291658432970E-3	-5.999869795641311E+0	687.599976091173510E-3	130.311566252509060E-3
1.327000000000000E+3	537.422447987450760E-3	-6.109114455572735E+0	400.113480299902070E-3	-6.001803784650266E+0	686.730031007091620E-3	130.020599284200010E-3
1.328000000000000E+3	536.335947855179020E-3	-6.110250841532649E+0	399.142432306920650E-3	-6.003552169439578E+0	685.828762165580970E-3	129.900544072056980E-3
1.329000000000000E+3	535.300375649635620E-3	-6.111523760906091E+0	398.172632582937390E-3	-6.005369830994097E+0	684.966768389679070E-3	129.670644088080770E-3
1.330000000000000E+3	534.322871504255170E-3	-6.112762319112943E+0	397.296343682119250E-3	-6.007423302507099E+0	684.272525417692460E-3	129.495627570751780E-3
1.331000000000000E+3	533.204966793905610E-3	-6.113982895930572E+0	396.481145963633150E-3	-6.009386451791255E+0	683.636186170790800E-3	129.407621606968480E-3
1.332000000000000E+3	531.995232487204370E-3	-6.115308029780552E+0	395.514265015100060E-3	-6.011280386589006E+0	683.032382272127260E-3	129.134460544373640E-3
1.333000000000000E+3	530.828525183095980E-3	-6.116322183559714E+0	394.532851974017050E-3	-6.013123366952868E+0	682.494085519141040E-3	128.846855042877430E-3
1.334000000000000E+3	529.603583428090110E-3	-6.117015574258170E+0	393.578251167290670E-3	-6.014469220399273E+0	681.855927022376520E-3	128.671146123603920E-3
1.335000000000000E+3	528.472247235789890E-3	-6.117730001558440E+0	392.628598920559960E-3	-6.015519343404857E+0	681.163512828418800E-3	128.546659243085450E-3
1.336000000000000E+3	527.456157340963630E-3	-6.118320784349845E+0	391.786988581598160E-3	-6.016567736497843E+0	680.517372681882500E-3	128.505405312221460E-3
1.337000000000000E+3	526.456727920768810E-3	-6.118915864201655E+0	391.091464576547360E-3	-6.017481455550515E+0	679.957488010660920E-3	128.556348007362350E-3
1.338000000000000E+3	525.474823951330380E-3	-6.119564085588605E+0	390.428161509923490E-3	-6.018483125917102E+0	679.526513013730350E-3	128.533961795878700E-3
1.339000000000000E+3	524.535246109683940E-3	-6.120263362075792E+0	389.953159532278660E-3	-6.019885562285925E+0	679.315215298102350E-3	128.471777279643760E-3
1.340000000000000E+3	523.552697624407930E-3	-6.120936699314559E+0	389.499589922172430E-3	-6.021264672496383E+0	679.048274324706490E-3	128.312160441388910E-3
1.341000000000000E+3	522.543005152369840E-3	-6.121673179594438E+0	388.886069997567970E-3	-6.022938730022653E+0	678.744795242763210E-3	127.887682157079960E-3
1.342000000000000E+3	521.508511686372580E-3	-6.122177106870436E+0	388.171816281490890E-3	-6.024663914418687E+0	678.275414384815090E-3	127.497404149190610E-3
1.343000000000000E+3	520.394253301250000E-3	-6.122568961046211E+0	387.409568583053810E-3	-6.026055107986835E+0	677.713284705436240E-3	127.169255519200550E-3
1.344000000000000E+3	519.371404016445880E-3	-6.122961983048790E+0	386.583219212007390E-3	-6.027088965047423E+0	677.155128373093550E-3	127.100983455938590E-3
1.345000000000000E+3	518.418673298050690E-3	-6.123165372484019E+0	385.911819235477070E-3	-6.028317457884437E+0	676.745594605481890E-3	127.108547197273960E-3
1.346000000000000E+3	517.394776673735790E-3	-6.123420335915730E+0	385.448284429053320E-3	-6.029407888635459E+0	676.502237626249060E-3	127.086394125021620E-3
1.347000000000000E+3	516.484513266064820E-3	-6.123855275099218E+0	384.929121576638500E-3	-6.030574811503900E+0	676.368456621598280E-3	126.835203096785610E-3
1.348000000000000E+3	515.595763384075200E-3	-6.124099174919833E+0	384.341480768001340E-3	-6.031961696805700E+0	676.175127101289690E-3	126.479285973968600E-3
1.349000000000000E+3	514.622059488579640E-3	-6.124339912566184E+0	383.689271772232940E-3	-6.033236704095742E+0	675.831936763038880E-3	125.948951810594400E-3
1.350000000000000E+3	513.657347249720450E-3	-6.124490976118219E+0	382.939551382638520E-3	-6.034346629438494E+0	675.492554422183030E-3	125.342079799012020E-3
1.351000000000000E+3	512.784276318758670E-3	-6.124562494337995E+0	382.273940915279220E-3	-6.035617014159209E+0	675.104122564073150E-3	124.798767627284350E-3
1.352000000000000E+3	511.981148248094260E-3	-6.124425560179772E+0	381.745041354141670E-3	-6.036629010974027E+0	674.632125199055020E-3	124.181488480465720E-3
1.353000000000000E+3	511.219649828889230E-3	-6.124483482694565E+0	381.155890922948880E-3	-6.037940763540104E+0	674.162885039803480E-3	123.478127638533750E-3
1.354000000000000E+3	510.577671111667300E-3	-6.124558996569377E+0	380.618147580502270E-3	-6.039628405545042E+0	673.614030960871360E-3	122.804139274308070E-3
1.355000000000000E+3	509.852329196793570E-3	-6.124776166589490E+0	379.963640619258640E-3	-6.041339500949991E+0	672.896833999686920E-3	122.004104362345310E-3
1.356000000000000E+3	509.197323524180120E-3	-6.125159893580143E+0	379.153622168821040E-3	-6.043156106557186E+0	672.189262946833340E-3	121.313145934338700E-3
1.357000000000000E+3	508.409206360273420E-3	-6.125563883468866E+0	378.268692250729790E-3	-6.045155298995041E+0	671.297468330228520E-3	120.858773778841470E-3
1.358000000000000E+3	507.562608271704520E-3	-6.126476577547198E+0	377.272181319551040E-3	-6.047045208478741E+0	670.361611328782690E-3	120.250789185961800E-3
1.359000000000000E+3	506.724526513983360E-3	-6.127064123833731E+0	376.103617638979700E-3	-6.048668739897887E+0	669.501890503982900E-3	119.835676567019180E-3
1.360000000000000E+3	505.629051496557350E-3	-6.127219037975745E+0	374.888649370576480E-3	-6.049513016163018E+0	668.496727084405000E-3	119.865838971590690E-3
1.361000000000000E+3	504.537940784860140E-3	-6.127471472126131E+0	373.670624625056740E-3	-6.049803129218018E+0	667.463089299529800E-3	119.941281769663540E-3
1.362000000000000E+3	503.591726622570570E-3	-6.127575089920454E+0	372.633265018257500E-3	-6.050117100559945E+0	666.728980971127980E-3	120.144441842399400E-3
1.363000000000000E+3	502.541485612431170E-3	-6.127639247229628E+0	371.664024641147230E-3	-6.050214589646979E+0	666.000863770697670E-3	120.413743781333560E-3
1.364000000000000E+3	501.540966240572650E-3	-6.127836075420693E+0	370.614844050018710E-3	-6.050614795241698E+0	665.318174855333510E-3	120.325889547149150E-3
1.365000000000000E+3	500.599399304334720E-3	-6.127764131951083E+0	369.668013715636570E-3	-6.050756714569138E+0	664.779773381730330E-3	120.447998978793910E-3
1.366000000000000E+3	499.513829924810970E-3	-6.127555972518149E+0	368.640001241957730E-3	-6.050802072769471E+0	664.130029305284310E-3	120.608642520949440E-3
1.367000000000000E+3	498.442588388637810E-3	-6.127355016361625E+0	367.723303560690000E-3	-6.050725862197692E+0	663.598832096071070E-3	120.635967413622690E-3
1.368000000000000E+3	497.411534900863760E-3	-6.126840147687488E+0	366.765700163310230E-3	-6.050627949724483E+0	663.115320552105310E-3	120.652051691852630E-3
1.369000000000000E+3	496.414300095170900E-3	-6.126125625553413E+0	365.889300092171410E-3	-6.050190963282451E+0	662.560669753771700E-3	120.869431051590520E-3
1.370000000000000E+3	495.505465889893580E-3	-6.125480885608873E+0	364.934761731306960E-3	-6.049904599568343E+0	661.915394374277490E-3	120.747104549066480E-3
1.371000000000000E+3	494.784772362471040E-3	-6.124898684927455E+0	364.277415061087850E-3	-6.049631397425133E+0	661.558767504597630E-3	120.770799301021400E-3
1.372000000000000E+3	494.069821702112500E-3	-6.124395345160879E+0	363.581432069308540E-3	-6.049035014863561E+0	660.970639962676800E-3	120.894038527589090E-3
1.373000000000000E+3	493.419117706339780E-3	-6.123875111511222E+0	362.900887304451250E-3	-6.048654021591361E+0	660.527437615243130E-3	120.852149050559950E-3
1.374000000000000E+3	492.671321826143370E-3	-6.123249188002466E+0	362.338545602561180E-3	-6.048493396540350E+0	660.045968403203060E-3	120.977458387817270E-3
1.375000000000000E+3	491.999004547747140E-3	-6.122848110634961E+0	361.937681494100440E-3	-6.048099860335692E+0	659.634558660654010E-3	120.858334409050780E-3
1.376000000000000E+3	491.419722177357580E-3	-6.122399515890208E+0	361.435159548721960E-3	-6.048039776598609E+0	659.342971764986130E-3	120.849966755053760E-3
1.377000000000000E+3	490.778821600426680E-3	-6.121964605607208E+0	361.079730662969890E-3	-6.048369048733011E+0	658.878990799526050E-3	120.741939197916020E-3
1.378000000000000E+3	490.114816883070790E-3	-6.121673044432445E+0	360.557163573542730E-3	-6.048632569968724E+0	658.397059890915010E-3	120.208910268869010E-3
1.379000000000000E+3	489.490899475600930E-3	-6.121429771988550E+0	360.025808097381490E-3	-6.049796708199663E+0	657.963940296869330E-3	119.687393836162960E-3
1.380000000000000E+3	488.872094851206700E-3	-6.121109680909061E+0	359.625213655803800E-3	-6.050746366529961E+0	657.263793366254840E-3	119.256931022485580E-3
1.381000000000000E+3	488.094751692929370E-3	-6.120938136888787E+0	358.844724323219290E-3	-6.051828710970859E+0	656.369389078461760E-3	118.563903759582550E-3
1.382000000000000E+3	487.278203835233180E-3	-6.120965397340792E+0	358.032553055051270E-3	-6.053459230383044E+0	655.399865181172440E-3	118.148922517070390E-3
1.383000000000000E+3	486.443776815301210E-3	-6.120894281213232E+0	357.136242913884960E-3	-6.054191718433979E+0	654.104185811251290E-3	117.941165174027060E-3
1.384000000000000E+3	485.605410929346610E-3	-6.120643155743312E+0	356.017308124543850E-3	-6.054700992681776E+0	652.929874669442970E-3	117.921540497921100E-3
1.385000000000000E+3	484.636865065035280E-3	-6.120298930136479E+0	355.103402453675610E-3	-6.054832903514341E+0	651.780521081321560E-3	118.490896622490880E-3
1.386000000000000E+3	483.686740447982160E-3	-6.120255585770838E+0	354.168177038573230E-3	-6.054091803484584E+0	650.692038793638240E-3	119.007122519442360E-3
