Freq (Hz)	Coh_mic2/mic1	Coh_mic3/mic1	Coh_mic4/mic1
1.212000000000000E+3	999.990439177905310E-3	999.993021150723190E-3	999.988287418021480E-3
1.213000000000000E+3	999.992418874541040E-3	999.991082665648400E-3	999.986722744361960E-3
1.214000000000000E+3	999.993645479999360E-3	999.986997042040860E-3	999.989497340804670E-3
1.215000000000000E+3	999.992566353295590E-3	999.989322601767200E-3	999.992432261362920E-3
1.216000000000000E+3	999.990961790805040E-3	999.987208410662580E-3	999.993592718417700E-3
1.217000000000000E+3	999.987261207506250E-3	999.987568095955350E-3	999.993444956451590E-3
1.218000000000000E+3	999.985264588022500E-3	999.985879098301170E-3	999.990607355191190E-3
1.219000000000000E+3	999.984642737955620E-3	999.982151030975210E-3	999.989791836988220E-3
1.220000000000000E+3	999.984005454980890E-3	999.982290274374800E-3	999.988554230566210E-3
1.221000000000000E+3	999.981195066719900E-3	999.984637364323860E-3	999.985022194321730E-3
1.222000000000000E+3	999.983026190451980E-3	999.983285584484020E-3	999.984311234189960E-3
1.223000000000000E+3	999.985128060798980E-3	999.982713797594850E-3	999.988747012441560E-3
1.224000000000000E+3	999.984652169095160E-3	999.979928049518960E-3	999.988831996058260E-3
1.225000000000000E+3	999.986135904395000E-3	999.978977925050420E-3	999.990104395942270E-3
1.226000000000000E+3	999.985167357895550E-3	999.976641550563870E-3	999.990177460608590E-3
1.227000000000000E+3	999.985119493764670E-3	999.976471431831550E-3	999.990368636563540E-3
1.228000000000000E+3	999.987662976653200E-3	999.976233070417940E-3	999.989044124089070E-3
1.229000000000000E+3	999.986951115494180E-3	999.974663010540610E-3	999.987655277436720E-3
1.230000000000000E+3	999.988461405358910E-3	999.973930355881220E-3	999.989222414944150E-3
1.231000000000000E+3	999.989206360740620E-3	999.977732562574490E-3	999.992356317729870E-3
1.232000000000000E+3	999.988989264557480E-3	999.980655106430640E-3	999.994360914228770E-3
1.233000000000000E+3	999.989630249118130E-3	999.980076667828950E-3	999.993292507596160E-3
1.234000000000000E+3	999.989467578300650E-3	999.979566324903260E-3	999.992767640848210E-3
1.235000000000000E+3	999.989358056334490E-3	999.980881261228420E-3	999.993563671915830E-3
1.236000000000000E+3	999.989607009263310E-3	999.978866219737080E-3	999.991101780696060E-3
1.237000000000000E+3	999.990101111891020E-3	999.977117838917630E-3	999.989836600361780E-3
1.238000000000000E+3	999.991705315348760E-3	999.980619754465060E-3	999.990490775850670E-3
1.239000000000000E+3	999.992776227182190E-3	999.977302131464740E-3	999.986788347623440E-3
1.240000000000000E+3	999.992708700486510E-3	999.977667796837720E-3	999.986689894708400E-3
1.241000000000000E+3	999.993414498589250E-3	999.978560262256950E-3	999.988371478503170E-3
1.242000000000000E+3	999.992447365964820E-3	999.975973926426790E-3	999.985526202758930E-3
1.243000000000000E+3	999.992058543040180E-3	999.976736539069270E-3	999.983655030937560E-3
1.244000000000000E+3	999.990435348041880E-3	999.977576270031480E-3	999.986343488634580E-3
1.245000000000000E+3	999.990905202139850E-3	999.979629127995870E-3	999.986101106490550E-3
1.246000000000000E+3	999.990334165038020E-3	999.980144515397410E-3	999.984873863103970E-3
1.247000000000000E+3	999.987896958926090E-3	999.983431031351790E-3	999.990866813754820E-3
1.248000000000000E+3	999.988271031028270E-3	999.984414580133430E-3	999.989358192794660E-3
1.249000000000000E+3	999.990307518230040E-3	999.986051507865570E-3	999.990217226810580E-3
1.250000000000000E+3	999.989972403376840E-3	999.987319711272860E-3	999.991975121187540E-3
1.251000000000000E+3	999.989480351707320E-3	999.985413078155800E-3	999.989834697594840E-3
1.252000000000000E+3	999.988574579671830E-3	999.986381958789420E-3	999.989086891427960E-3
1.253000000000000E+3	999.989575414807150E-3	999.986155345328750E-3	999.988657999248080E-3
1.254000000000000E+3	999.989054664175870E-3	999.985587710080730E-3	999.989619113546110E-3
1.255000000000000E+3	999.986740111998170E-3	999.987534735448770E-3	999.989881176748700E-3
1.256000000000000E+3	999.984819723402700E-3	999.985967255627610E-3	999.989813248934660E-3
1.257000000000000E+3	999.986593118400210E-3	999.984682148666200E-3	999.990033286206170E-3
1.258000000000000E+3	999.985182004472170E-3	999.983332388695300E-3	999.988167005588350E-3
1.259000000000000E+3	999.986909795840370E-3	999.982738718980910E-3	999.990582992902330E-3
1.260000000000000E+3	999.986758189805310E-3	999.982254958569180E-3	999.990116101967200E-3
1.261000000000000E+3	999.984193924354000E-3	999.983337628489230E-3	999.988075386877620E-3
1.262000000000000E+3	999.985576155211110E-3	999.983069444562170E-3	999.992300275025280E-3
1.263000000000000E+3	999.983781906431560E-3	999.984535220727610E-3	999.990404379257680E-3
1.264000000000000E+3	999.984027601165230E-3	999.985179044183600E-3	999.987198003919770E-3
1.265000000000000E+3	999.984946913902050E-3	999.984511313188880E-3	999.988051611052090E-3
1.266000000000000E+3	999.981647639273880E-3	999.983321122207450E-3	999.986854804552630E-3
1.267000000000000E+3	999.979362280727370E-3	999.981578030887940E-3	999.981296569793730E-3
1.268000000000000E+3	999.970204360248640E-3	999.981678455479470E-3	999.977162842918380E-3
1.269000000000000E+3	999.938997603553980E-3	999.980959452423820E-3	999.979039555640940E-3
1.270000000000000E+3	999.904337255576040E-3	999.980533293377770E-3	999.980249835010330E-3
1.271000000000000E+3	999.854408784907830E-3	999.980712486328360E-3	999.974868758666700E-3
1.272000000000000E+3	999.797717194002460E-3	999.982056392881510E-3	999.975596551959440E-3
1.273000000000000E+3	999.754873199995790E-3	999.980464665889190E-3	999.976861338971230E-3
1.274000000000000E+3	999.747259917214360E-3	999.980080087494170E-3	999.969924912824550E-3
1.275000000000000E+3	999.779127455873050E-3	999.980843460177130E-3	999.971391508732150E-3
1.276000000000000E+3	999.831454761938460E-3	999.979828359128570E-3	999.974083836481450E-3
1.277000000000000E+3	999.876723049016650E-3	999.975599299523510E-3	999.973737665246890E-3
1.278000000000000E+3	999.904325950070060E-3	999.974303563886500E-3	999.975565080752250E-3
1.279000000000000E+3	999.918170635921590E-3	999.975897566327880E-3	999.978789094756010E-3
1.280000000000000E+3	999.928420646897690E-3	999.976761949114440E-3	999.978247565811440E-3
1.281000000000000E+3	999.947363965974280E-3	999.980628888148430E-3	999.982371912550240E-3
1.282000000000000E+3	999.960977927687790E-3	999.984455510540490E-3	999.984824783387900E-3
1.283000000000000E+3	999.968262928716990E-3	999.982741559294450E-3	999.987536864907160E-3
1.284000000000000E+3	999.977313258771930E-3	999.983025282663250E-3	999.990264976529990E-3
1.285000000000000E+3	999.982606808684450E-3	999.983092583524470E-3	999.991035063365950E-3
1.286000000000000E+3	999.985304645499060E-3	999.984470207689550E-3	999.992530993000120E-3
1.287000000000000E+3	999.987563924036980E-3	999.986609055273260E-3	999.994136500765740E-3
1.288000000000000E+3	999.989442175638230E-3	999.989709632040700E-3	999.995166160617900E-3
1.289000000000000E+3	999.990838029620850E-3	999.992089963891220E-3	999.995675303302690E-3
1.290000000000000E+3	999.991467845375070E-3	999.992886653854110E-3	999.996427422778170E-3
1.291000000000000E+3	999.992230806089570E-3	999.994370983929070E-3	999.996579833046130E-3
1.292000000000000E+3	999.992708434742970E-3	999.995381420143100E-3	999.997131039331520E-3
1.293000000000000E+3	999.992512077842790E-3	999.996063673876940E-3	999.997859594919940E-3
1.294000000000000E+3	999.993171701527900E-3	999.996243437303200E-3	999.997834728409530E-3
1.295000000000000E+3	999.994541818132630E-3	999.996731187762440E-3	999.997653816656400E-3
1.296000000000000E+3	999.995162329824330E-3	999.997512640233950E-3	999.998210616461550E-3
1.297000000000000E+3	999.995101953311430E-3	999.997178798757050E-3	999.998287576706950E-3
1.298000000000000E+3	999.995698997067750E-3	999.997065549322110E-3	999.998680351275260E-3
1.299000000000000E+3	999.996183519137880E-3	999.997823080280290E-3	999.999184743745270E-3
1.300000000000000E+3	999.996736117384380E-3	999.998168497720160E-3	999.999408996927740E-3
1.301000000000000E+3	999.997271056000450E-3	999.998300159685380E-3	999.999301559539530E-3
1.302000000000000E+3	999.997522656298820E-3	999.998478238574020E-3	999.999381086350450E-3
1.303000000000000E+3	999.997816464142540E-3	999.998720096755940E-3	999.999568945067810E-3
1.304000000000000E+3	999.998158427864770E-3	999.998756133277600E-3	999.999567261850910E-3
1.305000000000000E+3	999.998242979647120E-3	999.998888348362040E-3	999.999648345538120E-3
1.306000000000000E+3	999.998340034987890E-3	999.999067939110420E-3	999.999636237001500E-3
1.307000000000000E+3	999.998447697036940E-3	999.999265325028470E-3	999.999622949694020E-3
1.308000000000000E+3	999.998472715483920E-3	999.999414390236650E-3	999.999642474740160E-3
1.309000000000000E+3	999.998540638134200E-3	999.999431703026080E-3	999.999652893717950E-3
1.310000000000000E+3	999.998590797161690E-3	999.999321637512480E-3	999.999694666185550E-3
1.311000000000000E+3	999.998649961082560E-3	999.999164125218390E-3	999.999687089672350E-3
1.312000000000000E+3	999.998694941754530E-3	999.999111946149100E-3	999.999747434225370E-3
1.313000000000000E+3	999.998787699094450E-3	999.999075418080530E-3	999.999737131588410E-3
1.314000000000000E+3	999.998862585219640E-3	999.998889395318890E-3	999.999727099066700E-3
1.315000000000000E+3	999.998854187275630E-3	999.998820605778490E-3	999.999781122858700E-3
1.316000000000000E+3	999.998938815433780E-3	999.998842380760420E-3	999.999785589142710E-3
1.317000000000000E+3	999.999065326666820E-3	999.998896091054970E-3	999.999798133507480E-3
1.318000000000000E+3	999.999132544578730E-3	999.998983171771600E-3	999.999797312168920E-3
1.319000000000000E+3	999.999222044852030E-3	999.999075980454010E-3	999.999777037673290E-3
1.320000000000000E+3	999.999231461424890E-3	999.999167108190260E-3	999.999779020696480E-3
1.321000000000000E+3	999.999236354404460E-3	999.999298228941730E-3	999.999763469347820E-3
1.322000000000000E+3	999.999243962946260E-3	999.999211697546130E-3	999.999802869015020E-3
1.323000000000000E+3	999.999111417032240E-3	999.999050539520540E-3	999.999660454089830E-3
1.324000000000000E+3	999.998991946394080E-3	999.998460902733590E-3	999.999552774008320E-3
1.325000000000000E+3	999.998733816467750E-3	999.998235716925250E-3	999.999543876077150E-3
1.326000000000000E+3	999.998558342747760E-3	999.997959142336800E-3	999.999224914466240E-3
1.327000000000000E+3	999.998648749931500E-3	999.998166843361510E-3	999.999254378251770E-3
1.328000000000000E+3	999.998742610505920E-3	999.998051641844850E-3	999.999161777923030E-3
1.329000000000000E+3	999.998781272390720E-3	999.998005945811780E-3	999.998943558281890E-3
1.330000000000000E+3	999.998836141811620E-3	999.997837387616720E-3	999.998992954588940E-3
1.331000000000000E+3	999.998656597177460E-3	999.997718953001710E-3	999.998751836740700E-3
1.332000000000000E+3	999.998187054931600E-3	999.997357357555020E-3	999.998478436382900E-3
1.333000000000000E+3	999.998093180174300E-3	999.997474884682380E-3	999.998570208491140E-3
1.334000000000000E+3	999.997683031552680E-3	999.997236177902930E-3	999.998285062297930E-3
1.335000000000000E+3	999.997331999055380E-3	999.996950361769050E-3	999.998466842976220E-3
1.336000000000000E+3	999.997001212126870E-3	999.996123534825480E-3	999.998727308908260E-3
1.337000000000000E+3	999.996562530486410E-3	999.995238574953870E-3	999.998467318658600E-3
1.338000000000000E+3	999.996522267955880E-3	999.994669316226270E-3	999.998760849097220E-3
1.339000000000000E+3	999.996329577885310E-3	999.994179501153210E-3	999.998736393552740E-3
1.340000000000000E+3	999.995917312329950E-3	999.993984978792660E-3	999.998722415325950E-3
1.341000000000000E+3	999.995107016882540E-3	999.994065985875590E-3	999.999025020077650E-3
1.342000000000000E+3	999.994632280078790E-3	999.992949702048770E-3	999.999020564594330E-3
1.343000000000000E+3	999.994160552168280E-3	999.992690645780780E-3	999.999103266070000E-3
1.344000000000000E+3	999.994699320009620E-3	999.993658771012980E-3	999.999072077883410E-3
1.345000000000000E+3	999.995048368000240E-3	999.994342054817960E-3	999.999032627184810E-3
1.346000000000000E+3	999.994827345899950E-3	999.994945820430800E-3	999.998783727087730E-3
1.347000000000000E+3	999.994830273084780E-3	999.995170914861450E-3	999.998522138086040E-3
1.348000000000000E+3	999.994512175806820E-3	999.994742263206950E-3	999.998604408191440E-3
1.349000000000000E+3	999.994499058842080E-3	999.994279721176380E-3	999.998513861436900E-3
1.350000000000000E+3	999.994638740677950E-3	999.993219730637260E-3	999.998679587504770E-3
1.351000000000000E+3	999.994635282357320E-3	999.992460966043330E-3	999.998939959164890E-3
1.352000000000000E+3	999.995065517113700E-3	999.992165442970320E-3	999.998745722546990E-3
1.353000000000000E+3	999.995740337358270E-3	999.992777650140050E-3	999.998889484819850E-3
1.354000000000000E+3	999.995708290923210E-3	999.992697011606650E-3	999.998970068660560E-3
1.355000000000000E+3	999.996084258567120E-3	999.992751218518490E-3	999.998891667590480E-3
1.356000000000000E+3	999.996313603601860E-3	999.992263604484450E-3	999.998689251734300E-3
1.357000000000000E+3	999.996553053400850E-3	999.991271745963250E-3	999.998401761958530E-3
1.358000000000000E+3	999.997150750397300E-3	999.992611565738490E-3	999.998280909919380E-3
1.359000000000000E+3	999.997434381444170E-3	999.993176810785590E-3	999.998079115695710E-3
1.360000000000000E+3	999.997738193276310E-3	999.993835612854150E-3	999.997772422349000E-3
1.361000000000000E+3	999.997829494662760E-3	999.994102397239960E-3	999.997897065078690E-3
1.362000000000000E+3	999.998118055331670E-3	999.994364513986930E-3	999.997706580011080E-3
1.363000000000000E+3	999.998260590218680E-3	999.994580588362880E-3	999.997856560709500E-3
1.364000000000000E+3	999.998408993030940E-3	999.995022396058310E-3	999.997863879139910E-3
1.365000000000000E+3	999.998533172759110E-3	999.993912031298610E-3	999.997238016115170E-3
1.366000000000000E+3	999.999030231638050E-3	999.994382930299850E-3	999.997786540185670E-3
1.367000000000000E+3	999.998920200937390E-3	999.994842562838330E-3	999.997970979888410E-3
1.368000000000000E+3	999.998989066074650E-3	999.995525435262600E-3	999.997460951644320E-3
1.369000000000000E+3	999.998777312978150E-3	999.995142904265720E-3	999.997720997070960E-3
1.370000000000000E+3	999.998444767235980E-3	999.994296210811710E-3	999.997927121711870E-3
1.371000000000000E+3	999.998554855483830E-3	999.995910401672900E-3	999.997783551595300E-3
1.372000000000000E+3	999.998228319490370E-3	999.995715429434330E-3	999.997836810027180E-3
1.373000000000000E+3	999.998007213090400E-3	999.995682471345180E-3	999.997823804241850E-3
1.374000000000000E+3	999.997349272064740E-3	999.994850277630690E-3	999.998031447405400E-3
1.375000000000000E+3	999.997700964217250E-3	999.996026956504580E-3	999.998706786682460E-3
1.376000000000000E+3	999.997334020657710E-3	999.995101884121330E-3	999.998797175907450E-3
1.377000000000000E+3	999.996582204828340E-3	999.995305449909330E-3	999.998567137287630E-3
1.378000000000000E+3	999.995616689191460E-3	999.994053837070740E-3	999.998662567808450E-3
1.379000000000000E+3	999.995716924154230E-3	999.994520356536130E-3	999.998776229473310E-3
1.380000000000000E+3	999.994941321584280E-3	999.993774976998590E-3	999.998695237477860E-3
1.381000000000000E+3	999.995086629183350E-3	999.994293525302110E-3	999.999044033781810E-3
1.382000000000000E+3	999.995512339473480E-3	999.994552333583360E-3	999.999222952885240E-3
1.383000000000000E+3	999.994971650664420E-3	999.995297055231490E-3	999.999257008907790E-3
1.384000000000000E+3	999.993895653948810E-3	999.994939170283040E-3	999.999176705323900E-3
1.385000000000000E+3	999.994438067304590E-3	999.995356148703050E-3	999.999242968468430E-3
1.386000000000000E+3	999.994431522741590E-3	999.995604296367470E-3	999.999215578074470E-3
1.387000000000000E+3	999.994911037463070E-3	999.995728791562620E-3	999.999264779853240E-3
1.388000000000000E+3	999.994619799378430E-3	999.994950367064320E-3	999.998846073571810E-3
1.389000000000000E+3	999.994034822938690E-3	999.995075262494760E-3	999.998828213090160E-3
1.390000000000000E+3	999.993382196856850E-3	999.994851438291920E-3	999.998718521553530E-3
1.391000000000000E+3	999.993892763677340E-3	999.995082705671940E-3	999.998913716673820E-3
1.392000000000000E+3	999.993552208675580E-3	999.996476133439670E-3	999.998905935268410E-3
1.393000000000000E+3	999.994682133881650E-3	999.996948655966670E-3	999.999038392499480E-3
1.394000000000000E+3	999.995108876816640E-3	999.996076530038080E-3	999.999188186792120E-3
1.395000000000000E+3	999.995736318229470E-3	999.996182761764050E-3	999.999118326757470E-3
1.396000000000000E+3	999.995768852931400E-3	999.996729622606330E-3	999.998708305312900E-3
1.397000000000000E+3	999.996218521860710E-3	999.997970521864790E-3	999.998760107119520E-3
1.398000000000000E+3	999.996988078816430E-3	999.997117944828040E-3	999.998648691474370E-3
1.399000000000000E+3	999.997516847045190E-3	999.997176236701810E-3	999.998458341642690E-3
1.400000000000000E+3	999.997924582338160E-3	999.997240178857380E-3	999.998811413451820E-3
1.401000000000000E+3	999.997973284486250E-3	999.996920714482650E-3	999.998696609229350E-3
1.402000000000000E+3	999.998278789280940E-3	999.997550940967650E-3	999.998680357274680E-3
1.403000000000000E+3	999.998137926806810E-3	999.996893695300310E-3	999.998721937636170E-3
1.404000000000000E+3	999.998926473564920E-3	999.997313560328840E-3	999.998970036628300E-3
1.405000000000000E+3	999.998919189855280E-3	999.997573527116710E-3	999.998802978440570E-3
1.406000000000000E+3	999.998529859368770E-3	999.997042403574010E-3	999.998711717920540E-3
1.407000000000000E+3	999.998576985507540E-3	999.996609662241690E-3	999.998570112152870E-3
1.408000000000000E+3	999.998734069916020E-3	999.996113992059120E-3	999.998174776655980E-3
1.409000000000000E+3	999.998983668891060E-3	999.995856543468010E-3	999.998644716869500E-3
1.410000000000000E+3	999.999143703148130E-3	999.995134744855570E-3	999.998804735007570E-3
1.411000000000000E+3	999.999213428856890E-3	999.995446957267610E-3	999.998757673907000E-3
1.412000000000000E+3	999.999302573743480E-3	999.995355597130040E-3	999.998526922999730E-3
1.413000000000000E+3	999.998883265542760E-3	999.994774520234000E-3	999.998773397230420E-3
1.414000000000000E+3	999.998958666877490E-3	999.993045162729240E-3	999.998926014757150E-3
1.415000000000000E+3	999.998974282324540E-3	999.993331763369240E-3	999.998935592774080E-3
1.416000000000000E+3	999.998885216363150E-3	999.992668509694370E-3	999.999009542375750E-3
1.417000000000000E+3	999.998055487574480E-3	999.992606635244360E-3	999.999104270379630E-3
1.418000000000000E+3	999.997156969284480E-3	999.991006684255450E-3	999.998870750430260E-3
1.419000000000000E+3	999.997041418914660E-3	999.990096803751500E-3	999.999288188221370E-3
1.420000000000000E+3	999.997547772676580E-3	999.989122908059520E-3	999.998752131250220E-3
1.421000000000000E+3	999.997226862692990E-3	999.988375889380390E-3	999.998219914390080E-3
1.422000000000000E+3	999.997135595790180E-3	999.990115598971110E-3	999.999009446011060E-3
1.423000000000000E+3	999.997226729735900E-3	999.992396906217330E-3	999.998765960557260E-3
1.424000000000000E+3	999.997038133641160E-3	999.991434516514180E-3	999.998466023873660E-3
1.425000000000000E+3	999.997261731909500E-3	999.991833506411740E-3	999.998769376533980E-3
1.426000000000000E+3	999.997212340927640E-3	999.991687855588230E-3	999.998157180605580E-3
1.427000000000000E+3	999.997483440366650E-3	999.992085258776360E-3	999.998678958519680E-3
1.428000000000000E+3	999.996556316634200E-3	999.988110040730630E-3	999.998614264402840E-3
1.429000000000000E+3	999.997337883394510E-3	999.990670213153460E-3	999.999054162230670E-3
1.430000000000000E+3	999.997712674933430E-3	999.991406532485640E-3	999.999003855735590E-3
1.431000000000000E+3	999.997145513012550E-3	999.987798431884680E-3	999.998509332814870E-3
1.432000000000000E+3	999.995755886567310E-3	999.986578668426440E-3	999.999044897928900E-3
1.433000000000000E+3	999.995937600422930E-3	999.990491609314410E-3	999.998753432097990E-3
1.434000000000000E+3	999.995663871454440E-3	999.989239725418870E-3	999.998967322861750E-3
1.435000000000000E+3	999.997263047195720E-3	999.989597301458200E-3	999.998187531550010E-3
1.436000000000000E+3	999.995850303186720E-3	999.989227990246360E-3	999.998171646970250E-3
1.437000000000000E+3	999.996932425920910E-3	999.990226092278060E-3	999.998351245332760E-3
1.438000000000000E+3	999.996972166742550E-3	999.989211963844270E-3	999.998337792227350E-3
1.439000000000000E+3	999.997314834915380E-3	999.991526883373560E-3	999.997710761686860E-3
1.440000000000000E+3	999.996214572982040E-3	999.990528172657430E-3	999.996767374579210E-3
1.441000000000000E+3	999.997173685686860E-3	999.991137003582890E-3	999.997731149039000E-3
1.442000000000000E+3	999.997465755506410E-3	999.992833635698020E-3	999.997204228238120E-3
1.443000000000000E+3	999.996397999565080E-3	999.992644736839350E-3	999.997967937084400E-3
1.444000000000000E+3	999.995808440728990E-3	999.993848085893090E-3	999.996941780191720E-3
1.445000000000000E+3	999.997577984616410E-3	999.992651722273700E-3	999.997494666269080E-3
1.446000000000000E+3	999.997550611372850E-3	999.994130612420710E-3	999.996879584980960E-3
1.447000000000000E+3	999.997800123095690E-3	999.992397056935100E-3	999.996605560930280E-3
1.448000000000000E+3	999.996606016122170E-3	999.993713397354880E-3	999.997211563189100E-3
1.449000000000000E+3	999.998232270938540E-3	999.992555969221990E-3	999.995962342520530E-3
1.450000000000000E+3	999.998151700907780E-3	999.993625799941330E-3	999.997630642578520E-3
1.451000000000000E+3	999.998854151548880E-3	999.994653926727480E-3	999.996466226819810E-3
1.452000000000000E+3	999.997501310647130E-3	999.995714126967970E-3	999.997883252994100E-3
1.453000000000000E+3	999.998320728463400E-3	999.994420330454050E-3	999.996576010755530E-3
1.454000000000000E+3	999.997885724401070E-3	999.996534810785870E-3	999.997868035501720E-3
1.455000000000000E+3	999.997482687130400E-3	999.995369824196900E-3	999.997316909903790E-3
1.456000000000000E+3	999.996164851496230E-3	999.996930387805240E-3	999.997815892913260E-3
1.457000000000000E+3	999.995841702254200E-3	999.993162802901740E-3	999.997708604165150E-3
1.458000000000000E+3	999.996893563759650E-3	999.996443536831590E-3	999.997644925090470E-3
1.459000000000000E+3	999.996492278884650E-3	999.995662856421830E-3	999.998045442869850E-3
1.460000000000000E+3	999.996193036548960E-3	999.997404726728930E-3	999.998070956582220E-3
1.461000000000000E+3	999.995535861864290E-3	999.996654725760380E-3	999.998681104674160E-3
1.462000000000000E+3	999.997136478932960E-3	999.998395682610730E-3	999.998547874799800E-3
1.463000000000000E+3	999.996601259902420E-3	999.997057563922210E-3	999.997705980172350E-3
1.464000000000000E+3	999.996367174660230E-3	999.996846766420870E-3	999.998001947847160E-3
1.465000000000000E+3	999.995650720361120E-3	999.997666337825500E-3	999.997438457283060E-3
1.466000000000000E+3	999.997772793974840E-3	999.998365389492270E-3	999.998309517321270E-3
1.467000000000000E+3	999.997179398189660E-3	999.997178085265780E-3	999.997293280576850E-3
1.468000000000000E+3	999.997879130758220E-3	999.997240775605030E-3	999.998144941570580E-3
1.469000000000000E+3	999.996670300765220E-3	999.998498182960830E-3	999.997340945834030E-3
1.470000000000000E+3	999.998167193834610E-3	999.999006113720830E-3	999.997594041013960E-3
1.471000000000000E+3	999.996313250247400E-3	999.998191408629890E-3	999.997345886185720E-3
1.472000000000000E+3	999.995100560500450E-3	999.999159721132620E-3	999.998451949247410E-3
1.473000000000000E+3	999.996231842750880E-3	999.999094767018430E-3	999.996324153643030E-3
1.474000000000000E+3	999.995382212033880E-3	999.999025463128690E-3	999.998489091783460E-3
1.475000000000000E+3	999.996848298900340E-3	999.999258635516640E-3	999.997541874695580E-3
1.476000000000000E+3	999.994977115826080E-3	999.998429490246200E-3	999.998534340736820E-3
1.477000000000000E+3	999.996249713903660E-3	999.998074862187720E-3	999.998420882886370E-3
1.478000000000000E+3	999.996663890946550E-3	999.998856045686060E-3	999.998572948960440E-3
1.479000000000000E+3	999.999062661449780E-3	999.998801168469620E-3	999.998593115196790E-3
1.480000000000000E+3	999.995451918709530E-3	999.998177723732010E-3	999.999110252558160E-3
1.481000000000000E+3	999.997320006546950E-3	999.997484457121440E-3	999.998091698698910E-3
1.482000000000000E+3	999.997445502182610E-3	999.998225413977980E-3	999.997343277667320E-3
1.483000000000000E+3	999.998269145387920E-3	999.998528754634570E-3	999.998214115041420E-3
1.484000000000000E+3	999.995492376971830E-3	999.997351019621620E-3	999.998808363494530E-3
1.485000000000000E+3	999.998467078569210E-3	999.998141641348590E-3	999.998299655830650E-3
1.486000000000000E+3	999.997594534069890E-3	999.998044969140690E-3	999.998904582947050E-3
1.487000000000000E+3	999.998371387284200E-3	999.998075856417200E-3	999.998704562973910E-3
1.488000000000000E+3	999.998056184564280E-3	999.998291519347940E-3	999.999121874955760E-3
1.489000000000000E+3	999.999021003133090E-3	999.998588309293330E-3	999.998215021314700E-3
1.490000000000000E+3	999.998915245578490E-3	999.998032711658100E-3	999.998772242894240E-3
1.491000000000000E+3	999.998686297365320E-3	999.998648191103730E-3	999.998391251108120E-3
1.492000000000000E+3	999.998368627541210E-3	999.998803541842340E-3	999.999222937137060E-3
1.493000000000000E+3	999.999109317754930E-3	999.998069419503870E-3	999.998971333419530E-3
1.494000000000000E+3	999.998798946036490E-3	999.997977921705420E-3	999.998712796417830E-3
1.495000000000000E+3	999.998569656425750E-3	999.997952295318180E-3	999.998934020203120E-3
1.496000000000000E+3	999.998497849634130E-3	999.999129848368690E-3	999.998943191154450E-3
1.497000000000000E+3	999.998540298025930E-3	999.998703323443540E-3	999.998672849414350E-3
1.498000000000000E+3	999.998706366802210E-3	999.998838641432020E-3	999.998795629932880E-3
1.499000000000000E+3	999.998496410409610E-3	999.997930611547850E-3	999.998776926543380E-3
1.500000000000000E+3	999.998652341857700E-3	999.999189985120830E-3	999.998637343612380E-3
1.501000000000000E+3	999.998481940759580E-3	999.999138262694930E-3	999.998865875496360E-3
1.502000000000000E+3	999.997786158693060E-3	999.999145570902860E-3	999.998673413070580E-3
1.503000000000000E+3	999.999014208503570E-3	999.999542930668620E-3	999.999081483380130E-3
1.504000000000000E+3	999.998180840186990E-3	999.998874420164660E-3	999.998748231847420E-3
1.505000000000000E+3	999.998836506304500E-3	999.998925713140200E-3	999.998884080803170E-3
1.506000000000000E+3	999.997430221136410E-3	999.998604409264690E-3	999.998678479062870E-3
1.507000000000000E+3	999.998752423713390E-3	999.999279628177810E-3	999.998779231896390E-3
1.508000000000000E+3	999.998448561378760E-3	999.998904401684710E-3	999.998659425163750E-3
1.509000000000000E+3	999.998183290137450E-3	999.999196945379980E-3	999.998777930718560E-3
1.510000000000000E+3	999.997934509411660E-3	999.997872280540270E-3	999.998653159371420E-3
1.511000000000000E+3	999.998123277072050E-3	999.999001838055120E-3	999.998529414180770E-3
1.512000000000000E+3	999.997866419794930E-3	999.999197533452900E-3	999.998977393909300E-3
1.513000000000000E+3	999.998202071812110E-3	999.999070245656040E-3	999.998944790034480E-3
1.514000000000000E+3	999.998291918326120E-3	999.998431396021180E-3	999.998859866782270E-3
1.515000000000000E+3	999.998571341573220E-3	999.999221632513980E-3	999.998646929627030E-3
1.516000000000000E+3	999.998127460594470E-3	999.998235419897190E-3	999.998666870980050E-3
1.517000000000000E+3	999.998685124256600E-3	999.999084124552410E-3	999.998584911870770E-3
1.518000000000000E+3	999.998019778276740E-3	999.998709912501060E-3	999.999265682952160E-3
1.519000000000000E+3	999.998567456235500E-3	999.998700108390430E-3	999.998977151872690E-3
1.520000000000000E+3	999.998379730372870E-3	999.999299156929750E-3	999.998712741983930E-3
1.521000000000000E+3	999.998386452122130E-3	999.999193523576470E-3	999.999026206568770E-3
1.522000000000000E+3	999.998419877072500E-3	999.999526090257110E-3	999.998839269155000E-3
1.523000000000000E+3	999.997655504790470E-3	999.998184708616790E-3	999.998665951852160E-3
1.524000000000000E+3	999.998325953602050E-3	999.998386260051330E-3	999.998948553693200E-3
1.525000000000000E+3	999.997618261590840E-3	999.998934451586720E-3	999.998738804220970E-3
1.526000000000000E+3	999.998608578283930E-3	999.999371123783230E-3	999.998644913021820E-3
1.527000000000000E+3	999.998945896034330E-3	999.999297524088670E-3	999.998671161006940E-3
1.528000000000000E+3	999.998626751886780E-3	999.999117472898380E-3	999.998990269864380E-3
