Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
968.000000000000110E+0	747.704487263575750E-3	78.171703155618208E-3	622.809330212504060E-3	-1.490528600379607E-3	888.244785230928980E-3	-40.864322052903704E-3
969.000000000000110E+0	748.133742679805480E-3	78.976178400976357E-3	624.978668988464330E-3	-7.102670874260897E-3	887.172167941521540E-3	-45.855832354620998E-3
970.000000000000110E+0	748.597927469881630E-3	79.689393661833807E-3	627.511025888578770E-3	-13.256461675957704E-3	887.367407281905440E-3	-50.595969740747052E-3
971.000000000000110E+0	748.894955736365770E-3	79.909506317394532E-3	630.175573272229280E-3	-20.040565821501783E-3	887.104222199871840E-3	-56.469570770488781E-3
972.000000000000110E+0	749.428974987174310E-3	80.442024162764178E-3	633.345847834615340E-3	-27.291487114135010E-3	886.312057183980760E-3	-61.691998981290144E-3
973.000000000000110E+0	750.902098049710310E-3	79.281764709688465E-3	637.449309470236040E-3	-35.722872679066112E-3	886.487950837646310E-3	-66.310397379910693E-3
974.000000000000110E+0	750.653383983528650E-3	76.630682278040124E-3	641.992269319194620E-3	-46.266318776303446E-3	888.473985082955280E-3	-72.023758903395255E-3
975.000000000000110E+0	749.833467209620960E-3	74.489665738104144E-3	645.988719092176140E-3	-59.126866830359615E-3	890.378913249301850E-3	-80.270087079127139E-3
976.000000000000110E+0	749.162492533522630E-3	71.762923142690546E-3	648.988147945365080E-3	-73.788356185240420E-3	891.414383857325630E-3	-89.648802081048848E-3
977.000000000000110E+0	748.017792487427500E-3	68.327381343939245E-3	651.251339503102770E-3	-90.185064936812956E-3	892.525773784690780E-3	-100.021850611958870E-3
978.000000000000110E+0	745.456929872733710E-3	64.368023426308554E-3	652.219547226979170E-3	-108.898900121029210E-3	893.348847434885300E-3	-112.282845705993550E-3
979.000000000000110E+0	741.496771519869700E-3	60.510490309942204E-3	651.307549888579080E-3	-129.729117825055330E-3	892.845358598126860E-3	-126.531116082982950E-3
980.000000000000110E+0	736.282398432779210E-3	57.034270466831946E-3	648.464722092421560E-3	-153.055905058570950E-3	890.386694853938840E-3	-142.302153027608150E-3
981.000000000000110E+0	730.411377897293490E-3	53.900799142752365E-3	642.836223159251150E-3	-179.193979051668920E-3	886.142644371341270E-3	-158.992828808962840E-3
982.000000000000110E+0	723.040242614211400E-3	50.860169679848244E-3	633.780262162288890E-3	-207.831323234657940E-3	880.710171918924640E-3	-177.214913700326830E-3
983.000000000000110E+0	713.727507172411400E-3	48.716064827632660E-3	620.552136825696430E-3	-238.858064259854870E-3	873.094115188395300E-3	-197.399583481344070E-3
984.000000000000110E+0	702.664219120813120E-3	48.881786183881379E-3	602.317130689846940E-3	-271.843816350370970E-3	863.057844348853800E-3	-219.569747917107230E-3
985.000000000000110E+0	691.130920462857510E-3	51.721413680601250E-3	578.209297380785970E-3	-306.441545775679560E-3	848.754628452526580E-3	-244.183193984669950E-3
986.000000000000110E+0	680.096971561139020E-3	58.458689430992347E-3	548.571022640489960E-3	-341.602549915733300E-3	830.048193480960260E-3	-269.851074000323710E-3
987.000000000000110E+0	672.751723930581690E-3	66.555577869279750E-3	512.494013598034370E-3	-378.960274808099240E-3	806.111626395702000E-3	-297.404604110053710E-3
988.000000000000110E+0	664.731752198845840E-3	74.110798866051431E-3	465.194594582281630E-3	-416.137903466199440E-3	774.621072145235570E-3	-324.306570352646650E-3
989.000000000000110E+0	657.457552040705330E-3	85.159872305959589E-3	406.434749817049860E-3	-448.070255703309550E-3	735.496032247484610E-3	-349.029836240018430E-3
990.000000000000110E+0	653.379058034921470E-3	97.476912986390274E-3	336.942649741792060E-3	-473.898087493712590E-3	687.612376536749890E-3	-369.560343550230370E-3
991.000000000000110E+0	652.948709405834940E-3	110.047459054334940E-3	252.315708582230620E-3	-489.791834016902520E-3	630.600572435416230E-3	-383.361946762194760E-3
992.000000000000110E+0	655.006973861718690E-3	120.755782984419860E-3	155.494512521533540E-3	-485.328065515343300E-3	565.295929035994460E-3	-384.985409323401810E-3
993.000000000000110E+0	658.598317131972920E-3	130.602170969606690E-3	54.485369774633620E-3	-455.910222933121780E-3	495.732979917230480E-3	-369.762152526065590E-3
994.000000000000110E+0	663.691957798312140E-3	138.616939140413810E-3	-42.872708003673661E-3	-397.506993376014810E-3	428.565791012907700E-3	-334.893820646282260E-3
995.000000000000110E+0	668.812991183275530E-3	145.357244953478710E-3	-121.723442456125820E-3	-309.304155030989570E-3	371.310180026170830E-3	-281.344583547019690E-3
996.000000000000110E+0	675.284454143541210E-3	150.715375890642380E-3	-168.311970492622310E-3	-205.306708121338720E-3	333.098692245400060E-3	-215.181900988394600E-3
997.000000000000110E+0	682.715161832261110E-3	154.049067153011860E-3	-183.759431886493490E-3	-103.427381685776240E-3	315.752444550458140E-3	-147.828828895764960E-3
998.000000000000110E+0	689.891965937490140E-3	154.761570825729000E-3	-177.320163137721450E-3	-13.236255496514781E-3	315.525628510286820E-3	-85.959099266433456E-3
999.000000000000110E+0	696.159182367999670E-3	155.118888572581600E-3	-156.854865819842450E-3	63.416480500509353E-3	326.304405993108450E-3	-35.130180642592983E-3
1.000000000000000E+3	703.280337206102170E-3	153.487290142498210E-3	-127.334159054656730E-3	126.444488331522690E-3	340.731485899564920E-3	5.321560631036062E-3
1.001000000000000E+3	710.406842671558070E-3	150.632407187887530E-3	-92.406621126557509E-3	177.233346184965810E-3	355.950061836445950E-3	38.180794290593310E-3
1.002000000000000E+3	718.101111322172800E-3	143.074313589718670E-3	-53.572616584357191E-3	212.951486716892460E-3	371.992023435312680E-3	66.832649093539018E-3
1.003000000000000E+3	718.244836466910060E-3	130.524979314382090E-3	-22.176585684270438E-3	234.395582360329700E-3	390.172764633139930E-3	89.345689046802790E-3
1.004000000000000E+3	710.684077484570410E-3	123.026583406500550E-3	1.136118438140430E-3	254.392000250630410E-3	406.349922670465100E-3	106.162899078798400E-3
1.005000000000000E+3	703.749866153575380E-3	121.529729218625880E-3	24.547644951236656E-3	274.660536139481660E-3	421.249038473566760E-3	120.885502978614430E-3
1.006000000000000E+3	699.286376709936650E-3	121.170340843720400E-3	49.321367591551250E-3	291.758565824512370E-3	434.807424104142970E-3	131.981203542377550E-3
1.007000000000000E+3	696.163742357049920E-3	121.005850953454550E-3	73.757489297073625E-3	305.001037894776670E-3	445.630855343367940E-3	142.318362191231480E-3
1.008000000000000E+3	694.608983227553710E-3	120.015930639641190E-3	96.618629289111482E-3	314.898703892533160E-3	457.315875241813610E-3	151.932107395827130E-3
1.009000000000000E+3	691.552213553196850E-3	117.996071851864590E-3	117.031243542431880E-3	322.237310690615620E-3	467.721327090907580E-3	159.822572485262350E-3
1.010000000000000E+3	688.629000452010700E-3	116.591933572760260E-3	135.909419217498000E-3	328.778862908582990E-3	478.507586396125730E-3	168.339245491236220E-3
1.011000000000000E+3	685.518414539177390E-3	114.606528383265200E-3	154.871459451688060E-3	332.646082743668800E-3	489.562705203354490E-3	173.692745169227220E-3
1.012000000000000E+3	682.232706256173720E-3	113.118217869717060E-3	171.097582672363390E-3	333.108715268610630E-3	497.474112858320770E-3	177.497085127963310E-3
1.013000000000000E+3	678.329672088819110E-3	110.203006750735620E-3	184.205714137997910E-3	331.880044876655510E-3	503.974752561930920E-3	181.373033999761460E-3
1.014000000000000E+3	672.920449441684390E-3	107.358000111450860E-3	194.482731986526570E-3	330.119330030244130E-3	509.967072142280650E-3	185.459795392128280E-3
1.015000000000000E+3	667.458397478993940E-3	105.111665407248510E-3	204.165688853098330E-3	328.739212474380930E-3	516.942797658836220E-3	189.381087508251110E-3
1.016000000000000E+3	659.898814651277310E-3	102.965849731134610E-3	213.355049204827650E-3	325.246069714844600E-3	524.182641612994440E-3	191.117390145916080E-3
1.017000000000000E+3	651.505442412752660E-3	103.740915825924170E-3	219.120490190082260E-3	321.396105086481030E-3	530.299077160432230E-3	191.974762321725470E-3
1.018000000000000E+3	644.771549789576630E-3	104.447591665617010E-3	224.407188262998570E-3	319.230026484041250E-3	537.048413810905070E-3	191.911806408834790E-3
1.019000000000000E+3	636.472097621823220E-3	105.699094754722000E-3	229.873476618383230E-3	316.378855081745240E-3	542.423569878336840E-3	189.930952317017700E-3
1.020000000000000E+3	629.468047736060470E-3	109.544965184588080E-3	235.052880945307240E-3	312.963155424638320E-3	546.335201008690710E-3	188.071059051735990E-3
1.021000000000000E+3	624.308049761705950E-3	112.515823912936190E-3	238.977216994622710E-3	308.448672780139880E-3	548.789830448163540E-3	184.670464432157260E-3
1.022000000000000E+3	618.980159383727970E-3	115.137157668028660E-3	241.339530549954550E-3	303.989931990087060E-3	548.469117521611430E-3	181.370483063984710E-3
1.023000000000000E+3	613.836219478141820E-3	117.409599867967370E-3	242.095845258520540E-3	298.498559937368570E-3	547.402217456086640E-3	178.301633043362550E-3
1.024000000000000E+3	608.317383218837880E-3	119.586463738272310E-3	240.271054567786500E-3	293.253020166777840E-3	544.471713196659100E-3	175.473489788650790E-3
1.025000000000000E+3	603.920560102578770E-3	121.440629472241140E-3	237.762232830511150E-3	288.257588870635240E-3	541.057718176183310E-3	173.968584239363480E-3
