Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
928.000000000000110E+0	94.141899565098496E-6	5.619057585637906E-6	72.884314307785462E-6	3.186553166725415E-6	99.662809040709720E-6	1.419829217235683E-6
929.000000000000110E+0	95.928199047476981E-6	5.532274992260132E-6	74.270294223205009E-6	3.155569118943199E-6	101.683623980094460E-6	1.560433921192695E-6
930.000000000000110E+0	97.311782762596715E-6	5.453985697401012E-6	75.358028358611824E-6	3.112125683681580E-6	103.500985628848540E-6	1.815359924553870E-6
931.000000000000110E+0	98.241169973030303E-6	5.433853371161157E-6	76.121673754206925E-6	3.103121719582254E-6	105.145861470905680E-6	1.857669775755706E-6
932.000000000000110E+0	98.216118343684024E-6	5.615500120437002E-6	76.152967961660179E-6	3.185039258824989E-6	105.547931784343650E-6	1.786050821694475E-6
933.000000000000110E+0	97.703575701248117E-6	5.580296463288175E-6	75.729690425491538E-6	3.136414807874715E-6	105.078701357403480E-6	1.679114971033458E-6
934.000000000000110E+0	96.898375460840376E-6	5.465989803194030E-6	75.026421401206013E-6	3.009582500147323E-6	104.339585257514060E-6	1.713566692373978E-6
935.000000000000110E+0	95.689577354121514E-6	5.285858291160706E-6	73.959984475584063E-6	3.015796227762517E-6	103.227915011868320E-6	1.751616323825936E-6
936.000000000000110E+0	93.820822799554191E-6	5.136004603375028E-6	72.562152008412721E-6	2.993694231810268E-6	101.524443585692710E-6	1.755141546806426E-6
937.000000000000110E+0	91.564457235635170E-6	4.927149128736620E-6	70.760148080761337E-6	2.896675272149197E-6	99.315933731400705E-6	1.738296047310600E-6
938.000000000000110E+0	88.914092121785633E-6	4.715962054291954E-6	68.758213437059145E-6	2.849968294648542E-6	96.891992963077069E-6	1.705106293243190E-6
939.000000000000110E+0	86.161739941965153E-6	4.605992062387445E-6	66.686560403505574E-6	2.835932879586913E-6	94.275142839803653E-6	1.683275689623013E-6
940.000000000000110E+0	83.146210357170573E-6	4.459087698742414E-6	64.460599785613526E-6	2.736564477298691E-6	91.420990667273925E-6	1.566372205638075E-6
941.000000000000110E+0	80.353440552832490E-6	4.316580512764218E-6	62.295290747456858E-6	2.619788867715787E-6	88.606565881761370E-6	1.400733386842502E-6
942.000000000000110E+0	77.847485221367590E-6	4.196100097433439E-6	60.377436532802888E-6	2.544661060034478E-6	86.147824663772559E-6	1.352947624347686E-6
943.000000000000110E+0	75.820490672505003E-6	4.126595463633137E-6	58.824442328111264E-6	2.523017104555921E-6	84.234162703641257E-6	1.306857413131677E-6
944.000000000000110E+0	74.392628196308234E-6	4.070894122995581E-6	57.817164866399313E-6	2.480717095611269E-6	83.038122880782888E-6	1.200896392175715E-6
945.000000000000110E+0	73.801695612349765E-6	4.127458689026369E-6	57.438472217136400E-6	2.481656160204760E-6	82.704153086486345E-6	1.103790357632545E-6
946.000000000000110E+0	74.124375902987676E-6	4.160198105330437E-6	57.790773410989028E-6	2.506422911127919E-6	83.355346961119426E-6	1.032639346554761E-6
947.000000000000110E+0	75.418258050193710E-6	4.310241332044461E-6	59.012901618051415E-6	2.550931843820393E-6	85.201373271742779E-6	1.061278328608614E-6
948.000000000000110E+0	77.746598192721944E-6	4.594668424412222E-6	61.018982847964410E-6	2.559849453444656E-6	88.358860359775607E-6	1.046816040573207E-6
949.000000000000110E+0	81.278408683038342E-6	5.000363057230758E-6	63.934507204433836E-6	2.621635822014469E-6	92.765296220300036E-6	868.800831030605730E-9
