Freq (Hz)	micro(Pa^2 )
49.000000000000007E+0	2.820144418276674E-9
50.000000000000007E+0	10.188263458967816E-9
51.000000000000007E+0	2.695622008577179E-9
52.000000000000007E+0	16.050993990721038E-12
53.000000000000007E+0	79.766189369468315E-12
54.000000000000007E+0	145.522145019528200E-12
55.000000000000007E+0	3.908838156573214E-12
56.000000000000007E+0	25.748787382079490E-12
57.000000000000007E+0	91.568806843996053E-12
58.000000000000007E+0	339.995764876331450E-12
59.000000000000007E+0	454.648181974429290E-12
60.000000000000007E+0	303.686980352607550E-12
61.000000000000007E+0	1.172422373949288E-9
62.000000000000007E+0	2.269846493326107E-9
63.000000000000007E+0	666.302862121736140E-12
64.000000000000014E+0	20.794150489792761E-12
65.000000000000014E+0	141.341374704340470E-12
66.000000000000014E+0	187.724419397188140E-12
67.000000000000014E+0	328.173171626753990E-12
68.000000000000014E+0	192.106397355414620E-12
69.000000000000014E+0	524.461644532262500E-12
70.000000000000014E+0	878.424457642345170E-12
71.000000000000014E+0	207.521259304890740E-12
72.000000000000014E+0	266.565174976965920E-12
73.000000000000014E+0	26.556927959422141E-15
74.000000000000014E+0	868.770371472767040E-12
75.000000000000014E+0	475.138328683156360E-12
76.000000000000014E+0	229.359199725009160E-12
77.000000000000014E+0	1.620399248235314E-9
78.000000000000014E+0	549.167507002296580E-12
79.000000000000014E+0	168.155152916599050E-12
80.000000000000014E+0	5.369488971636409E-12
81.000000000000014E+0	1.212470073063538E-9
82.000000000000014E+0	1.424916494014768E-9
83.000000000000014E+0	438.821806160063960E-12
84.000000000000014E+0	364.669301077156690E-12
85.000000000000014E+0	272.112063019669230E-12
86.000000000000014E+0	1.287510629737580E-9
87.000000000000014E+0	868.395447447146320E-12
88.000000000000014E+0	257.518095807313850E-12
89.000000000000014E+0	219.414484632346620E-12
90.000000000000014E+0	154.028242444291100E-12
91.000000000000014E+0	298.246220870916850E-12
92.000000000000014E+0	88.596077551480448E-12
93.000000000000014E+0	67.204586091824850E-12
94.000000000000014E+0	102.750985064585070E-12
95.000000000000014E+0	154.923136894821050E-12
96.000000000000014E+0	92.426704597447283E-12
97.000000000000014E+0	49.131138434890595E-12
98.000000000000014E+0	10.980066118975835E-12
99.000000000000014E+0	12.283984574567747E-9
100.000000000000010E+0	51.149760354439654E-9
101.000000000000010E+0	14.689476367017988E-9
102.000000000000010E+0	183.003693700595630E-12
103.000000000000010E+0	102.127558661107440E-12
104.000000000000010E+0	243.482102117766690E-12
105.000000000000010E+0	209.917742088028260E-12
106.000000000000010E+0	551.201595598939650E-12
107.000000000000010E+0	925.187565293541990E-12
108.000000000000010E+0	1.010851821764251E-9
109.000000000000010E+0	405.190747859512330E-12
110.000000000000010E+0	35.404620487233576E-12
111.000000000000010E+0	185.248276703356890E-12
112.000000000000010E+0	208.889668230310760E-12
113.000000000000010E+0	10.793561526729607E-9
114.000000000000010E+0	29.049261158662577E-9
115.000000000000010E+0	10.846402800196923E-9
116.000000000000010E+0	856.417184459841230E-12
117.000000000000010E+0	70.015121874396640E-12
118.000000000000010E+0	83.213388715650280E-12
119.000000000000010E+0	104.390570100339550E-12
120.000000000000010E+0	563.459110537905110E-12
121.000000000000010E+0	102.532756598969950E-12
122.000000000000010E+0	557.998123635385520E-12
123.000000000000010E+0	1.124370825216802E-9
124.000000000000010E+0	671.815484681530100E-12
125.000000000000010E+0	71.265353102384722E-12
126.000000000000010E+0	91.436502374881995E-12
127.000000000000010E+0	150.670476896636120E-12
128.000000000000030E+0	53.135337976166458E-12
129.000000000000030E+0	4.686866212258801E-12
130.000000000000030E+0	32.838635176393125E-12
131.000000000000030E+0	28.093196442757008E-12
132.000000000000030E+0	396.610942821501480E-12
133.000000000000030E+0	231.572621654692740E-12
134.000000000000030E+0	39.624537783666566E-12
135.000000000000030E+0	111.793833976954230E-12
136.000000000000030E+0	129.358902532149930E-12
137.000000000000030E+0	563.996248768881820E-12
138.000000000000030E+0	2.738996037345158E-9
139.000000000000030E+0	1.028447814769631E-9
140.000000000000030E+0	477.518863795527240E-12
141.000000000000030E+0	549.217914096285030E-12
142.000000000000030E+0	304.465787477792200E-12
143.000000000000030E+0	247.283745906894850E-12
144.000000000000030E+0	754.238589471786760E-12
145.000000000000030E+0	797.235979769681490E-12
146.000000000000030E+0	371.418468453479040E-12
147.000000000000030E+0	1.257332037791791E-12
148.000000000000030E+0	674.173760480511340E-12
149.000000000000030E+0	2.127898128098221E-9
150.000000000000030E+0	13.847120702391970E-9
151.000000000000030E+0	4.517148665026882E-9
152.000000000000030E+0	10.715781909772568E-12
153.000000000000030E+0	281.122863793862930E-12
154.000000000000030E+0	575.354337196157870E-12
155.000000000000030E+0	277.372867242874830E-12
156.000000000000030E+0	406.009596440330860E-12
157.000000000000030E+0	71.373173127645728E-12
158.000000000000030E+0	239.349096896788380E-12
159.000000000000030E+0	619.974420180372440E-12
160.000000000000030E+0	10.641870791711693E-12
161.000000000000030E+0	15.233120375201494E-12
162.000000000000030E+0	279.559442496960120E-12
163.000000000000030E+0	9.270180223559028E-12
164.000000000000030E+0	49.357321918387249E-12
165.000000000000030E+0	133.955145700356530E-12
166.000000000000030E+0	795.771876586776030E-12
167.000000000000030E+0	242.319704661517360E-12
168.000000000000030E+0	181.798022940156780E-12
169.000000000000030E+0	229.132657997245370E-12
170.000000000000030E+0	32.788960061404833E-12
171.000000000000030E+0	121.504461899050930E-12
172.000000000000030E+0	825.125855779664010E-12
173.000000000000030E+0	951.341721646610910E-12
174.000000000000030E+0	305.114210710399800E-12
175.000000000000030E+0	59.179637022612287E-12
176.000000000000030E+0	369.795782991964460E-12
177.000000000000030E+0	929.293804491853430E-12
178.000000000000030E+0	792.247157055055130E-12
179.000000000000030E+0	80.907900678872697E-12
180.000000000000030E+0	9.093966074393915E-12
181.000000000000030E+0	170.322719481873220E-12
182.000000000000030E+0	120.416113333656260E-12
183.000000000000030E+0	146.863936028320130E-12
184.000000000000030E+0	427.286322868298950E-12
185.000000000000030E+0	1.397512073241284E-9
186.000000000000030E+0	3.485867216712490E-9
187.000000000000030E+0	1.827819070541252E-9
188.000000000000030E+0	364.059451795528090E-12
189.000000000000030E+0	642.310578805076830E-12
190.000000000000030E+0	356.885823089099260E-12
191.000000000000030E+0	116.152198218477320E-12
192.000000000000030E+0	166.219971177910510E-12
193.000000000000030E+0	79.973403719668216E-12
194.000000000000030E+0	70.213978174900624E-12
195.000000000000030E+0	155.815417007294460E-12
196.000000000000030E+0	487.991619155347850E-12
197.000000000000030E+0	387.682382026719320E-12
198.000000000000030E+0	260.745814786758700E-12
199.000000000000030E+0	1.321178168109884E-9
200.000000000000030E+0	2.974355338559291E-9
201.000000000000030E+0	817.074515462949210E-12
202.000000000000030E+0	277.978684393592740E-12
203.000000000000030E+0	509.059119789717670E-12
204.000000000000030E+0	421.436110862896080E-12
205.000000000000030E+0	583.452487022972960E-12
206.000000000000030E+0	428.786883052774600E-12
207.000000000000030E+0	213.005570600207560E-12
208.000000000000030E+0	361.159266009056020E-12
209.000000000000030E+0	286.959299427778310E-12
210.000000000000030E+0	241.807589900128110E-12
211.000000000000030E+0	198.698676080983210E-12
212.000000000000030E+0	401.966924345296580E-12
213.000000000000030E+0	1.887266119635125E-9
214.000000000000030E+0	3.964818694554542E-9
215.000000000000030E+0	787.133373960381610E-12
216.000000000000030E+0	30.325739523859572E-12
217.000000000000030E+0	49.487477196498085E-12
218.000000000000030E+0	71.834826168396750E-12
219.000000000000030E+0	3.122575732555041E-12
220.000000000000030E+0	394.945197780392150E-15
221.000000000000030E+0	255.867456733026830E-12
222.000000000000030E+0	586.192786920720120E-12
223.000000000000030E+0	326.864779763327490E-12
224.000000000000030E+0	999.147105745175820E-12
225.000000000000030E+0	886.530771137692590E-12
226.000000000000030E+0	1.311341272021469E-9
227.000000000000030E+0	538.920097695304900E-12
228.000000000000030E+0	140.426990061342660E-12
229.000000000000030E+0	273.906049874904820E-12
230.000000000000030E+0	20.661443091346297E-12
231.000000000000030E+0	178.888793020661200E-12
232.000000000000030E+0	1.081493882133878E-9
233.000000000000030E+0	1.592374310096649E-9
234.000000000000030E+0	1.018346556650417E-9
235.000000000000030E+0	90.529293835186773E-12
236.000000000000030E+0	267.881128848021360E-12
237.000000000000030E+0	1.077737738467023E-9
238.000000000000030E+0	1.957919145180963E-9
239.000000000000030E+0	305.441570957984800E-12
240.000000000000030E+0	227.837160182163270E-12
241.000000000000030E+0	438.603440952966280E-12
242.000000000000030E+0	194.534805071835800E-12
243.000000000000030E+0	161.822768226601560E-12
244.000000000000030E+0	215.063182817944850E-12
245.000000000000030E+0	205.385496920945530E-12
246.000000000000030E+0	286.444602160529960E-12
247.000000000000030E+0	162.729292188555690E-12
248.000000000000030E+0	219.847738037710820E-12
249.000000000000030E+0	1.655078625552061E-9
250.000000000000030E+0	2.661383712114485E-9
251.000000000000030E+0	145.847232959390620E-12
252.000000000000030E+0	36.578201532743076E-12
253.000000000000030E+0	175.548391618904350E-12
254.000000000000030E+0	114.973111504454180E-12
255.000000000000030E+0	169.510242247188620E-12
256.000000000000060E+0	651.940647196239390E-12
257.000000000000060E+0	442.879450869460970E-12
258.000000000000060E+0	298.960131399364630E-12
259.000000000000060E+0	53.472666747292024E-12
260.000000000000060E+0	162.458579752741480E-12
261.000000000000060E+0	370.076347073788670E-12
262.000000000000060E+0	11.052897793331833E-12
263.000000000000060E+0	205.727644495670180E-12
264.000000000000060E+0	203.275811519259100E-12
265.000000000000060E+0	70.860326090996726E-12
266.000000000000060E+0	12.275805257942312E-12
267.000000000000060E+0	22.274143612157279E-12
268.000000000000060E+0	48.403730348141207E-12
269.000000000000060E+0	55.494646041585052E-12
270.000000000000060E+0	2.939477347248071E-12
271.000000000000060E+0	76.475974207714829E-12
272.000000000000060E+0	277.022483299132040E-12
273.000000000000060E+0	44.951086555303500E-12
274.000000000000060E+0	73.745514084662297E-12
275.000000000000060E+0	15.731525421745430E-12
276.000000000000060E+0	64.498072176573252E-12
277.000000000000060E+0	250.752207106989010E-12
278.000000000000060E+0	1.157283499972993E-9
279.000000000000060E+0	324.030801685036870E-12
280.000000000000060E+0	107.229273390440300E-12
281.000000000000060E+0	774.810680273003170E-12
282.000000000000060E+0	835.716738298463360E-12
283.000000000000060E+0	239.282744748360030E-12
284.000000000000060E+0	166.659782389753790E-12
285.000000000000060E+0	393.126614501167160E-12
286.000000000000060E+0	824.146850475886540E-12
287.000000000000060E+0	896.827791597268150E-12
288.000000000000060E+0	141.006888627004450E-12
289.000000000000060E+0	291.057556891985240E-12
290.000000000000060E+0	582.475240626469710E-12
291.000000000000060E+0	219.081741875869880E-12
292.000000000000060E+0	21.270604807563738E-12
293.000000000000060E+0	9.539541613245968E-12
294.000000000000060E+0	28.445532224848217E-12
295.000000000000060E+0	215.737367241828790E-12
296.000000000000060E+0	358.227215121938170E-12
297.000000000000060E+0	548.543168200179480E-12
298.000000000000060E+0	264.200767800657080E-12
299.000000000000060E+0	2.553665441763007E-9
300.000000000000060E+0	7.636164253250848E-9
301.000000000000060E+0	3.333888998167903E-9
302.000000000000060E+0	53.007653399601915E-12
303.000000000000060E+0	483.585798003859520E-12
304.000000000000060E+0	375.985643401637090E-12
305.000000000000060E+0	102.021942720581510E-12
306.000000000000060E+0	602.668433524868450E-12
307.000000000000060E+0	605.980109448009850E-12
308.000000000000060E+0	129.914390245219850E-12
