Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
1.224000000000000E+3	61.600789982216277E-3	16.604775086306679E-3	-548.655242368990100E-3	-40.987416165119514E-3	-56.134012256522717E-3	4.505649547120258E-3
1.225000000000000E+3	63.425330573332869E-3	16.411655328226828E-3	-548.260173361934000E-3	-40.893903170248068E-3	-57.994754916596974E-3	4.888911074269604E-3
1.226000000000000E+3	65.074017885756702E-3	16.424717767880948E-3	-547.955367512254930E-3	-40.860606356086272E-3	-59.791404235678837E-3	5.229073529613555E-3
1.227000000000000E+3	66.790524528572259E-3	16.546666410263717E-3	-547.621799581697990E-3	-40.779842014899675E-3	-61.483926403367438E-3	5.542619703362718E-3
1.228000000000000E+3	68.902332553086629E-3	16.528839015003505E-3	-547.234186532191250E-3	-40.614905281305194E-3	-63.359812164191620E-3	5.945083110937275E-3
1.229000000000000E+3	70.902208507233486E-3	16.276436735522083E-3	-546.815472802782980E-3	-40.538674480310059E-3	-65.192197462110760E-3	6.267226721263606E-3
1.230000000000000E+3	72.753828930088305E-3	16.227724460321995E-3	-546.397689972658920E-3	-40.557011532637778E-3	-66.946547935024081E-3	6.293785037631912E-3
1.231000000000000E+3	74.808953729554067E-3	15.963613294105738E-3	-546.194599358202470E-3	-40.613080722225817E-3	-69.154341724066454E-3	6.385453856041681E-3
1.232000000000000E+3	76.853370564761062E-3	15.596472259778582E-3	-545.934924328999040E-3	-40.466827408027609E-3	-71.555487966804318E-3	6.745559126341118E-3
1.233000000000000E+3	78.882052102299274E-3	15.191477782562707E-3	-545.719180347971510E-3	-40.367346519697381E-3	-73.949350709388406E-3	7.184433770420690E-3
1.234000000000000E+3	80.877460678774035E-3	14.907528495984420E-3	-545.544673035385670E-3	-40.217554187718794E-3	-76.412811674527223E-3	7.561713691236406E-3
1.235000000000000E+3	82.962623789788581E-3	14.388869714867863E-3	-545.339614312607020E-3	-40.040330387556437E-3	-78.948859668899460E-3	8.282266550341083E-3
1.236000000000000E+3	85.071013469076459E-3	13.810565574336690E-3	-545.147745933811540E-3	-39.800770216530487E-3	-81.508225897289288E-3	9.089947594228676E-3
1.237000000000000E+3	87.215522336858309E-3	13.276044109553310E-3	-544.961317232083630E-3	-39.572432150762143E-3	-84.064779002765058E-3	9.838178478615647E-3
1.238000000000000E+3	89.312406909276609E-3	12.681284002208174E-3	-544.806763217698050E-3	-39.384593251668064E-3	-86.680415913747130E-3	10.573549221351796E-3
1.239000000000000E+3	91.443977666145843E-3	12.016430777323700E-3	-544.700925691389840E-3	-39.161789533362121E-3	-89.308717792130440E-3	11.452911306344073E-3
1.240000000000000E+3	93.671077700382757E-3	11.290746470561767E-3	-544.570202309701210E-3	-38.874004574527311E-3	-92.134974195372712E-3	12.409625019545512E-3
1.241000000000000E+3	95.956159366056976E-3	10.757545923518626E-3	-544.457090631807580E-3	-38.646553559375338E-3	-94.990098091865441E-3	13.156672874224531E-3
1.242000000000000E+3	98.482485921404503E-3	10.067053644560942E-3	-544.351186468311600E-3	-38.504729788285258E-3	-98.021912378855630E-3	13.903618194740411E-3
1.243000000000000E+3	101.004299113704660E-3	9.097482656106414E-3	-544.348850869017080E-3	-38.418069681379827E-3	-101.426510744730080E-3	14.872814005975102E-3
1.244000000000000E+3	103.622156423406390E-3	8.117191314963967E-3	-544.458577026695200E-3	-38.297760834870138E-3	-104.997628600009750E-3	16.018429263561590E-3
1.245000000000000E+3	106.323069076649660E-3	7.139802472441656E-3	-544.662359849384940E-3	-38.099387164423931E-3	-108.789502199651540E-3	17.154797742399124E-3
1.246000000000000E+3	109.001717992123830E-3	6.103588206364995E-3	-544.803643913099990E-3	-37.914441935041530E-3	-112.578108327705580E-3	18.507609462037281E-3
1.247000000000000E+3	111.940953660208560E-3	4.912209523057159E-3	-545.002440100637590E-3	-37.689471650694924E-3	-116.660399522209160E-3	20.030464028390257E-3
1.248000000000000E+3	115.114842074563050E-3	3.715893428401251E-3	-545.182892849929710E-3	-37.381848801512872E-3	-121.130242008616940E-3	21.619100478349144E-3
1.249000000000000E+3	118.456118104402720E-3	2.414530901168072E-3	-545.358912763964200E-3	-37.181363638366278E-3	-125.779516207852690E-3	23.248889753119773E-3
1.250000000000000E+3	122.072281375707730E-3	903.267899115980370E-6	-545.577411563783370E-3	-36.944467694298114E-3	-130.848737681126760E-3	25.186773399761556E-3
1.251000000000000E+3	125.914520153123040E-3	-1.168269060057444E-3	-545.821547643962180E-3	-36.667545324356496E-3	-136.334660613666750E-3	27.769284763511235E-3
1.252000000000000E+3	129.944689600423130E-3	-3.293509931395476E-3	-546.177047687999020E-3	-36.379201471174384E-3	-142.196467809804440E-3	30.466802437061621E-3
1.253000000000000E+3	133.950107973877210E-3	-5.741896969502308E-3	-546.608804944329840E-3	-35.937655817990181E-3	-148.112691071779020E-3	33.692475728769572E-3
1.254000000000000E+3	138.004094576337640E-3	-8.397802404685510E-3	-546.901837704706680E-3	-35.433913417009404E-3	-154.115219570111540E-3	37.251689371101883E-3
1.255000000000000E+3	142.505446430672510E-3	-11.212523571473659E-3	-547.308715293718380E-3	-34.873543274370589E-3	-160.795609396782140E-3	41.127802397056060E-3
1.256000000000000E+3	147.533449638628410E-3	-14.101504331972490E-3	-547.767314964704650E-3	-34.269007674586717E-3	-168.100512619896280E-3	45.197872414126934E-3
1.257000000000000E+3	153.070097592065830E-3	-17.417310984269678E-3	-548.244299669335630E-3	-33.535142293970754E-3	-175.987556257696960E-3	49.855734176544521E-3
1.258000000000000E+3	159.175777607805520E-3	-21.898122689597576E-3	-548.614309517919560E-3	-32.827120012698080E-3	-184.546512067810480E-3	55.942706866442225E-3
1.259000000000000E+3	165.604566490721030E-3	-27.022699673397405E-3	-549.339136056933520E-3	-32.075948914988772E-3	-193.754871245468420E-3	62.805415796500910E-3
1.260000000000000E+3	172.514658133681780E-3	-32.683202493757425E-3	-550.074867161540640E-3	-31.103337242415555E-3	-203.639916527630750E-3	70.534887652201492E-3
1.261000000000000E+3	179.576564175116940E-3	-39.390128665386624E-3	-550.764017684899910E-3	-30.010966887319000E-3	-213.650253172156020E-3	79.763185997022742E-3
1.262000000000000E+3	187.497413390835170E-3	-47.360989134404688E-3	-551.421713352116320E-3	-28.847059073098688E-3	-224.654954108605500E-3	90.690101379500301E-3
1.263000000000000E+3	196.301708476057680E-3	-56.760779973728949E-3	-552.222813144843230E-3	-27.599176840307181E-3	-236.738460004072370E-3	103.401121437371070E-3
1.264000000000000E+3	205.435055583837040E-3	-67.594886377835756E-3	-552.984211839669280E-3	-26.346838560326054E-3	-249.156227532317030E-3	117.861725120274780E-3
1.265000000000000E+3	214.892348577069680E-3	-80.979534689803345E-3	-553.794559676107020E-3	-24.885277572775609E-3	-262.120672145235600E-3	135.642119824427090E-3
1.266000000000000E+3	225.557642948636090E-3	-97.353608489076454E-3	-554.664728919764150E-3	-23.267081245982913E-3	-276.488333862379310E-3	157.394512888501400E-3
1.267000000000000E+3	236.823803265719280E-3	-117.150248617632460E-3	-555.536852935866520E-3	-21.336516492645743E-3	-291.453194838962090E-3	183.498355574436310E-3
1.268000000000000E+3	247.777653289781100E-3	-141.581922628289360E-3	-556.106871183199350E-3	-19.292107402758950E-3	-305.639928759090350E-3	215.465507634111490E-3
1.269000000000000E+3	257.965742472561770E-3	-173.154296975016660E-3	-556.560459700416570E-3	-16.951222726323639E-3	-318.470602364752440E-3	256.244870915559970E-3
1.270000000000000E+3	266.278625356224540E-3	-214.471274608819100E-3	-556.825273462437260E-3	-14.312635181873871E-3	-328.636814178008880E-3	308.711999629945780E-3
1.271000000000000E+3	268.089794134704350E-3	-266.137621728766870E-3	-556.729311266532910E-3	-11.534091138198168E-3	-330.366471654996110E-3	373.556870608233890E-3
1.272000000000000E+3	253.955315097056880E-3	-330.979099827729880E-3	-556.077367660337550E-3	-8.449010121318551E-3	-312.082535967984520E-3	453.723886029680560E-3
1.273000000000000E+3	214.704326601375480E-3	-403.241548589619520E-3	-554.714226465932050E-3	-5.180417200938687E-3	-263.218535345834170E-3	542.048708276176570E-3
1.274000000000000E+3	145.055833263735830E-3	-470.552379956643170E-3	-552.333180821273470E-3	-2.308413846690589E-3	-177.390988175420040E-3	623.039910467693910E-3
1.275000000000000E+3	43.407379619481587E-3	-513.266914934255140E-3	-549.221059872736510E-3	-646.131580422863840E-6	-53.665596739693115E-3	672.729769871831080E-3
1.276000000000000E+3	-77.322367430229660E-3	-511.385822636480020E-3	-546.095612839488710E-3	-436.046466939002270E-6	91.308341877531021E-3	667.252879336213240E-3
1.277000000000000E+3	-187.201904827851070E-3	-463.338743089178770E-3	-544.008760256125660E-3	-1.553376879957862E-3	220.521069570515540E-3	606.017829944279440E-3
1.278000000000000E+3	-262.152740228207340E-3	-383.297376176418960E-3	-543.450577358335350E-3	-3.160398574527573E-3	305.771160197616240E-3	507.592448438106690E-3
1.279000000000000E+3	-298.050899113787130E-3	-294.770223044618700E-3	-544.253786917242690E-3	-4.592610234418856E-3	342.872952607688520E-3	400.741188995993870E-3
1.280000000000000E+3	-305.491579812912860E-3	-214.641968481767280E-3	-546.253102846586680E-3	-5.123439310072543E-3	345.180579569259630E-3	305.789709784063890E-3
1.281000000000000E+3	-294.764752912395510E-3	-151.214058027749870E-3	-548.595816832024410E-3	-4.671288884586692E-3	326.073073206725020E-3	232.500675914441620E-3
1.282000000000000E+3	-274.994878603485040E-3	-103.863050783756820E-3	-550.905380391087830E-3	-3.428106596542512E-3	296.860592883740120E-3	179.574425516722010E-3
1.283000000000000E+3	-253.921891639829260E-3	-67.926899699463347E-3	-553.144879239434780E-3	-1.525641373390239E-3	266.520805795437470E-3	141.189809611766500E-3
1.284000000000000E+3	-233.965016649184840E-3	-40.599854505192032E-3	-555.206096148678660E-3	693.342188036356450E-6	238.025405777821160E-3	113.304218870198510E-3
1.285000000000000E+3	-215.022243476506950E-3	-20.374547524434111E-3	-557.349598218045310E-3	3.148689745845896E-3	210.769943511121490E-3	94.264329359969021E-3
1.286000000000000E+3	-197.458973141244830E-3	-4.463931798623469E-3	-559.396066816948870E-3	6.328665665369450E-3	185.554800692260570E-3	81.371848911892114E-3
1.287000000000000E+3	-182.112193751874680E-3	8.239436173645314E-3	-561.483980396701220E-3	9.878929972691164E-3	162.917318535452880E-3	72.683343677612686E-3
1.288000000000000E+3	-169.430463493760790E-3	18.067224710958368E-3	-563.430696279935690E-3	13.991042213208805E-3	143.879311644781930E-3	68.249279304431032E-3
1.289000000000000E+3	-158.016227842052100E-3	26.574816951069787E-3	-564.834686447561180E-3	18.611865625327746E-3	127.260009914014870E-3	65.963334186267583E-3
1.290000000000000E+3	-147.895091799568280E-3	34.515462552090106E-3	-566.055342489582780E-3	23.383913368174407E-3	112.463459881774280E-3	64.608557369228450E-3
1.291000000000000E+3	-139.084777174469820E-3	41.685423529756141E-3	-567.624099811533500E-3	28.350129061715714E-3	98.891484614454822E-3	64.267764209224143E-3
1.292000000000000E+3	-131.185124368271480E-3	48.216623480909729E-3	-569.077220549568000E-3	34.134903528259000E-3	86.452812525214570E-3	65.881343915893439E-3
1.293000000000000E+3	-123.374997606211280E-3	54.530344130734619E-3	-570.051900755359500E-3	40.788104341756448E-3	74.998587477780348E-3	69.161259333523337E-3
1.294000000000000E+3	-116.891140444993010E-3	60.568705635575593E-3	-570.893921379080460E-3	47.957792534294788E-3	65.295938800600764E-3	73.513465651461343E-3
1.295000000000000E+3	-111.237024674797830E-3	66.633599021507048E-3	-571.564253759628830E-3	55.951309955964632E-3	57.305385715757891E-3	79.093763827085939E-3
1.296000000000000E+3	-105.591547110029900E-3	73.347672373469633E-3	-570.853090136387960E-3	65.109879547475866E-3	51.300594434209180E-3	85.130526506445633E-3
1.297000000000000E+3	-100.172908335241870E-3	81.031909824925544E-3	-569.918149198922470E-3	75.056274207015314E-3	45.727664464631945E-3	91.299323829575119E-3
1.298000000000000E+3	-94.064279994700808E-3	89.199112823135543E-3	-567.674848373586060E-3	86.108835793178878E-3	41.312507800737572E-3	98.536336707556502E-3
1.299000000000000E+3	-87.090770624673006E-3	97.691578659378372E-3	-563.669737620683400E-3	98.214814603392597E-3	38.972076875367495E-3	107.015058820080710E-3
1.300000000000000E+3	-78.441458459754240E-3	106.831560277744000E-3	-557.048342305263120E-3	111.219224103170770E-3	38.449190957640690E-3	115.394063399513580E-3
1.301000000000000E+3	-68.185282257012689E-3	115.534644181116930E-3	-548.093692710786340E-3	123.883369543642780E-3	39.311839646858159E-3	123.975962804945690E-3
1.302000000000000E+3	-56.482380452754125E-3	122.531038779213690E-3	-536.686130409527060E-3	135.889757141248850E-3	42.447051104043509E-3	133.484862222132540E-3
1.303000000000000E+3	-43.319293309545044E-3	128.359162931906720E-3	-521.213309311274300E-3	146.374400444355480E-3	49.702167109561039E-3	141.761330775446390E-3
1.304000000000000E+3	-29.822648597074369E-3	132.811808375064900E-3	-504.479693459514040E-3	154.159504607268320E-3	58.324108744030309E-3	147.722878694267780E-3
1.305000000000000E+3	-15.643453449551092E-3	135.183243392750090E-3	-486.373713464571140E-3	158.778679893288000E-3	68.100699821848396E-3	151.254672694443760E-3
1.306000000000000E+3	-857.277194075612610E-6	135.584889043837390E-3	-466.851771238441680E-3	160.573981851869580E-3	78.924286169846217E-3	152.887799263392800E-3
1.307000000000000E+3	13.849913180549204E-3	133.813199252101310E-3	-446.923876510762040E-3	158.812652646222740E-3	90.182742779191388E-3	151.815881308362680E-3
1.308000000000000E+3	27.381855960891630E-3	129.598605876330290E-3	-428.273190141516770E-3	153.288106327310880E-3	100.728248277923450E-3	148.222662304801110E-3
1.309000000000000E+3	39.688034213544193E-3	123.383757324639400E-3	-411.229616441928180E-3	144.721942166531140E-3	110.323136363333410E-3	142.486706757506940E-3
1.310000000000000E+3	50.330463155395494E-3	115.682262546006210E-3	-396.049541611514120E-3	133.682180699973730E-3	118.800558076979900E-3	134.864137890075260E-3
1.311000000000000E+3	58.665107227264375E-3	107.291837532527120E-3	-384.251760866554210E-3	121.158106168326770E-3	125.120905820208850E-3	126.025453702236810E-3
1.312000000000000E+3	64.846747459528273E-3	98.368128057444007E-3	-375.522713679202700E-3	107.526448245257100E-3	129.278884460576810E-3	116.353707089566810E-3
1.313000000000000E+3	69.609213315490498E-3	89.811762109044263E-3	-369.362956506363860E-3	93.979222367403192E-3	131.557789278366310E-3	106.545141600799460E-3
1.314000000000000E+3	72.639928035871992E-3	81.807908781891869E-3	-365.995849395552740E-3	81.484063795415756E-3	131.847684321331370E-3	97.700809173752054E-3
1.315000000000000E+3	74.715360376564524E-3	74.498606980131207E-3	-363.959103457807300E-3	70.103802475764046E-3	131.339396742184950E-3	89.743240392311630E-3
1.316000000000000E+3	75.991093812171992E-3	67.395867908644311E-3	-363.019326447345030E-3	58.878881709064503E-3	130.153112330933680E-3	82.018956977403468E-3
1.317000000000000E+3	76.387534571942681E-3	61.345505736565768E-3	-363.352222214816890E-3	48.987844111473645E-3	128.281428961884710E-3	75.062134559399418E-3
1.318000000000000E+3	76.394230774474922E-3	55.815586511701189E-3	-364.456939028081630E-3	39.927158864074455E-3	125.654586808540160E-3	68.727057033466502E-3
1.319000000000000E+3	75.960536092121000E-3	50.683163763785920E-3	-366.242310162208210E-3	31.460084997143166E-3	122.562334591646920E-3	63.019838692374250E-3
1.320000000000000E+3	75.204045221370017E-3	46.064110669635581E-3	-368.471237271195960E-3	23.896596354759703E-3	119.219327648860480E-3	57.952054712957161E-3
1.321000000000000E+3	73.644936645162945E-3	42.177121995876705E-3	-371.842326391293050E-3	17.608894409774374E-3	115.424717488592930E-3	54.044220680944360E-3
1.322000000000000E+3	72.222614544777269E-3	39.282159137883632E-3	-374.768853781427440E-3	12.705049222892529E-3	112.117312490239100E-3	50.647042406493294E-3
1.323000000000000E+3	71.214803066569202E-3	36.819698615696013E-3	-377.342606562767800E-3	8.252002440961288E-3	108.972383161787810E-3	47.526711658956250E-3
1.324000000000000E+3	70.310500727521125E-3	34.608319083180308E-3	-379.812076268414790E-3	4.493282988073654E-3	105.945778168894210E-3	44.810315399530738E-3
1.325000000000000E+3	69.597220063646714E-3	32.293207329235574E-3	-382.015553520019040E-3	518.146998007627310E-6	102.982973360950000E-3	41.999666745949217E-3
1.326000000000000E+3	68.475901092136443E-3	29.984089718309612E-3	-384.765481099164970E-3	-3.456060967128359E-3	99.656369751928583E-3	39.160871909790916E-3
1.327000000000000E+3	67.169597116967114E-3	28.285022637000782E-3	-388.028838329423030E-3	-6.440101884920108E-3	95.799753202235646E-3	37.226502184680120E-3
1.328000000000000E+3	65.925699325844037E-3	26.861349537976222E-3	-391.011421116159940E-3	-8.665203216204733E-3	92.370164110650396E-3	36.075924055306637E-3
1.329000000000000E+3	64.896376946005405E-3	25.789949252675640E-3	-393.506757152498390E-3	-10.512237035857146E-3	89.433101659659717E-3	35.027239458385255E-3
1.330000000000000E+3	64.035553720621016E-3	24.780698418563063E-3	-395.806320630977260E-3	-12.123637493828743E-3	86.719923628710560E-3	34.065974314585225E-3
1.331000000000000E+3	63.182859966466623E-3	23.866821343707344E-3	-398.011646920903850E-3	-13.471768243550503E-3	83.866850202552815E-3	33.247558440841957E-3
1.332000000000000E+3	62.431190466326683E-3	23.047423956024184E-3	-399.987555114702460E-3	-14.700545012708491E-3	81.368205228494986E-3	32.739413935380199E-3
1.333000000000000E+3	61.791105416907070E-3	22.424302733257132E-3	-401.788255566707050E-3	-15.646521135875762E-3	79.179024414092358E-3	32.143677482043408E-3
1.334000000000000E+3	61.402828388909023E-3	21.639478345269251E-3	-403.467438094013030E-3	-16.784394133590171E-3	76.761840136878257E-3	31.542283764391908E-3
1.335000000000000E+3	60.761819114467562E-3	20.719424880841351E-3	-405.323695049728320E-3	-17.720435967565725E-3	74.530595509384775E-3	31.264544677409418E-3
1.336000000000000E+3	60.102220666496509E-3	20.144504673058082E-3	-406.888511657331590E-3	-18.303408695818844E-3	72.577930222815917E-3	31.064017004786188E-3
1.337000000000000E+3	59.643257796442230E-3	19.519896790893155E-3	-408.179209674870810E-3	-18.945453961619521E-3	70.802605177136685E-3	30.812740281325669E-3
1.338000000000000E+3	59.093368092448389E-3	18.746144206172863E-3	-409.510768097513410E-3	-19.721855114148132E-3	69.045319113720555E-3	30.357211095337160E-3
1.339000000000000E+3	58.259233349051871E-3	18.113149815452853E-3	-411.006159962637670E-3	-20.285087718992914E-3	67.201072766948436E-3	29.974541410140165E-3
1.340000000000000E+3	57.441295418603960E-3	17.878830329711725E-3	-412.597412191059110E-3	-20.422174010206531E-3	65.258411449106837E-3	29.769810014765124E-3
1.341000000000000E+3	56.848099670448037E-3	17.722159622372384E-3	-413.868316124009370E-3	-20.322421785446205E-3	63.438027572610051E-3	29.762340460091782E-3
1.342000000000000E+3	56.360600018581751E-3	17.662183285937213E-3	-414.982115727744130E-3	-20.130196704979134E-3	61.937231061279040E-3	29.962156493162716E-3
1.343000000000000E+3	55.965151044773849E-3	17.592058403080736E-3	-415.929172607787830E-3	-19.918578496818676E-3	60.592045964368783E-3	29.920698106497300E-3
1.344000000000000E+3	55.611911556076851E-3	17.535802742377305E-3	-416.710120707490360E-3	-19.803071963712882E-3	59.169925877296192E-3	29.928405019255203E-3
1.345000000000000E+3	55.317100612782291E-3	17.558043151397730E-3	-417.492544830120550E-3	-19.684303088935862E-3	57.960450802435344E-3	29.960559766537179E-3
1.346000000000000E+3	55.152182508950119E-3	17.483931883358117E-3	-418.085604947135480E-3	-19.504911378630641E-3	56.699558143855862E-3	29.943933159132609E-3
1.347000000000000E+3	54.861430431329357E-3	17.342013319864454E-3	-418.678827854012840E-3	-19.463936272371828E-3	55.557490990501106E-3	29.894390498525155E-3
1.348000000000000E+3	54.561195260554175E-3	17.397071307812557E-3	-419.370962651674730E-3	-19.282942140887663E-3	54.273938499540472E-3	29.810086190234824E-3
1.349000000000000E+3	54.505933925675099E-3	17.444334656004229E-3	-419.942114806780400E-3	-18.911312691914331E-3	52.996274545372049E-3	29.973152690490758E-3
1.350000000000000E+3	54.436218554982312E-3	17.315008742575060E-3	-420.322733268188700E-3	-18.704444400612981E-3	51.900185112766131E-3	30.046759612704105E-3
1.351000000000000E+3	54.365195463378438E-3	17.194688957427883E-3	-420.765930264121010E-3	-18.588772176295718E-3	50.799298309688254E-3	30.173196372365926E-3
1.352000000000000E+3	54.245535519886430E-3	16.914631336661740E-3	-421.276031099980960E-3	-18.527730573846792E-3	49.748614936881777E-3	30.249534809326656E-3
1.353000000000000E+3	53.862639651899608E-3	16.754502561687354E-3	-421.794534683264220E-3	-18.289139887999458E-3	48.733008820221947E-3	30.390608119299747E-3
1.354000000000000E+3	53.653150276164928E-3	16.861430755513183E-3	-422.120463908819020E-3	-18.005465866410709E-3	47.908846150009635E-3	30.431538104006724E-3
1.355000000000000E+3	53.579662801529780E-3	16.876999931897396E-3	-422.325168641046910E-3	-17.729386959471970E-3	46.951971794018693E-3	30.323459482063865E-3
1.356000000000000E+3	53.643830950954888E-3	16.897091757395399E-3	-422.517519312684610E-3	-17.508841378518766E-3	45.902527106043645E-3	30.129025395973865E-3
1.357000000000000E+3	53.784138423764935E-3	16.672540108971554E-3	-422.615536192963050E-3	-17.285950706718258E-3	44.688627410378615E-3	30.209929771529195E-3
1.358000000000000E+3	53.689502696797599E-3	16.207242199459449E-3	-422.835026778186240E-3	-17.342200330452612E-3	43.592957698190445E-3	30.367091216597499E-3
1.359000000000000E+3	53.237471027017411E-3	15.955641570984450E-3	-423.362682621270580E-3	-17.264019776000505E-3	42.696142025437325E-3	30.741771861606117E-3
1.360000000000000E+3	52.869319954188546E-3	16.054867738335848E-3	-423.731236167869620E-3	-16.996715400172651E-3	42.211277120376707E-3	30.886155561826480E-3
1.361000000000000E+3	52.750613547600252E-3	16.251773793176948E-3	-424.037098561775350E-3	-16.800125961841435E-3	41.471741347439063E-3	30.515923213865939E-3
1.362000000000000E+3	52.843320136567659E-3	16.363978201754666E-3	-424.278539199359870E-3	-16.473386352796666E-3	40.341743196258190E-3	30.380244069983880E-3
1.363000000000000E+3	52.927209709788134E-3	16.186996406679383E-3	-424.375865897730350E-3	-16.290375651868243E-3	39.245242790815420E-3	30.441545042609999E-3
1.364000000000000E+3	52.878513747193351E-3	16.046398044503300E-3	-424.679523958925390E-3	-16.140277211560358E-3	38.151937423667882E-3	30.478083676106767E-3
1.365000000000000E+3	52.890932087269651E-3	15.734570501917660E-3	-425.051202317921100E-3	-15.941242741761057E-3	36.913679072111016E-3	30.718983882263316E-3
1.366000000000000E+3	52.581399555225637E-3	15.387068519064136E-3	-425.504580099839600E-3	-15.599088936963868E-3	35.997841340879001E-3	31.204123363683889E-3
1.367000000000000E+3	52.256559306326000E-3	15.290095811038011E-3	-425.821506219139330E-3	-15.223720782515146E-3	35.177474502464466E-3	31.370017969061609E-3
1.368000000000000E+3	52.033798613712809E-3	15.218246202839203E-3	-426.093905836860350E-3	-14.945683593069982E-3	34.170889020842657E-3	31.603762404539860E-3
1.369000000000000E+3	51.868493018067729E-3	15.150505568015995E-3	-426.418756223892140E-3	-14.710784126199748E-3	33.177189412588820E-3	31.977643899090268E-3
1.370000000000000E+3	51.742911104418580E-3	14.989723179025836E-3	-426.797712385498350E-3	-14.370765501875882E-3	32.269628579819437E-3	32.374387258405836E-3
1.371000000000000E+3	51.519126306763238E-3	14.817247986099274E-3	-427.155008576511510E-3	-13.955484046921476E-3	31.457560377125209E-3	32.904405172710094E-3
1.372000000000000E+3	51.283455334294396E-3	14.592945131070874E-3	-427.535541558325350E-3	-13.452203381907118E-3	30.760308834865708E-3	33.363138775895022E-3
1.373000000000000E+3	50.858570169174139E-3	14.384391733606958E-3	-427.923587608889210E-3	-12.887978574277767E-3	30.107805129390909E-3	33.849021950995324E-3
1.374000000000000E+3	50.336028993115213E-3	14.273962472936464E-3	-428.185079191404080E-3	-12.263428685328058E-3	29.726295068425918E-3	34.339023167281338E-3
1.375000000000000E+3	49.772557418366253E-3	14.521520210932778E-3	-428.396223475356770E-3	-11.675710291837213E-3	29.332491424946022E-3	34.282926332252023E-3
1.376000000000000E+3	49.709065275177315E-3	14.759253283020374E-3	-428.491390469628920E-3	-11.044084022354305E-3	28.402603786779550E-3	34.312158407931059E-3
1.377000000000000E+3	49.505198735243040E-3	14.652809136003860E-3	-428.583201363867020E-3	-10.397741474648755E-3	27.475033679903380E-3	34.795706187816883E-3
1.378000000000000E+3	49.148316390124971E-3	14.684889426122659E-3	-428.528792780534630E-3	-9.576361457745423E-3	26.931524124867122E-3	35.316874646357695E-3
1.379000000000000E+3	48.890114233583977E-3	14.711353404685641E-3	-428.355478129959060E-3	-8.948412442396549E-3	26.475891618189532E-3	35.691158171259771E-3
1.380000000000000E+3	48.483655549831549E-3	14.699403145392415E-3	-428.268635692015340E-3	-8.434821560496219E-3	26.031813054384199E-3	35.900447556056300E-3
1.381000000000000E+3	48.061228588470381E-3	14.834050270075502E-3	-428.410417751218740E-3	-7.912035165964901E-3	25.443241674514377E-3	36.100400470478848E-3
1.382000000000000E+3	47.676925425854777E-3	15.090115703384832E-3	-428.467880876329920E-3	-7.263621447763600E-3	24.845282082553592E-3	36.339922641813328E-3
1.383000000000000E+3	47.450903928732205E-3	15.425709504077942E-3	-428.467935908281580E-3	-6.568060617334327E-3	24.270392089804586E-3	36.624204105862805E-3
1.384000000000000E+3	47.364407685846932E-3	15.677845753787917E-3	-428.333519125733640E-3	-5.924481393214518E-3	23.804784011562889E-3	36.832455197167338E-3
1.385000000000000E+3	47.268772609202911E-3	15.881359057590666E-3	-428.259279840876250E-3	-5.281879420809076E-3	23.369436971846281E-3	36.944561295397776E-3
1.386000000000000E+3	47.209562185597187E-3	16.119519280639965E-3	-428.171956250509300E-3	-4.534350340822920E-3	22.846433815850501E-3	36.836258680988339E-3
1.387000000000000E+3	47.374764621885126E-3	16.252320008900895E-3	-428.023603201622300E-3	-3.889051370592402E-3	21.876394341099056E-3	36.689222440916734E-3
1.388000000000000E+3	47.429146205657323E-3	16.029697269103346E-3	-428.005359083032220E-3	-3.274125613517861E-3	20.673167817638199E-3	37.175475201607910E-3
1.389000000000000E+3	47.215657134571820E-3	15.749130365867517E-3	-427.939488480628020E-3	-2.469822815984467E-3	20.067698462950444E-3	37.908203074236479E-3
1.390000000000000E+3	46.745727955693109E-3	15.642565439293769E-3	-427.663676795265460E-3	-1.735220388961895E-3	19.740037718670035E-3	38.317957664456240E-3
1.391000000000000E+3	46.372336693384635E-3	15.800160395670469E-3	-427.452745511079370E-3	-960.731981758635370E-6	19.268073790562532E-3	38.497622463895972E-3
1.392000000000000E+3	46.152655478147300E-3	15.988763605405774E-3	-427.141198328010170E-3	-85.466408734433504E-6	18.733518043733067E-3	38.680849464871950E-3
1.393000000000000E+3	46.073216419779489E-3	16.180183412355616E-3	-426.725779376821210E-3	653.517693719604060E-6	18.038029807274578E-3	38.791609441894109E-3
1.394000000000000E+3	46.155551701588318E-3	16.137901824395767E-3	-426.428832946201760E-3	1.392331245749741E-3	17.141542235266115E-3	39.156271675376261E-3
1.395000000000000E+3	45.967776561400144E-3	15.794579398109014E-3	-426.047535352086000E-3	2.070890172581285E-3	16.528887948261191E-3	39.830976143586438E-3
1.396000000000000E+3	45.410580685816188E-3	15.612812135143537E-3	-425.704634303181620E-3	2.661422769349733E-3	16.199686614620838E-3	40.395487326438093E-3
1.397000000000000E+3	44.901682426673556E-3	15.709363351618232E-3	-425.459195452294440E-3	3.241703690878012E-3	16.004403526979381E-3	40.781087008219072E-3
1.398000000000000E+3	44.490953846606320E-3	15.815967579848409E-3	-425.294876044927610E-3	3.923293317924034E-3	15.745887223308153E-3	40.970898581469697E-3
