Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
1.317000000000000E+3	788.105975292871300E-6	632.914256223534080E-6	-3.748836825127150E-3	505.425377253112420E-6	1.323521081566319E-3	774.440371616462910E-6
1.318000000000000E+3	772.539967651667380E-6	564.437536199602500E-6	-3.685664186414135E-3	403.773625172350260E-6	1.270709127580548E-3	695.017196763717550E-6
1.319000000000000E+3	748.034749511133460E-6	499.111376261177490E-6	-3.606664257838602E-3	309.811184998005910E-6	1.206955847229233E-3	620.599820121149160E-6
1.320000000000000E+3	716.294812808739930E-6	438.746126384324990E-6	-3.509626849947347E-3	227.611079795873940E-6	1.135538372819971E-3	551.980817272745990E-6
1.321000000000000E+3	683.477333906147350E-6	391.433657312671800E-6	-3.451008499293891E-3	163.425301420239440E-6	1.071232780471132E-3	501.573164293557330E-6
1.322000000000000E+3	652.254503064085300E-6	354.763744697711660E-6	-3.384634644631779E-3	114.742592207605550E-6	1.012554669133747E-3	457.403929218998510E-6
1.323000000000000E+3	622.825108838335830E-6	322.014971750737190E-6	-3.300204306475479E-3	72.171266957569966E-6	953.057035279572880E-6	415.661891536527390E-6
1.324000000000000E+3	602.141511572032830E-6	296.386817759591370E-6	-3.252776313162523E-3	38.481252664575554E-6	907.335036128631120E-6	383.762051161240120E-6
1.325000000000000E+3	583.358661904457750E-6	270.679234011908070E-6	-3.202068651818765E-3	4.343127508988712E-6	863.200329003023120E-6	352.040002050162740E-6
1.326000000000000E+3	556.770364923896270E-6	243.797486533422220E-6	-3.128518090516796E-3	-28.101141575129117E-6	810.298723383829170E-6	318.414212700008100E-6
1.327000000000000E+3	533.761967824100810E-6	224.766412047767670E-6	-3.083513835930523E-3	-51.176977856719120E-6	761.277856469910820E-6	295.822388260227630E-6
1.328000000000000E+3	512.029510278929790E-6	208.625828622334930E-6	-3.036935636860038E-3	-67.301523758070522E-6	717.422795541205610E-6	280.195348104898700E-6
1.329000000000000E+3	490.037432873264710E-6	194.741850322830010E-6	-2.971433351903837E-3	-79.379606992008035E-6	675.320633896602940E-6	264.495104337353490E-6
1.330000000000000E+3	474.882389262534950E-6	183.771617310337880E-6	-2.935345625381425E-3	-89.910303161630224E-6	643.118546350340330E-6	252.634676836255830E-6
1.331000000000000E+3	460.768911180913720E-6	174.051780652632240E-6	-2.902580752001411E-3	-98.245605377785477E-6	611.610477834768780E-6	242.462368095753160E-6
1.332000000000000E+3	444.570626780373410E-6	164.120011764458190E-6	-2.848355158522920E-3	-104.684190006959160E-6	579.424466675645540E-6	233.137961019418000E-6
1.333000000000000E+3	433.451396731135960E-6	157.301690508236540E-6	-2.818495034615552E-3	-109.758415084263930E-6	555.426626072599390E-6	225.482120618798390E-6
1.334000000000000E+3	425.061628449700440E-6	149.799482297196640E-6	-2.793062701549706E-3	-116.192437843563290E-6	531.387088459044590E-6	218.352794865540740E-6
1.335000000000000E+3	411.344311884964480E-6	140.266004120218820E-6	-2.744015381242430E-3	-119.966213303558300E-6	504.561385084434010E-6	211.656459453373250E-6
1.336000000000000E+3	401.194622094822060E-6	134.468691006289000E-6	-2.716105495927271E-3	-122.180861657711680E-6	484.477408512346700E-6	207.360755676815360E-6
1.337000000000000E+3	393.069772423110510E-6	128.642895656458580E-6	-2.690098121881622E-3	-124.859691312899180E-6	466.618098245472920E-6	203.068548619545530E-6
1.338000000000000E+3	381.439464956058050E-6	121.003751297524360E-6	-2.643379830572778E-3	-127.303988299042210E-6	445.681911377340310E-6	195.953325130865820E-6
1.339000000000000E+3	371.562565965081360E-6	115.521060547033990E-6	-2.621347835802546E-3	-129.375848761197920E-6	428.596824154371650E-6	191.172443011777710E-6
1.340000000000000E+3	362.163170194824040E-6	112.724718765424010E-6	-2.601439018023260E-3	-128.762417633416330E-6	411.451046954366080E-6	187.697175371180890E-6
1.341000000000000E+3	351.639407281808000E-6	109.622128822085540E-6	-2.560070872667208E-3	-125.708680872756760E-6	392.404603421456040E-6	184.099031007375370E-6
1.342000000000000E+3	345.315325884434470E-6	108.214294652704390E-6	-2.542592076599442E-3	-123.337552879140230E-6	379.483115289350620E-6	183.575085485547870E-6
1.343000000000000E+3	339.615618922233920E-6	106.754608736757170E-6	-2.524050611961267E-3	-120.875147874520890E-6	367.695758800583150E-6	181.570264199054550E-6
1.344000000000000E+3	332.170201623135630E-6	104.741429840717350E-6	-2.489073125163331E-3	-118.286770037806090E-6	353.426656956144110E-6	178.764735246076950E-6
1.345000000000000E+3	328.215212217749100E-6	104.177854501158920E-6	-2.477169173130809E-3	-116.795735421614740E-6	343.902756606067070E-6	177.768097910308820E-6
1.346000000000000E+3	324.370311239568280E-6	102.829446972038650E-6	-2.458961026104334E-3	-114.717694965211970E-6	333.473458639202610E-6	176.112606212948330E-6
1.347000000000000E+3	317.933411641860470E-6	100.500577840829920E-6	-2.426368400703746E-3	-112.799302908771690E-6	321.968962715096070E-6	173.245150711644000E-6
1.348000000000000E+3	314.470454885795660E-6	100.270254376257800E-6	-2.417127375200053E-3	-111.141045694791020E-6	312.814544370003680E-6	171.814111653382180E-6
1.349000000000000E+3	311.518804289343890E-6	99.699938745601322E-6	-2.400129846152128E-3	-108.085387060222410E-6	302.891374876098490E-6	171.306558917107400E-6
1.350000000000000E+3	307.266069490834690E-6	97.734832079799820E-6	-2.372545136228106E-3	-105.578725765014140E-6	292.950438864003070E-6	169.598844317373180E-6
1.351000000000000E+3	306.580289556802620E-6	96.965580174514921E-6	-2.372839870495642E-3	-104.828306169624940E-6	286.471383930427490E-6	170.155053514739530E-6
1.352000000000000E+3	303.902394791473270E-6	94.761659571817298E-6	-2.360157709297895E-3	-103.799796146676300E-6	278.708147599182460E-6	169.467870073185590E-6
1.353000000000000E+3	298.817649192593070E-6	92.950161767612607E-6	-2.340055514358084E-3	-101.465522022274100E-6	270.360349889759510E-6	168.600618829162320E-6
1.354000000000000E+3	297.500463160641970E-6	93.494667759419845E-6	-2.340630273190418E-3	-99.839126725970000E-6	265.647156690102390E-6	168.738181373092230E-6
1.355000000000000E+3	295.001048825580060E-6	92.922060733775731E-6	-2.325279563954415E-3	-97.616207224769674E-6	258.509864253795020E-6	166.955999820488900E-6
