Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	11.009486941911123E-3
21.000000000000004E+0	292.398937037491370E-3
22.000000000000004E+0	44.002587297549391E-3
23.000000000000004E+0	66.913086030174929E-3
24.000000000000004E+0	36.061802672581002E-3
25.000000000000004E+0	198.221876002222690E-3
26.000000000000004E+0	65.876625264717867E-3
27.000000000000004E+0	66.460469374822750E-3
28.000000000000004E+0	95.056811220123091E-3
29.000000000000004E+0	72.835474618995394E-3
30.000000000000004E+0	2.885374069966112E-3
31.000000000000004E+0	156.039421649083220E-3
32.000000000000007E+0	187.565770958076750E-3
33.000000000000007E+0	55.385162502304103E-3
34.000000000000007E+0	218.508263409297660E-3
35.000000000000007E+0	10.925345365590023E-3
36.000000000000007E+0	228.980337743184190E-3
37.000000000000007E+0	90.229538286191902E-3
38.000000000000007E+0	127.566672035959590E-3
39.000000000000007E+0	173.322357551381870E-3
40.000000000000007E+0	615.164388507058120E-3
41.000000000000007E+0	44.920977333629368E-3
42.000000000000007E+0	266.655524680801230E-3
43.000000000000007E+0	379.595779718521100E-3
44.000000000000007E+0	100.527427611616290E-3
45.000000000000007E+0	276.322531927076560E-3
46.000000000000007E+0	101.245751703376750E-3
47.000000000000007E+0	85.720137710914621E-3
48.000000000000007E+0	472.954038486665120E-3
49.000000000000007E+0	281.457548404293160E-3
50.000000000000007E+0	177.557484675800010E-3
51.000000000000007E+0	344.907339631616290E-3
52.000000000000007E+0	314.824680220963220E-3
53.000000000000007E+0	133.694506822032160E-3
54.000000000000007E+0	53.942269362249620E-3
55.000000000000007E+0	25.398543495179528E-3
56.000000000000007E+0	151.424413392936800E-3
57.000000000000007E+0	152.354871438833940E-3
58.000000000000007E+0	58.580024203229490E-3
59.000000000000007E+0	165.438824592385870E-3
60.000000000000007E+0	168.360880612109660E-3
61.000000000000007E+0	289.635598301459570E-3
62.000000000000007E+0	275.955132207372330E-3
63.000000000000007E+0	139.535236308714700E-3
64.000000000000014E+0	102.721139263039660E-3
