Freq (Hz)	micro(Pa^2 )	hp(V^2 )
20.000000000000004E+0	53.212224079899108E-9	10.867686011606589E-9
21.000000000000004E+0	58.222694614265560E-9	12.806665231841920E-9
22.000000000000004E+0	22.046759739839017E-9	14.099417723991975E-9
23.000000000000004E+0	6.096021219513107E-9	15.019056104141035E-9
24.000000000000004E+0	5.673011190588927E-9	15.019887831350548E-9
25.000000000000004E+0	2.746679862133392E-9	17.217587551036364E-9
26.000000000000004E+0	965.852303322978530E-12	18.249061047353307E-9
27.000000000000004E+0	592.659062460075000E-12	19.393732362358659E-9
28.000000000000004E+0	1.515312157764182E-9	20.413369570610105E-9
29.000000000000004E+0	573.357525722064990E-12	22.176611232472294E-9
30.000000000000004E+0	802.216434985124900E-12	23.438118883193759E-9
31.000000000000004E+0	923.514887855035690E-12	25.083437596834480E-9
32.000000000000007E+0	621.392361210898460E-12	27.247215961532742E-9
33.000000000000007E+0	1.034128909018790E-9	30.698511944837766E-9
34.000000000000007E+0	1.537392339338940E-9	32.887291848430027E-9
35.000000000000007E+0	1.299689267026007E-9	35.832261418711924E-9
36.000000000000007E+0	1.179720114065051E-9	36.036274482134271E-9
37.000000000000007E+0	4.821712013288390E-9	40.278170352063996E-9
38.000000000000007E+0	5.041450694474070E-9	43.562529278374158E-9
39.000000000000007E+0	2.106736295319911E-9	46.767085930576053E-9
40.000000000000007E+0	1.129989104215955E-9	53.788515333621350E-9
41.000000000000007E+0	1.535533447934731E-9	57.425377212335209E-9
42.000000000000007E+0	439.346027478420590E-12	64.143299749883211E-9
43.000000000000007E+0	565.249316568672900E-12	70.846602650246862E-9
44.000000000000007E+0	941.158788565305140E-12	76.415878948332087E-9
45.000000000000007E+0	595.437739394483340E-12	82.830699736736210E-9
46.000000000000007E+0	281.860073521689510E-12	93.199690221843515E-9
47.000000000000007E+0	463.274719864784230E-12	101.933035340149520E-9
48.000000000000007E+0	967.432362810977690E-12	113.088625119235750E-9
49.000000000000007E+0	1.720717578080683E-9	125.884797188059810E-9
50.000000000000007E+0	125.704817371277530E-12	117.184530645760860E-9
51.000000000000007E+0	912.720125197345920E-12	147.938581267962660E-9
52.000000000000007E+0	508.890000906038520E-12	158.423861776100600E-9
53.000000000000007E+0	594.982293326364570E-12	168.432187245577350E-9
54.000000000000007E+0	984.690378796445670E-12	182.951548210453290E-9
55.000000000000007E+0	1.275573614525977E-9	198.413795363593890E-9
56.000000000000007E+0	1.492061283752330E-9	213.309201123392460E-9
57.000000000000007E+0	911.386831723251030E-12	231.723403481980770E-9
58.000000000000007E+0	356.830007993125660E-12	246.448994357832080E-9
59.000000000000007E+0	832.095268867246530E-12	259.167733984856850E-9
60.000000000000007E+0	860.956204978416000E-12	273.783087384126410E-9
61.000000000000007E+0	306.776493285310320E-12	284.264804036069460E-9
62.000000000000007E+0	495.885685205839180E-12	299.467928126621760E-9
63.000000000000007E+0	946.682912487101540E-12	318.440268059114490E-9
64.000000000000014E+0	868.656846968900360E-12	338.245076240161400E-9
65.000000000000014E+0	520.747243020025350E-12	366.692942803821970E-9
66.000000000000014E+0	1.069196207131243E-9	398.754964635286570E-9
67.000000000000014E+0	760.035960216747570E-12	428.011031446089490E-9
68.000000000000014E+0	397.723761655956490E-12	461.946295462338630E-9
69.000000000000014E+0	515.426249847135360E-12	497.094131649425420E-9
70.000000000000014E+0	903.700345768748760E-12	543.829432726248720E-9
71.000000000000014E+0	712.757386715110980E-12	592.425538958513630E-9
