Freq (Hz)	Coh_micro/hp
20.000000000000004E+0	258.033700754247420E-3
21.000000000000004E+0	193.066430110909960E-3
22.000000000000004E+0	384.077217243982920E-3
23.000000000000004E+0	271.295964740096320E-3
24.000000000000004E+0	29.757305214624538E-3
25.000000000000004E+0	113.403809204419410E-3
26.000000000000004E+0	100.235423517154640E-3
27.000000000000004E+0	233.425240436207050E-3
28.000000000000004E+0	16.257738124556134E-3
29.000000000000004E+0	372.783569330078390E-3
30.000000000000004E+0	58.465503689417379E-3
31.000000000000004E+0	127.452727306560760E-3
32.000000000000007E+0	143.966167124874010E-3
33.000000000000007E+0	293.479060410499200E-3
34.000000000000007E+0	128.693762842994690E-3
35.000000000000007E+0	209.072374293000630E-3
36.000000000000007E+0	222.337539382850450E-3
37.000000000000007E+0	7.811006423377314E-3
38.000000000000007E+0	343.990054591000240E-3
39.000000000000007E+0	44.011629031866097E-3
40.000000000000007E+0	316.058024397294750E-3
41.000000000000007E+0	141.321210119585430E-3
42.000000000000007E+0	57.371894674097909E-3
43.000000000000007E+0	316.565347140952690E-3
44.000000000000007E+0	98.175389863165055E-3
45.000000000000007E+0	248.326067423347150E-3
46.000000000000007E+0	447.707378533420350E-3
47.000000000000007E+0	23.310588717809853E-3
48.000000000000007E+0	290.253341272470990E-3
49.000000000000007E+0	203.551055557481600E-3
50.000000000000007E+0	437.635859024679720E-3
51.000000000000007E+0	262.420511172833100E-3
52.000000000000007E+0	38.654983701411329E-3
53.000000000000007E+0	107.380970208855160E-3
54.000000000000007E+0	118.275078139366610E-3
55.000000000000007E+0	176.703802730734940E-3
56.000000000000007E+0	323.381639406644270E-3
57.000000000000007E+0	183.943285361439950E-3
58.000000000000007E+0	285.875458261998780E-3
59.000000000000007E+0	59.259876328319770E-3
60.000000000000007E+0	45.885185318939224E-3
61.000000000000007E+0	211.979228499394020E-3
62.000000000000007E+0	36.738091628987550E-3
63.000000000000007E+0	218.808183829012760E-3
64.000000000000014E+0	274.232632700546260E-3
65.000000000000014E+0	48.054535335861195E-3
66.000000000000014E+0	130.775691733834190E-3
67.000000000000014E+0	22.150401518249485E-3
68.000000000000014E+0	45.924654476203398E-3
69.000000000000014E+0	226.326740199086160E-3
70.000000000000014E+0	852.106606371276110E-3
71.000000000000014E+0	203.454497045852310E-3
72.000000000000014E+0	26.730211641208215E-3
73.000000000000014E+0	108.949985257428470E-3
74.000000000000014E+0	2.871351031225851E-3
75.000000000000014E+0	189.867523835731020E-3
76.000000000000014E+0	267.252929694243970E-3
77.000000000000014E+0	67.420055411932397E-3
78.000000000000014E+0	25.901280280838448E-3
79.000000000000014E+0	376.517281631093440E-3
80.000000000000014E+0	221.373037048220030E-3
81.000000000000014E+0	211.782832187322800E-3
82.000000000000014E+0	213.102459711428630E-3
83.000000000000014E+0	77.143673962176681E-3
84.000000000000014E+0	195.910899876428570E-3
85.000000000000014E+0	335.450471256406590E-3
86.000000000000014E+0	486.139321166279840E-3
87.000000000000014E+0	499.638367355201010E-3
88.000000000000014E+0	145.718721372454450E-3
89.000000000000014E+0	463.396678196901330E-3
90.000000000000014E+0	112.624105851557720E-3
91.000000000000014E+0	390.466593980264400E-3
92.000000000000014E+0	340.188894094849310E-3
93.000000000000014E+0	499.704755798659080E-3
94.000000000000014E+0	449.881767126055210E-3
95.000000000000014E+0	704.049692076569980E-3
96.000000000000014E+0	248.608114094837990E-3
97.000000000000014E+0	156.957915681116110E-3
98.000000000000014E+0	32.506777660315657E-3
99.000000000000014E+0	125.933141698520710E-3
100.000000000000010E+0	613.490875992018130E-3
101.000000000000010E+0	122.288198724374190E-3
102.000000000000010E+0	165.065071732880930E-3
103.000000000000010E+0	156.124902418015130E-3
104.000000000000010E+0	395.407519483916390E-3
105.000000000000010E+0	203.540473378744760E-3
106.000000000000010E+0	23.615960310309672E-3
107.000000000000010E+0	575.748645455973370E-3
108.000000000000010E+0	629.606800928130150E-3
109.000000000000010E+0	25.577234913003188E-3
110.000000000000010E+0	213.231891799968540E-3
111.000000000000010E+0	537.542342436370890E-3
112.000000000000010E+0	622.801581434858420E-3
113.000000000000010E+0	654.186806652778400E-3
114.000000000000010E+0	623.293602919970710E-3
115.000000000000010E+0	573.369727804843850E-3
116.000000000000010E+0	187.901859467457190E-3
117.000000000000010E+0	191.232033801647740E-3
118.000000000000010E+0	185.577680090220300E-3
119.000000000000010E+0	454.856665608931620E-3
120.000000000000010E+0	291.520126611469590E-3
121.000000000000010E+0	737.146452034284420E-3
122.000000000000010E+0	628.852894386270230E-3
123.000000000000010E+0	700.213654045471980E-3
124.000000000000010E+0	733.861648915499880E-3
125.000000000000010E+0	615.621359415045030E-3
126.000000000000010E+0	449.985095348421850E-3
127.000000000000010E+0	845.496944778047380E-3
128.000000000000030E+0	906.166669890292150E-3
129.000000000000030E+0	610.332252872540780E-3
130.000000000000030E+0	773.094241386804270E-3
131.000000000000030E+0	858.903338476562420E-3
132.000000000000030E+0	793.710873103783850E-3
133.000000000000030E+0	679.169958253321940E-3
134.000000000000030E+0	872.348963525426680E-3
135.000000000000030E+0	768.616347500170720E-3
136.000000000000030E+0	926.039522720988990E-3
137.000000000000030E+0	882.988725190622100E-3
138.000000000000030E+0	983.952604171806970E-3
139.000000000000030E+0	868.633093067480820E-3
140.000000000000030E+0	856.968043956687460E-3
141.000000000000030E+0	944.352999726959410E-3
142.000000000000030E+0	930.151005073814650E-3
143.000000000000030E+0	916.637362338431630E-3
144.000000000000030E+0	873.067271448905950E-3
145.000000000000030E+0	959.386742180927790E-3
146.000000000000030E+0	970.355286877299660E-3
147.000000000000030E+0	954.607554544901540E-3
148.000000000000030E+0	963.308438145004660E-3
149.000000000000030E+0	973.336090593172390E-3
150.000000000000030E+0	964.225875633241800E-3
151.000000000000030E+0	987.673047491448020E-3
152.000000000000030E+0	988.391145021285110E-3
153.000000000000030E+0	987.024209291406220E-3
154.000000000000030E+0	995.937133154910720E-3
155.000000000000030E+0	984.889660295064530E-3
156.000000000000030E+0	993.204190976835320E-3
157.000000000000030E+0	987.115024753076000E-3
158.000000000000030E+0	987.502440012386850E-3
159.000000000000030E+0	995.656895200637490E-3
160.000000000000030E+0	996.586443800224760E-3
161.000000000000030E+0	995.785275357377490E-3
162.000000000000030E+0	995.028280217172160E-3
163.000000000000030E+0	989.284975082157180E-3
164.000000000000030E+0	995.211149285726510E-3
165.000000000000030E+0	990.676931255592640E-3
166.000000000000030E+0	976.894097244379030E-3
167.000000000000030E+0	975.994971884951770E-3
168.000000000000030E+0	979.011742004060380E-3
169.000000000000030E+0	965.115597526229220E-3
170.000000000000030E+0	981.329991460291320E-3
171.000000000000030E+0	949.303254184949650E-3
172.000000000000030E+0	961.201144017738710E-3
173.000000000000030E+0	791.355970121302760E-3
174.000000000000030E+0	925.836913136394820E-3
175.000000000000030E+0	975.159529855167850E-3
176.000000000000030E+0	809.811676207641380E-3
177.000000000000030E+0	983.109325075170570E-3
178.000000000000030E+0	987.065836079873300E-3
179.000000000000030E+0	988.379624593199280E-3
180.000000000000030E+0	985.291174505270930E-3
181.000000000000030E+0	997.375697364600300E-3
182.000000000000030E+0	994.192608326744390E-3
183.000000000000030E+0	997.100407708319650E-3
184.000000000000030E+0	998.639993504906060E-3
185.000000000000030E+0	997.010825346649860E-3
186.000000000000030E+0	997.017742131929060E-3
187.000000000000030E+0	997.693190502290220E-3
188.000000000000030E+0	998.181052030484460E-3
189.000000000000030E+0	998.894071340848070E-3
190.000000000000030E+0	999.840425226270590E-3
191.000000000000030E+0	999.607655641985170E-3
192.000000000000030E+0	999.541068469912310E-3
193.000000000000030E+0	999.562963046376710E-3
194.000000000000030E+0	999.517329822947160E-3
195.000000000000030E+0	999.093247080111050E-3
196.000000000000030E+0	999.438442297848390E-3
197.000000000000030E+0	998.922437364926580E-3
198.000000000000030E+0	998.821626988960380E-3
199.000000000000030E+0	999.394357464586050E-3
200.000000000000030E+0	999.184414336421580E-3
201.000000000000030E+0	998.792494570976520E-3
202.000000000000030E+0	998.772310321194510E-3
203.000000000000030E+0	999.297446368502820E-3
204.000000000000030E+0	998.488917114014880E-3
205.000000000000030E+0	987.315037911646880E-3
206.000000000000030E+0	999.559766903906470E-3
207.000000000000030E+0	998.532983850188960E-3
208.000000000000030E+0	997.694976344090880E-3
209.000000000000030E+0	998.386113368730180E-3
210.000000000000030E+0	999.659297678086700E-3
211.000000000000030E+0	998.247492055595380E-3
212.000000000000030E+0	998.776188998567460E-3
213.000000000000030E+0	998.829431003627640E-3
214.000000000000030E+0	998.813014484616120E-3
215.000000000000030E+0	997.308895712923800E-3
216.000000000000030E+0	999.135113652177220E-3
217.000000000000030E+0	999.556640246299420E-3
218.000000000000030E+0	999.236224064557920E-3
219.000000000000030E+0	999.108012662522470E-3
220.000000000000030E+0	999.131163618254270E-3
221.000000000000030E+0	998.508270316551430E-3
222.000000000000030E+0	998.700206289504840E-3
223.000000000000030E+0	998.046978049231810E-3
224.000000000000030E+0	996.274971830947150E-3
225.000000000000030E+0	996.830985841756000E-3
226.000000000000030E+0	999.507080331512360E-3
227.000000000000030E+0	998.868418970080160E-3
228.000000000000030E+0	998.307537966830690E-3
229.000000000000030E+0	997.498986654056900E-3
230.000000000000030E+0	996.308904608749210E-3
231.000000000000030E+0	994.469512384304370E-3
232.000000000000030E+0	997.828883840482630E-3
233.000000000000030E+0	997.341476977854360E-3
234.000000000000030E+0	997.973615122165310E-3
235.000000000000030E+0	999.259248270274460E-3
236.000000000000030E+0	996.756351734219950E-3
237.000000000000030E+0	997.091483257697140E-3
238.000000000000030E+0	993.981227928606100E-3
239.000000000000030E+0	985.683299842940900E-3
240.000000000000030E+0	993.458494568476010E-3
241.000000000000030E+0	995.455832769319810E-3
242.000000000000030E+0	997.884342972698900E-3
243.000000000000030E+0	995.028017179493410E-3
244.000000000000030E+0	997.261683404089940E-3
245.000000000000030E+0	990.521218677872020E-3
246.000000000000030E+0	957.090822149394120E-3
247.000000000000030E+0	987.636309205020320E-3
248.000000000000030E+0	996.932981170503880E-3
249.000000000000030E+0	997.782868580406990E-3
250.000000000000030E+0	997.672968737526750E-3
251.000000000000030E+0	999.275171692900480E-3
252.000000000000030E+0	999.153151587545920E-3
253.000000000000030E+0	999.327868955236950E-3
254.000000000000030E+0	999.610946134254160E-3
255.000000000000030E+0	998.865584589997860E-3
256.000000000000060E+0	998.536674824080150E-3
257.000000000000060E+0	998.647803021498800E-3
258.000000000000060E+0	999.904907366277790E-3
259.000000000000060E+0	999.441127573462150E-3
260.000000000000060E+0	999.476730006152890E-3
261.000000000000060E+0	999.731537701996300E-3
262.000000000000060E+0	999.426441634645330E-3
263.000000000000060E+0	999.605947963007060E-3
