Freq (Hz)	micro(Pa^2 )	hp(V^2 )
49.000000000000007E+0	77.315569458727309E-12	21.762289190856088E-12
50.000000000000007E+0	425.791333735275980E-12	7.385979636462424E-9
51.000000000000007E+0	220.841113035771790E-12	3.869731143865213E-9
52.000000000000007E+0	116.216109907736940E-12	835.299851792608590E-12
53.000000000000007E+0	103.669405335199560E-12	3.943688166173947E-9
54.000000000000007E+0	81.109605333783652E-12	5.836485247123352E-9
55.000000000000007E+0	49.624124132476486E-12	6.359302229986018E-9
56.000000000000007E+0	276.732362396401220E-12	6.248917444562243E-9
57.000000000000007E+0	403.142875575125550E-12	11.238041707397457E-9
58.000000000000007E+0	67.983977670043796E-12	14.007274420008214E-9
59.000000000000007E+0	39.416682286840001E-12	19.988153335745132E-9
60.000000000000007E+0	156.639826539896210E-12	26.744540941443509E-9
61.000000000000007E+0	291.589047360789300E-12	37.242173955646952E-9
62.000000000000007E+0	244.987700001289460E-12	40.597666316358696E-9
63.000000000000007E+0	136.882510993642910E-12	47.120490346880742E-9
64.000000000000014E+0	11.603010527449551E-12	82.328845995300085E-9
65.000000000000014E+0	27.500554735109515E-12	81.671875699131215E-9
66.000000000000014E+0	5.042998497856642E-12	96.834100916270529E-9
67.000000000000014E+0	85.698560038141758E-12	143.073064973565240E-9
68.000000000000014E+0	98.492931042152251E-12	164.595570824718030E-9
69.000000000000014E+0	56.281953087989284E-12	180.747287405181080E-9
70.000000000000014E+0	222.136028033057140E-12	224.878078616994550E-9
71.000000000000014E+0	152.298098255091310E-12	259.038447625898110E-9
72.000000000000014E+0	12.230039576079738E-12	286.435101050204200E-9
73.000000000000014E+0	78.351434247028733E-12	347.251221497224410E-9
74.000000000000014E+0	94.353476096404726E-12	420.038582123518040E-9
75.000000000000014E+0	18.062217719004608E-12	410.714444107662470E-9
76.000000000000014E+0	4.827330664581665E-12	458.544699499855560E-9
77.000000000000014E+0	47.525435535854113E-12	518.785257895305680E-9
78.000000000000014E+0	75.286265799531663E-12	584.735284979037180E-9
79.000000000000014E+0	30.318240804288716E-12	667.663137022236930E-9
80.000000000000014E+0	107.547540975106530E-12	736.910562558067420E-9
81.000000000000014E+0	148.363124209140660E-12	813.281478500347390E-9
82.000000000000014E+0	20.099439670803255E-12	951.400845263077850E-9
83.000000000000014E+0	22.035050468553816E-12	1.095004863817255E-6
84.000000000000014E+0	11.162703345043448E-12	1.267730017627380E-6
85.000000000000014E+0	37.736158030254611E-12	1.412655565288285E-6
86.000000000000014E+0	127.507221572636900E-12	1.489108614419724E-6
87.000000000000014E+0	64.442371267899093E-12	1.743646536831387E-6
88.000000000000014E+0	3.151942630567604E-12	1.949371619762873E-6
89.000000000000014E+0	6.596763506706262E-12	1.993491287561008E-6
90.000000000000014E+0	106.470711940207310E-12	1.976111497461126E-6
91.000000000000014E+0	31.679613183824706E-12	2.120653764248880E-6
92.000000000000014E+0	76.708453791899218E-12	2.232214810482543E-6
93.000000000000014E+0	126.019990471608270E-12	2.283097865393911E-6
94.000000000000014E+0	123.529742435815980E-12	2.476911725075871E-6
95.000000000000014E+0	43.211794084871852E-12	2.647762354656389E-6
96.000000000000014E+0	56.211879941373637E-12	2.941335612382993E-6
97.000000000000014E+0	47.476075273918911E-12	3.182865195581992E-6
98.000000000000014E+0	45.712557995546117E-12	3.502479760312068E-6
99.000000000000014E+0	515.803193281759840E-12	3.721529260175818E-6
100.000000000000010E+0	1.819404552119084E-9	3.825741354293140E-6
101.000000000000010E+0	708.589756320225410E-12	3.685454132684559E-6
102.000000000000010E+0	106.547409146056670E-12	3.642025469731722E-6
103.000000000000010E+0	134.201960275398440E-12	3.673275442621444E-6
104.000000000000010E+0	251.546711087114990E-12	3.985263596158627E-6
105.000000000000010E+0	95.486319223892549E-12	4.282364969414569E-6
106.000000000000010E+0	30.951833435424248E-12	4.774766375240586E-6
107.000000000000010E+0	54.822346181449145E-12	5.244237188562067E-6
108.000000000000010E+0	50.489403331499651E-12	5.640577541507890E-6
109.000000000000010E+0	38.188197796212714E-12	5.620100194067143E-6
110.000000000000010E+0	56.413692424156169E-12	5.517488189918054E-6
