Freq (Hz)	micro/hp_Mod	micro/hp_Phase(rad)
49.000000000000007E+0	377.056633420925600E-3	-21.614500771703202E+0
50.000000000000007E+0	170.679846844756820E-3	-22.152071166155157E+0
51.000000000000007E+0	243.250379108204910E-3	-23.038872191093205E+0
52.000000000000007E+0	114.685319946158690E-3	-20.577037061792765E+0
53.000000000000007E+0	59.163626830874720E-3	-22.314266567098333E+0
54.000000000000007E+0	114.703108283955470E-3	-23.479450308132677E+0
55.000000000000007E+0	76.285834197716562E-3	-25.172110169322575E+0
56.000000000000007E+0	72.366592386046327E-3	-26.222873367458614E+0
57.000000000000007E+0	71.004530108937328E-3	-28.434770871422593E+0
58.000000000000007E+0	27.073824652106306E-3	-30.814129380506213E+0
59.000000000000007E+0	22.613588202581282E-3	-32.607256597251826E+0
60.000000000000007E+0	23.406673637614849E-3	-30.391318089436155E+0
61.000000000000007E+0	76.905018150570256E-3	-27.482363487423253E+0
62.000000000000007E+0	85.928606782235128E-3	-29.940880265401187E+0
63.000000000000007E+0	40.787376916516217E-3	-32.420309808696949E+0
64.000000000000014E+0	6.356860031435681E-3	-34.213219156500628E+0
65.000000000000014E+0	14.470522454970424E-3	-34.990709472399182E+0
66.000000000000014E+0	5.489186968404023E-3	-32.487600230867926E+0
67.000000000000014E+0	15.641206441761143E-3	-30.109963962748377E+0
68.000000000000014E+0	2.397881001280392E-3	-29.251533077151759E+0
69.000000000000014E+0	18.356426885037427E-3	-31.997228886986033E+0
70.000000000000014E+0	5.941812870291420E-3	-28.977035249284661E+0
71.000000000000014E+0	12.920978627107092E-3	-27.446364809940256E+0
72.000000000000014E+0	12.696059498376912E-3	-30.047205531980985E+0
73.000000000000014E+0	8.565608979031563E-3	-32.278790883872311E+0
74.000000000000014E+0	10.212108997056636E-3	-35.289814797109557E+0
75.000000000000014E+0	5.890153633126298E-3	-32.403618489778381E+0
76.000000000000014E+0	5.231272758685095E-3	-30.762613596097353E+0
77.000000000000014E+0	15.077032820274238E-3	-27.700275633337938E+0
78.000000000000014E+0	13.028448134958889E-3	-30.109095145305822E+0
79.000000000000014E+0	3.259406242704758E-3	-27.977764585885446E+0
80.000000000000014E+0	5.196704808888737E-3	-29.560932268553646E+0
81.000000000000014E+0	8.054507517593837E-3	-31.421987449553903E+0
82.000000000000014E+0	5.115316314148227E-3	-28.290399924876564E+0
83.000000000000014E+0	5.475899566386567E-3	-26.060325091339287E+0
84.000000000000014E+0	14.306908339480628E-3	-28.845751350557016E+0
85.000000000000014E+0	12.241594015656885E-3	-31.066879363425617E+0
86.000000000000014E+0	1.938120775043117E-3	-27.930246285795643E+0
87.000000000000014E+0	6.272865442201950E-3	-25.137377441276449E+0
88.000000000000014E+0	4.919820715783274E-3	-27.300267966353061E+0
89.000000000000014E+0	3.667701591366971E-3	-30.295222933034466E+0
90.000000000000014E+0	3.736023178602283E-3	-27.257373271652884E+0
91.000000000000014E+0	5.331588569460596E-3	-30.332434454115077E+0
92.000000000000014E+0	3.506431350910057E-3	-32.153544724855948E+0
93.000000000000014E+0	6.698499106098546E-3	-32.977994923519120E+0
94.000000000000014E+0	9.261194517267864E-3	-34.955714438897033E+0
95.000000000000014E+0	4.136127509315813E-3	-36.888458314812347E+0
96.000000000000014E+0	3.559959777254820E-3	-36.783220740525977E+0
97.000000000000014E+0	4.492193621973413E-3	-38.784174136815338E+0
98.000000000000014E+0	360.610616206082940E-6	-40.510945096909040E+0
99.000000000000014E+0	9.106874700375259E-3	-42.470284551159693E+0
100.000000000000010E+0	20.515436241102237E-3	-44.711245379357969E+0
101.000000000000010E+0	12.606636608238941E-3	-46.952007539781320E+0
102.000000000000010E+0	2.221494823236895E-3	-49.813518183148091E+0
103.000000000000010E+0	3.237364530048751E-3	-47.334907476674282E+0
104.000000000000010E+0	5.206355030206937E-3	-49.766667966150528E+0
105.000000000000010E+0	3.898682295432594E-3	-52.737808908236424E+0
106.000000000000010E+0	4.031312433656482E-3	-55.695185807903044E+0
107.000000000000010E+0	3.586762418855903E-3	-58.102761147377627E+0
108.000000000000010E+0	3.941296447709403E-3	-59.931868202043255E+0
109.000000000000010E+0	2.997237979415583E-3	-61.405641952071072E+0
110.000000000000010E+0	2.191632336528401E-3	-60.788707921686083E+0
111.000000000000010E+0	4.285452599849977E-3	-62.516350914770093E+0
112.000000000000010E+0	1.442387332995995E-3	-65.389950270310024E+0
113.000000000000010E+0	3.119880915116459E-3	-62.527546038983090E+0
114.000000000000010E+0	1.531013852974745E-3	-64.611239929129510E+0
115.000000000000010E+0	8.453679009212754E-3	-62.817970500528972E+0
116.000000000000010E+0	12.647129005169934E-3	-64.740016212277467E+0
117.000000000000010E+0	2.982444049058301E-3	-67.018199540256219E+0
118.000000000000010E+0	3.700800544709107E-3	-64.516220454682866E+0
119.000000000000010E+0	3.735407418092791E-3	-65.354094404607437E+0
120.000000000000010E+0	3.720693857779163E-3	-66.763154252559445E+0
121.000000000000010E+0	2.036359721335988E-3	-68.860762266073635E+0
122.000000000000010E+0	1.261931794899812E-3	-69.970517557826000E+0
123.000000000000010E+0	2.622500644181144E-3	-70.991622333033675E+0
124.000000000000010E+0	1.971842857102891E-3	-72.942075600333638E+0
125.000000000000010E+0	1.800720927633063E-3	-74.855971785975811E+0
126.000000000000010E+0	2.247746220143327E-3	-76.328891475254238E+0
127.000000000000010E+0	1.701051489595153E-3	-78.072430020006720E+0
128.000000000000030E+0	465.412368908776040E-6	-78.990120817835475E+0
129.000000000000030E+0	1.366438766493400E-3	-79.016101738668013E+0
130.000000000000030E+0	1.047130906826614E-3	-80.206230968415141E+0
131.000000000000030E+0	1.570073440087536E-3	-79.997781382286106E+0
132.000000000000030E+0	1.892653356337859E-3	-81.451588859899900E+0
133.000000000000030E+0	736.293032772886140E-6	-82.978777135055466E+0
134.000000000000030E+0	238.411696482828150E-6	-85.234477580977142E+0
135.000000000000030E+0	802.587814626476630E-6	-82.345665603261537E+0
136.000000000000030E+0	995.168417112252340E-6	-84.314247080273972E+0
137.000000000000030E+0	354.178341744089760E-6	-85.777418175874757E+0
138.000000000000030E+0	942.638557403492160E-6	-85.955965251622430E+0
139.000000000000030E+0	1.131111400775689E-3	-87.647844859197860E+0
140.000000000000030E+0	340.459437355137010E-6	-90.277323509967502E+0
141.000000000000030E+0	348.395485078622930E-6	-87.840779907403103E+0
142.000000000000030E+0	499.696821949720090E-6	-90.008967945135396E+0
143.000000000000030E+0	286.947699939381430E-6	-91.468965689546934E+0
144.000000000000030E+0	306.040107945849080E-6	-93.679161380677200E+0
145.000000000000030E+0	259.977083154725450E-6	-94.723423893609066E+0
146.000000000000030E+0	179.972447889151500E-6	-94.355885908943719E+0
147.000000000000030E+0	509.768792736356560E-6	-94.368439237348738E+0
148.000000000000030E+0	744.704118582437060E-6	-95.008363517440060E+0
149.000000000000030E+0	1.016284874459764E-3	-95.087286374284360E+0
150.000000000000030E+0	1.466476666030597E-3	-95.813181949456720E+0
151.000000000000030E+0	1.052686320022752E-3	-96.832512510353851E+0
152.000000000000030E+0	624.583819830575020E-6	-97.633878240493232E+0
153.000000000000030E+0	592.426156857670580E-6	-98.620204439599107E+0
154.000000000000030E+0	516.316837097110330E-6	-99.661414517249270E+0
155.000000000000030E+0	379.168613493666120E-6	-100.439012583116790E+0
156.000000000000030E+0	341.878458493256160E-6	-100.676879721834380E+0
157.000000000000030E+0	374.956828051946530E-6	-101.716408269599330E+0
158.000000000000030E+0	277.728628116701860E-6	-103.538843671818240E+0
159.000000000000030E+0	261.965987069691030E-6	-105.217753202968230E+0
160.000000000000030E+0	61.526720985743771E-6	-105.021653617897430E+0
161.000000000000030E+0	456.168434116775910E-6	-105.774519901699410E+0
162.000000000000030E+0	569.342293263097100E-6	-107.226174115755920E+0
163.000000000000030E+0	344.185050512633570E-6	-107.803820414908590E+0
164.000000000000030E+0	252.109799393866730E-6	-107.950515317651370E+0
165.000000000000030E+0	85.915260577868914E-6	-108.109332972961240E+0
